state,district,office,year,target
indiana,71,state house,2020,1
indiana,72,state house,2020,0
indiana,73,state house,2020,0
indiana,74,state house,2020,0
indiana,75,state house,2020,0
indiana,76,state house,2020,0
indiana,77,state house,2020,1
indiana,78,state house,2020,0
indiana,79,state house,2020,0
indiana,8,state house,2020,1
indiana,80,state house,2020,1
indiana,81,state house,2020,0
indiana,82,state house,2020,0
indiana,83,state house,2020,0
indiana,84,state house,2020,0
indiana,85,state house,2020,0
indiana,86,state house,2020,1
indiana,87,state house,2020,1
indiana,88,state house,2020,0
indiana,89,state house,2020,1
indiana,9,state house,2020,1
indiana,90,state house,2020,0
indiana,91,state house,2020,0
indiana,92,state house,2020,1
indiana,93,state house,2020,0
indiana,94,state house,2020,1
indiana,95,state house,2020,1
indiana,96,state house,2020,1
indiana,97,state house,2020,1
indiana,98,state house,2020,1
indiana,99,state house,2020,1
iowa,1,state house,2020,0
iowa,10,state house,2020,0
iowa,100,state house,2020,1
iowa,11,state house,2020,0
iowa,12,state house,2020,0
iowa,13,state house,2020,1
iowa,14,state house,2020,1
iowa,15,state house,2020,1
iowa,16,state house,2020,0
iowa,17,state house,2020,0
iowa,18,state house,2020,0
iowa,19,state house,2020,0
iowa,2,state house,2020,0
iowa,20,state house,2020,0
iowa,21,state house,2020,0
iowa,22,state house,2020,0
iowa,23,state house,2020,0
iowa,24,state house,2020,0
iowa,25,state house,2020,0
iowa,26,state house,2020,0
iowa,27,state house,2020,0
iowa,28,state house,2020,0
iowa,29,state house,2020,1
iowa,3,state house,2020,0
iowa,30,state house,2020,0
iowa,31,state house,2020,1
iowa,32,state house,2020,1
iowa,33,state house,2020,1
iowa,34,state house,2020,1
iowa,35,state house,2020,1
iowa,36,state house,2020,1
iowa,37,state house,2020,0
iowa,38,state house,2020,0
iowa,39,state house,2020,0
iowa,4,state house,2020,0
iowa,40,state house,2020,1
iowa,41,state house,2020,1
iowa,42,state house,2020,1
iowa,43,state house,2020,1
iowa,44,state house,2020,1
iowa,45,state house,2020,1
iowa,46,state house,2020,1
iowa,47,state house,2020,0
iowa,48,state house,2020,0
iowa,49,state house,2020,0
iowa,5,state house,2020,0
iowa,50,state house,2020,0
iowa,51,state house,2020,0
iowa,52,state house,2020,1
iowa,53,state house,2020,1
iowa,54,state house,2020,0
iowa,55,state house,2020,0
iowa,56,state house,2020,0
iowa,57,state house,2020,0
iowa,58,state house,2020,0
iowa,59,state house,2020,1
iowa,6,state house,2020,0
iowa,60,state house,2020,1
iowa,61,state house,2020,1
iowa,62,state house,2020,1
iowa,63,state house,2020,0
iowa,64,state house,2020,0
iowa,65,state house,2020,1
iowa,66,state house,2020,1
iowa,67,state house,2020,1
iowa,68,state house,2020,1
iowa,69,state house,2020,1
iowa,7,state house,2020,0
iowa,70,state house,2020,1
iowa,71,state house,2020,1
iowa,72,state house,2020,0
iowa,73,state house,2020,0
iowa,74,state house,2020,1
iowa,75,state house,2020,0
iowa,76,state house,2020,0
iowa,77,state house,2020,1
iowa,78,state house,2020,0
iowa,79,state house,2020,0
iowa,8,state house,2020,0
iowa,80,state house,2020,0
iowa,81,state house,2020,0
iowa,82,state house,2020,0
iowa,83,state house,2020,0
iowa,84,state house,2020,0
iowa,85,state house,2020,1
iowa,86,state house,2020,1
iowa,87,state house,2020,1
iowa,88,state house,2020,0
iowa,89,state house,2020,1
iowa,9,state house,2020,0
iowa,90,state house,2020,1
iowa,91,state house,2020,0
iowa,92,state house,2020,0
iowa,93,state house,2020,1
iowa,94,state house,2020,0
iowa,95,state house,2020,0
iowa,96,state house,2020,0
iowa,97,state house,2020,0
iowa,98,state house,2020,1
iowa,99,state house,2020,1
kansas,1,state house,2020,0
kansas,10,state house,2020,1
kansas,100,state house,2020,0
kansas,101,state house,2020,0
kansas,102,state house,2020,1
kansas,103,state house,2020,1
kansas,104,state house,2020,0
kansas,105,state house,2020,0
kansas,106,state house,2020,0
kansas,107,state house,2020,0
kansas,108,state house,2020,0
kansas,109,state house,2020,0
kansas,11,state house,2020,0
kansas,110,state house,2020,0
kansas,111,state house,2020,0
kansas,112,state house,2020,0
kansas,113,state house,2020,0
kansas,114,state house,2020,0
kansas,115,state house,2020,0
kansas,116,state house,2020,0
kansas,117,state house,2020,0
kansas,118,state house,2020,0
kansas,119,state house,2020,0
kansas,12,state house,2020,0
kansas,120,state house,2020,0
kansas,121,state house,2020,0
kansas,122,state house,2020,0
kansas,123,state house,2020,0
kansas,124,state house,2020,0
kansas,125,state house,2020,0
kansas,13,state house,2020,0
kansas,14,state house,2020,0
kansas,15,state house,2020,0
kansas,16,state house,2020,1
kansas,17,state house,2020,1
kansas,18,state house,2020,1
kansas,19,state house,2020,1
kansas,2,state house,2020,0
kansas,20,state house,2020,1
kansas,21,state house,2020,1
kansas,22,state house,2020,1
kansas,23,state house,2020,1
kansas,24,state house,2020,1
kansas,25,state house,2020,1
kansas,26,state house,2020,0
kansas,27,state house,2020,0
kansas,28,state house,2020,0
kansas,29,state house,2020,1
kansas,3,state house,2020,0
kansas,30,state house,2020,1
kansas,31,state house,2020,1
kansas,32,state house,2020,1
kansas,33,state house,2020,1
kansas,34,state house,2020,1
kansas,35,state house,2020,1
kansas,36,state house,2020,1
kansas,37,state house,2020,1
kansas,38,state house,2020,0
kansas,39,state house,2020,0
kansas,4,state house,2020,0
kansas,40,state house,2020,0
kansas,41,state house,2020,0
kansas,42,state house,2020,0
kansas,43,state house,2020,0
kansas,44,state house,2020,1
kansas,45,state house,2020,1
kansas,46,state house,2020,1
kansas,47,state house,2020,0
kansas,48,state house,2020,1
kansas,49,state house,2020,0
kansas,5,state house,2020,0
kansas,50,state house,2020,0
kansas,51,state house,2020,0
kansas,52,state house,2020,0
kansas,53,state house,2020,1
kansas,54,state house,2020,0
kansas,55,state house,2020,1
kansas,56,state house,2020,1
kansas,57,state house,2020,1
kansas,58,state house,2020,1
kansas,59,state house,2020,0
kansas,6,state house,2020,0
kansas,60,state house,2020,0
kansas,61,state house,2020,0
kansas,62,state house,2020,0
kansas,63,state house,2020,0
kansas,64,state house,2020,0
kansas,65,state house,2020,0
kansas,66,state house,2020,1
kansas,67,state house,2020,0
kansas,68,state house,2020,0
kansas,69,state house,2020,0
kansas,7,state house,2020,0
kansas,70,state house,2020,0
kansas,71,state house,2020,0
kansas,72,state house,2020,0
kansas,73,state house,2020,0
kansas,74,state house,2020,0
kansas,75,state house,2020,0
kansas,76,state house,2020,0
kansas,77,state house,2020,0
kansas,78,state house,2020,0
kansas,79,state house,2020,0
kansas,8,state house,2020,0
kansas,80,state house,2020,0
kansas,81,state house,2020,0
kansas,82,state house,2020,0
kansas,83,state house,2020,1
kansas,84,state house,2020,1
kansas,85,state house,2020,0
kansas,86,state house,2020,1
kansas,87,state house,2020,0
kansas,88,state house,2020,1
kansas,89,state house,2020,1
kansas,9,state house,2020,0
kansas,90,state house,2020,0
kansas,91,state house,2020,0
kansas,92,state house,2020,1
kansas,93,state house,2020,0
kansas,94,state house,2020,0
kansas,95,state house,2020,1
kansas,96,state house,2020,0
kansas,97,state house,2020,0
kansas,98,state house,2020,0
kansas,99,state house,2020,0
kentucky,1,state house,2020,0
kentucky,10,state house,2020,0
kentucky,100,state house,2020,0
kentucky,11,state house,2020,0
kentucky,12,state house,2020,0
kentucky,13,state house,2020,0
kentucky,14,state house,2020,0
kentucky,15,state house,2020,0
kentucky,16,state house,2020,0
kentucky,17,state house,2020,0
kentucky,18,state house,2020,0
kentucky,19,state house,2020,0
kentucky,2,state house,2020,0
kentucky,20,state house,2020,1
kentucky,21,state house,2020,0
kentucky,22,state house,2020,0
kentucky,23,state house,2020,0
kentucky,24,state house,2020,0
kentucky,25,state house,2020,0
kentucky,26,state house,2020,0
kentucky,27,state house,2020,0
kentucky,28,state house,2020,1
kentucky,29,state house,2020,0
kentucky,3,state house,2020,0
kentucky,30,state house,2020,1
kentucky,31,state house,2020,1
kentucky,32,state house,2020,1
kentucky,33,state house,2020,0
kentucky,34,state house,2020,1
kentucky,35,state house,2020,1
kentucky,36,state house,2020,0
kentucky,37,state house,2020,1
kentucky,38,state house,2020,1
kentucky,39,state house,2020,0
kentucky,4,state house,2020,0
kentucky,40,state house,2020,1
kentucky,41,state house,2020,1
kentucky,42,state house,2020,1
kentucky,43,state house,2020,1
kentucky,44,state house,2020,1
kentucky,45,state house,2020,0
kentucky,46,state house,2020,1
kentucky,47,state house,2020,0
kentucky,48,state house,2020,0
kentucky,49,state house,2020,0
kentucky,5,state house,2020,0
kentucky,50,state house,2020,0
kentucky,51,state house,2020,0
kentucky,52,state house,2020,0
kentucky,53,state house,2020,0
kentucky,54,state house,2020,0
kentucky,55,state house,2020,0
kentucky,56,state house,2020,0
kentucky,57,state house,2020,1
kentucky,58,state house,2020,0
kentucky,59,state house,2020,0
kentucky,6,state house,2020,0
kentucky,60,state house,2020,0
kentucky,61,state house,2020,0
kentucky,62,state house,2020,0
kentucky,63,state house,2020,0
kentucky,64,state house,2020,0
kentucky,65,state house,2020,1
kentucky,66,state house,2020,0
kentucky,67,state house,2020,1
kentucky,68,state house,2020,0
kentucky,69,state house,2020,0
kentucky,7,state house,2020,0
kentucky,70,state house,2020,0
kentucky,71,state house,2020,0
kentucky,72,state house,2020,0
kentucky,73,state house,2020,0
kentucky,74,state house,2020,0
kentucky,75,state house,2020,1
kentucky,76,state house,2020,1
kentucky,77,state house,2020,1
kentucky,78,state house,2020,0
kentucky,79,state house,2020,1
kentucky,8,state house,2020,0
kentucky,80,state house,2020,0
kentucky,81,state house,2020,0
kentucky,82,state house,2020,0
kentucky,83,state house,2020,0
kentucky,84,state house,2020,0
kentucky,85,state house,2020,0
kentucky,86,state house,2020,0
kentucky,87,state house,2020,0
kentucky,88,state house,2020,1
kentucky,89,state house,2020,0
kentucky,9,state house,2020,0
kentucky,90,state house,2020,0
kentucky,91,state house,2020,0
kentucky,92,state house,2020,0
kentucky,93,state house,2020,0
kentucky,94,state house,2020,1
kentucky,95,state house,2020,1
kentucky,96,state house,2020,0
kentucky,97,state house,2020,0
kentucky,98,state house,2020,0
kentucky,99,state house,2020,0
maine,1,state house,2020,1
maine,10,state house,2020,0
maine,100,state house,2020,0
maine,101,state house,2020,0
maine,102,state house,2020,0
maine,103,state house,2020,0
maine,104,state house,2020,0
maine,105,state house,2020,0
maine,106,state house,2020,0
maine,107,state house,2020,0
maine,108,state house,2020,0
maine,109,state house,2020,1
maine,11,state house,2020,1
maine,110,state house,2020,1
maine,111,state house,2020,0
maine,112,state house,2020,0
maine,113,state house,2020,1
maine,114,state house,2020,0
maine,115,state house,2020,0
maine,116,state house,2020,0
maine,117,state house,2020,0
maine,118,state house,2020,0
maine,119,state house,2020,0
maine,12,state house,2020,1
maine,120,state house,2020,1
maine,121,state house,2020,0
maine,122,state house,2020,1
maine,123,state house,2020,1
maine,124,state house,2020,1
maine,125,state house,2020,1
maine,126,state house,2020,1
maine,127,state house,2020,1
maine,128,state house,2020,1
maine,129,state house,2020,0
maine,13,state house,2020,1
maine,130,state house,2020,0
maine,131,state house,2020,0
maine,132,state house,2020,1
maine,133,state house,2020,1
maine,134,state house,2020,1
maine,135,state house,2020,1
maine,136,state house,2020,0
maine,137,state house,2020,0
maine,138,state house,2020,1
maine,139,state house,2020,0
maine,14,state house,2020,1
maine,140,state house,2020,1
maine,141,state house,2020,0
maine,142,state house,2020,0
maine,143,state house,2020,0
maine,144,state house,2020,0
maine,145,state house,2020,0
maine,146,state house,2020,0
maine,147,state house,2020,0
maine,148,state house,2020,1
maine,149,state house,2020,0
maine,15,state house,2020,1
maine,150,state house,2020,1
maine,151,state house,2020,1
maine,16,state house,2020,0
maine,17,state house,2020,0
maine,18,state house,2020,1
maine,19,state house,2020,0
maine,2,state house,2020,1
maine,20,state house,2020,0
maine,21,state house,2020,0
maine,22,state house,2020,0
maine,23,state house,2020,0
maine,24,state house,2020,1
maine,25,state house,2020,0
maine,26,state house,2020,1
maine,27,state house,2020,1
maine,28,state house,2020,1
maine,29,state house,2020,2
maine,3,state house,2020,1
maine,30,state house,2020,1
maine,31,state house,2020,1
maine,32,state house,2020,1
maine,33,state house,2020,1
maine,34,state house,2020,1
maine,35,state house,2020,1
maine,36,state house,2020,1
maine,37,state house,2020,1
maine,38,state house,2020,1
maine,39,state house,2020,1
maine,4,state house,2020,1
maine,40,state house,2020,1
maine,41,state house,2020,1
maine,42,state house,2020,1
maine,43,state house,2020,1
maine,44,state house,2020,1
maine,45,state house,2020,1
maine,46,state house,2020,1
maine,47,state house,2020,1
maine,48,state house,2020,1
maine,49,state house,2020,1
maine,5,state house,2020,0
maine,50,state house,2020,1
maine,51,state house,2020,1
maine,52,state house,2020,1
maine,53,state house,2020,1
maine,54,state house,2020,1
maine,55,state house,2020,1
maine,56,state house,2020,0
maine,57,state house,2020,0
maine,58,state house,2020,0
maine,59,state house,2020,1
maine,6,state house,2020,1
maine,60,state house,2020,1
maine,61,state house,2020,1
maine,62,state house,2020,1
maine,63,state house,2020,0
maine,64,state house,2020,0
maine,65,state house,2020,0
maine,66,state house,2020,1
maine,67,state house,2020,0
maine,68,state house,2020,0
maine,69,state house,2020,2
maine,7,state house,2020,0
maine,70,state house,2020,0
maine,71,state house,2020,0
maine,72,state house,2020,0
maine,73,state house,2020,0
maine,74,state house,2020,0
maine,75,state house,2020,0
maine,76,state house,2020,0
maine,77,state house,2020,0
maine,78,state house,2020,0
maine,79,state house,2020,0
maine,8,state house,2020,1
maine,80,state house,2020,0
maine,81,state house,2020,1
maine,82,state house,2020,0
maine,83,state house,2020,1
maine,84,state house,2020,1
maine,85,state house,2020,1
maine,86,state house,2020,0
maine,87,state house,2020,0
maine,88,state house,2020,0
maine,89,state house,2020,1
maine,9,state house,2020,1
maine,90,state house,2020,1
maine,91,state house,2020,2
maine,92,state house,2020,1
maine,93,state house,2020,1
maine,94,state house,2020,1
maine,95,state house,2020,2
maine,96,state house,2020,1
maine,97,state house,2020,1
maine,98,state house,2020,1
maine,99,state house,2020,0
massachusetts,10th bristol,state house,2020,1
massachusetts,10th essex,state house,2020,1
massachusetts,10th hampden,state house,2020,1
massachusetts,10th middlesex,state house,2020,1
massachusetts,10th norfolk,state house,2020,1
massachusetts,10th plymouth,state house,2020,1
massachusetts,10th suffolk,state house,2020,1
massachusetts,10th worcester,state house,2020,1
massachusetts,11th bristol,state house,2020,1
massachusetts,11th essex,state house,2020,1
massachusetts,11th hampden,state house,2020,1
massachusetts,11th middlesex,state house,2020,1
massachusetts,11th norfolk,state house,2020,1
massachusetts,11th plymouth,state house,2020,1
massachusetts,11th suffolk,state house,2020,1
massachusetts,11th worcester,state house,2020,0
massachusetts,12th bristol,state house,2020,0
massachusetts,12th essex,state house,2020,1
massachusetts,12th hampden,state house,2020,1
massachusetts,12th middlesex,state house,2020,1
massachusetts,12th norfolk,state house,2020,1
massachusetts,12th plymouth,state house,2020,1
massachusetts,12th suffolk,state house,2020,1
massachusetts,12th worcester,state house,2020,1
massachusetts,13th bristol,state house,2020,1
massachusetts,13th essex,state house,2020,1
massachusetts,13th middlesex,state house,2020,1
massachusetts,13th norfolk,state house,2020,1
massachusetts,13th suffolk,state house,2020,1
massachusetts,13th worcester,state house,2020,1
massachusetts,14th bristol,state house,2020,1
massachusetts,14th essex,state house,2020,1
massachusetts,14th middlesex,state house,2020,1
massachusetts,14th norfolk,state house,2020,1
massachusetts,14th suffolk,state house,2020,1
massachusetts,14th worcester,state house,2020,1
massachusetts,15th essex,state house,2020,1
massachusetts,15th middlesex,state house,2020,1
massachusetts,15th norfolk,state house,2020,1
massachusetts,15th suffolk,state house,2020,1
massachusetts,15th worcester,state house,2020,1
massachusetts,16th essex,state house,2020,1
massachusetts,16th middlesex,state house,2020,1
massachusetts,16th suffolk,state house,2020,1
massachusetts,16th worcester,state house,2020,1
massachusetts,17th essex,state house,2020,1
massachusetts,17th middlesex,state house,2020,1
massachusetts,17th suffolk,state house,2020,1
massachusetts,17th worcester,state house,2020,1
massachusetts,18th essex,state house,2020,1
massachusetts,18th middlesex,state house,2020,1
massachusetts,18th suffolk,state house,2020,1
massachusetts,18th worcester,state house,2020,0
massachusetts,19th middlesex,state house,2020,1
massachusetts,19th suffolk,state house,2020,1
massachusetts,1st barnstable,state house,2020,0
massachusetts,1st berkshire,state house,2020,1
massachusetts,1st bristol,state house,2020,0
massachusetts,1st essex,state house,2020,0
massachusetts,1st franklin,state house,2020,1
massachusetts,1st hampden,state house,2020,0
massachusetts,1st hampshire,state house,2020,1
massachusetts,1st middlesex,state house,2020,0
massachusetts,1st norfolk,state house,2020,1
massachusetts,1st plymouth,state house,2020,0
massachusetts,1st suffolk,state house,2020,1
massachusetts,1st worcester,state house,2020,0
massachusetts,20th middlesex,state house,2020,0
massachusetts,21st middlesex,state house,2020,1
massachusetts,22nd middlesex,state house,2020,0
massachusetts,23rd middlesex,state house,2020,1
massachusetts,24th middlesex,state house,2020,1
massachusetts,25th middlesex,state house,2020,1
massachusetts,26th middlesex,state house,2020,1
massachusetts,27th middlesex,state house,2020,1
massachusetts,28th middlesex,state house,2020,1
massachusetts,29th middlesex,state house,2020,1
massachusetts,2nd barnstable,state house,2020,1
massachusetts,2nd berkshire,state house,2020,1
massachusetts,2nd bristol,state house,2020,1
massachusetts,2nd essex,state house,2020,0
massachusetts,2nd franklin,state house,2020,2
massachusetts,2nd hampden,state house,2020,1
massachusetts,2nd hampshire,state house,2020,1
massachusetts,2nd middlesex,state house,2020,1
massachusetts,2nd norfolk,state house,2020,1
massachusetts,2nd plymouth,state house,2020,0
massachusetts,2nd suffolk,state house,2020,1
massachusetts,2nd worcester,state house,2020,1
massachusetts,30th middlesex,state house,2020,1
massachusetts,31st middlesex,state house,2020,1
massachusetts,32nd middlesex,state house,2020,1
massachusetts,33rd middlesex,state house,2020,1
massachusetts,34th middlesex,state house,2020,1
massachusetts,35th middlesex,state house,2020,1
massachusetts,36th middlesex,state house,2020,1
massachusetts,37th middlesex,state house,2020,1
massachusetts,3rd barnstable,state house,2020,0
massachusetts,3rd berkshire,state house,2020,1
massachusetts,3rd bristol,state house,2020,1
massachusetts,3rd essex,state house,2020,1
massachusetts,3rd hampden,state house,2020,0
massachusetts,3rd hampshire,state house,2020,1
massachusetts,3rd middlesex,state house,2020,1
massachusetts,3rd norfolk,state house,2020,1
massachusetts,3rd plymouth,state house,2020,1
massachusetts,3rd suffolk,state house,2020,1
massachusetts,3rd worcester,state house,2020,1
massachusetts,4th barnstable,state house,2020,1
massachusetts,4th berkshire,state house,2020,1
massachusetts,4th bristol,state house,2020,0
massachusetts,4th essex,state house,2020,0
massachusetts,4th hampden,state house,2020,0
massachusetts,4th middlesex,state house,2020,1
massachusetts,4th norfolk,state house,2020,1
massachusetts,4th plymouth,state house,2020,1
massachusetts,4th suffolk,state house,2020,1
massachusetts,4th worcester,state house,2020,1
massachusetts,5th barnstable,state house,2020,0
massachusetts,5th bristol,state house,2020,1
massachusetts,5th essex,state house,2020,1
massachusetts,5th hampden,state house,2020,1
massachusetts,5th middlesex,state house,2020,1
massachusetts,5th norfolk,state house,2020,1
massachusetts,5th plymouth,state house,2020,0
massachusetts,5th suffolk,state house,2020,1
massachusetts,5th worcester,state house,2020,0
massachusetts,6th bristol,state house,2020,1
massachusetts,6th essex,state house,2020,1
massachusetts,6th hampden,state house,2020,1
massachusetts,6th middlesex,state house,2020,1
massachusetts,6th norfolk,state house,2020,1
massachusetts,6th plymouth,state house,2020,1
massachusetts,6th suffolk,state house,2020,1
massachusetts,6th worcester,state house,2020,0
massachusetts,7th bristol,state house,2020,1
massachusetts,7th essex,state house,2020,1
massachusetts,7th hampden,state house,2020,1
massachusetts,7th middlesex,state house,2020,1
massachusetts,7th norfolk,state house,2020,1
massachusetts,7th plymouth,state house,2020,0
massachusetts,7th suffolk,state house,2020,1
massachusetts,7th worcester,state house,2020,0
massachusetts,8th bristol,state house,2020,1
massachusetts,8th essex,state house,2020,1
massachusetts,8th hampden,state house,2020,1
massachusetts,8th middlesex,state house,2020,1
massachusetts,8th norfolk,state house,2020,1
massachusetts,8th plymouth,state house,2020,0
massachusetts,8th suffolk,state house,2020,1
massachusetts,8th worcester,state house,2020,0
massachusetts,9th bristol,state house,2020,1
massachusetts,9th essex,state house,2020,0
massachusetts,9th hampden,state house,2020,1
massachusetts,9th middlesex,state house,2020,1
massachusetts,9th norfolk,state house,2020,0
massachusetts,9th plymouth,state house,2020,1
massachusetts,9th suffolk,state house,2020,1
massachusetts,9th worcester,state house,2020,0
massachusetts,"barnstable, dukes & nantucket",state house,2020,1
michigan,1,state house,2020,1
michigan,10,state house,2020,1
michigan,100,state house,2020,0
michigan,101,state house,2020,0
michigan,102,state house,2020,0
michigan,103,state house,2020,0
michigan,104,state house,2020,0
michigan,105,state house,2020,0
michigan,106,state house,2020,0
michigan,107,state house,2020,0
michigan,108,state house,2020,0
michigan,109,state house,2020,1
michigan,11,state house,2020,1
michigan,110,state house,2020,0
michigan,12,state house,2020,1
michigan,13,state house,2020,1
michigan,14,state house,2020,1
michigan,15,state house,2020,1
michigan,16,state house,2020,1
michigan,17,state house,2020,0
michigan,18,state house,2020,1
michigan,19,state house,2020,1
michigan,2,state house,2020,1
michigan,20,state house,2020,1
michigan,21,state house,2020,1
michigan,22,state house,2020,1
michigan,23,state house,2020,1
michigan,24,state house,2020,0
michigan,25,state house,2020,1
michigan,26,state house,2020,1
michigan,27,state house,2020,1
michigan,28,state house,2020,1
michigan,29,state house,2020,1
michigan,3,state house,2020,1
michigan,30,state house,2020,0
michigan,31,state house,2020,1
michigan,32,state house,2020,0
michigan,33,state house,2020,0
michigan,34,state house,2020,1
michigan,35,state house,2020,1
michigan,36,state house,2020,0
michigan,37,state house,2020,1
michigan,38,state house,2020,1
michigan,39,state house,2020,0
michigan,4,state house,2020,1
michigan,40,state house,2020,1
michigan,41,state house,2020,1
michigan,42,state house,2020,0
michigan,43,state house,2020,0
michigan,44,state house,2020,0
michigan,45,state house,2020,0
michigan,46,state house,2020,0
michigan,47,state house,2020,0
michigan,48,state house,2020,0
michigan,49,state house,2020,1
michigan,5,state house,2020,1
michigan,50,state house,2020,1
michigan,51,state house,2020,0
michigan,52,state house,2020,1
michigan,53,state house,2020,1
michigan,54,state house,2020,1
michigan,55,state house,2020,1
michigan,56,state house,2020,0
michigan,57,state house,2020,0
michigan,58,state house,2020,0
michigan,59,state house,2020,0
michigan,6,state house,2020,1
michigan,60,state house,2020,1
michigan,61,state house,2020,1
michigan,62,state house,2020,1
michigan,63,state house,2020,0
michigan,64,state house,2020,0
michigan,65,state house,2020,0
michigan,66,state house,2020,0
michigan,67,state house,2020,1
michigan,68,state house,2020,1
michigan,69,state house,2020,1
michigan,7,state house,2020,1
michigan,70,state house,2020,0
michigan,71,state house,2020,1
michigan,72,state house,2020,0
michigan,73,state house,2020,0
michigan,74,state house,2020,0
michigan,75,state house,2020,1
michigan,76,state house,2020,1
michigan,77,state house,2020,0
michigan,78,state house,2020,0
michigan,79,state house,2020,0
michigan,8,state house,2020,1
michigan,80,state house,2020,0
michigan,81,state house,2020,0
michigan,82,state house,2020,0
michigan,83,state house,2020,0
michigan,84,state house,2020,0
michigan,85,state house,2020,0
michigan,86,state house,2020,0
michigan,87,state house,2020,0
michigan,88,state house,2020,0
michigan,89,state house,2020,0
michigan,9,state house,2020,1
michigan,90,state house,2020,0
michigan,91,state house,2020,0
michigan,92,state house,2020,1
michigan,93,state house,2020,0
michigan,94,state house,2020,0
michigan,95,state house,2020,1
michigan,96,state house,2020,0
michigan,97,state house,2020,0
michigan,98,state house,2020,0
michigan,99,state house,2020,0
minnesota,10a,state house,2020,0
minnesota,10b,state house,2020,0
minnesota,11a,state house,2020,1
minnesota,11b,state house,2020,0
minnesota,12a,state house,2020,0
minnesota,12b,state house,2020,0
minnesota,13a,state house,2020,0
minnesota,13b,state house,2020,0
minnesota,14a,state house,2020,0
minnesota,14b,state house,2020,1
minnesota,15a,state house,2020,0
minnesota,15b,state house,2020,0
minnesota,16a,state house,2020,0
minnesota,16b,state house,2020,0
minnesota,17a,state house,2020,0
minnesota,17b,state house,2020,0
minnesota,18a,state house,2020,0
minnesota,18b,state house,2020,0
minnesota,19a,state house,2020,0
minnesota,19b,state house,2020,1
minnesota,1a,state house,2020,0
minnesota,1b,state house,2020,0
minnesota,20a,state house,2020,0
minnesota,20b,state house,2020,1
minnesota,21a,state house,2020,0
minnesota,21b,state house,2020,0
minnesota,22a,state house,2020,0
minnesota,22b,state house,2020,0
minnesota,23a,state house,2020,0
minnesota,23b,state house,2020,0
minnesota,24a,state house,2020,0
minnesota,24b,state house,2020,0
minnesota,25a,state house,2020,0
minnesota,25b,state house,2020,1
minnesota,26a,state house,2020,1
minnesota,26b,state house,2020,0
minnesota,27a,state house,2020,0
minnesota,27b,state house,2020,0
minnesota,28a,state house,2020,1
minnesota,28b,state house,2020,0
minnesota,29a,state house,2020,0
minnesota,29b,state house,2020,0
minnesota,2a,state house,2020,0
minnesota,2b,state house,2020,0
minnesota,30a,state house,2020,0
minnesota,30b,state house,2020,0
minnesota,31a,state house,2020,0
minnesota,31b,state house,2020,0
minnesota,32a,state house,2020,0
minnesota,32b,state house,2020,0
minnesota,33a,state house,2020,0
minnesota,33b,state house,2020,1
minnesota,34a,state house,2020,0
minnesota,34b,state house,2020,1
minnesota,35a,state house,2020,0
minnesota,35b,state house,2020,0
minnesota,36a,state house,2020,1
minnesota,36b,state house,2020,1
minnesota,37a,state house,2020,1
minnesota,37b,state house,2020,0
minnesota,38a,state house,2020,0
minnesota,38b,state house,2020,1
minnesota,39a,state house,2020,0
minnesota,39b,state house,2020,1
minnesota,3a,state house,2020,1
minnesota,3b,state house,2020,1
minnesota,40a,state house,2020,1
minnesota,40b,state house,2020,1
minnesota,41a,state house,2020,1
minnesota,41b,state house,2020,1
minnesota,42a,state house,2020,1
minnesota,42b,state house,2020,1
minnesota,43a,state house,2020,1
minnesota,43b,state house,2020,1
minnesota,44a,state house,2020,1
minnesota,44b,state house,2020,1
minnesota,45a,state house,2020,1
minnesota,45b,state house,2020,1
minnesota,46a,state house,2020,1
minnesota,46b,state house,2020,1
minnesota,47a,state house,2020,0
minnesota,47b,state house,2020,0
minnesota,48a,state house,2020,1
minnesota,48b,state house,2020,1
minnesota,49a,state house,2020,1
minnesota,49b,state house,2020,1
minnesota,4a,state house,2020,1
minnesota,4b,state house,2020,1
minnesota,50a,state house,2020,1
minnesota,50b,state house,2020,1
minnesota,51a,state house,2020,1
minnesota,51b,state house,2020,1
minnesota,52a,state house,2020,1
minnesota,52b,state house,2020,1
minnesota,53a,state house,2020,1
minnesota,53b,state house,2020,1
minnesota,54a,state house,2020,0
minnesota,54b,state house,2020,0
minnesota,55a,state house,2020,0
minnesota,55b,state house,2020,0
minnesota,56a,state house,2020,1
minnesota,56b,state house,2020,1
minnesota,57a,state house,2020,1
minnesota,57b,state house,2020,1
minnesota,58a,state house,2020,0
minnesota,58b,state house,2020,0
minnesota,59a,state house,2020,1
minnesota,59b,state house,2020,1
minnesota,5a,state house,2020,0
minnesota,5b,state house,2020,0
minnesota,60a,state house,2020,1
minnesota,60b,state house,2020,1
minnesota,61a,state house,2020,1
minnesota,61b,state house,2020,1
minnesota,62a,state house,2020,1
minnesota,62b,state house,2020,1
minnesota,63a,state house,2020,1
minnesota,63b,state house,2020,1
minnesota,64a,state house,2020,1
minnesota,64b,state house,2020,1
minnesota,65a,state house,2020,1
minnesota,65b,state house,2020,1
minnesota,66a,state house,2020,1
minnesota,66b,state house,2020,1
minnesota,67a,state house,2020,1
minnesota,67b,state house,2020,1
minnesota,6a,state house,2020,1
minnesota,6b,state house,2020,1
minnesota,7a,state house,2020,1
minnesota,7b,state house,2020,1
