district,native,foreign born,state
75,0.9492,0.0508,illinois
76,0.9484,0.0516,illinois
77,0.5912,0.4088,illinois
78,0.8213,0.1787,illinois
79,0.9439,0.0561,illinois
80,0.9132,0.0868,illinois
81,0.8048,0.1952,illinois
82,0.8292,0.1708,illinois
83,0.6686,0.3314,illinois
84,0.6666,0.3334,illinois
85,0.7757,0.2243,illinois
86,0.8076,0.1924,illinois
87,0.9837,0.0163,illinois
88,0.9536,0.0464,illinois
89,0.9786,0.0214,illinois
90,0.9569,0.0431,illinois
91,0.9879,0.0121,illinois
92,0.9533,0.0467,illinois
93,0.958,0.042,illinois
94,0.9773,0.0227,illinois
95,0.9854,0.0146,illinois
96,0.9765,0.0235,illinois
97,0.8677,0.1323,illinois
98,0.8231,0.1769,illinois
99,0.953,0.047,illinois
100,0.9887,0.0113,illinois
101,0.9771,0.0229,illinois
102,0.9627,0.0373,illinois
103,0.8236,0.1764,illinois
104,0.9343,0.0657,illinois
105,0.9183,0.0817,illinois
106,0.9767,0.0233,illinois
107,0.9817,0.0183,illinois
108,0.9782,0.0218,illinois
109,0.9863,0.0137,illinois
110,0.9848,0.0152,illinois
111,0.9836,0.0164,illinois
112,0.9555,0.0445,illinois
113,0.9496,0.0504,illinois
114,0.9746,0.0254,illinois
115,0.963,0.037,illinois
116,0.9826,0.0174,illinois
117,0.9825,0.0175,illinois
118,0.9794,0.0206,illinois
1,0.8563,0.1437,indiana
2,0.8803,0.1197,indiana
3,0.963,0.037,indiana
4,0.948,0.052,indiana
5,0.9218,0.0782,indiana
6,0.9102,0.0898,indiana
7,0.9244,0.0756,indiana
8,0.9348,0.0652,indiana
9,0.957,0.043,indiana
10,0.9632,0.0368,indiana
11,0.972,0.028,indiana
12,0.9116,0.0884,indiana
13,0.9659,0.0341,indiana
14,0.9442,0.0558,indiana
15,0.9095,0.0905,indiana
16,0.9737,0.0263,indiana
17,0.9441,0.0559,indiana
18,0.971,0.029,indiana
19,0.9266,0.0734,indiana
20,0.9635,0.0365,indiana
21,0.8869,0.1131,indiana
22,0.9417,0.0583,indiana
23,0.9352,0.0648,indiana
24,0.8735,0.1265,indiana
25,0.9555,0.0445,indiana
26,0.8141,0.1859,indiana
27,0.8578,0.1422,indiana
28,0.9741,0.0259,indiana
29,0.9513,0.0487,indiana
30,0.9767,0.0233,indiana
31,0.9835,0.0165,indiana
32,0.9729,0.0271,indiana
33,0.9815,0.0185,indiana
34,0.9704,0.0296,indiana
35,0.9791,0.0209,indiana
36,0.9719,0.0281,indiana
37,0.873,0.127,indiana
38,0.9481,0.0519,indiana
39,0.8631,0.1369,indiana
40,0.9109,0.0891,indiana
41,0.9655,0.0345,indiana
42,0.9887,0.0113,indiana
43,0.9648,0.0352,indiana
44,0.9787,0.0213,indiana
45,0.9839,0.0161,indiana
46,0.9675,0.0325,indiana
47,0.9745,0.0255,indiana
48,0.932,0.068,indiana
49,0.8859,0.1141,indiana
50,0.975,0.025,indiana
51,0.9777,0.0223,indiana
52,0.9652,0.0348,indiana
53,0.9766,0.0234,indiana
54,0.993,0.007,indiana
55,0.9799,0.0201,indiana
56,0.9703,0.0297,indiana
57,0.973,0.027,indiana
58,0.9251,0.0749,indiana
59,0.8668,0.1332,indiana
60,0.9311,0.0689,indiana
61,0.905,0.095,indiana
62,0.9576,0.0424,indiana
63,0.968,0.032,indiana
64,0.9796,0.0204,indiana
65,0.9827,0.0173,indiana
66,0.984,0.016,indiana
67,0.9915,0.0085,indiana
68,0.9869,0.0131,indiana
69,0.9561,0.0439,indiana
70,0.9807,0.0193,indiana
71,0.9413,0.0587,indiana
72,0.9708,0.0292,indiana
73,0.9857,0.0143,indiana
74,0.9712,0.0288,indiana
75,0.9572,0.0428,indiana
76,0.9853,0.0147,indiana
77,0.9577,0.0423,indiana
78,0.9534,0.0466,indiana
79,0.979,0.021,indiana
80,0.8356,0.1644,indiana
81,0.9053,0.0947,indiana
82,0.9447,0.0553,indiana
83,0.9615,0.0385,indiana
84,0.9296,0.0704,indiana
85,0.9671,0.0329,indiana
86,0.9091,0.0909,indiana
87,0.9341,0.0659,indiana
88,0.9583,0.0417,indiana
89,0.9434,0.0566,indiana
90,0.9011,0.0989,indiana
91,0.9008,0.0992,indiana
92,0.8204,0.1796,indiana
93,0.846,0.154,indiana
94,0.8076,0.1924,indiana
95,0.891,0.109,indiana
96,0.939,0.061,indiana
97,0.8771,0.1229,indiana
98,0.919,0.081,indiana
99,0.8119,0.1881,indiana
100,0.9361,0.0639,indiana
1,0.9672,0.0328,iowa
2,0.9781,0.0219,iowa
3,0.9777,0.0223,iowa
4,0.9335,0.0665,iowa
5,0.9608,0.0392,iowa
6,0.9474,0.0526,iowa
7,0.9635,0.0365,iowa
8,0.9687,0.0313,iowa
9,0.9603,0.0397,iowa
10,0.976,0.024,iowa
11,0.8189,0.1811,iowa
12,0.9749,0.0251,iowa
13,0.848,0.152,iowa
14,0.8436,0.1564,iowa
15,0.9159,0.0841,iowa
16,0.953,0.047,iowa
17,0.9866,0.0134,iowa
18,0.8788,0.1212,iowa
19,0.9773,0.0227,iowa
20,0.9268,0.0732,iowa
21,0.9836,0.0164,iowa
22,0.9846,0.0154,iowa
23,0.9843,0.0157,iowa
24,0.9734,0.0266,iowa
25,0.9875,0.0125,iowa
26,0.9777,0.0223,iowa
27,0.9558,0.0442,iowa
28,0.9849,0.0151,iowa
29,0.9731,0.0269,iowa
30,0.9578,0.0422,iowa
31,0.9138,0.0862,iowa
32,0.7922,0.2078,iowa
33,0.8256,0.1744,iowa
34,0.9093,0.0907,iowa
35,0.7502,0.2498,iowa
36,0.8772,0.1228,iowa
37,0.9557,0.0443,iowa
38,0.9647,0.0353,iowa
39,0.9003,0.0997,iowa
40,0.8984,0.1016,iowa
41,0.8983,0.1017,iowa
42,0.8921,0.1079,iowa
43,0.9001,0.0999,iowa
44,0.8628,0.1372,iowa
45,0.8513,0.1487,iowa
46,0.867,0.133,iowa
47,0.9802,0.0198,iowa
48,0.9654,0.0346,iowa
49,0.9781,0.0219,iowa
50,0.9787,0.0213,iowa
51,0.986,0.014,iowa
52,0.9659,0.0341,iowa
53,0.974,0.026,iowa
54,0.9711,0.0289,iowa
55,0.9758,0.0242,iowa
56,0.9588,0.0412,iowa
57,0.975,0.025,iowa
58,0.9889,0.0111,iowa
59,0.9399,0.0601,iowa
60,0.9315,0.0685,iowa
61,0.8685,0.1315,iowa
62,0.9445,0.0555,iowa
63,0.9829,0.0171,iowa
64,0.9918,0.0082,iowa
65,0.9533,0.0467,iowa
66,0.9069,0.0931,iowa
67,0.939,0.061,iowa
68,0.978,0.022,iowa
69,0.9442,0.0558,iowa
70,0.9351,0.0649,iowa
71,0.8114,0.1886,iowa
72,0.9582,0.0418,iowa
73,0.9613,0.0387,iowa
74,0.7639,0.2361,iowa
75,0.9876,0.0124,iowa
76,0.9784,0.0216,iowa
77,0.9297,0.0703,iowa
78,0.9593,0.0407,iowa
79,0.9713,0.0287,iowa
80,0.9914,0.0086,iowa
81,0.8999,0.1001,iowa
82,0.9206,0.0794,iowa
83,0.9888,0.0112,iowa
84,0.9566,0.0434,iowa
85,0.9296,0.0704,iowa
86,0.8475,0.1525,iowa
87,0.9759,0.0241,iowa
88,0.9199,0.0801,iowa
89,0.9429,0.0571,iowa
90,0.926,0.074,iowa
91,0.9199,0.0801,iowa
92,0.9771,0.0229,iowa
93,0.9646,0.0354,iowa
94,0.9187,0.0813,iowa
95,0.983,0.017,iowa
96,0.9859,0.0141,iowa
97,0.9908,0.0092,iowa
98,0.9769,0.0231,iowa
99,0.9645,0.0355,iowa
100,0.9675,0.0325,iowa
1,0.9935,0.0065,kansas
2,0.9899,0.0101,kansas
3,0.94,0.06,kansas
4,0.9869,0.0131,kansas
5,0.9908,0.0092,kansas
6,0.982,0.018,kansas
7,0.9867,0.0133,kansas
8,0.8839,0.1161,kansas
9,0.9705,0.0295,kansas
10,0.906,0.094,kansas
11,0.9793,0.0207,kansas
12,0.9892,0.0108,kansas
13,0.9922,0.0078,kansas
14,0.8914,0.1086,kansas
15,0.8337,0.1663,kansas
16,0.9189,0.0811,kansas
17,0.9367,0.0633,kansas
18,0.9182,0.0818,kansas
19,0.9506,0.0494,kansas
20,0.9193,0.0807,kansas
21,0.9653,0.0347,kansas
22,0.8477,0.1523,kansas
23,0.8482,0.1518,kansas
24,0.8989,0.1011,kansas
25,0.9402,0.0598,kansas
26,0.9117,0.0883,kansas
27,0.8843,0.1157,kansas
28,0.8219,0.1781,kansas
29,0.8472,0.1528,kansas
30,0.9101,0.0899,kansas
31,0.7973,0.2027,kansas
32,0.5459,0.4541,kansas
33,0.9199,0.0801,kansas
34,0.7635,0.2365,kansas
35,0.8294,0.1706,kansas
36,0.914,0.086,kansas
37,0.7712,0.2288,kansas
38,0.9623,0.0377,kansas
39,0.9473,0.0527,kansas
40,0.9531,0.0469,kansas
41,0.9606,0.0394,kansas
42,0.9871,0.0129,kansas
43,0.9449,0.0551,kansas
44,0.9052,0.0948,kansas
45,0.9092,0.0908,kansas
46,0.9432,0.0568,kansas
47,0.9932,0.0068,kansas
48,0.8136,0.1864,kansas
49,0.8225,0.1775,kansas
50,0.9862,0.0138,kansas
51,0.9798,0.0202,kansas
52,0.9516,0.0484,kansas
53,0.9602,0.0398,kansas
54,0.9824,0.0176,kansas
55,0.9538,0.0462,kansas
56,0.9638,0.0362,kansas
57,0.9457,0.0543,kansas
58,0.8801,0.1199,kansas
59,0.9732,0.0268,kansas
60,0.8731,0.1269,kansas
61,0.9759,0.0241,kansas
62,0.993,0.007,kansas
63,0.9805,0.0195,kansas
64,0.9563,0.0437,kansas
65,0.9097,0.0903,kansas
66,0.9084,0.0916,kansas
67,0.9171,0.0829,kansas
68,0.9188,0.0812,kansas
69,0.9131,0.0869,kansas
70,0.9853,0.0147,kansas
71,0.9593,0.0407,kansas
72,0.958,0.042,kansas
73,0.9708,0.0292,kansas
74,0.967,0.033,kansas
75,0.9797,0.0203,kansas
76,0.9551,0.0449,kansas
77,0.9825,0.0175,kansas
78,0.8878,0.1122,kansas
79,0.9705,0.0295,kansas
80,0.9542,0.0458,kansas
81,0.8524,0.1476,kansas
82,0.9614,0.0386,kansas
83,0.8792,0.1208,kansas
84,0.8741,0.1259,kansas
85,0.8956,0.1044,kansas
86,0.8615,0.1385,kansas
87,0.8776,0.1224,kansas
88,0.8163,0.1837,kansas
89,0.8509,0.1491,kansas
90,0.9672,0.0328,kansas
91,0.9469,0.0531,kansas
92,0.8777,0.1223,kansas
93,0.978,0.022,kansas
94,0.9241,0.0759,kansas
95,0.8918,0.1082,kansas
96,0.8713,0.1287,kansas
97,0.9087,0.0913,kansas
98,0.9081,0.0919,kansas
99,0.8933,0.1067,kansas
100,0.9573,0.0427,kansas
101,0.9878,0.0122,kansas
102,0.9568,0.0432,kansas
103,0.7276,0.2724,kansas
104,0.9809,0.0191,kansas
105,0.938,0.062,kansas
106,0.9809,0.0191,kansas
107,0.9861,0.0139,kansas
108,0.9714,0.0286,kansas
109,0.9869,0.0131,kansas
110,0.9847,0.0153,kansas
111,0.9563,0.0437,kansas
112,0.9164,0.0836,kansas
113,0.9524,0.0476,kansas
114,0.9699,0.0301,kansas
115,0.8148,0.1852,kansas
116,0.9839,0.0161,kansas
117,0.9688,0.0312,kansas
118,0.9452,0.0548,kansas
119,0.6496,0.3504,kansas
120,0.9575,0.0425,kansas
121,0.8999,0.1001,kansas
122,0.7876,0.2124,kansas
123,0.702,0.298,kansas
124,0.8143,0.1857,kansas
125,0.601,0.399,kansas
1,0.985,0.015,kentucky
2,0.9691,0.0309,kentucky
3,0.9833,0.0167,kentucky
4,0.9833,0.0167,kentucky
5,0.9622,0.0378,kentucky
6,0.9895,0.0105,kentucky
7,0.954,0.046,kentucky
8,0.9626,0.0374,kentucky
9,0.9765,0.0235,kentucky
10,0.9757,0.0243,kentucky
11,0.9853,0.0147,kentucky
12,0.9819,0.0181,kentucky
13,0.9729,0.0271,kentucky
14,0.9785,0.0215,kentucky
15,0.9751,0.0249,kentucky
16,0.9814,0.0186,kentucky
17,0.9212,0.0788,kentucky
18,0.9786,0.0214,kentucky
19,0.9343,0.0657,kentucky
20,0.88,0.12,kentucky
21,0.9889,0.0111,kentucky
22,0.9807,0.0193,kentucky
23,0.9789,0.0211,kentucky
24,0.9766,0.0234,kentucky
25,0.9571,0.0429,kentucky
26,0.9731,0.0269,kentucky
27,0.9669,0.0331,kentucky
28,0.9456,0.0544,kentucky
29,0.9628,0.0372,kentucky
30,0.7722,0.2278,kentucky
31,0.9004,0.0996,kentucky
32,0.8814,0.1186,kentucky
33,0.9257,0.0743,kentucky
34,0.9575,0.0425,kentucky
35,0.8963,0.1037,kentucky
36,0.9284,0.0716,kentucky
37,0.8585,0.1415,kentucky
38,0.8569,0.1431,kentucky
39,0.9398,0.0602,kentucky
40,0.9072,0.0928,kentucky
41,0.9525,0.0475,kentucky
42,0.9699,0.0301,kentucky
43,0.9721,0.0279,kentucky
44,0.9633,0.0367,kentucky
45,0.889,0.111,kentucky
46,0.8509,0.1491,kentucky
47,0.975,0.025,kentucky
48,0.8873,0.1127,kentucky
49,0.9839,0.0161,kentucky
50,0.9852,0.0148,kentucky
51,0.9787,0.0213,kentucky
52,0.9759,0.0241,kentucky
53,0.9851,0.0149,kentucky
54,0.9782,0.0218,kentucky
55,0.9578,0.0422,kentucky
56,0.8914,0.1086,kentucky
57,0.9502,0.0498,kentucky
58,0.934,0.066,kentucky
59,0.9607,0.0393,kentucky
60,0.9427,0.0573,kentucky
61,0.984,0.016,kentucky
62,0.9638,0.0362,kentucky
63,0.9589,0.0411,kentucky
64,0.9676,0.0324,kentucky
65,0.9476,0.0524,kentucky
66,0.9533,0.0467,kentucky
67,0.9678,0.0322,kentucky
68,0.983,0.017,kentucky
69,0.9218,0.0782,kentucky
70,0.9839,0.0161,kentucky
71,0.9809,0.0191,kentucky
72,0.9647,0.0353,kentucky
73,0.9787,0.0213,kentucky
74,0.9902,0.0098,kentucky
75,0.9138,0.0862,kentucky
76,0.9067,0.0933,kentucky
77,0.8639,0.1361,kentucky
78,0.9825,0.0175,kentucky
79,0.8923,0.1077,kentucky
80,0.9788,0.0212,kentucky
81,0.9695,0.0305,kentucky
82,0.9869,0.0131,kentucky
83,0.979,0.021,kentucky
84,0.9849,0.0151,kentucky
85,0.9883,0.0117,kentucky
86,0.9812,0.0188,kentucky
87,0.9973,0.0027,kentucky
88,0.8892,0.1108,kentucky
89,0.9852,0.0148,kentucky
90,0.9926,0.0074,kentucky
91,0.992,0.008,kentucky
92,0.9938,0.0062,kentucky
93,0.9929,0.0071,kentucky
94,0.9909,0.0091,kentucky
95,0.9945,0.0055,kentucky
96,0.9906,0.0094,kentucky
97,0.9874,0.0126,kentucky
98,0.9912,0.0088,kentucky
99,0.9854,0.0146,kentucky
100,0.9859,0.0141,kentucky
1,0.9468,0.0532,maine
2,0.9685,0.0315,maine
3,0.9666,0.0334,maine
4,0.9773,0.0227,maine
5,0.9901,0.0099,maine
6,0.9682,0.0318,maine
7,0.9407,0.0593,maine
8,0.946,0.054,maine
9,0.9242,0.0758,maine
10,0.9651,0.0349,maine
11,0.9691,0.0309,maine
12,0.9162,0.0838,maine
13,0.9397,0.0603,maine
14,0.9425,0.0575,maine
15,0.937,0.063,maine
16,0.9796,0.0204,maine
17,0.9875,0.0125,maine
18,0.9547,0.0453,maine
19,0.9514,0.0486,maine
20,0.9946,0.0054,maine
21,0.9783,0.0217,maine
22,0.978,0.022,maine
23,0.9934,0.0066,maine
24,0.9836,0.0164,maine
25,0.9653,0.0347,maine
26,0.9649,0.0351,maine
27,0.9305,0.0695,maine
28,0.9657,0.0343,maine
29,0.9492,0.0508,maine
30,0.9429,0.0571,maine
31,0.954,0.046,maine
32,0.9712,0.0288,maine
33,0.7739,0.2261,maine
34,0.9549,0.0451,maine
35,0.8919,0.1081,maine
36,0.8453,0.1547,maine
37,0.9029,0.0971,maine
38,0.8291,0.1709,maine
39,0.9063,0.0937,maine
40,0.8546,0.1454,maine
41,0.9236,0.0764,maine
42,0.8855,0.1145,maine
43,0.9508,0.0492,maine
44,0.9104,0.0896,maine
45,0.9442,0.0558,maine
46,0.9916,0.0084,maine
47,0.9565,0.0435,maine
48,0.9626,0.0374,maine
49,0.9347,0.0653,maine
50,0.9602,0.0398,maine
51,0.9665,0.0335,maine
52,0.9326,0.0674,maine
53,0.9802,0.0198,maine
54,0.9435,0.0565,maine
55,0.983,0.017,maine
56,0.9793,0.0207,maine
57,0.9793,0.0207,maine
58,0.9591,0.0409,maine
59,0.96,0.04,maine
60,0.9036,0.0964,maine
61,0.893,0.107,maine
62,0.9784,0.0216,maine
63,0.9781,0.0219,maine
64,0.9417,0.0583,maine
65,0.9901,0.0099,maine
66,0.9859,0.0141,maine
67,0.9726,0.0274,maine
68,0.9804,0.0196,maine
69,0.9666,0.0334,maine
70,0.9814,0.0186,maine
71,0.9746,0.0254,maine
72,0.9855,0.0145,maine
73,0.9822,0.0178,maine
74,0.9837,0.0163,maine
75,0.9775,0.0225,maine
76,0.9809,0.0191,maine
77,0.9781,0.0219,maine
78,0.9864,0.0136,maine
79,0.9923,0.0077,maine
80,0.9809,0.0191,maine
81,0.9567,0.0433,maine
82,0.9879,0.0121,maine
83,0.98,0.02,maine
84,0.9734,0.0266,maine
85,0.9767,0.0233,maine
86,0.9717,0.0283,maine
87,0.9827,0.0173,maine
88,0.9747,0.0253,maine
89,0.9727,0.0273,maine
90,0.9615,0.0385,maine
91,0.9897,0.0103,maine
92,0.9728,0.0272,maine
93,0.981,0.019,maine
94,0.9556,0.0444,maine
95,0.974,0.026,maine
96,0.9791,0.0209,maine
97,0.959,0.041,maine
98,0.9906,0.0094,maine
99,0.9737,0.0263,maine
100,0.9772,0.0228,maine
101,0.9674,0.0326,maine
102,0.972,0.028,maine
103,0.9818,0.0182,maine
104,0.9548,0.0452,maine
105,0.9821,0.0179,maine
106,0.9773,0.0227,maine
107,0.9766,0.0234,maine
108,0.9831,0.0169,maine
109,0.9565,0.0435,maine
110,0.9317,0.0683,maine
111,0.9872,0.0128,maine
112,0.9699,0.0301,maine
113,0.9725,0.0275,maine
114,0.9898,0.0102,maine
115,0.9838,0.0162,maine
116,0.9776,0.0224,maine
117,0.9881,0.0119,maine
118,0.982,0.018,maine
119,0.9858,0.0142,maine
120,0.9715,0.0285,maine
121,0.9712,0.0288,maine
122,0.9743,0.0257,maine
123,0.9082,0.0918,maine
124,0.9617,0.0383,maine
125,0.901,0.099,maine
126,0.9721,0.0279,maine
127,0.9852,0.0148,maine
128,0.9651,0.0349,maine
129,0.9801,0.0199,maine
130,0.9912,0.0088,maine
131,0.9827,0.0173,maine
132,0.975,0.025,maine
133,0.9613,0.0387,maine
134,0.9468,0.0532,maine
135,0.9243,0.0757,maine
136,0.9637,0.0363,maine
137,0.9788,0.0212,maine
138,0.9723,0.0277,maine
139,0.969,0.031,maine
140,0.9394,0.0606,maine
141,0.9648,0.0352,maine
142,0.996,0.004,maine
143,0.9881,0.0119,maine
144,0.9798,0.0202,maine
145,0.9751,0.0249,maine
146,0.9768,0.0232,maine
147,0.9551,0.0449,maine
148,0.9639,0.0361,maine
149,0.9634,0.0366,maine
150,0.876,0.124,maine
151,0.936,0.064,maine
1st barnstable,0.9149,0.0851,massachusetts
2nd barnstable,0.8022,0.1978,massachusetts
3rd barnstable,0.9375,0.0625,massachusetts
4th barnstable,0.9342,0.0658,massachusetts
"barnstable, dukes & nantucket",0.8641,0.1359,massachusetts
1st berkshire,0.9461,0.0539,massachusetts
2nd berkshire,0.9598,0.0402,massachusetts
3rd berkshire,0.9308,0.0692,massachusetts
4th berkshire,0.926,0.074,massachusetts
1st bristol,0.9054,0.0946,massachusetts
2nd bristol,0.8765,0.1235,massachusetts
3rd bristol,0.8515,0.1485,massachusetts
4th bristol,0.9016,0.0984,massachusetts
5th bristol,0.9119,0.0881,massachusetts
6th bristol,0.7795,0.2205,massachusetts
7th bristol,0.7358,0.2642,massachusetts
8th bristol,0.851,0.149,massachusetts
9th bristol,0.8577,0.1423,massachusetts
10th bristol,0.913,0.087,massachusetts
11th bristol,0.7681,0.2319,massachusetts
12th bristol,0.935,0.065,massachusetts
13th bristol,0.7782,0.2218,massachusetts
14th bristol,0.9051,0.0949,massachusetts
1st essex,0.9289,0.0711,massachusetts
2nd essex,0.9558,0.0442,massachusetts
3rd essex,0.8496,0.1504,massachusetts
4th essex,0.9297,0.0703,massachusetts
5th essex,0.9223,0.0777,massachusetts
6th essex,0.9046,0.0954,massachusetts
7th essex,0.8394,0.1606,massachusetts
8th essex,0.8116,0.1884,massachusetts
9th essex,0.8708,0.1292,massachusetts
10th essex,0.535,0.465,massachusetts
11th essex,0.5754,0.4246,massachusetts
12th essex,0.7925,0.2075,massachusetts
13th essex,0.9037,0.0963,massachusetts
14th essex,0.7947,0.2053,massachusetts
15th essex,0.7834,0.2166,massachusetts
16th essex,0.5023,0.4977,massachusetts
17th essex,0.595,0.405,massachusetts
1st franklin,0.9438,0.0562,massachusetts
2nd franklin,0.9493,0.0507,massachusetts
1st hampden,0.9452,0.0548,massachusetts
2nd hampden,0.9267,0.0733,massachusetts
3rd hampden,0.9307,0.0693,massachusetts
4th hampden,0.9053,0.0947,massachusetts
5th hampden,0.93,0.07,massachusetts
6th hampden,0.8279,0.1721,massachusetts
7th hampden,0.8802,0.1198,massachusetts
8th hampden,0.9014,0.0986,massachusetts
9th hampden,0.888,0.112,massachusetts
10th hampden,0.8753,0.1247,massachusetts
11th hampden,0.8874,0.1126,massachusetts
12th hampden,0.9047,0.0953,massachusetts
18th essex,0.8302,0.1698,massachusetts
1st hampshire,0.9201,0.0799,massachusetts
2nd hampshire,0.9252,0.0748,massachusetts
3rd hampshire,0.8332,0.1668,massachusetts
1st middlesex,0.9225,0.0775,massachusetts
2nd middlesex,0.832,0.168,massachusetts
3rd middlesex,0.8382,0.1618,massachusetts
4th middlesex,0.733,0.267,massachusetts
5th middlesex,0.7942,0.2058,massachusetts
6th middlesex,0.7345,0.2655,massachusetts
7th middlesex,0.6326,0.3674,massachusetts
8th middlesex,0.8224,0.1776,massachusetts
9th middlesex,0.7578,0.2422,massachusetts
10th middlesex,0.6802,0.3198,massachusetts
11th middlesex,0.7772,0.2228,massachusetts
12th middlesex,0.756,0.244,massachusetts
13th middlesex,0.8045,0.1955,massachusetts
14th middlesex,0.8113,0.1887,massachusetts
15th middlesex,0.6842,0.3158,massachusetts
16th middlesex,0.7659,0.2341,massachusetts
17th middlesex,0.7392,0.2608,massachusetts
18th middlesex,0.6444,0.3556,massachusetts
19th middlesex,0.9,0.1,massachusetts
20th middlesex,0.9015,0.0985,massachusetts
21st middlesex,0.7594,0.2406,massachusetts
22nd middlesex,0.8426,0.1574,massachusetts
23rd middlesex,0.78,0.22,massachusetts
24th middlesex,0.7016,0.2984,massachusetts
25th middlesex,0.7249,0.2751,massachusetts
26th middlesex,0.6546,0.3454,massachusetts
27th middlesex,0.7853,0.2147,massachusetts
28th middlesex,0.4967,0.5033,massachusetts
29th middlesex,0.7471,0.2529,massachusetts
30th middlesex,0.8121,0.1879,massachusetts
31st middlesex,0.8175,0.1825,massachusetts
32nd middlesex,0.8489,0.1511,massachusetts
33rd middlesex,0.4985,0.5015,massachusetts
34th middlesex,0.7478,0.2522,massachusetts
35th middlesex,0.6654,0.3346,massachusetts
36th middlesex,0.8811,0.1189,massachusetts
37th middlesex,0.8376,0.1624,massachusetts
18th worcester,0.9316,0.0684,massachusetts
5th barnstable,0.9368,0.0632,massachusetts
1st norfolk,0.6009,0.3991,massachusetts
2nd norfolk,0.6864,0.3136,massachusetts
3rd norfolk,0.7676,0.2324,massachusetts
4th norfolk,0.8509,0.1491,massachusetts
5th norfolk,0.7629,0.2371,massachusetts
6th norfolk,0.7904,0.2096,massachusetts
7th norfolk,0.719,0.281,massachusetts
8th norfolk,0.7735,0.2265,massachusetts
9th norfolk,0.9078,0.0922,massachusetts
10th norfolk,0.9063,0.0937,massachusetts
11th norfolk,0.8514,0.1486,massachusetts
12th norfolk,0.8129,0.1871,massachusetts
13th norfolk,0.8393,0.1607,massachusetts
14th norfolk,0.7905,0.2095,massachusetts
15th norfolk,0.6723,0.3277,massachusetts
1st plymouth,0.959,0.041,massachusetts
2nd plymouth,0.9652,0.0348,massachusetts
3rd plymouth,0.952,0.048,massachusetts
4th plymouth,0.9561,0.0439,massachusetts
5th plymouth,0.9404,0.0596,massachusetts
6th plymouth,0.9473,0.0527,massachusetts
7th plymouth,0.9261,0.0739,massachusetts
8th plymouth,0.9315,0.0685,massachusetts
9th plymouth,0.5505,0.4495,massachusetts
10th plymouth,0.7566,0.2434,massachusetts
11th plymouth,0.7562,0.2438,massachusetts
12th plymouth,0.9467,0.0533,massachusetts
1st suffolk,0.4663,0.5337,massachusetts
2nd suffolk,0.598,0.402,massachusetts
3rd suffolk,0.729,0.271,massachusetts
4th suffolk,0.8242,0.1758,massachusetts
5th suffolk,0.5225,0.4775,massachusetts
6th suffolk,0.5901,0.4099,massachusetts
7th suffolk,0.764,0.236,massachusetts
8th suffolk,0.7251,0.2749,massachusetts
9th suffolk,0.6848,0.3152,massachusetts
10th suffolk,0.7396,0.2604,massachusetts
11th suffolk,0.7012,0.2988,massachusetts
12th suffolk,0.6527,0.3473,massachusetts
13th suffolk,0.6674,0.3326,massachusetts
14th suffolk,0.6866,0.3134,massachusetts
15th suffolk,0.7291,0.2709,massachusetts
16th suffolk,0.5856,0.4144,massachusetts
17th suffolk,0.6718,0.3282,massachusetts
18th suffolk,0.725,0.275,massachusetts
19th suffolk,0.643,0.357,massachusetts
1st worcester,0.9257,0.0743,massachusetts
2nd worcester,0.9323,0.0677,massachusetts
3rd worcester,0.8888,0.1112,massachusetts
4th worcester,0.8149,0.1851,massachusetts
5th worcester,0.9551,0.0449,massachusetts
6th worcester,0.9486,0.0514,massachusetts
7th worcester,0.9166,0.0834,massachusetts
8th worcester,0.9275,0.0725,massachusetts
9th worcester,0.8996,0.1004,massachusetts
10th worcester,0.8261,0.1739,massachusetts
11th worcester,0.7192,0.2808,massachusetts
12th worcester,0.8856,0.1144,massachusetts
13th worcester,0.8233,0.1767,massachusetts
14th worcester,0.8055,0.1945,massachusetts
15th worcester,0.7162,0.2838,massachusetts
16th worcester,0.748,0.252,massachusetts
17th worcester,0.793,0.207,massachusetts
1,0.9627,0.0373,michigan
2,0.9665,0.0335,michigan
3,0.9828,0.0172,michigan
4,0.7417,0.2583,michigan
5,0.7846,0.2154,michigan
6,0.9045,0.0955,michigan
7,0.9835,0.0165,michigan
8,0.9794,0.0206,michigan
9,0.8826,0.1174,michigan
10,0.9651,0.0349,michigan
11,0.8589,0.1411,michigan
12,0.9484,0.0516,michigan
13,0.8924,0.1076,michigan
14,0.9158,0.0842,michigan
15,0.651,0.349,michigan
16,0.9063,0.0937,michigan
17,0.977,0.023,michigan
18,0.9586,0.0414,michigan
19,0.9015,0.0985,michigan
20,0.8426,0.1574,michigan
21,0.8157,0.1843,michigan
22,0.9289,0.0711,michigan
23,0.9411,0.0589,michigan
24,0.8826,0.1174,michigan
25,0.8,0.2,michigan
26,0.892,0.108,michigan
27,0.9302,0.0698,michigan
28,0.8194,0.1806,michigan
29,0.8449,0.1551,michigan
30,0.6511,0.3489,michigan
31,0.9411,0.0589,michigan
32,0.9593,0.0407,michigan
33,0.9034,0.0966,michigan
34,0.9807,0.0193,michigan
35,0.913,0.087,michigan
36,0.8643,0.1357,michigan
37,0.7648,0.2352,michigan
38,0.7837,0.2163,michigan
39,0.8121,0.1879,michigan
40,0.8126,0.1874,michigan
41,0.7085,0.2915,michigan
42,0.9607,0.0393,michigan
