district,under 20,20 to 34,35 to 49,50 to 64,65 and over,median age,state
98,25.9,19.4,19.400000000000002,19.4,16.0,38.4,pennsylvania
99,29.1,20.1,15.5,18.8,16.5,36.0,pennsylvania
100,30.000000000000004,20.4,15.799999999999999,18.8,15.1,34.4,pennsylvania
101,25.5,17.4,18.4,19.9,18.799999999999997,41.1,pennsylvania
102,25.9,17.8,18.0,20.700000000000003,17.5,40.9,pennsylvania
103,28.9,24.200000000000003,16.9,19.4,10.600000000000001,32.7,pennsylvania
104,22.5,16.8,18.6,24.0,18.1,44.5,pennsylvania
105,23.200000000000003,18.0,20.4,22.1,16.4,42.0,pennsylvania
106,23.7,20.8,19.4,20.4,15.799999999999999,39.4,pennsylvania
107,21.3,17.4,17.799999999999997,23.2,20.3,44.7,pennsylvania
108,23.0,17.5,18.9,21.799999999999997,18.9,43.3,pennsylvania
109,23.200000000000003,21.9,17.1,20.5,17.2,39.5,pennsylvania
110,23.1,15.600000000000001,17.6,24.0,19.8,45.4,pennsylvania
111,20.0,16.4,18.9,24.599999999999998,20.1,46.4,pennsylvania
112,23.0,22.1,17.2,19.299999999999997,18.5,39.4,pennsylvania
113,24.8,20.6,17.0,20.1,17.5,39.0,pennsylvania
114,21.3,15.9,19.099999999999998,22.9,20.599999999999998,45.1,pennsylvania
115,25.4,21.6,18.3,21.5,13.3,38.0,pennsylvania
116,23.5,18.3,19.3,21.0,17.8,42.3,pennsylvania
117,23.4,15.9,18.700000000000003,23.0,19.0,44.5,pennsylvania
118,20.2,16.9,18.3,23.6,20.9,45.9,pennsylvania
119,22.200000000000003,17.2,19.299999999999997,22.0,19.1,43.1,pennsylvania
120,19.299999999999997,18.0,20.8,22.200000000000003,19.8,44.8,pennsylvania
121,25.5,22.5,16.4,18.9,16.5,37.1,pennsylvania
122,21.5,15.700000000000001,19.4,23.6,19.799999999999997,45.8,pennsylvania
123,20.4,19.8,21.1,20.900000000000002,17.900000000000002,42.4,pennsylvania
124,22.3,15.5,19.5,22.7,20.000000000000004,45.1,pennsylvania
125,23.4,15.899999999999999,19.0,22.6,19.0,44.1,pennsylvania
126,28.5,20.200000000000003,18.299999999999997,18.2,14.800000000000002,36.1,pennsylvania
127,33.7,23.6,19.0,14.600000000000001,9.0,29.5,pennsylvania
128,23.4,17.5,18.5,22.2,18.3,43.2,pennsylvania
129,24.9,16.2,19.2,22.5,17.5,42.8,pennsylvania
130,24.0,14.1,20.4,23.9,17.599999999999998,44.4,pennsylvania
131,24.5,16.3,18.1,24.3,16.9,43.2,pennsylvania
132,27.1,22.8,18.7,16.6,14.8,35.0,pennsylvania
133,21.200000000000003,21.4,19.2,20.3,18.0,40.8,pennsylvania
134,23.3,15.2,19.200000000000003,21.8,20.599999999999998,44.8,pennsylvania
135,25.6,24.900000000000002,16.9,18.0,14.600000000000001,34.7,pennsylvania
136,24.300000000000004,20.5,19.8,20.0,15.5,39.1,pennsylvania
137,23.6,14.9,20.700000000000003,21.9,18.9,43.9,pennsylvania
138,22.900000000000002,14.5,18.6,24.700000000000003,19.3,46.0,pennsylvania
139,20.9,14.3,17.8,24.8,22.1,48.2,pennsylvania
140,23.1,20.4,19.6,22.200000000000003,14.7,39.6,pennsylvania
141,24.5,22.0,19.799999999999997,21.8,11.899999999999999,37.3,pennsylvania
142,21.4,18.3,16.9,23.799999999999997,19.7,44.5,pennsylvania
143,22.700000000000003,14.7,19.3,24.8,18.5,45.9,pennsylvania
144,26.9,14.399999999999999,21.9,21.8,14.9,42.3,pennsylvania
145,24.1,15.7,21.200000000000003,23.0,16.0,42.7,pennsylvania
146,27.3,17.6,21.4,20.6,13.0,39.0,pennsylvania
147,26.000000000000004,14.4,22.1,23.1,14.5,42.3,pennsylvania
148,22.799999999999997,20.1,18.1,21.7,17.3,40.9,pennsylvania
149,22.1,19.7,19.200000000000003,20.1,19.0,41.7,pennsylvania
150,24.5,19.3,21.4,20.9,13.999999999999998,39.8,pennsylvania
151,25.7,16.4,20.9,22.9,14.0,41.5,pennsylvania
152,24.4,16.799999999999997,19.7,21.599999999999998,17.5,42.4,pennsylvania
153,23.700000000000003,17.4,19.1,21.4,18.6,43.1,pennsylvania
154,23.2,19.1,18.4,20.8,18.5,41.4,pennsylvania
155,27.1,14.9,22.0,22.8,13.0,40.8,pennsylvania
156,24.4,23.7,16.6,19.6,15.700000000000001,36.9,pennsylvania
157,24.9,18.0,19.9,22.0,15.1,41.3,pennsylvania
158,25.4,17.299999999999997,19.8,23.9,13.5,41.5,pennsylvania
159,29.6,23.1,17.0,18.6,11.7,32.9,pennsylvania
160,22.199999999999996,17.299999999999997,19.6,20.8,20.000000000000004,43.8,pennsylvania
161,24.799999999999997,17.4,19.299999999999997,22.0,16.5,41.5,pennsylvania
162,24.0,21.299999999999997,19.9,21.1,13.4,39.0,pennsylvania
163,24.3,21.8,18.7,21.5,13.500000000000002,37.8,pennsylvania
164,27.599999999999998,23.9,18.8,18.9,10.5,34.0,pennsylvania
165,24.8,16.5,18.7,22.6,17.6,42.9,pennsylvania
166,27.7,21.1,17.5,19.1,14.7,36.1,pennsylvania
167,26.400000000000002,14.799999999999999,20.5,22.7,15.699999999999998,42.3,pennsylvania
168,23.6,14.5,17.4,23.9,20.599999999999998,45.8,pennsylvania
169,24.2,17.4,18.5,22.1,17.9,42.7,pennsylvania
170,21.5,19.1,19.3,20.700000000000003,19.099999999999998,42.7,pennsylvania
171,24.3,16.2,20.200000000000003,21.5,18.0,42.9,pennsylvania
172,24.2,20.7,17.5,19.7,17.9,39.1,pennsylvania
173,22.5,22.4,20.7,19.4,14.799999999999999,38.4,pennsylvania
174,22.400000000000002,21.4,19.0,20.4,17.0,39.1,pennsylvania
175,18.0,37.6,20.3,14.8,9.200000000000001,32.6,pennsylvania
176,24.500000000000004,15.3,19.1,24.7,16.3,44.2,pennsylvania
177,22.5,24.3,20.3,20.4,12.5,37.3,pennsylvania
178,24.1,12.4,18.1,27.200000000000003,18.1,47.4,pennsylvania
179,34.3,23.3,19.5,16.3,6.599999999999999,29.4,pennsylvania
180,38.3,22.200000000000003,19.3,14.3,5.8999999999999995,27.7,pennsylvania
181,30.0,31.700000000000003,14.1,14.600000000000001,9.8,27.1,pennsylvania
182,10.2,45.5,16.7,14.0,13.600000000000001,32.5,pennsylvania
183,22.0,16.2,18.8,23.900000000000002,19.1,45.3,pennsylvania
184,20.5,29.2,20.6,16.9,13.000000000000002,35.3,pennsylvania
185,24.800000000000004,22.4,19.8,18.7,14.3,37.3,pennsylvania
186,21.5,32.099999999999994,18.6,17.0,10.899999999999999,33.4,pennsylvania
187,25.700000000000003,19.2,19.1,21.6,14.499999999999998,40.3,pennsylvania
188,24.4,41.0,14.0,12.5,8.1,26.9,pennsylvania
189,24.4,15.8,20.0,24.1,15.7,43.8,pennsylvania
190,26.6,25.3,15.500000000000002,17.9,14.6,33.3,pennsylvania
191,28.5,21.4,18.3,18.9,12.8,34.9,pennsylvania
192,26.8,23.6,16.9,20.0,12.6,34.6,pennsylvania
193,24.299999999999997,15.600000000000001,19.1,22.700000000000003,18.3,43.6,pennsylvania
194,18.299999999999997,33.5,17.200000000000003,16.9,14.2,34.0,pennsylvania
195,29.0,29.400000000000002,15.299999999999999,15.899999999999999,10.799999999999999,29.4,pennsylvania
196,22.9,16.0,20.8,23.0,17.200000000000003,43.3,pennsylvania
197,33.1,24.4,17.4,16.5,8.5,29.5,pennsylvania
198,25.900000000000002,21.7,17.6,20.6,14.099999999999998,36.6,pennsylvania
199,24.9,19.4,18.4,21.3,16.099999999999998,40.4,pennsylvania
200,21.3,18.9,19.5,21.1,19.099999999999998,42.8,pennsylvania
201,27.8,23.4,16.4,19.1,13.2,34.0,pennsylvania
202,29.700000000000003,25.0,20.0,16.1,9.2,31.8,pennsylvania
203,29.9,20.8,20.6,17.0,11.8,34.6,pennsylvania
1,28.2,42.099999999999994,8.0,11.3,10.6,22.4,rhode island
2,16.4,45.6,10.6,14.3,13.2,28.5,rhode island
3,33.6,28.0,17.4,15.200000000000001,5.8999999999999995,28.5,rhode island
4,21.9,23.2,21.0,18.7,15.3,38.4,rhode island
5,29.0,30.5,16.7,15.500000000000002,8.299999999999999,24.7,rhode island
6,27.5,23.6,18.0,17.4,13.3,33.6,rhode island
7,27.800000000000004,24.5,21.799999999999997,16.3,9.5,33.1,rhode island
8,25.4,37.8,18.0,11.399999999999999,7.4,28.6,rhode island
9,34.3,25.6,20.799999999999997,12.5,6.7,29.1,rhode island
10,27.500000000000004,29.1,21.0,15.5,7.000000000000001,31.8,rhode island
11,30.2,25.4,19.1,15.8,9.5,31.1,rhode island
12,34.6,27.7,18.2,12.3,7.4,25.9,rhode island
13,29.3,25.7,19.8,16.9,8.3,31.6,rhode island
14,23.400000000000002,21.8,22.7,15.4,16.599999999999998,38.1,rhode island
15,19.8,19.0,21.200000000000003,26.299999999999997,13.9,44.6,rhode island
16,20.4,17.299999999999997,16.7,21.8,23.8,46.3,rhode island
17,22.799999999999997,19.0,21.8,20.5,15.899999999999999,41.2,rhode island
18,26.9,19.4,18.8,21.7,13.200000000000001,37.1,rhode island
19,19.2,18.1,19.3,24.7,18.8,45.6,rhode island
20,17.7,25.8,20.0,18.299999999999997,18.2,41.4,rhode island
21,20.9,19.5,19.3,21.9,18.5,42.9,rhode island
22,21.4,17.5,18.8,24.8,17.400000000000002,44.5,rhode island
23,19.6,18.700000000000003,19.5,25.1,16.9,43.8,rhode island
24,16.599999999999998,15.999999999999998,19.2,25.8,22.4,48.6,rhode island
25,26.200000000000003,19.7,23.6,18.799999999999997,11.7,37.1,rhode island
26,20.8,22.700000000000003,18.3,21.6,16.799999999999997,39.4,rhode island
27,18.9,22.4,17.8,23.0,18.0,42.5,rhode island
28,21.7,17.299999999999997,21.799999999999997,22.7,16.4,45.0,rhode island
29,23.200000000000003,14.4,21.7,25.6,15.100000000000001,44.3,rhode island
30,26.4,10.9,20.1,25.200000000000003,17.5,45.3,rhode island
31,22.799999999999997,16.6,18.099999999999998,26.9,15.799999999999999,45.7,rhode island
32,24.700000000000003,14.6,21.1,22.799999999999997,16.9,43.4,rhode island
33,17.7,23.099999999999998,15.5,23.4,20.3,44.8,rhode island
34,17.3,25.1,14.5,21.200000000000003,22.0,44.0,rhode island
35,44.5,17.3,10.5,16.2,11.4,20.9,rhode island
36,20.2,15.7,15.7,26.8,21.8,49.2,rhode island
37,18.7,17.5,15.999999999999998,23.099999999999998,24.7,48.0,rhode island
38,21.700000000000003,17.4,20.9,25.5,14.5,44.4,rhode island
39,23.3,14.4,23.1,26.0,13.299999999999999,44.3,rhode island
40,19.0,17.0,21.0,26.6,16.4,46.6,rhode island
41,22.3,13.7,19.9,26.9,17.2,46.2,rhode island
42,19.2,18.0,19.0,20.0,23.7,45.8,rhode island
43,21.5,16.8,20.799999999999997,23.3,17.799999999999997,44.4,rhode island
44,21.3,16.3,21.700000000000003,22.9,17.799999999999997,44.4,rhode island
45,23.0,19.8,18.700000000000003,21.1,17.4,41.4,rhode island
46,23.599999999999998,18.5,18.0,21.6,18.4,42.0,rhode island
47,24.400000000000002,15.400000000000002,20.5,24.200000000000003,15.500000000000002,43.7,rhode island
48,19.1,14.9,18.4,27.3,20.400000000000002,49.0,rhode island
49,28.299999999999997,21.6,18.9,19.4,11.799999999999999,35.2,rhode island
50,22.099999999999998,22.0,19.8,21.9,14.100000000000001,40.1,rhode island
51,22.8,20.4,18.7,21.3,16.8,40.1,rhode island
52,23.7,13.1,21.200000000000003,24.1,17.9,45.3,rhode island
53,26.4,19.4,12.8,21.7,19.6,41.9,rhode island
54,19.9,20.8,20.299999999999997,22.0,17.1,41.9,rhode island
55,16.7,18.4,17.400000000000002,24.8,22.9,47.9,rhode island
56,34.4,28.3,20.0,10.8,6.5,26.7,rhode island
57,25.099999999999998,19.6,23.1,17.2,15.199999999999998,39.3,rhode island
58,28.799999999999997,26.6,19.0,16.3,9.5,31.3,rhode island
59,22.2,25.9,18.5,19.5,13.8,36.3,rhode island
60,29.1,23.700000000000003,19.9,18.2,9.2,32.8,rhode island
61,23.0,18.9,22.900000000000002,21.6,13.9,40.6,rhode island
62,21.7,21.599999999999998,19.1,23.4,14.4,41.2,rhode island
63,21.5,18.6,19.200000000000003,20.9,19.700000000000003,43.8,rhode island
64,22.6,24.6,18.0,18.4,16.3,36.8,rhode island
65,18.0,20.4,17.6,25.0,19.0,43.8,rhode island
66,26.0,11.899999999999999,20.1,23.400000000000002,18.5,45.6,rhode island
67,25.1,15.399999999999999,18.8,22.5,18.1,43.8,rhode island
68,15.3,17.8,17.5,27.3,22.0,49.4,rhode island
69,26.5,22.0,15.399999999999999,18.700000000000003,17.3,36.1,rhode island
70,20.0,15.4,16.8,24.800000000000004,22.9,48.4,rhode island
71,20.7,13.100000000000001,18.0,26.9,21.2,48.8,rhode island
72,24.2,10.600000000000001,19.799999999999997,24.2,21.099999999999998,47.2,rhode island
73,22.8,25.500000000000004,21.3,17.299999999999997,13.0,35.7,rhode island
74,23.299999999999997,17.4,19.900000000000002,23.0,16.2,44.0,rhode island
75,17.1,27.2,14.700000000000001,20.700000000000003,20.2,39.4,rhode island
1,22.2,15.4,16.9,24.400000000000002,21.3,46.2,south carolina
2,22.3,18.5,17.5,19.7,21.8,43.4,south carolina
3,28.9,37.0,11.8,12.0,10.1,23.2,south carolina
4,23.5,17.200000000000003,18.299999999999997,23.299999999999997,17.8,43.3,south carolina
5,24.0,18.2,19.799999999999997,20.3,17.699999999999996,41.3,south carolina
6,24.099999999999998,19.3,19.6,19.4,17.599999999999998,40.8,south carolina
7,26.6,17.3,18.799999999999997,21.3,16.099999999999998,39.9,south carolina
8,22.4,17.0,18.5,22.700000000000003,19.299999999999997,44.2,south carolina
9,27.1,18.299999999999997,19.0,17.0,18.700000000000003,39.2,south carolina
10,28.0,16.3,21.9,21.0,12.9,38.7,south carolina
11,24.599999999999998,16.7,18.1,22.2,18.5,42.7,south carolina
12,26.5,19.5,17.7,18.6,17.7,37.9,south carolina
13,23.4,18.700000000000003,19.1,20.3,18.4,41.4,south carolina
14,23.4,15.700000000000001,19.1,23.0,18.8,43.6,south carolina
15,27.5,29.9,17.1,15.700000000000001,9.700000000000001,30.6,south carolina
16,28.0,18.9,19.799999999999997,19.5,13.8,37.6,south carolina
17,26.799999999999997,17.0,18.9,20.9,16.400000000000002,40.6,south carolina
18,25.9,18.3,19.0,21.5,15.1,40.2,south carolina
19,27.1,24.3,15.600000000000001,19.1,13.9,33.7,south carolina
20,24.9,19.6,18.4,20.3,16.9,39.2,south carolina
21,28.0,14.9,23.1,21.0,12.899999999999999,40.3,south carolina
22,22.900000000000002,25.0,17.3,17.7,17.200000000000003,36.8,south carolina
23,24.4,27.200000000000003,18.8,18.1,11.6,33.8,south carolina
24,23.7,21.0,19.900000000000002,18.200000000000003,17.0,38.9,south carolina
25,27.700000000000003,23.4,19.200000000000003,17.5,12.399999999999999,34.4,south carolina
26,30.9,14.6,25.4,18.5,10.5,38.0,south carolina
27,24.900000000000002,17.1,23.4,20.5,13.9,40.7,south carolina
28,27.5,17.5,23.5,20.3,11.0,37.7,south carolina
29,25.0,18.5,20.3,21.3,14.7,40.3,south carolina
30,27.3,18.4,19.799999999999997,19.1,15.500000000000002,39.1,south carolina
31,28.599999999999998,27.200000000000003,16.5,15.5,12.4,29.8,south carolina
32,22.8,18.0,19.6,20.700000000000003,18.8,42.4,south carolina
33,25.7,17.1,19.7,22.0,15.5,40.9,south carolina
34,27.5,21.6,18.3,19.9,12.6,35.5,south carolina
35,29.6,16.3,23.6,17.9,12.6,38.3,south carolina
36,26.6,21.4,18.799999999999997,18.8,14.500000000000002,36.6,south carolina
37,28.0,18.4,20.1,17.9,15.7,37.0,south carolina
38,23.4,13.9,21.2,23.799999999999997,17.6,44.3,south carolina
39,24.9,16.4,18.9,22.599999999999998,17.3,42.6,south carolina
40,25.1,17.9,18.1,21.0,17.799999999999997,41.3,south carolina
41,24.9,17.7,19.1,22.9,15.4,41.4,south carolina
42,23.5,18.0,17.6,21.9,19.099999999999998,43.2,south carolina
43,25.6,16.2,19.8,22.1,16.400000000000002,41.7,south carolina
44,25.1,18.4,18.8,20.700000000000003,16.8,40.5,south carolina
45,25.0,14.7,21.2,19.200000000000003,19.8,42.5,south carolina
46,23.5,22.4,18.1,19.5,16.5,38.4,south carolina
47,27.299999999999997,17.4,20.6,22.6,12.100000000000001,39.9,south carolina
48,27.9,18.4,22.6,17.9,13.200000000000001,37.8,south carolina
49,28.499999999999996,22.1,19.2,18.0,12.2,34.5,south carolina
50,25.799999999999997,21.900000000000002,16.6,21.0,14.6,37.7,south carolina
51,29.499999999999996,20.5,17.200000000000003,17.7,15.0,35.0,south carolina
52,25.199999999999996,16.200000000000003,17.599999999999998,22.3,18.5,43.3,south carolina
53,25.9,18.2,19.799999999999997,20.3,15.9,40.3,south carolina
54,22.5,19.9,20.5,21.6,15.6,40.5,south carolina
55,27.0,18.5,18.0,21.0,15.5,39.2,south carolina
56,25.4,23.5,18.4,18.8,13.799999999999999,35.8,south carolina
57,27.8,17.1,18.0,21.0,16.3,39.3,south carolina
58,26.799999999999997,18.6,18.7,20.5,15.6,38.5,south carolina
59,25.5,19.6,20.1,19.9,14.9,40.1,south carolina
60,27.0,18.7,18.6,20.700000000000003,14.899999999999999,38.6,south carolina
61,28.799999999999997,19.4,17.1,19.1,15.7,36.1,south carolina
62,24.6,17.0,18.8,22.7,16.8,42.0,south carolina
63,24.799999999999997,20.299999999999997,20.6,19.6,14.400000000000002,38.8,south carolina
64,23.8,18.9,17.0,21.799999999999997,18.599999999999998,42.0,south carolina
65,24.5,17.8,20.4,21.2,16.099999999999998,41.2,south carolina
66,25.3,18.700000000000003,15.399999999999999,22.7,17.9,40.8,south carolina
67,25.2,21.2,18.5,20.0,15.100000000000001,37.4,south carolina
68,22.9,19.9,19.099999999999998,20.3,17.8,40.7,south carolina
69,27.6,19.4,22.0,18.8,12.200000000000001,37.4,south carolina
70,25.700000000000003,23.2,17.200000000000003,20.6,13.299999999999999,35.6,south carolina
71,29.7,15.4,22.799999999999997,20.1,11.9,38.7,south carolina
72,25.799999999999997,47.7,10.0,10.3,6.4,23.3,south carolina
73,22.5,27.5,19.9,18.2,11.7,34.9,south carolina
74,23.8,31.0,14.900000000000002,17.4,12.9,31.5,south carolina
75,26.900000000000002,30.4,14.9,16.2,11.799999999999999,29.9,south carolina
76,26.299999999999997,25.0,17.299999999999997,17.9,13.4,34.1,south carolina
77,28.799999999999997,20.6,22.4,17.3,10.799999999999999,35.3,south carolina
78,27.5,23.6,18.8,17.2,12.8,34.1,south carolina
79,29.0,17.4,23.5,21.0,9.0,38.1,south carolina
80,25.800000000000004,21.2,19.9,20.4,12.7,36.7,south carolina
81,21.799999999999997,18.6,15.2,22.1,22.299999999999997,45.1,south carolina
82,24.6,20.799999999999997,18.1,20.7,15.7,39.1,south carolina
83,24.5,18.7,19.299999999999997,21.9,15.6,40.0,south carolina
84,25.799999999999997,19.2,20.0,20.9,14.000000000000002,38.5,south carolina
85,23.599999999999998,15.4,19.7,23.5,17.8,44.1,south carolina
86,24.5,16.6,19.1,21.7,18.1,42.6,south carolina
87,27.7,16.700000000000003,22.4,19.8,13.499999999999998,39.3,south carolina
88,25.700000000000003,19.5,20.7,21.4,12.8,38.0,south carolina
89,20.2,26.799999999999997,15.8,18.3,19.0,37.6,south carolina
90,25.4,17.9,17.4,21.6,17.7,41.5,south carolina
91,26.0,18.4,18.6,20.4,16.6,39.8,south carolina
92,26.5,20.5,21.5,20.2,11.3,37.3,south carolina
93,24.3,17.7,18.2,23.0,16.6,41.6,south carolina
94,29.200000000000003,19.400000000000002,20.299999999999997,18.6,12.5,35.6,south carolina
95,27.5,21.8,15.9,19.1,15.600000000000001,35.5,south carolina
96,28.7,20.3,22.1,19.0,9.800000000000002,35.5,south carolina
97,27.2,17.6,20.5,20.9,13.799999999999999,38.8,south carolina
98,28.6,22.2,21.2,18.6,9.3,34.6,south carolina
99,30.0,18.900000000000002,22.4,17.4,11.200000000000001,35.6,south carolina
100,26.799999999999997,19.0,19.0,20.6,14.499999999999998,38.1,south carolina
101,23.4,17.9,17.4,22.3,19.099999999999998,42.6,south carolina
102,23.099999999999998,20.4,19.5,22.099999999999998,14.799999999999999,41.1,south carolina
103,25.7,17.6,17.200000000000003,22.5,16.9,40.2,south carolina
104,13.499999999999998,12.6,15.8,27.700000000000003,30.1,54.5,south carolina
105,24.9,22.3,17.8,19.5,15.2,37.4,south carolina
106,14.899999999999999,11.9,15.8,25.0,32.6,55.1,south carolina
107,20.2,18.9,18.8,21.7,20.2,44.1,south carolina
108,18.4,11.5,16.0,25.2,29.1,52.6,south carolina
109,26.0,23.8,20.3,18.599999999999998,11.2,35.1,south carolina
110,24.1,26.599999999999998,15.899999999999999,17.799999999999997,15.600000000000001,34.3,south carolina
111,21.0,36.0,15.4,15.7,11.900000000000002,30.4,south carolina
112,23.900000000000002,19.4,20.700000000000003,21.799999999999997,14.3,39.5,south carolina
113,27.200000000000003,25.700000000000003,17.9,18.799999999999997,10.200000000000001,32.6,south carolina
114,24.0,19.0,21.6,20.6,14.799999999999999,39.8,south carolina
115,17.799999999999997,23.1,18.8,21.200000000000003,19.2,42.7,south carolina
116,20.3,18.299999999999997,16.8,26.0,18.7,45.7,south carolina
117,30.200000000000003,26.799999999999997,19.1,14.1,9.7,30.5,south carolina
118,21.5,18.1,15.6,15.0,29.799999999999997,43.3,south carolina
119,16.299999999999997,28.4,20.6,18.2,16.3,37.6,south carolina
120,23.5,21.0,15.2,20.7,19.599999999999998,40.5,south carolina
121,24.9,20.0,16.299999999999997,21.2,17.7,40.4,south carolina
122,24.1,19.1,19.5,21.3,16.0,39.9,south carolina
123,16.2,11.8,15.1,22.6,34.199999999999996,54.8,south carolina
124,27.099999999999998,23.8,16.0,17.0,16.0,34.3,south carolina
1,22.9,15.899999999999999,20.0,21.1,20.0,44.0,tennessee
2,22.0,16.5,18.3,21.900000000000002,21.2,44.9,tennessee
3,20.400000000000002,15.6,21.2,22.7,19.999999999999996,45.2,tennessee
4,21.400000000000002,17.900000000000002,18.7,22.0,20.0,44.2,tennessee
5,22.200000000000003,16.6,19.5,21.9,19.9,44.0,tennessee
6,23.0,19.5,19.3,20.2,17.8,40.8,tennessee
7,22.9,23.6,18.3,19.4,15.899999999999999,38.3,tennessee
8,21.5,16.4,19.6,23.200000000000003,19.4,45.1,tennessee
9,22.9,16.200000000000003,19.9,22.200000000000003,18.8,43.9,tennessee
10,25.299999999999997,17.4,20.0,19.7,17.6,40.5,tennessee
11,22.699999999999996,16.6,19.0,23.0,18.7,44.4,tennessee
12,22.900000000000002,16.9,19.6,21.7,18.799999999999997,43.3,tennessee
13,20.6,25.5,17.1,20.7,16.099999999999998,38.4,tennessee
14,28.3,12.3,22.6,21.9,14.9,41.8,tennessee
15,26.4,34.8,14.5,14.5,9.8,26.4,tennessee
16,25.4,19.0,19.2,19.0,17.400000000000002,39.9,tennessee
17,24.5,18.0,19.2,20.8,17.4,41.4,tennessee
18,21.7,26.0,19.4,18.1,14.899999999999999,36.4,tennessee
19,24.2,18.8,19.9,21.7,15.399999999999999,40.4,tennessee
20,25.200000000000003,17.4,20.1,20.0,17.4,40.8,tennessee
21,23.099999999999998,16.3,17.0,20.5,23.099999999999998,44.9,tennessee
22,23.299999999999997,15.499999999999998,20.6,23.2,17.3,43.2,tennessee
23,24.099999999999998,16.4,19.1,21.6,18.9,43.0,tennessee
24,26.3,21.6,19.5,16.799999999999997,15.8,36.8,tennessee
25,20.299999999999997,14.4,16.1,21.5,27.6,49.2,tennessee
26,21.8,19.1,19.7,22.4,16.9,42.0,tennessee
27,23.5,19.5,19.3,19.7,18.200000000000003,40.4,tennessee
28,27.0,24.500000000000004,16.099999999999998,19.2,13.3,34.1,tennessee
29,21.5,19.4,20.8,21.7,16.6,41.8,tennessee
30,25.700000000000003,20.4,19.4,19.7,15.000000000000002,38.1,tennessee
31,24.0,17.0,19.299999999999997,21.1,18.400000000000002,42.1,tennessee
32,21.400000000000002,14.399999999999999,19.2,24.1,20.8,46.4,tennessee
33,23.2,17.9,18.0,22.0,18.999999999999996,43.1,tennessee
34,28.300000000000004,25.400000000000002,22.3,15.4,8.6,32.5,tennessee
35,22.5,17.700000000000003,19.4,22.2,18.2,43.1,tennessee
36,23.0,16.0,20.7,21.5,18.700000000000003,43.3,tennessee
37,27.599999999999998,21.6,22.0,17.799999999999997,10.9,35.5,tennessee
38,25.4,16.4,19.299999999999997,20.7,18.1,42.1,tennessee
39,23.6,16.8,18.0,22.1,19.4,42.9,tennessee
40,24.799999999999997,16.4,20.0,22.1,16.799999999999997,42.3,tennessee
41,22.999999999999996,17.6,19.9,21.4,18.2,42.5,tennessee
42,25.3,24.3,17.200000000000003,17.7,15.6,35.4,tennessee
43,24.200000000000003,17.1,19.4,20.2,18.9,42.2,tennessee
44,27.7,19.2,20.2,19.0,13.8,37.5,tennessee
45,26.1,17.099999999999998,21.4,20.6,14.5,40.0,tennessee
46,24.8,19.5,19.5,20.1,16.099999999999998,40.0,tennessee
47,27.0,17.700000000000003,18.6,20.5,16.6,39.7,tennessee
48,27.4,28.200000000000003,17.3,16.7,10.200000000000001,30.6,tennessee
49,29.6,22.3,22.4,17.1,8.4,33.6,tennessee
50,20.799999999999997,21.9,19.9,22.5,15.1,41.0,tennessee
51,21.5,27.9,20.7,19.8,10.3,35.3,tennessee
52,25.3,28.9,22.9,15.4,7.499999999999999,32.8,tennessee
53,24.999999999999996,29.9,20.9,15.2,8.9,32.5,tennessee
54,26.6,21.4,18.5,20.2,13.2,36.4,tennessee
55,20.9,38.2,15.8,15.1,10.000000000000002,30.0,tennessee
56,21.4,19.3,19.7,21.1,18.6,42.4,tennessee
57,27.400000000000002,14.9,22.5,21.6,13.5,40.7,tennessee
58,29.0,28.8,16.4,16.6,9.399999999999999,30.0,tennessee
59,29.4,27.8,22.0,15.100000000000001,5.6,31.0,tennessee
60,22.4,25.2,20.799999999999997,18.9,12.7,36.7,tennessee
61,28.799999999999997,14.1,21.1,22.7,13.3,40.7,tennessee
62,27.6,17.8,19.3,18.9,16.3,38.7,tennessee
63,31.2,13.1,24.0,21.3,10.2,39.4,tennessee
64,24.5,18.2,20.3,21.7,15.3,40.2,tennessee
65,31.299999999999997,15.500000000000002,23.9,18.200000000000003,11.2,37.0,tennessee
66,27.200000000000003,18.299999999999997,20.200000000000003,20.799999999999997,13.5,38.5,tennessee
67,29.7,33.2,17.6,12.9,6.7,28.5,tennessee
68,28.5,22.1,20.4,17.5,11.5,34.7,tennessee
69,26.0,19.6,19.2,20.3,15.0,38.5,tennessee
70,24.799999999999997,17.6,18.4,20.900000000000002,18.400000000000002,41.6,tennessee
71,23.200000000000003,16.8,19.1,21.6,19.2,43.2,tennessee
72,25.3,17.9,18.4,20.1,18.2,40.8,tennessee
73,25.200000000000003,18.3,19.2,21.4,15.899999999999999,40.2,tennessee
74,28.9,25.299999999999997,18.4,15.8,11.3,32.1,tennessee
75,22.9,15.2,18.5,22.1,21.4,45.3,tennessee
76,24.5,21.3,16.799999999999997,19.299999999999997,18.2,39.0,tennessee
77,24.800000000000004,17.6,20.3,20.5,16.8,41.3,tennessee
78,25.9,17.200000000000003,21.2,21.700000000000003,14.000000000000002,40.3,tennessee
79,26.1,17.0,18.9,20.2,17.799999999999997,41.3,tennessee
80,26.2,22.200000000000003,17.9,19.0,14.4,36.2,tennessee
81,27.9,18.9,20.1,20.0,13.0,37.3,tennessee
82,26.0,19.2,19.0,20.299999999999997,15.3,39.0,tennessee
83,23.4,20.700000000000003,19.4,20.4,15.9,39.0,tennessee
84,32.4,23.0,21.4,16.6,6.5,31.1,tennessee
