district,less than highschool,highschool,college or associate,bachelor or higher,state
47,0.0401,0.2944,0.3441,0.3214,montana
48,0.0398,0.2004,0.3213,0.4385,montana
49,0.0868,0.4008,0.2608,0.2515,montana
50,0.061,0.3615,0.3713,0.2062,montana
51,0.108,0.3094,0.3274,0.2551,montana
52,0.071,0.3876,0.3443,0.1971,montana
53,0.0242,0.1977,0.2913,0.4868,montana
54,0.0626,0.2343,0.3656,0.3375,montana
55,0.0751,0.3465,0.3697,0.2087,montana
56,0.0822,0.3677,0.3148,0.2353,montana
57,0.0753,0.3506,0.3372,0.2369,montana
58,0.0573,0.3213,0.3218,0.2997,montana
59,0.0439,0.2765,0.3359,0.3437,montana
60,0.0468,0.3097,0.3807,0.2629,montana
61,0.0246,0.1208,0.2542,0.6003,montana
62,0.0271,0.1091,0.3197,0.5441,montana
63,0.0103,0.1933,0.459,0.3374,montana
64,0.0242,0.1881,0.3117,0.476,montana
65,0.0234,0.1576,0.3058,0.5132,montana
66,0.0342,0.139,0.3322,0.4945,montana
67,0.0607,0.2973,0.3082,0.3338,montana
68,0.0339,0.2838,0.3166,0.3657,montana
69,0.053,0.2916,0.3226,0.3328,montana
70,0.0674,0.2692,0.3288,0.3346,montana
71,0.0555,0.2749,0.3569,0.3127,montana
72,0.0546,0.2902,0.3747,0.2805,montana
73,0.0609,0.4469,0.2957,0.1965,montana
74,0.1064,0.3367,0.3581,0.1988,montana
75,0.0545,0.2811,0.316,0.3484,montana
76,0.0578,0.293,0.3077,0.3415,montana
77,0.1047,0.3499,0.3277,0.2177,montana
78,0.099,0.4142,0.3191,0.1676,montana
79,0.0278,0.2352,0.2595,0.4775,montana
80,0.0553,0.2778,0.3148,0.3521,montana
81,0.0445,0.218,0.3402,0.3973,montana
82,0.0716,0.2173,0.3567,0.3545,montana
83,0.0873,0.2573,0.3283,0.3271,montana
84,0.0485,0.2314,0.3005,0.4196,montana
85,0.0858,0.3209,0.3201,0.2732,montana
86,0.0839,0.2944,0.3466,0.2751,montana
87,0.1049,0.3035,0.3402,0.2514,montana
88,0.0933,0.2988,0.3381,0.2699,montana
89,0.0267,0.174,0.4539,0.3454,montana
90,0.0242,0.1875,0.3177,0.4707,montana
91,0.0234,0.1141,0.3392,0.5233,montana
92,0.055,0.3344,0.3639,0.2467,montana
93,0.0849,0.3037,0.3491,0.2623,montana
94,0.0322,0.2481,0.3293,0.3904,montana
95,0.0522,0.2135,0.3481,0.3863,montana
96,0.0566,0.2448,0.3157,0.3829,montana
97,0.0704,0.2692,0.3828,0.2777,montana
98,0.0517,0.2274,0.3373,0.3836,montana
99,0.055,0.2183,0.3264,0.4003,montana
100,0.0614,0.181,0.3118,0.4458,montana
1,0.0905,0.3,0.3904,0.2191,nevada
2,0.0508,0.1915,0.3025,0.4552,nevada
3,0.2114,0.3778,0.2956,0.1152,nevada
4,0.0739,0.2425,0.3977,0.286,nevada
5,0.1083,0.3126,0.329,0.2501,nevada
6,0.34,0.3578,0.2406,0.0616,nevada
7,0.2088,0.372,0.3006,0.1186,nevada
8,0.109,0.2696,0.357,0.2644,nevada
9,0.0642,0.2547,0.3625,0.3186,nevada
10,0.2149,0.334,0.2981,0.153,nevada
11,0.3668,0.3423,0.2213,0.0696,nevada
12,0.1543,0.2967,0.352,0.1969,nevada
13,0.0489,0.2499,0.4078,0.2934,nevada
14,0.267,0.3664,0.2784,0.0882,nevada
15,0.2482,0.363,0.2549,0.1339,nevada
16,0.1862,0.298,0.3317,0.1841,nevada
17,0.1569,0.324,0.3542,0.1649,nevada
18,0.1779,0.3512,0.3073,0.1636,nevada
19,0.1277,0.3478,0.3417,0.1828,nevada
20,0.1246,0.3135,0.3333,0.2286,nevada
21,0.075,0.2763,0.3658,0.2828,nevada
22,0.0464,0.2193,0.3584,0.3759,nevada
23,0.0544,0.2546,0.3441,0.3469,nevada
24,0.1424,0.2528,0.3758,0.229,nevada
25,0.0552,0.2117,0.3298,0.4033,nevada
26,0.0522,0.1932,0.297,0.4577,nevada
27,0.1414,0.2435,0.3517,0.2634,nevada
28,0.3492,0.356,0.2485,0.0462,nevada
29,0.0765,0.2958,0.3604,0.2674,nevada
30,0.1889,0.2955,0.35,0.1656,nevada
31,0.1116,0.2672,0.3811,0.2401,nevada
32,0.1228,0.3322,0.3686,0.1764,nevada
33,0.1331,0.3573,0.3625,0.147,nevada
34,0.1122,0.2959,0.3302,0.2617,nevada
35,0.0764,0.2562,0.3506,0.3168,nevada
36,0.1248,0.3426,0.3411,0.1916,nevada
37,0.0797,0.2517,0.3706,0.2979,nevada
38,0.1179,0.3386,0.4026,0.1409,nevada
39,0.0785,0.2563,0.3974,0.2677,nevada
40,0.1157,0.2785,0.3797,0.2261,nevada
41,0.0756,0.2698,0.3519,0.3027,nevada
42,0.172,0.3184,0.3217,0.1878,nevada
1,0.0944,0.2547,0.4541,0.1968,new mexico
2,0.1604,0.288,0.4103,0.1413,new mexico
3,0.1366,0.3268,0.4073,0.1293,new mexico
4,0.1578,0.2989,0.4227,0.1206,new mexico
5,0.1874,0.3477,0.3461,0.1188,new mexico
6,0.25,0.3469,0.3074,0.0957,new mexico
7,0.1963,0.3434,0.3183,0.1419,new mexico
8,0.1226,0.3411,0.306,0.2304,new mexico
9,0.2038,0.4084,0.2817,0.1061,new mexico
10,0.2371,0.2692,0.3227,0.171,new mexico
11,0.1308,0.2079,0.2987,0.3626,new mexico
12,0.23,0.3572,0.3119,0.101,new mexico
13,0.1489,0.3423,0.3928,0.116,new mexico
14,0.2133,0.3766,0.2948,0.1153,new mexico
15,0.0795,0.2124,0.3028,0.4053,new mexico
16,0.1095,0.2933,0.35,0.2472,new mexico
17,0.1173,0.2523,0.333,0.2974,new mexico
18,0.0869,0.1559,0.303,0.4543,new mexico
19,0.1169,0.2448,0.2977,0.3406,new mexico
20,0.0743,0.1887,0.3456,0.3914,new mexico
21,0.1865,0.3171,0.343,0.1534,new mexico
22,0.0572,0.1804,0.3351,0.4273,new mexico
23,0.0946,0.1934,0.3318,0.3803,new mexico
24,0.0762,0.2462,0.3684,0.3092,new mexico
25,0.0533,0.2148,0.3717,0.3601,new mexico
26,0.1584,0.3708,0.3147,0.1562,new mexico
27,0.0415,0.1666,0.3017,0.4903,new mexico
28,0.0479,0.1992,0.3433,0.4096,new mexico
29,0.0364,0.1998,0.423,0.3408,new mexico
30,0.0668,0.18,0.3765,0.3767,new mexico
31,0.0266,0.1076,0.2154,0.6505,new mexico
32,0.2662,0.3758,0.2334,0.1245,new mexico
33,0.1245,0.1879,0.4301,0.2575,new mexico
34,0.2349,0.2308,0.3205,0.2138,new mexico
35,0.1499,0.2299,0.3892,0.231,new mexico
36,0.1861,0.2735,0.3221,0.2182,new mexico
37,0.0502,0.1987,0.3047,0.4465,new mexico
38,0.096,0.2961,0.3547,0.2532,new mexico
39,0.2061,0.2513,0.3411,0.2016,new mexico
40,0.1117,0.3411,0.3515,0.1958,new mexico
41,0.1466,0.2887,0.3464,0.2183,new mexico
42,0.0994,0.2703,0.3547,0.2756,new mexico
43,0.0921,0.201,0.2274,0.4795,new mexico
44,0.0614,0.2358,0.3791,0.3236,new mexico
45,0.1227,0.2636,0.315,0.2986,new mexico
46,0.0875,0.2536,0.2727,0.3862,new mexico
47,0.0803,0.1827,0.2394,0.4975,new mexico
48,0.1425,0.2538,0.2614,0.3423,new mexico
49,0.1342,0.3827,0.2995,0.1835,new mexico
50,0.0977,0.2711,0.3416,0.2895,new mexico
51,0.1125,0.3001,0.4047,0.1827,new mexico
52,0.306,0.2326,0.2447,0.2166,new mexico
53,0.2348,0.2338,0.4186,0.1128,new mexico
54,0.1722,0.3711,0.3386,0.1181,new mexico
55,0.1637,0.2973,0.3229,0.2161,new mexico
56,0.0982,0.3352,0.3545,0.2121,new mexico
57,0.0801,0.2527,0.4032,0.264,new mexico
58,0.2668,0.3252,0.3344,0.0737,new mexico
59,0.1511,0.2742,0.3521,0.2227,new mexico
60,0.0626,0.2452,0.3978,0.2944,new mexico
61,0.3182,0.3516,0.2696,0.0605,new mexico
62,0.1795,0.2988,0.3481,0.1736,new mexico
63,0.2905,0.326,0.3002,0.0834,new mexico
64,0.1207,0.2601,0.392,0.2272,new mexico
65,0.2268,0.4064,0.276,0.0908,new mexico
66,0.1266,0.2961,0.3645,0.2128,new mexico
67,0.1607,0.3673,0.3127,0.1593,new mexico
68,0.0648,0.218,0.369,0.3483,new mexico
69,0.2094,0.3308,0.3315,0.1284,new mexico
70,0.1562,0.2699,0.3925,0.1814,new mexico
1,0.09,0.2755,0.2663,0.3682,new york
2,0.0805,0.2788,0.2879,0.3529,new york
3,0.0995,0.3289,0.3231,0.2484,new york
4,0.0623,0.2449,0.3087,0.3841,new york
5,0.0661,0.3104,0.3283,0.2952,new york
6,0.255,0.2963,0.2777,0.171,new york
7,0.0758,0.2469,0.2899,0.3874,new york
8,0.0447,0.2087,0.2827,0.4639,new york
9,0.0572,0.2614,0.2781,0.4034,new york
10,0.0892,0.1865,0.2313,0.4929,new york
11,0.1463,0.3173,0.3037,0.2327,new york
12,0.0558,0.219,0.2675,0.4577,new york
13,0.0997,0.1836,0.192,0.5248,new york
14,0.0538,0.2121,0.26,0.4742,new york
15,0.0565,0.2272,0.241,0.4753,new york
16,0.0589,0.1482,0.181,0.612,new york
17,0.0677,0.2701,0.2831,0.3792,new york
18,0.2058,0.2961,0.2851,0.2131,new york
19,0.0725,0.2043,0.2472,0.476,new york
20,0.0664,0.2168,0.2439,0.4729,new york
21,0.0739,0.2237,0.2767,0.4257,new york
22,0.0952,0.235,0.2972,0.3726,new york
23,0.1529,0.2626,0.2756,0.3089,new york
24,0.1639,0.2308,0.2586,0.3467,new york
25,0.1739,0.2379,0.2365,0.3517,new york
26,0.1188,0.2124,0.2443,0.4245,new york
27,0.1311,0.243,0.2575,0.3684,new york
28,0.0839,0.1864,0.1999,0.5298,new york
29,0.1363,0.2846,0.3234,0.2556,new york
30,0.1445,0.2829,0.2356,0.337,new york
31,0.1981,0.3161,0.2855,0.2003,new york
32,0.1888,0.3081,0.3052,0.1978,new york
33,0.1303,0.2915,0.303,0.2752,new york
34,0.2142,0.325,0.2163,0.2445,new york
35,0.2308,0.3213,0.2111,0.2367,new york
36,0.0974,0.188,0.1813,0.5333,new york
37,0.1268,0.2399,0.2177,0.4156,new york
38,0.2111,0.2984,0.2577,0.2328,new york
39,0.2803,0.3147,0.1895,0.2155,new york
40,0.2697,0.2841,0.2172,0.229,new york
41,0.1189,0.2625,0.2536,0.365,new york
42,0.1295,0.286,0.2603,0.3242,new york
43,0.1255,0.2596,0.2528,0.3621,new york
44,0.1392,0.1738,0.1791,0.5079,new york
45,0.1482,0.2481,0.2028,0.401,new york
46,0.1363,0.2381,0.2058,0.4199,new york
47,0.2221,0.2659,0.2019,0.3101,new york
48,0.2047,0.321,0.1942,0.2801,new york
49,0.3402,0.2589,0.161,0.2399,new york
50,0.1385,0.1913,0.1644,0.5058,new york
51,0.2996,0.2299,0.1689,0.3016,new york
52,0.0492,0.0789,0.1057,0.7662,new york
53,0.227,0.2008,0.1878,0.3844,new york
54,0.2003,0.3501,0.2347,0.2149,new york
55,0.2079,0.3488,0.2476,0.1957,new york
56,0.1438,0.2487,0.2333,0.3742,new york
57,0.1112,0.1675,0.1822,0.5392,new york
58,0.1252,0.3291,0.3029,0.2428,new york
59,0.1067,0.2885,0.2855,0.3193,new york
60,0.1747,0.4191,0.262,0.1442,new york
61,0.1536,0.2941,0.2593,0.2931,new york
62,0.0695,0.2948,0.257,0.3787,new york
63,0.1135,0.2947,0.2565,0.3354,new york
64,0.1272,0.2724,0.2477,0.3527,new york
65,0.2272,0.1265,0.1288,0.5175,new york
66,0.0253,0.08,0.1462,0.7485,new york
67,0.0257,0.0778,0.1136,0.7829,new york
68,0.222,0.2353,0.2088,0.3339,new york
69,0.085,0.1004,0.1775,0.637,new york
70,0.1546,0.2108,0.2107,0.4239,new york
71,0.2039,0.1779,0.2317,0.3865,new york
72,0.2709,0.206,0.2363,0.2868,new york
73,0.0305,0.0686,0.0893,0.8115,new york
74,0.0936,0.1141,0.1485,0.6438,new york
75,0.0501,0.0816,0.1289,0.7394,new york
76,0.0247,0.0762,0.121,0.7781,new york
77,0.3038,0.2859,0.2734,0.1368,new york
78,0.2831,0.2867,0.2934,0.1368,new york
79,0.3087,0.274,0.2875,0.1298,new york
80,0.2094,0.2808,0.272,0.2378,new york
81,0.1759,0.2115,0.237,0.3756,new york
82,0.156,0.2693,0.3112,0.2635,new york
83,0.1979,0.2943,0.296,0.2117,new york
84,0.3303,0.2814,0.2604,0.128,new york
85,0.3131,0.2826,0.2621,0.1422,new york
86,0.3125,0.3015,0.2765,0.1096,new york
87,0.2577,0.2868,0.2787,0.1768,new york
88,0.0724,0.158,0.1861,0.5835,new york
89,0.1658,0.2704,0.2838,0.28,new york
90,0.1568,0.2472,0.25,0.3459,new york
91,0.1511,0.1917,0.1993,0.4579,new york
92,0.0778,0.1533,0.2035,0.5655,new york
93,0.0703,0.1569,0.189,0.5838,new york
94,0.0687,0.2288,0.2575,0.445,new york
95,0.1159,0.223,0.2473,0.4138,new york
96,0.1041,0.204,0.2585,0.4335,new york
97,0.1318,0.2316,0.2682,0.3684,new york
98,0.12,0.2991,0.2971,0.2838,new york
99,0.0758,0.2601,0.3234,0.3408,new york
100,0.1287,0.3224,0.3217,0.2272,new york
101,0.0836,0.3095,0.3395,0.2675,new york
102,0.1072,0.3641,0.2985,0.2302,new york
103,0.0793,0.2638,0.3098,0.3471,new york
104,0.1342,0.2889,0.3019,0.2749,new york
105,0.0901,0.2637,0.2998,0.3463,new york
106,0.091,0.287,0.3119,0.3101,new york
107,0.0676,0.2808,0.3193,0.3323,new york
108,0.1214,0.2856,0.3189,0.2741,new york
109,0.0438,0.1839,0.2747,0.4976,new york
110,0.0701,0.2263,0.3077,0.3959,new york
111,0.1271,0.3465,0.3344,0.1919,new york
112,0.0564,0.2301,0.2983,0.4152,new york
113,0.076,0.2843,0.2884,0.3512,new york
114,0.1065,0.3266,0.3011,0.2657,new york
115,0.1203,0.3639,0.3091,0.2067,new york
116,0.0997,0.3335,0.3566,0.2102,new york
117,0.086,0.3861,0.3336,0.1944,new york
118,0.108,0.3537,0.3374,0.2009,new york
119,0.1459,0.3051,0.331,0.2181,new york
120,0.1009,0.342,0.3298,0.2272,new york
121,0.0706,0.3318,0.3448,0.2528,new york
122,0.1036,0.3832,0.3105,0.2027,new york
123,0.0927,0.2769,0.3453,0.285,new york
124,0.0994,0.3539,0.3157,0.2309,new york
125,0.0519,0.1904,0.3758,0.3819,new york
126,0.0933,0.2956,0.3344,0.2768,new york
127,0.0588,0.2436,0.3095,0.3881,new york
128,0.1097,0.2646,0.3047,0.3209,new york
129,0.1162,0.256,0.3657,0.2621,new york
130,0.0991,0.3468,0.3464,0.2077,new york
131,0.077,0.284,0.3262,0.3128,new york
132,0.1164,0.3448,0.3035,0.2353,new york
133,0.0626,0.264,0.329,0.3445,new york
134,0.0812,0.2982,0.3218,0.2989,new york
135,0.0472,0.1769,0.2703,0.5056,new york
136,0.0929,0.2264,0.2968,0.3839,new york
137,0.1854,0.3039,0.3261,0.1847,new york
138,0.091,0.2087,0.3314,0.3689,new york
139,0.0872,0.3585,0.3404,0.2139,new york
140,0.0826,0.2978,0.3225,0.2971,new york
141,0.1399,0.2722,0.36,0.2279,new york
142,0.0789,0.3085,0.3161,0.2964,new york
143,0.0597,0.3443,0.3314,0.2647,new york
144,0.0797,0.2935,0.3192,0.3077,new york
145,0.0839,0.3,0.3508,0.2654,new york
146,0.0494,0.1604,0.2978,0.4923,new york
147,0.0765,0.3483,0.3173,0.258,new york
148,0.0988,0.3696,0.3459,0.1857,new york
149,0.0937,0.2395,0.311,0.3558,new york
150,0.1082,0.3421,0.3388,0.211,new york
1,0.1719,0.3453,0.322,0.1608,north carolina
2,0.1405,0.3194,0.3511,0.189,north carolina
3,0.0828,0.2817,0.3966,0.239,north carolina
4,0.1709,0.3189,0.3615,0.1487,north carolina
5,0.1275,0.3315,0.3651,0.1758,north carolina
6,0.0895,0.2831,0.345,0.2824,north carolina
7,0.1492,0.3055,0.3571,0.1882,north carolina
8,0.1057,0.2581,0.3924,0.2439,north carolina
9,0.0843,0.2128,0.3881,0.3149,north carolina
10,0.1544,0.3041,0.3754,0.1661,north carolina
11,0.0703,0.1495,0.2896,0.4905,north carolina
12,0.1739,0.3099,0.3451,0.1711,north carolina
13,0.0974,0.2727,0.3771,0.2528,north carolina
14,0.0728,0.326,0.4161,0.185,north carolina
15,0.0601,0.4025,0.3717,0.1658,north carolina
16,0.1234,0.3099,0.3375,0.2292,north carolina
17,0.0774,0.2875,0.3399,0.2952,north carolina
18,0.103,0.2912,0.3456,0.2602,north carolina
19,0.0671,0.1799,0.337,0.416,north carolina
20,0.0556,0.2011,0.3455,0.3979,north carolina
21,0.1741,0.3178,0.3495,0.1587,north carolina
22,0.1718,0.3398,0.3405,0.1479,north carolina
23,0.1747,0.375,0.3018,0.1485,north carolina
24,0.1919,0.3277,0.293,0.1874,north carolina
25,0.1275,0.3416,0.3252,0.2057,north carolina
26,0.0772,0.2639,0.3875,0.2713,north carolina
27,0.2005,0.3878,0.2751,0.1365,north carolina
28,0.173,0.3061,0.3561,0.1648,north carolina
29,0.091,0.1535,0.2719,0.4837,north carolina
30,0.0976,0.2101,0.2513,0.441,north carolina
31,0.1482,0.202,0.2548,0.395,north carolina
32,0.1687,0.3648,0.3032,0.1633,north carolina
33,0.1158,0.2465,0.3551,0.2826,north carolina
34,0.0526,0.1286,0.2299,0.5889,north carolina
35,0.0533,0.1744,0.2813,0.491,north carolina
36,0.0542,0.1534,0.2677,0.5247,north carolina
37,0.0692,0.1676,0.2757,0.4875,north carolina
38,0.1307,0.2104,0.2971,0.3618,north carolina
39,0.117,0.2428,0.3279,0.3124,north carolina
40,0.0365,0.1066,0.2217,0.6351,north carolina
41,0.0338,0.0886,0.179,0.6987,north carolina
42,0.0557,0.3021,0.4434,0.1988,north carolina
43,0.0838,0.265,0.4292,0.222,north carolina
44,0.111,0.273,0.3759,0.2401,north carolina
45,0.0993,0.2906,0.3807,0.2294,north carolina
46,0.2227,0.3744,0.309,0.0939,north carolina
47,0.2044,0.3229,0.3272,0.1455,north carolina
48,0.1548,0.3179,0.3698,0.1575,north carolina
49,0.026,0.1079,0.2218,0.6443,north carolina
50,0.1256,0.2275,0.2718,0.3751,north carolina
51,0.125,0.2679,0.3954,0.2117,north carolina
52,0.0722,0.2188,0.3221,0.3869,north carolina
53,0.1304,0.3047,0.3766,0.1882,north carolina
54,0.0893,0.1886,0.2399,0.4822,north carolina
55,0.1542,0.3476,0.3359,0.1623,north carolina
56,0.0371,0.1124,0.3057,0.5448,north carolina
57,0.1076,0.2347,0.3054,0.3523,north carolina
58,0.1232,0.2505,0.3527,0.2736,north carolina
59,0.0917,0.2801,0.3188,0.3095,north carolina
60,0.155,0.2611,0.326,0.2579,north carolina
61,0.0848,0.1813,0.391,0.3429,north carolina
62,0.0613,0.2141,0.2904,0.4342,north carolina
63,0.1249,0.2794,0.3527,0.243,north carolina
64,0.1287,0.2679,0.3918,0.2116,north carolina
65,0.1687,0.3394,0.3506,0.1413,north carolina
66,0.1763,0.327,0.3365,0.1601,north carolina
67,0.1117,0.3077,0.352,0.2286,north carolina
68,0.088,0.1842,0.2586,0.4692,north carolina
69,0.1154,0.2682,0.3415,0.2749,north carolina
70,0.1691,0.3209,0.3446,0.1654,north carolina
71,0.134,0.2854,0.3104,0.2702,north carolina
72,0.1504,0.2766,0.314,0.259,north carolina
73,0.1069,0.2675,0.3316,0.294,north carolina
74,0.0949,0.268,0.3117,0.3253,north carolina
75,0.0961,0.2505,0.3376,0.3158,north carolina
76,0.128,0.3309,0.3448,0.1963,north carolina
77,0.1286,0.34,0.3374,0.194,north carolina
78,0.1741,0.3541,0.3282,0.1435,north carolina
79,0.1377,0.3239,0.3568,0.1816,north carolina
80,0.1579,0.3241,0.3265,0.1915,north carolina
81,0.1451,0.325,0.3585,0.1715,north carolina
82,0.076,0.2273,0.3127,0.3839,north carolina
83,0.1517,0.3125,0.3292,0.2067,north carolina
84,0.1253,0.3366,0.3495,0.1886,north carolina
85,0.145,0.3172,0.3468,0.191,north carolina
86,0.1777,0.3126,0.3439,0.1658,north carolina
87,0.1833,0.3335,0.3327,0.1505,north carolina
88,0.1452,0.1955,0.2307,0.4286,north carolina
89,0.1399,0.3323,0.3373,0.1905,north carolina
90,0.198,0.3088,0.3288,0.1644,north carolina
91,0.1669,0.3641,0.3311,0.1379,north carolina
92,0.1087,0.2234,0.3038,0.3641,north carolina
93,0.0899,0.2273,0.4023,0.2806,north carolina
94,0.1711,0.3422,0.3369,0.1498,north carolina
95,0.0764,0.2404,0.3269,0.3563,north carolina
96,0.1257,0.28,0.3498,0.2445,north carolina
97,0.1192,0.315,0.3477,0.2181,north carolina
98,0.041,0.1302,0.307,0.5218,north carolina
99,0.1358,0.223,0.3519,0.2893,north carolina
100,0.1486,0.2289,0.3144,0.3081,north carolina
101,0.1185,0.2256,0.3417,0.3143,north carolina
102,0.1781,0.2055,0.2629,0.3535,north carolina
103,0.048,0.1564,0.2763,0.5193,north carolina
104,0.028,0.0657,0.1955,0.7109,north carolina
105,0.041,0.1251,0.2374,0.5965,north carolina
106,0.0774,0.1441,0.4157,0.3628,north carolina
107,0.1005,0.1737,0.3702,0.3556,north carolina
108,0.1383,0.3018,0.3451,0.2148,north carolina
109,0.1387,0.2855,0.323,0.2527,north carolina
110,0.153,0.3531,0.3376,0.1563,north carolina
111,0.1467,0.3425,0.3474,0.1633,north carolina
112,0.1577,0.3376,0.3351,0.1696,north carolina
113,0.0931,0.2539,0.3451,0.3079,north carolina
114,0.0909,0.2051,0.2793,0.4248,north carolina
115,0.0813,0.2491,0.2891,0.3805,north carolina
116,0.087,0.2866,0.2843,0.3421,north carolina
117,0.0895,0.2755,0.3413,0.2937,north carolina
118,0.1158,0.3113,0.3386,0.2343,north carolina
119,0.1185,0.2586,0.3695,0.2534,north carolina
120,0.1234,0.3272,0.3374,0.2121,north carolina
1,0.1379,0.3821,0.2759,0.2041,ohio
2,0.1286,0.4044,0.3017,0.1653,ohio
3,0.0509,0.2781,0.3796,0.2914,ohio
4,0.0988,0.3911,0.3418,0.1683,ohio
5,0.1118,0.4462,0.3002,0.1418,ohio
6,0.0391,0.205,0.2554,0.5005,ohio
7,0.0445,0.2478,0.314,0.3938,ohio
8,0.097,0.2981,0.3332,0.2717,ohio
9,0.0744,0.1888,0.2848,0.452,ohio
10,0.1723,0.305,0.2889,0.2338,ohio
11,0.1779,0.3688,0.3233,0.13,ohio
12,0.0858,0.321,0.3545,0.2388,ohio
13,0.1339,0.2593,0.2933,0.3134,ohio
14,0.1138,0.3526,0.3113,0.2223,ohio
15,0.116,0.3649,0.3241,0.195,ohio
16,0.0444,0.2066,0.273,0.476,ohio
17,0.1888,0.3569,0.2656,0.1886,ohio
18,0.0567,0.1337,0.346,0.4636,ohio
19,0.0406,0.1867,0.2616,0.5111,ohio
20,0.101,0.3134,0.3173,0.2682,ohio
21,0.0427,0.1262,0.2193,0.6118,ohio
22,0.104,0.2326,0.2813,0.3821,ohio
23,0.0818,0.2948,0.3033,0.3201,ohio
24,0.044,0.1692,0.2378,0.5491,ohio
25,0.144,0.3151,0.3196,0.2213,ohio
26,0.1261,0.3694,0.319,0.1855,ohio
27,0.0308,0.1628,0.2267,0.5797,ohio
28,0.0679,0.251,0.2499,0.4312,ohio
29,0.0977,0.3366,0.3309,0.2347,ohio
30,0.0705,0.3284,0.292,0.3091,ohio
31,0.0702,0.2253,0.2994,0.4051,ohio
32,0.1328,0.3018,0.2852,0.2802,ohio
33,0.1252,0.2911,0.3118,0.2719,ohio
34,0.1311,0.2998,0.3262,0.2429,ohio
35,0.1317,0.3858,0.3402,0.1424,ohio
36,0.0614,0.3333,0.3123,0.2931,ohio
37,0.0406,0.2263,0.2636,0.4695,ohio
38,0.0613,0.3098,0.2966,0.3323,ohio
39,0.1501,0.2845,0.4234,0.142,ohio
40,0.0891,0.3114,0.3679,0.2316,ohio
41,0.0608,0.2164,0.3461,0.3767,ohio
42,0.0774,0.2668,0.3169,0.3388,ohio
43,0.1075,0.3726,0.334,0.186,ohio
44,0.1571,0.3038,0.3679,0.1712,ohio
45,0.1102,0.3468,0.3787,0.1643,ohio
46,0.1057,0.3065,0.3337,0.2542,ohio
47,0.0553,0.2631,0.3066,0.3751,ohio
48,0.0534,0.3327,0.3187,0.2952,ohio
49,0.1206,0.4133,0.3349,0.1312,ohio
50,0.0701,0.3874,0.3001,0.2423,ohio
51,0.1082,0.3915,0.2823,0.218,ohio
52,0.0519,0.2362,0.2751,0.4368,ohio
53,0.0769,0.3533,0.3655,0.2044,ohio
54,0.0829,0.2731,0.2323,0.4116,ohio
55,0.1037,0.2909,0.3603,0.2452,ohio
56,0.1294,0.3422,0.3575,0.1709,ohio
57,0.0886,0.3698,0.301,0.2406,ohio
58,0.1297,0.4182,0.3031,0.1491,ohio
59,0.0601,0.329,0.2983,0.3126,ohio
60,0.0863,0.3416,0.3419,0.2302,ohio
61,0.0723,0.2929,0.3321,0.3026,ohio
62,0.0741,0.3061,0.278,0.3418,ohio
63,0.0899,0.4355,0.2728,0.2018,ohio
64,0.1558,0.4383,0.2557,0.1503,ohio
65,0.0846,0.3132,0.2981,0.304,ohio
66,0.1292,0.3946,0.2919,0.1842,ohio
67,0.0436,0.1966,0.2596,0.5002,ohio
68,0.0574,0.2849,0.2902,0.3676,ohio
69,0.0598,0.2908,0.2997,0.3497,ohio
70,0.1038,0.3868,0.2972,0.2122,ohio
71,0.0785,0.3402,0.3273,0.254,ohio
72,0.118,0.4212,0.2822,0.1785,ohio
73,0.0491,0.186,0.3423,0.4225,ohio
74,0.0999,0.3676,0.3389,0.1936,ohio
75,0.0668,0.3421,0.3472,0.2439,ohio
76,0.104,0.2816,0.2549,0.3595,ohio
77,0.0788,0.3259,0.3128,0.2825,ohio
78,0.1127,0.4351,0.2957,0.1565,ohio
79,0.1213,0.3895,0.3242,0.1651,ohio
80,0.0889,0.3943,0.3147,0.2021,ohio
81,0.0789,0.4218,0.3247,0.1746,ohio
82,0.0883,0.4347,0.3197,0.1573,ohio
83,0.0803,0.3897,0.3121,0.2178,ohio
84,0.0829,0.4398,0.2925,0.1848,ohio
85,0.0988,0.442,0.2993,0.1598,ohio
86,0.0914,0.3928,0.2933,0.2225,ohio
87,0.1077,0.4502,0.2947,0.1474,ohio
88,0.0865,0.4326,0.3239,0.157,ohio
89,0.0834,0.36,0.3247,0.2319,ohio
90,0.1519,0.4338,0.2683,0.146,ohio
91,0.1452,0.4203,0.2868,0.1477,ohio
92,0.1295,0.438,0.2784,0.154,ohio
93,0.1375,0.4366,0.2795,0.1464,ohio
94,0.0999,0.3421,0.3604,0.1976,ohio
95,0.1137,0.4449,0.292,0.1494,ohio
96,0.0937,0.4494,0.3098,0.1472,ohio
97,0.1242,0.4135,0.3054,0.1569,ohio
98,0.2301,0.4135,0.2109,0.1455,ohio
99,0.129,0.4181,0.2983,0.1546,ohio
3,0.1635,0.4023,0.2906,0.1436,oklahoma
4,0.116,0.2912,0.3585,0.2343,oklahoma
11,0.0854,0.3366,0.3069,0.2711,oklahoma
23,0.191,0.3284,0.3367,0.1438,oklahoma
24,0.1656,0.3877,0.3278,0.1189,oklahoma
26,0.1222,0.3148,0.356,0.2071,oklahoma
28,0.1419,0.3666,0.3583,0.1332,oklahoma
29,0.1332,0.4131,0.3056,0.148,oklahoma
30,0.1033,0.3715,0.3356,0.1896,oklahoma
34,0.0427,0.199,0.4664,0.2919,oklahoma
