district,monthly housing costs - $499 or lower,monthly housing costs - $500 - 999,monthly housing costs - $1000 1999,monthly housing costs - $2000 or higher,monthly housing costs - median,state
66,40.3,38.0,16.8,1.6,580.0,pennsylvania
67,36.8,42.5,16.6,1.6,606.0,pennsylvania
68,31.200000000000003,38.3,23.700000000000003,3.6999999999999997,679.0,pennsylvania
69,36.1,37.7,20.4,3.0999999999999996,625.0,pennsylvania
70,7.7,28.0,44.7,18.2,1234.0,pennsylvania
71,38.3,39.8,16.0,2.6,589.0,pennsylvania
72,33.1,40.5,20.3,3.7,642.0,pennsylvania
73,37.9,39.9,17.1,1.9,593.0,pennsylvania
74,6.2,26.299999999999997,49.3,17.5,1307.0,pennsylvania
75,39.5,39.5,16.9,1.4000000000000001,580.0,pennsylvania
76,27.9,38.7,27.5,3.4,725.0,pennsylvania
77,10.4,43.900000000000006,34.4,10.4,952.0,pennsylvania
78,33.2,35.4,23.8,4.2,673.0,pennsylvania
79,33.2,44.8,18.0,2.0,640.0,pennsylvania
80,29.5,39.3,24.4,4.6,712.0,pennsylvania
81,30.900000000000002,31.3,27.9,6.3,732.0,pennsylvania
82,31.799999999999997,39.1,23.200000000000003,2.6,658.0,pennsylvania
83,20.2,44.9,29.599999999999998,3.1999999999999997,797.0,pennsylvania
84,24.0,36.8,32.8,4.6,797.0,pennsylvania
85,24.7,39.0,27.4,6.1,764.0,pennsylvania
86,21.0,35.3,35.1,6.6000000000000005,888.0,pennsylvania
87,11.100000000000001,32.0,41.9,14.400000000000002,1127.0,pennsylvania
88,14.200000000000001,35.6,39.2,9.8,994.0,pennsylvania
89,21.5,36.1,35.1,5.9,875.0,pennsylvania
90,20.6,34.2,35.599999999999994,7.8999999999999995,912.0,pennsylvania
91,15.0,33.7,36.6,12.4,1005.0,pennsylvania
92,14.7,29.4,42.4,12.1,1092.0,pennsylvania
93,10.8,34.9,36.900000000000006,16.4,1073.0,pennsylvania
94,12.2,34.1,41.4,10.5,1053.0,pennsylvania
95,17.6,46.1,31.4,4.1,859.0,pennsylvania
96,15.8,50.7,30.700000000000003,1.9,839.0,pennsylvania
97,9.3,28.9,47.5,13.8,1171.0,pennsylvania
98,12.899999999999999,36.9,40.5,8.600000000000001,996.0,pennsylvania
99,13.1,38.8,39.9,6.7,959.0,pennsylvania
100,17.0,31.5,39.7,9.6,1007.0,pennsylvania
101,16.299999999999997,43.6,30.299999999999997,8.5,850.0,pennsylvania
102,15.9,38.8,37.0,6.6000000000000005,899.0,pennsylvania
103,20.9,49.3,26.700000000000003,1.6,818.0,pennsylvania
104,15.6,35.0,39.4,8.6,978.0,pennsylvania
105,11.7,33.8,43.7,10.5,1062.0,pennsylvania
106,12.0,37.0,40.3,9.2,1004.0,pennsylvania
107,34.0,38.0,20.3,3.5,636.0,pennsylvania
108,27.6,41.9,24.400000000000002,3.6999999999999997,714.0,pennsylvania
109,25.4,42.2,25.5,4.6,744.0,pennsylvania
110,30.400000000000002,37.4,26.0,3.4000000000000004,705.0,pennsylvania
111,23.599999999999998,39.9,28.200000000000003,4.6,767.0,pennsylvania
112,20.9,45.6,26.6,4.5,754.0,pennsylvania
113,17.5,47.2,28.5,4.300000000000001,805.0,pennsylvania
114,18.9,45.8,27.0,5.199999999999999,769.0,pennsylvania
115,10.0,25.2,44.7,18.2,1235.0,pennsylvania
116,22.5,40.6,28.799999999999997,5.800000000000001,781.0,pennsylvania
117,21.4,35.2,33.6,7.699999999999999,861.0,pennsylvania
118,19.6,40.5,29.400000000000002,7.7,834.0,pennsylvania
119,26.4,43.6,23.3,3.8,735.0,pennsylvania
120,20.8,40.3,30.2,5.300000000000001,803.0,pennsylvania
121,28.4,45.400000000000006,20.3,2.8,707.0,pennsylvania
122,18.4,37.5,34.9,7.0,891.0,pennsylvania
123,35.5,43.9,16.6,1.1,601.0,pennsylvania
124,18.3,43.4,29.7,6.200000000000001,812.0,pennsylvania
125,24.1,42.3,25.7,5.0,742.0,pennsylvania
126,17.4,40.2,36.6,4.1000000000000005,886.0,pennsylvania
127,20.1,56.400000000000006,20.299999999999997,0.8999999999999999,749.0,pennsylvania
128,9.5,29.299999999999997,42.8,16.7,1183.0,pennsylvania
129,9.3,33.400000000000006,40.900000000000006,15.2,1132.0,pennsylvania
130,9.0,31.099999999999998,40.8,17.7,1189.0,pennsylvania
131,7.699999999999999,31.6,38.6,21.2,1219.0,pennsylvania
132,12.399999999999999,37.3,43.1,5.7,996.0,pennsylvania
133,14.4,34.900000000000006,43.3,5.699999999999999,997.0,pennsylvania
134,10.1,28.900000000000002,41.099999999999994,18.8,1206.0,pennsylvania
135,14.1,32.9,43.7,8.8,1041.0,pennsylvania
136,9.0,33.6,45.8,9.899999999999999,1091.0,pennsylvania
137,6.9,29.5,40.099999999999994,22.5,1291.0,pennsylvania
138,7.1,29.299999999999997,39.3,23.1,1288.0,pennsylvania
139,15.9,30.5,39.5,11.7,1048.0,pennsylvania
140,10.5,28.299999999999997,44.400000000000006,15.7,1174.0,pennsylvania
141,6.0,32.1,46.2,13.9,1200.0,pennsylvania
142,3.9,23.5,39.9,31.9,1483.0,pennsylvania
143,5.800000000000001,19.5,34.0,40.0,1680.0,pennsylvania
144,5.1,21.5,38.5,33.599999999999994,1560.0,pennsylvania
145,7.8,26.5,45.0,19.9,1334.0,pennsylvania
146,4.7,26.299999999999997,46.9,21.299999999999997,1356.0,pennsylvania
147,5.4,23.9,39.3,30.700000000000003,1514.0,pennsylvania
148,4.9,18.700000000000003,42.2,32.8,1546.0,pennsylvania
149,5.2,19.7,43.7,30.299999999999997,1471.0,pennsylvania
150,3.1,20.299999999999997,41.8,34.1,1634.0,pennsylvania
151,5.699999999999999,18.7,39.4,35.400000000000006,1629.0,pennsylvania
152,5.1,22.0,40.3,31.5,1477.0,pennsylvania
153,5.2,24.4,41.1,28.299999999999997,1469.0,pennsylvania
154,3.3,22.5,41.6,31.1,1505.0,pennsylvania
155,4.2,19.1,34.7,41.7,1773.0,pennsylvania
156,4.5,21.2,40.5,32.5,1481.0,pennsylvania
157,4.0,21.7,39.599999999999994,33.8,1525.0,pennsylvania
158,3.3,20.4,35.9,39.5,1671.0,pennsylvania
159,21.7,41.900000000000006,32.4,2.1,844.0,pennsylvania
160,4.800000000000001,21.0,36.0,36.6,1615.0,pennsylvania
161,5.4,24.6,41.2,27.6,1424.0,pennsylvania
162,8.7,33.3,47.3,9.500000000000002,1113.0,pennsylvania
163,5.2,31.6,45.0,17.6,1216.0,pennsylvania
164,8.8,40.599999999999994,43.1,6.3,999.0,pennsylvania
165,4.2,21.2,34.7,38.599999999999994,1651.0,pennsylvania
166,4.5,19.8,40.5,33.7,1593.0,pennsylvania
167,3.6,16.0,38.0,41.4,1769.0,pennsylvania
168,4.2,21.7,33.2,39.3,1673.0,pennsylvania
169,12.0,34.0,37.3,14.799999999999999,1064.0,pennsylvania
170,13.5,36.0,41.7,7.8,1000.0,pennsylvania
171,18.7,34.2,34.5,10.7,928.0,pennsylvania
172,14.100000000000001,34.9,41.3,7.8999999999999995,1002.0,pennsylvania
173,18.599999999999998,34.4,42.3,3.8,952.0,pennsylvania
174,15.4,37.0,40.9,5.0,966.0,pennsylvania
175,10.7,22.6,44.7,20.4,1339.0,pennsylvania
176,10.100000000000001,27.4,43.599999999999994,17.700000000000003,1220.0,pennsylvania
177,20.700000000000003,34.1,40.4,2.6,931.0,pennsylvania
178,2.1,17.9,31.5,47.8,1935.0,pennsylvania
179,17.3,48.1,32.7,1.0,859.0,pennsylvania
180,23.1,49.8,23.5,0.8,765.0,pennsylvania
181,33.2,39.2,20.1,4.9,678.0,pennsylvania
182,7.7,17.5,45.5,27.7,1471.0,pennsylvania
183,9.6,33.2,40.2,15.200000000000001,1147.0,pennsylvania
184,23.0,30.3,39.9,4.4,932.0,pennsylvania
185,19.7,30.700000000000003,44.2,4.300000000000001,987.0,pennsylvania
186,22.0,35.8,29.5,10.3,889.0,pennsylvania
187,7.800000000000001,28.1,38.3,23.900000000000002,1332.0,pennsylvania
188,16.4,42.599999999999994,31.6,7.6,894.0,pennsylvania
189,8.6,26.2,45.400000000000006,18.5,1320.0,pennsylvania
190,31.9,40.099999999999994,23.9,2.1999999999999997,760.0,pennsylvania
191,24.2,44.7,28.5,1.3,804.0,pennsylvania
192,19.9,37.3,36.6,3.3,906.0,pennsylvania
193,17.7,31.3,38.5,10.399999999999999,1000.0,pennsylvania
194,10.4,23.4,47.8,17.299999999999997,1292.0,pennsylvania
195,23.1,38.2,26.200000000000003,10.1,834.0,pennsylvania
196,12.0,34.0,42.7,10.400000000000002,1062.0,pennsylvania
197,29.1,50.6,14.4,1.1,708.0,pennsylvania
198,29.200000000000003,44.1,21.3,1.5,715.0,pennsylvania
199,17.3,36.7,34.2,10.1,935.0,pennsylvania
200,12.2,31.2,41.6,13.3,1086.0,pennsylvania
201,23.3,44.2,28.0,2.3000000000000003,813.0,pennsylvania
202,14.700000000000001,35.5,46.3,1.9,990.0,pennsylvania
203,16.5,39.9,39.300000000000004,2.8000000000000003,924.0,pennsylvania
1,7.5,16.5,42.7,30.7,1491.0,rhode island
2,16.9,20.799999999999997,43.5,16.799999999999997,1156.0,rhode island
3,19.0,45.5,30.400000000000002,5.1,888.0,rhode island
4,13.7,21.0,41.7,23.3,1290.0,rhode island
5,17.0,31.3,43.0,7.699999999999999,1021.0,rhode island
6,17.4,29.0,46.2,6.3,1049.0,rhode island
7,6.0,38.6,47.9,6.4,1058.0,rhode island
8,20.0,37.0,37.599999999999994,5.1,940.0,rhode island
9,26.1,35.3,34.400000000000006,2.8,858.0,rhode island
10,11.399999999999999,44.4,39.5,3.7,957.0,rhode island
11,14.100000000000001,39.6,38.8,5.7,959.0,rhode island
12,12.3,39.0,43.6,3.6,978.0,rhode island
13,7.6,34.8,49.2,6.2,1075.0,rhode island
14,14.9,37.900000000000006,38.5,6.3,958.0,rhode island
15,2.2,23.6,48.0,25.4,1467.0,rhode island
16,6.8,31.5,46.6,12.399999999999999,1162.0,rhode island
17,9.2,26.6,52.3,9.9,1215.0,rhode island
18,7.3999999999999995,34.4,40.5,16.400000000000002,1129.0,rhode island
19,5.8,25.0,48.400000000000006,19.7,1347.0,rhode island
20,14.6,31.0,43.1,10.5,1072.0,rhode island
21,8.4,28.8,49.6,12.3,1228.0,rhode island
22,8.5,22.3,49.0,19.2,1283.0,rhode island
23,9.6,22.3,48.599999999999994,16.9,1370.0,rhode island
24,9.0,18.299999999999997,50.7,20.9,1340.0,rhode island
25,7.1,42.0,40.4,9.4,1005.0,rhode island
26,8.8,33.5,45.0,11.3,1121.0,rhode island
27,6.9,28.1,46.9,16.7,1294.0,rhode island
28,6.300000000000001,33.5,35.8,23.099999999999998,1246.0,rhode island
29,12.0,26.5,38.6,23.0,1287.0,rhode island
30,5.1,20.8,30.0,43.599999999999994,1787.0,rhode island
31,10.3,27.0,33.0,26.9,1317.0,rhode island
32,3.5,21.6,36.6,37.5,1595.0,rhode island
33,5.6,25.0,36.7,31.200000000000003,1541.0,rhode island
34,9.1,25.1,42.2,21.400000000000002,1232.0,rhode island
35,6.0,24.5,34.3,33.3,1531.0,rhode island
36,10.3,22.6,41.3,23.5,1339.0,rhode island
37,11.0,26.6,43.3,16.6,1226.0,rhode island
38,8.6,29.1,46.0,15.0,1197.0,rhode island
39,3.6999999999999997,26.0,42.1,25.6,1518.0,rhode island
40,9.5,21.6,36.7,29.799999999999997,1474.0,rhode island
41,5.0,23.9,34.1,35.8,1651.0,rhode island
42,14.899999999999999,26.900000000000002,43.099999999999994,14.700000000000001,1137.0,rhode island
43,6.6,33.6,41.8,14.600000000000001,1151.0,rhode island
44,8.2,25.6,38.400000000000006,26.7,1388.0,rhode island
45,11.0,30.6,42.7,14.399999999999999,1158.0,rhode island
46,11.0,24.0,44.4,20.1,1260.0,rhode island
47,8.0,31.6,41.599999999999994,17.4,1205.0,rhode island
48,9.3,23.9,41.7,24.3,1361.0,rhode island
49,24.9,44.4,25.1,4.6,809.0,rhode island
50,11.5,47.6,31.2,8.0,927.0,rhode island
51,12.8,36.2,37.0,12.6,1005.0,rhode island
52,6.7,26.200000000000003,35.9,30.0,1552.0,rhode island
53,8.100000000000001,25.0,35.8,29.400000000000002,1457.0,rhode island
54,11.2,33.3,44.0,10.3,1084.0,rhode island
55,8.9,40.0,38.099999999999994,12.3,1014.0,rhode island
56,14.6,53.4,27.0,4.5,844.0,rhode island
57,10.0,44.2,37.2,7.6,941.0,rhode island
58,12.3,44.4,37.2,5.699999999999999,943.0,rhode island
59,25.7,37.2,29.400000000000002,7.1000000000000005,872.0,rhode island
60,8.7,46.8,37.3,5.9,945.0,rhode island
61,8.2,34.4,47.1,9.2,1093.0,rhode island
62,9.9,41.1,40.3,7.7,976.0,rhode island
63,15.0,33.4,37.0,14.100000000000001,1029.0,rhode island
64,8.8,44.6,36.400000000000006,8.7,965.0,rhode island
65,13.7,34.900000000000006,38.8,11.2,1012.0,rhode island
66,3.9000000000000004,18.4,42.2,34.1,1609.0,rhode island
67,6.1,23.6,36.9,31.7,1369.0,rhode island
68,5.8999999999999995,33.9,38.3,20.2,1186.0,rhode island
69,5.6,35.5,39.8,18.8,1145.0,rhode island
70,7.3999999999999995,28.0,40.1,22.6,1250.0,rhode island
71,5.800000000000001,29.3,37.5,26.7,1342.0,rhode island
72,4.6,20.0,35.6,36.9,1574.0,rhode island
73,16.9,29.299999999999997,34.1,17.700000000000003,1063.0,rhode island
74,8.5,16.8,46.7,26.599999999999998,1443.0,rhode island
75,9.9,22.0,40.3,26.299999999999997,1339.0,rhode island
1,40.4,30.2,19.5,5.9,600.0,south carolina
2,36.099999999999994,32.3,22.2,6.1,665.0,south carolina
3,28.5,36.2,27.1,5.2,730.0,south carolina
4,37.2,34.9,21.0,2.8,658.0,south carolina
5,28.0,38.8,27.700000000000003,2.9,763.0,south carolina
6,28.9,38.7,23.5,5.300000000000001,730.0,south carolina
7,45.6,32.5,15.7,0.8,522.0,south carolina
8,35.3,33.4,24.6,4.9,704.0,south carolina
9,29.7,40.1,23.6,3.9999999999999996,701.0,south carolina
10,29.5,31.8,30.8,5.5,808.0,south carolina
11,43.1,35.2,16.1,1.6,558.0,south carolina
12,37.0,44.7,12.100000000000001,2.0,593.0,south carolina
13,30.700000000000003,42.5,21.0,3.3000000000000003,703.0,south carolina
14,38.400000000000006,36.3,18.0,3.1,611.0,south carolina
15,12.899999999999999,39.400000000000006,42.0,2.8,957.0,south carolina
16,33.099999999999994,35.7,24.9,3.0,711.0,south carolina
17,32.7,33.3,23.599999999999998,7.0,730.0,south carolina
18,26.700000000000003,37.099999999999994,29.799999999999997,3.8000000000000003,808.0,south carolina
19,27.5,46.6,20.5,2.0,715.0,south carolina
20,24.7,36.5,33.2,4.1000000000000005,858.0,south carolina
21,13.1,25.5,41.9,19.0,1227.0,south carolina
22,18.9,41.900000000000006,29.8,8.1,888.0,south carolina
23,26.299999999999997,53.6,15.4,2.6,690.0,south carolina
24,20.1,34.9,31.2,11.7,929.0,south carolina
25,27.0,47.0,21.0,2.5999999999999996,747.0,south carolina
26,16.7,24.2,44.099999999999994,14.100000000000001,1138.0,south carolina
27,19.2,32.6,42.5,4.3,977.0,south carolina
28,25.4,26.1,42.9,4.3,974.0,south carolina
29,41.0,36.1,17.8,1.2000000000000002,610.0,south carolina
30,42.0,38.2,14.5,1.5999999999999999,578.0,south carolina
31,34.3,48.0,13.600000000000001,0.30000000000000004,638.0,south carolina
32,26.4,43.9,22.400000000000002,4.4,719.0,south carolina
33,32.5,36.7,22.5,5.3999999999999995,724.0,south carolina
34,22.700000000000003,41.9,28.3,5.0,827.0,south carolina
35,21.6,29.8,35.6,10.1,960.0,south carolina
36,30.8,40.8,23.1,2.3000000000000003,719.0,south carolina
37,23.4,43.2,29.3,2.2,810.0,south carolina
38,37.099999999999994,32.7,22.5,5.199999999999999,678.0,south carolina
39,38.0,35.3,19.200000000000003,3.2,609.0,south carolina
40,39.1,34.4,18.8,3.8,647.0,south carolina
41,38.2,34.1,18.9,4.6,612.0,south carolina
42,43.4,38.3,12.9,1.2,545.0,south carolina
43,37.3,34.7,21.700000000000003,2.3,671.0,south carolina
44,37.8,41.0,15.5,1.3,619.0,south carolina
45,24.0,26.9,37.3,10.8,974.0,south carolina
46,15.5,36.099999999999994,40.4,7.0,973.0,south carolina
47,29.299999999999997,27.4,34.9,6.1000000000000005,900.0,south carolina
48,13.5,31.9,37.9,15.700000000000001,1068.0,south carolina
49,25.1,43.3,26.599999999999998,1.7000000000000002,800.0,south carolina
50,42.3,36.5,16.3,1.3,565.0,south carolina
51,32.7,44.7,17.8,0.6,678.0,south carolina
52,33.3,36.099999999999994,23.9,4.4,703.0,south carolina
53,43.400000000000006,35.8,12.600000000000001,1.9999999999999998,531.0,south carolina
54,46.900000000000006,36.3,8.3,1.1,495.0,south carolina
55,46.2,33.7,11.2,0.8,497.0,south carolina
56,18.2,31.0,44.0,6.0,1006.0,south carolina
57,45.8,35.9,11.7,0.8999999999999999,510.0,south carolina
58,31.8,38.8,23.299999999999997,1.9,727.0,south carolina
59,31.299999999999997,42.599999999999994,20.0,1.8,653.0,south carolina
60,35.4,27.8,25.8,4.5,713.0,south carolina
61,44.400000000000006,37.7,12.100000000000001,0.7,528.0,south carolina
62,40.099999999999994,41.2,12.0,1.6,580.0,south carolina
63,19.3,43.9,29.9,5.699999999999999,837.0,south carolina
64,43.7,31.8,15.8,1.7,538.0,south carolina
65,39.6,33.400000000000006,17.9,3.1,594.0,south carolina
66,39.3,38.9,13.8,1.9000000000000001,578.0,south carolina
67,24.0,31.9,36.5,4.199999999999999,903.0,south carolina
68,21.3,36.0,38.599999999999994,2.9000000000000004,906.0,south carolina
69,15.7,35.9,39.6,7.299999999999999,975.0,south carolina
70,26.799999999999997,44.5,23.9,1.8,747.0,south carolina
71,13.5,22.700000000000003,47.5,15.1,1189.0,south carolina
72,12.0,53.5,27.3,6.3,856.0,south carolina
73,21.7,49.5,24.1,1.6,818.0,south carolina
74,21.4,44.900000000000006,29.2,2.3,792.0,south carolina
75,12.7,39.2,31.299999999999997,14.9,966.0,south carolina
76,16.700000000000003,44.9,32.9,3.5999999999999996,901.0,south carolina
77,15.6,26.9,47.5,9.2,1101.0,south carolina
78,11.5,37.3,38.5,12.1,1015.0,south carolina
79,8.2,26.1,58.0,7.699999999999999,1176.0,south carolina
80,24.3,30.9,40.5,2.0,921.0,south carolina
81,23.3,35.6,32.0,7.0,872.0,south carolina
82,36.4,43.4,16.3,0.8,629.0,south carolina
83,25.700000000000003,38.0,28.0,7.0,812.0,south carolina
84,35.2,36.0,23.2,2.4000000000000004,670.0,south carolina
85,19.4,24.6,44.6,9.7,1067.0,south carolina
86,38.5,31.700000000000003,21.6,3.0999999999999996,624.0,south carolina
87,17.3,26.6,41.5,12.6,1101.0,south carolina
88,21.6,41.3,34.1,1.4,868.0,south carolina
89,24.1,42.3,27.200000000000003,4.300000000000001,797.0,south carolina
90,43.099999999999994,36.5,14.8,1.4,563.0,south carolina
91,44.6,36.5,12.5,1.5,532.0,south carolina
92,15.0,25.0,54.0,4.5,1083.0,south carolina
93,34.4,39.1,20.1,1.6,641.0,south carolina
94,15.299999999999999,30.700000000000003,45.1,6.5,1044.0,south carolina
95,32.0,39.599999999999994,21.2,2.1,677.0,south carolina
96,31.0,36.900000000000006,28.1,1.0,740.0,south carolina
97,29.2,27.5,32.1,6.699999999999999,826.0,south carolina
98,8.4,21.0,59.599999999999994,10.3,1229.0,south carolina
99,6.699999999999999,22.3,39.3,30.7,1455.0,south carolina
100,23.2,25.6,44.3,4.3,998.0,south carolina
101,41.6,35.8,14.7,1.3,571.0,south carolina
102,37.7,30.8,21.5,3.3,651.0,south carolina
103,41.1,35.2,18.1,1.5,596.0,south carolina
104,25.8,35.3,29.6,6.9,840.0,south carolina
105,33.6,35.1,23.3,3.5999999999999996,696.0,south carolina
106,24.4,32.2,35.4,5.6000000000000005,872.0,south carolina
107,19.1,44.0,26.5,9.0,845.0,south carolina
108,22.299999999999997,27.0,32.7,15.700000000000001,993.0,south carolina
109,14.2,47.3,32.8,3.5,891.0,south carolina
110,6.9,16.299999999999997,42.7,32.1,1512.0,south carolina
111,18.0,35.1,32.4,10.5,914.0,south carolina
112,7.8,14.6,45.7,30.9,1564.0,south carolina
113,17.799999999999997,48.1,31.1,1.7,823.0,south carolina
114,10.5,25.700000000000003,50.0,12.7,1234.0,south carolina
115,11.0,21.8,45.1,20.4,1282.0,south carolina
116,24.799999999999997,28.1,28.799999999999997,13.1,896.0,south carolina
117,17.7,30.3,49.599999999999994,1.4000000000000001,1014.0,south carolina
118,24.200000000000003,23.4,42.5,8.9,1040.0,south carolina
119,10.6,30.099999999999998,45.8,11.200000000000001,1123.0,south carolina
120,10.1,28.4,45.099999999999994,15.4,1148.0,south carolina
121,30.7,36.4,22.3,6.0,717.0,south carolina
122,41.4,38.2,12.4,2.3,567.0,south carolina
123,9.4,25.3,35.2,28.9,1279.0,south carolina
124,14.0,29.0,41.4,13.8,1097.0,south carolina
1,42.6,38.1,14.5,1.6,568.0,tennessee
2,35.5,36.7,21.6,3.6,642.0,tennessee
3,46.5,29.9,15.2,2.6999999999999997,508.0,tennessee
4,43.099999999999994,39.4,12.600000000000001,1.1,556.0,tennessee
5,44.4,34.1,14.2,1.7999999999999998,531.0,tennessee
6,28.9,39.3,23.3,5.5,746.0,tennessee
7,31.599999999999998,42.2,19.5,3.9000000000000004,692.0,tennessee
8,32.2,35.0,25.700000000000003,4.5,718.0,tennessee
9,46.3,34.7,13.2,2.3000000000000003,526.0,tennessee
10,32.900000000000006,44.1,17.4,2.0,669.0,tennessee
11,46.3,32.7,13.3,2.0,512.0,tennessee
12,29.6,38.3,24.700000000000003,4.1,746.0,tennessee
13,25.0,50.0,19.0,3.3000000000000003,758.0,tennessee
14,17.5,22.1,36.7,22.4,1254.0,tennessee
15,27.7,44.3,22.7,1.7,714.0,tennessee
16,26.0,34.8,32.3,5.0,845.0,tennessee
17,32.7,38.599999999999994,22.6,2.9,682.0,tennessee
18,16.3,41.3,34.800000000000004,5.8,915.0,tennessee
19,30.8,31.2,30.2,4.1,781.0,tennessee
20,26.9,32.8,30.7,6.5,819.0,tennessee
21,33.900000000000006,37.7,20.7,4.6000000000000005,667.0,tennessee
22,35.6,35.1,21.5,3.1999999999999997,670.0,tennessee
23,44.7,33.5,16.5,2.0,541.0,tennessee
24,25.9,44.7,22.4,5.0,750.0,tennessee
25,43.0,36.4,15.100000000000001,2.6,565.0,tennessee
26,22.9,31.0,37.0,7.7,921.0,tennessee
27,21.7,40.7,26.3,8.7,814.0,tennessee
28,29.5,45.7,20.1,2.1,700.0,tennessee
29,22.0,30.4,35.6,9.1,947.0,tennessee
30,19.3,42.5,30.400000000000002,6.0,853.0,tennessee
31,40.8,37.0,15.399999999999999,2.4,583.0,tennessee
32,35.0,33.1,23.6,5.300000000000001,667.0,tennessee
33,32.3,40.4,19.3,4.2,674.0,tennessee
34,13.8,30.5,47.7,6.5,1064.0,tennessee
35,46.7,31.2,14.5,1.4,503.0,tennessee
36,43.400000000000006,34.3,15.899999999999999,2.0,551.0,tennessee
37,16.3,36.2,41.0,5.2,959.0,tennessee
38,46.6,34.7,12.100000000000001,1.9000000000000001,509.0,tennessee
39,37.4,37.4,17.7,2.8,608.0,tennessee
40,29.1,32.3,27.799999999999997,7.6,794.0,tennessee
41,47.7,30.299999999999997,14.1,2.5,497.0,tennessee
42,30.9,42.8,20.9,3.3,673.0,tennessee
43,44.2,38.5,10.7,1.2,528.0,tennessee
44,22.1,35.0,35.9,5.0,900.0,tennessee
45,17.9,25.7,43.8,11.8,1096.0,tennessee
46,27.4,37.7,25.6,6.0,776.0,tennessee
47,32.5,41.599999999999994,20.5,2.7,661.0,tennessee
48,16.3,36.400000000000006,38.6,6.800000000000001,961.0,tennessee
49,16.2,32.9,45.8,4.1,1006.0,tennessee
50,13.600000000000001,28.6,46.900000000000006,9.6,1097.0,tennessee
51,18.9,35.8,39.0,5.2,929.0,tennessee
52,9.8,53.0,34.1,2.4,893.0,tennessee
53,13.4,36.0,46.0,3.7,1002.0,tennessee
54,18.8,39.9,35.7,3.8,898.0,tennessee
55,10.0,29.8,42.0,16.599999999999998,1148.0,tennessee
56,6.6,21.8,37.9,32.7,1474.0,tennessee
57,16.9,21.5,45.4,14.6,1182.0,tennessee
58,27.2,40.8,26.099999999999998,4.0,755.0,tennessee
59,9.7,44.5,43.8,0.7,959.0,tennessee
60,14.3,35.4,43.3,4.8999999999999995,993.0,tennessee
61,8.4,20.0,34.7,36.0,1524.0,tennessee
62,30.2,41.3,23.4,3.2,710.0,tennessee
63,11.8,14.0,34.3,38.3,1735.0,tennessee
64,25.9,33.0,34.4,4.300000000000001,852.0,tennessee
65,14.399999999999999,21.4,42.3,19.9,1268.0,tennessee
66,20.3,32.6,40.3,4.9,942.0,tennessee
67,15.1,42.1,39.1,1.2000000000000002,925.0,tennessee
68,18.0,30.8,41.0,8.5,1005.0,tennessee
69,29.4,41.8,22.9,1.7000000000000002,716.0,tennessee
70,39.1,36.4,17.1,2.7,592.0,tennessee
71,45.8,33.8,13.9,1.9,523.0,tennessee
72,43.8,36.400000000000006,13.799999999999999,1.4,545.0,tennessee
73,21.2,35.1,34.900000000000006,6.6,891.0,tennessee
74,23.6,40.8,30.799999999999997,2.1999999999999997,818.0,tennessee
75,40.7,38.8,14.2,2.4000000000000004,579.0,tennessee
76,41.6,40.6,12.8,1.7,562.0,tennessee
77,35.5,40.4,17.8,2.3,630.0,tennessee
78,25.3,31.2,36.1,4.8,889.0,tennessee
79,35.8,38.8,19.2,2.2,623.0,tennessee
80,32.9,46.9,15.6,1.6,656.0,tennessee
81,23.9,33.900000000000006,34.6,5.0,868.0,tennessee
82,34.3,44.2,15.2,1.5999999999999999,629.0,tennessee
83,6.3999999999999995,30.5,42.3,20.5,1186.0,tennessee
84,8.4,45.3,43.699999999999996,2.0,967.0,tennessee
85,10.7,40.099999999999994,43.7,4.2,983.0,tennessee
86,19.8,41.2,30.9,4.7,847.0,tennessee
87,12.100000000000001,47.400000000000006,36.9,1.8000000000000003,898.0,tennessee
88,16.1,39.0,38.0,4.4,927.0,tennessee
89,20.4,31.0,40.3,5.8999999999999995,962.0,tennessee
90,23.7,45.5,23.4,5.3999999999999995,738.0,tennessee
91,21.6,50.400000000000006,22.400000000000002,3.0999999999999996,777.0,tennessee
92,32.8,40.0,20.6,3.0,676.0,tennessee
93,21.799999999999997,54.2,19.799999999999997,1.3,739.0,tennessee
94,35.0,31.7,23.5,5.300000000000001,652.0,tennessee
95,5.5,18.8,36.2,38.1,1674.0,tennessee
96,5.5,28.2,52.6,12.5,1232.0,tennessee
97,10.1,34.7,46.8,7.1,1052.0,tennessee
98,15.7,51.5,30.099999999999998,0.8999999999999999,830.0,tennessee
99,10.899999999999999,22.6,45.0,18.8,1366.0,tennessee
1,32.7,40.0,20.200000000000003,3.3,655.0,texas
2,29.5,39.7,23.0,4.5,706.0,texas
3,18.2,30.8,33.099999999999994,14.899999999999999,993.0,texas
4,21.700000000000003,33.1,35.1,7.3,904.0,texas
5,33.7,36.9,22.700000000000003,3.7,674.0,texas
6,18.4,41.1,32.0,6.5,870.0,texas
7,26.4,40.8,26.099999999999998,4.2,764.0,texas
8,33.3,39.1,19.7,3.5,654.0,texas
9,41.3,34.4,17.8,2.4,572.0,texas
10,17.2,32.0,39.0,9.8,998.0,texas
11,33.9,39.6,19.0,3.8999999999999995,656.0,texas
12,32.8,38.4,20.6,4.4,674.0,texas
13,36.3,34.599999999999994,19.8,5.5,636.0,texas
14,9.8,45.5,36.2,7.199999999999999,921.0,texas
