district,earnings $1 - $24'999,earnings $25'000 - 49'999,earnings $50'000 - 74'999,earnings $75'000 or more,state,median earnings
66,0.2537,0.4535,0.1968,0.0959,north carolina,27181
67,0.2392,0.4675,0.1932,0.1001,north carolina,27006
68,0.1592,0.2683,0.1682,0.4044,north carolina,37081
69,0.155,0.408,0.243,0.194,north carolina,33805
70,0.239,0.492,0.183,0.086,north carolina,28463
71,0.3524,0.4144,0.1552,0.0781,north carolina,21059
72,0.3103,0.4034,0.1361,0.1502,north carolina,22093
73,0.246,0.469,0.207,0.078,north carolina,27048
74,0.165,0.395,0.22,0.22,north carolina,34135
75,0.1483,0.3958,0.2475,0.2084,north carolina,35740
76,0.196,0.463,0.216,0.125,north carolina,28883
77,0.243,0.434,0.201,0.122,north carolina,27096
78,0.237,0.513,0.162,0.088,north carolina,27307
79,0.1882,0.3944,0.1942,0.2232,north carolina,32178
80,0.2074,0.477,0.2024,0.1132,north carolina,30630
81,0.2372,0.4314,0.2162,0.1151,north carolina,27970
82,0.149,0.321,0.224,0.306,north carolina,36646
83,0.2208,0.4206,0.2028,0.1558,north carolina,30069
84,0.239,0.461,0.188,0.112,north carolina,27473
85,0.2703,0.4965,0.1491,0.0841,north carolina,24622
86,0.234,0.52,0.167,0.079,north carolina,26019
87,0.2517,0.5175,0.1469,0.0839,north carolina,25802
88,0.123,0.284,0.208,0.385,north carolina,45133
89,0.2328,0.4775,0.1768,0.1129,north carolina,27747
90,0.274,0.466,0.162,0.098,north carolina,26422
91,0.2382,0.4765,0.1862,0.0991,north carolina,27663
92,0.1331,0.3293,0.2332,0.3043,north carolina,40487
93,0.261,0.428,0.177,0.134,north carolina,17195
94,0.291,0.481,0.148,0.08,north carolina,23889
95,0.1662,0.3594,0.2182,0.2563,north carolina,34479
96,0.2368,0.4496,0.1818,0.1319,north carolina,27317
97,0.2062,0.4134,0.2112,0.1692,north carolina,31376
98,0.09,0.277,0.214,0.419,north carolina,46321
99,0.282,0.445,0.187,0.086,north carolina,25850
100,0.2836,0.4269,0.1533,0.1363,north carolina,26728
101,0.204,0.439,0.201,0.156,north carolina,30762
102,0.2803,0.3874,0.1832,0.1491,north carolina,26911
103,0.1459,0.3407,0.2268,0.2867,north carolina,36490
104,0.1021,0.2573,0.1922,0.4484,north carolina,45406
105,0.081,0.227,0.194,0.498,north carolina,51295
106,0.281,0.46,0.167,0.092,north carolina,24577
107,0.1698,0.4036,0.2358,0.1908,north carolina,31241
108,0.232,0.438,0.188,0.142,north carolina,28628
109,0.207,0.405,0.217,0.171,north carolina,30180
110,0.2488,0.4665,0.1948,0.0899,north carolina,26403
111,0.265,0.486,0.166,0.083,north carolina,26811
112,0.2707,0.4925,0.1568,0.0799,north carolina,24800
113,0.255,0.43,0.203,0.112,north carolina,25135
114,0.276,0.436,0.155,0.133,north carolina,25375
115,0.23,0.439,0.186,0.145,north carolina,27156
116,0.2072,0.4354,0.1892,0.1682,north carolina,30528
117,0.25,0.429,0.207,0.114,north carolina,27187
118,0.248,0.436,0.195,0.121,north carolina,26274
119,0.2412,0.4905,0.1712,0.0971,north carolina,24135
120,0.3127,0.4306,0.1588,0.0979,north carolina,22950
1,0.202,0.447,0.217,0.134,ohio,27930
2,0.2475,0.4341,0.1976,0.1208,ohio,25805
3,0.1752,0.3724,0.2482,0.2042,ohio,26735
4,0.2458,0.4096,0.2188,0.1259,ohio,25535
5,0.2523,0.4094,0.2182,0.1201,ohio,26045
6,0.097,0.248,0.259,0.396,ohio,45572
7,0.121,0.328,0.26,0.291,ohio,38982
8,0.206,0.418,0.224,0.152,ohio,29455
9,0.1702,0.3223,0.2412,0.2663,ohio,31587
10,0.2603,0.4024,0.1952,0.1421,ohio,21517
11,0.274,0.472,0.187,0.067,ohio,21920
12,0.2132,0.4194,0.2252,0.1421,ohio,29949
13,0.221,0.428,0.207,0.144,ohio,27377
14,0.169,0.455,0.244,0.132,ohio,31182
15,0.1958,0.4386,0.2458,0.1199,ohio,28858
16,0.1061,0.3013,0.2663,0.3263,ohio,41357
17,0.226,0.494,0.188,0.092,ohio,27998
18,0.1582,0.3524,0.2432,0.2462,ohio,21756
19,0.094,0.313,0.258,0.335,ohio,43414
20,0.1702,0.4324,0.2412,0.1562,ohio,32399
21,0.0729,0.2987,0.2517,0.3766,ohio,47337
22,0.194,0.445,0.212,0.149,ohio,30483
23,0.163,0.399,0.258,0.18,ohio,34782
24,0.101,0.312,0.235,0.352,ohio,42433
25,0.28,0.436,0.192,0.092,ohio,23786
26,0.2527,0.4955,0.1838,0.0679,ohio,26060
27,0.087,0.273,0.23,0.41,ohio,44730
28,0.155,0.346,0.246,0.253,ohio,35924
29,0.162,0.414,0.249,0.175,ohio,31769
30,0.1289,0.4096,0.2468,0.2148,ohio,34297
31,0.1918,0.3736,0.2228,0.2118,ohio,24806
32,0.244,0.427,0.196,0.133,ohio,26191
33,0.2182,0.3964,0.2172,0.1682,ohio,26841
34,0.2322,0.4384,0.1932,0.1361,ohio,25844
35,0.2753,0.4735,0.1832,0.0681,ohio,24086
36,0.163,0.408,0.267,0.162,ohio,32291
37,0.106,0.305,0.243,0.346,ohio,41797
38,0.1249,0.3526,0.2557,0.2667,ohio,38147
39,0.319,0.434,0.17,0.077,ohio,16025
40,0.191,0.411,0.235,0.163,ohio,30597
41,0.145,0.395,0.241,0.219,ohio,33542
42,0.1583,0.3527,0.2585,0.2305,ohio,35146
43,0.227,0.437,0.222,0.114,ohio,27403
44,0.308,0.431,0.173,0.088,ohio,18388
45,0.2248,0.4476,0.2288,0.0989,ohio,27357
46,0.1794,0.4028,0.2345,0.1834,ohio,30357
47,0.1201,0.3343,0.2513,0.2943,ohio,36836
48,0.176,0.371,0.242,0.211,ohio,32069
49,0.294,0.441,0.188,0.077,ohio,22438
50,0.183,0.406,0.234,0.177,ohio,30649
51,0.2054,0.4349,0.2244,0.1353,ohio,29752
52,0.1232,0.2786,0.2365,0.3617,ohio,42075
53,0.1794,0.3958,0.2455,0.1794,ohio,25583
54,0.1389,0.2907,0.2258,0.3447,ohio,39012
55,0.171,0.374,0.252,0.203,ohio,31003
56,0.2482,0.3874,0.2272,0.1371,ohio,25815
57,0.1788,0.3766,0.2408,0.2038,ohio,31778
58,0.309,0.434,0.191,0.066,ohio,20765
59,0.1592,0.3924,0.2492,0.1992,ohio,31664
60,0.1652,0.4184,0.2513,0.1652,ohio,32172
61,0.1329,0.3367,0.2727,0.2577,ohio,37012
62,0.1179,0.3087,0.2657,0.3077,ohio,40353
63,0.2052,0.4374,0.2302,0.1271,ohio,29764
64,0.24,0.433,0.216,0.111,ohio,26566
65,0.1537,0.3782,0.2285,0.2395,ohio,35159
66,0.1948,0.4086,0.2358,0.1608,ohio,30784
67,0.102,0.254,0.22,0.424,ohio,46563
68,0.15,0.329,0.238,0.283,ohio,35861
69,0.126,0.333,0.254,0.287,ohio,35427
70,0.1778,0.4276,0.2408,0.1538,ohio,30365
71,0.199,0.374,0.254,0.173,ohio,29024
72,0.2138,0.4036,0.2278,0.1548,ohio,30109
73,0.139,0.295,0.242,0.324,ohio,35610
74,0.174,0.412,0.244,0.17,ohio,28694
75,0.2028,0.4046,0.2498,0.1429,ohio,24561
76,0.121,0.337,0.226,0.316,ohio,35275
77,0.162,0.339,0.258,0.241,ohio,32943
78,0.202,0.417,0.243,0.138,ohio,28953
79,0.233,0.44,0.211,0.116,ohio,25841
80,0.186,0.417,0.229,0.168,ohio,30830
81,0.1713,0.4539,0.2465,0.1283,ohio,31126
82,0.2062,0.4785,0.2062,0.1091,ohio,29468
83,0.1742,0.4254,0.2392,0.1612,ohio,28306
84,0.1683,0.477,0.2345,0.1202,ohio,31628
85,0.209,0.423,0.241,0.127,ohio,30123
86,0.184,0.404,0.223,0.189,ohio,31510
87,0.2182,0.4665,0.2222,0.0931,ohio,28836
88,0.2038,0.4486,0.2418,0.1059,ohio,28345
89,0.191,0.401,0.238,0.17,ohio,29038
90,0.247,0.393,0.23,0.13,ohio,26593
91,0.2298,0.4346,0.2198,0.1159,ohio,27585
92,0.2088,0.4246,0.2388,0.1279,ohio,29510
93,0.2362,0.4214,0.2252,0.1171,ohio,28092
94,0.2627,0.4126,0.1988,0.1259,ohio,18208
95,0.243,0.42,0.193,0.144,ohio,26251
96,0.2282,0.4234,0.2112,0.1371,ohio,26134
97,0.2285,0.4361,0.2146,0.1208,ohio,26898
98,0.252,0.441,0.193,0.114,ohio,26820
99,0.204,0.433,0.223,0.14,ohio,27661
1,0.316,0.451,0.151,0.082,oklahoma,25558
2,0.317,0.435,0.169,0.079,oklahoma,24045
3,0.3277,0.4146,0.1718,0.0859,oklahoma,25212
4,0.3287,0.4206,0.1479,0.1029,oklahoma,22852
5,0.2947,0.4256,0.1518,0.1279,oklahoma,24519
6,0.2597,0.3876,0.2148,0.1379,oklahoma,29574
7,0.366,0.42,0.14,0.074,oklahoma,23266
8,0.231,0.434,0.218,0.117,oklahoma,28937
9,0.2038,0.4136,0.2088,0.1738,oklahoma,31898
10,0.2422,0.4194,0.1712,0.1672,oklahoma,29493
11,0.211,0.368,0.207,0.214,oklahoma,31180
12,0.2412,0.4204,0.1992,0.1391,oklahoma,29469
13,0.2927,0.3876,0.2008,0.1189,oklahoma,25730
14,0.268,0.395,0.206,0.131,oklahoma,26255
15,0.2937,0.4036,0.1868,0.1159,oklahoma,26296
16,0.27,0.435,0.18,0.115,oklahoma,26347
17,0.26,0.413,0.198,0.129,oklahoma,28331
18,0.2847,0.4296,0.1748,0.1109,oklahoma,26118
19,0.308,0.421,0.16,0.111,oklahoma,26196
20,0.2358,0.3826,0.2048,0.1768,oklahoma,30723
21,0.292,0.428,0.17,0.11,oklahoma,26124
22,0.2617,0.4595,0.1758,0.1029,oklahoma,27730
23,0.28,0.45,0.177,0.093,oklahoma,26569
24,0.303,0.409,0.182,0.106,oklahoma,26118
25,0.2573,0.4635,0.1672,0.1121,oklahoma,27426
26,0.3046,0.4008,0.1774,0.1172,oklahoma,22800
27,0.211,0.399,0.227,0.163,oklahoma,31652
28,0.287,0.425,0.176,0.112,oklahoma,26134
29,0.188,0.435,0.219,0.158,oklahoma,32093
30,0.2202,0.4404,0.1922,0.1471,oklahoma,31075
31,0.164,0.37,0.198,0.268,oklahoma,34775
32,0.2593,0.4104,0.1952,0.1351,oklahoma,27523
33,0.2773,0.4094,0.1512,0.1622,oklahoma,26616
34,0.3433,0.3874,0.1221,0.1471,oklahoma,13280
35,0.224,0.437,0.186,0.153,oklahoma,31327
36,0.2092,0.3974,0.2242,0.1692,oklahoma,33016
37,0.2767,0.4106,0.1668,0.1459,oklahoma,26531
38,0.252,0.437,0.182,0.129,oklahoma,29237
39,0.1518,0.3257,0.2098,0.3127,oklahoma,36591
40,0.3063,0.4064,0.1932,0.0941,oklahoma,23845
41,0.1768,0.3556,0.2458,0.2218,oklahoma,36351
42,0.2078,0.4276,0.2068,0.1578,oklahoma,31713
43,0.186,0.406,0.229,0.179,oklahoma,33995
44,0.291,0.409,0.175,0.125,oklahoma,15902
45,0.1952,0.4414,0.2062,0.1572,oklahoma,30469
46,0.227,0.345,0.201,0.227,oklahoma,31094
47,0.1542,0.3574,0.2643,0.2242,oklahoma,37348
48,0.2907,0.3806,0.2148,0.1139,oklahoma,28208
49,0.282,0.427,0.196,0.095,oklahoma,27544
50,0.3213,0.3784,0.1712,0.1291,oklahoma,25299
51,0.211,0.379,0.242,0.168,oklahoma,33108
52,0.313,0.416,0.168,0.103,oklahoma,25479
53,0.1481,0.4194,0.2603,0.1722,oklahoma,35601
54,0.2182,0.4454,0.2222,0.1141,oklahoma,31012
55,0.2412,0.4204,0.1802,0.1582,oklahoma,30747
56,0.3013,0.4044,0.1712,0.1231,oklahoma,26759
57,0.263,0.425,0.183,0.129,oklahoma,26719
58,0.273,0.36,0.195,0.172,oklahoma,27564
59,0.256,0.362,0.199,0.183,oklahoma,29859
60,0.245,0.43,0.204,0.121,oklahoma,30177
61,0.264,0.431,0.168,0.137,oklahoma,29894
62,0.2375,0.4529,0.1994,0.1102,oklahoma,28013
63,0.2492,0.4134,0.2052,0.1321,oklahoma,27284
64,0.3536,0.3876,0.1808,0.0779,oklahoma,22250
65,0.2533,0.4414,0.1932,0.1121,oklahoma,26846
66,0.212,0.452,0.185,0.151,oklahoma,31056
67,0.1231,0.3153,0.2002,0.3614,oklahoma,40126
68,0.1794,0.3908,0.2295,0.2004,oklahoma,35149
69,0.14,0.319,0.202,0.339,oklahoma,36657
70,0.1798,0.3347,0.2078,0.2777,oklahoma,35647
71,0.2635,0.3852,0.1527,0.1986,oklahoma,28695
72,0.3477,0.4665,0.1259,0.0599,oklahoma,20768
73,0.3287,0.4386,0.1528,0.0799,oklahoma,21913
74,0.1281,0.3584,0.2583,0.2553,oklahoma,38462
75,0.2637,0.4146,0.1808,0.1409,oklahoma,29844
76,0.1602,0.4034,0.2382,0.1982,oklahoma,35063
77,0.3213,0.4815,0.1411,0.0561,oklahoma,24159
78,0.2188,0.4356,0.1958,0.1499,oklahoma,30080
79,0.242,0.416,0.179,0.163,oklahoma,29022
80,0.1349,0.3896,0.2348,0.2408,oklahoma,37146
81,0.1888,0.3347,0.2438,0.2328,oklahoma,27471
82,0.123,0.296,0.229,0.352,oklahoma,45347
83,0.159,0.361,0.222,0.258,oklahoma,38429
84,0.303,0.439,0.161,0.097,oklahoma,24667
85,0.145,0.366,0.215,0.274,oklahoma,37732
86,0.3726,0.4416,0.1279,0.0579,oklahoma,23259
87,0.2348,0.4545,0.1908,0.1199,oklahoma,27675
88,0.2853,0.3954,0.1752,0.1441,oklahoma,27205
89,0.481,0.41,0.083,0.026,oklahoma,19090
90,0.3053,0.4424,0.1682,0.0841,oklahoma,25354
91,0.1548,0.3497,0.2577,0.2378,oklahoma,38036
92,0.4108,0.4389,0.0982,0.0521,oklahoma,20114
93,0.331,0.53,0.11,0.029,oklahoma,22740
94,0.2258,0.4995,0.1958,0.0789,oklahoma,27350
95,0.2827,0.4665,0.1479,0.1029,oklahoma,27196
96,0.149,0.304,0.234,0.313,oklahoma,40618
97,0.311,0.397,0.14,0.152,oklahoma,25166
98,0.1562,0.4214,0.2503,0.1722,oklahoma,35058
99,0.2996,0.4429,0.1643,0.0932,oklahoma,24830
100,0.1768,0.4416,0.1968,0.1848,oklahoma,32157
101,0.143,0.39,0.274,0.193,oklahoma,37433
1,0.254,0.379,0.198,0.169,oregon,22988
2,0.2452,0.4555,0.1922,0.1071,oregon,24546
3,0.2907,0.4006,0.2028,0.1059,oregon,21781
4,0.218,0.413,0.245,0.124,oregon,26436
5,0.2204,0.3788,0.1874,0.2134,oregon,23899
6,0.2763,0.4004,0.1852,0.1381,oregon,23050
7,0.229,0.411,0.22,0.14,oregon,23554
8,0.2058,0.3526,0.2228,0.2188,oregon,22385
9,0.2647,0.3986,0.1848,0.1518,oregon,23238
10,0.2867,0.4186,0.1798,0.1149,oregon,22971
11,0.1802,0.3954,0.2222,0.2022,oregon,20291
12,0.27,0.476,0.174,0.08,oregon,24416
13,0.209,0.383,0.204,0.204,oregon,25096
14,0.2272,0.4374,0.1992,0.1361,oregon,26871
15,0.192,0.4,0.229,0.179,oregon,28503
16,0.208,0.324,0.187,0.281,oregon,17715
17,0.2204,0.4259,0.2194,0.1343,oregon,26264
18,0.1632,0.3734,0.2643,0.1992,oregon,31913
19,0.215,0.409,0.215,0.161,oregon,27161
20,0.1972,0.3664,0.2442,0.1922,oregon,28189
21,0.277,0.463,0.172,0.088,oregon,23065
22,0.3806,0.4216,0.1289,0.0689,oregon,20415
23,0.1826,0.3892,0.2535,0.1747,oregon,30493
24,0.1898,0.3786,0.2308,0.2008,oregon,28747
25,0.1602,0.3884,0.2563,0.1952,oregon,28505
26,0.1081,0.2803,0.2422,0.3694,oregon,40800
27,0.135,0.307,0.218,0.34,oregon,36020
28,0.15,0.394,0.22,0.236,oregon,32294
29,0.245,0.405,0.208,0.142,oregon,25107
30,0.14,0.303,0.222,0.335,oregon,39033
31,0.147,0.3,0.254,0.299,oregon,34890
32,0.2222,0.3884,0.2252,0.1642,oregon,26917
33,0.0819,0.1728,0.1908,0.5544,oregon,59076
34,0.155,0.321,0.22,0.304,oregon,33381
35,0.152,0.323,0.21,0.315,oregon,36686
36,0.1121,0.2683,0.2172,0.4024,oregon,37163
37,0.122,0.262,0.217,0.399,oregon,40507
38,0.0919,0.2328,0.2018,0.4735,oregon,42544
39,0.137,0.322,0.239,0.302,oregon,36142
40,0.148,0.367,0.283,0.202,oregon,33213
41,0.1191,0.3834,0.2563,0.2412,oregon,36071
42,0.1449,0.3816,0.2418,0.2318,oregon,32004
43,0.147,0.346,0.227,0.28,oregon,34320
44,0.1608,0.4026,0.2408,0.1958,oregon,30929
45,0.1301,0.3574,0.2222,0.2903,oregon,35352
46,0.1902,0.3574,0.2352,0.2172,oregon,30021
47,0.245,0.473,0.171,0.111,oregon,25318
48,0.2448,0.4026,0.1758,0.1768,oregon,27141
49,0.238,0.413,0.202,0.147,oregon,26089
50,0.2108,0.4016,0.2288,0.1588,oregon,27053
51,0.162,0.347,0.243,0.248,oregon,31357
52,0.168,0.393,0.235,0.204,oregon,31284
53,0.1862,0.4264,0.2112,0.1762,oregon,30396
54,0.2104,0.3697,0.2084,0.2114,oregon,28169
55,0.2567,0.4336,0.1958,0.1139,oregon,24271
56,0.25,0.417,0.198,0.135,oregon,24138
57,0.286,0.398,0.219,0.097,oregon,24800
58,0.2418,0.4096,0.1968,0.1518,oregon,25111
59,0.2312,0.4004,0.2252,0.1431,oregon,25962
60,0.2753,0.4304,0.1952,0.0991,oregon,22431
1,0.3097,0.4515,0.1638,0.0749,pennsylvania,22658
2,0.2216,0.4351,0.2126,0.1307,pennsylvania,26219
3,0.142,0.389,0.255,0.214,pennsylvania,31001
4,0.183,0.411,0.244,0.162,pennsylvania,28320
5,0.125,0.402,0.276,0.197,pennsylvania,36046
6,0.2,0.419,0.223,0.158,pennsylvania,28631
7,0.235,0.408,0.237,0.12,pennsylvania,25534
8,0.2128,0.4006,0.2358,0.1508,pennsylvania,26635
9,0.201,0.424,0.24,0.135,pennsylvania,30034
10,0.2162,0.4214,0.2312,0.1311,pennsylvania,23555
11,0.179,0.416,0.222,0.183,pennsylvania,31011
12,0.0809,0.2737,0.2238,0.4216,pennsylvania,49088
13,0.1343,0.3216,0.2154,0.3287,pennsylvania,36598
14,0.154,0.415,0.238,0.193,pennsylvania,33057
15,0.145,0.374,0.265,0.216,pennsylvania,35307
16,0.1602,0.4284,0.2462,0.1652,pennsylvania,32196
17,0.212,0.432,0.228,0.128,pennsylvania,27689
18,0.143,0.369,0.243,0.245,pennsylvania,36025
19,0.2458,0.4086,0.1698,0.1758,pennsylvania,18837
20,0.148,0.435,0.237,0.18,pennsylvania,34978
21,0.1562,0.3944,0.2563,0.1932,pennsylvania,34000
22,0.3377,0.4655,0.1469,0.05,pennsylvania,21232
23,0.148,0.323,0.22,0.309,pennsylvania,21709
24,0.2082,0.4214,0.1882,0.1822,pennsylvania,27330
25,0.1638,0.4136,0.2448,0.1778,pennsylvania,32583
26,0.118,0.322,0.234,0.326,pennsylvania,40280
27,0.1702,0.4424,0.2362,0.1512,pennsylvania,31652
28,0.064,0.211,0.203,0.522,pennsylvania,53343
29,0.103,0.289,0.222,0.386,pennsylvania,42628
30,0.08,0.313,0.254,0.353,pennsylvania,44405
31,0.0631,0.1772,0.2162,0.5435,pennsylvania,56756
32,0.1542,0.4144,0.2543,0.1772,pennsylvania,33411
33,0.172,0.408,0.253,0.167,pennsylvania,31227
34,0.1638,0.4206,0.2338,0.1818,pennsylvania,31105
35,0.2008,0.4316,0.2517,0.1159,pennsylvania,27156
36,0.1738,0.4396,0.2378,0.1489,pennsylvania,31926
37,0.141,0.411,0.27,0.178,pennsylvania,34532
38,0.165,0.406,0.268,0.161,pennsylvania,34269
39,0.121,0.347,0.264,0.268,pennsylvania,36445
40,0.096,0.258,0.206,0.44,pennsylvania,47389
41,0.1263,0.3778,0.2655,0.2305,pennsylvania,35435
42,0.115,0.307,0.245,0.333,pennsylvania,42006
43,0.172,0.402,0.233,0.193,pennsylvania,31563
44,0.098,0.289,0.244,0.369,pennsylvania,42465
45,0.136,0.358,0.252,0.254,pennsylvania,37778
46,0.119,0.389,0.236,0.256,pennsylvania,37222
47,0.1409,0.4006,0.2517,0.2068,pennsylvania,34840
48,0.157,0.366,0.227,0.25,pennsylvania,32177
49,0.1912,0.4194,0.2352,0.1542,pennsylvania,27329
50,0.2196,0.3872,0.2315,0.1617,pennsylvania,27277
51,0.2478,0.4026,0.2268,0.1229,pennsylvania,27414
52,0.214,0.436,0.224,0.126,pennsylvania,29015
53,0.1411,0.3413,0.2563,0.2613,pennsylvania,36755
54,0.1111,0.3233,0.2753,0.2903,pennsylvania,39758
55,0.1942,0.4214,0.2442,0.1401,pennsylvania,30366
56,0.1429,0.3477,0.2597,0.2498,pennsylvania,39221
57,0.165,0.388,0.249,0.198,pennsylvania,31777
58,0.1952,0.4134,0.2302,0.1612,pennsylvania,30000
59,0.1758,0.3906,0.2348,0.1988,pennsylvania,30213
60,0.183,0.413,0.243,0.161,pennsylvania,31461
61,0.083,0.238,0.233,0.446,pennsylvania,50307
62,0.24,0.394,0.192,0.174,pennsylvania,20662
63,0.241,0.454,0.2,0.105,pennsylvania,24743
64,0.2382,0.4434,0.2182,0.1001,pennsylvania,26748
65,0.252,0.441,0.198,0.109,pennsylvania,26346
66,0.246,0.44,0.203,0.111,pennsylvania,27273
67,0.2298,0.4336,0.2308,0.1059,pennsylvania,27105
68,0.2392,0.4174,0.2232,0.1201,pennsylvania,27288
69,0.245,0.426,0.213,0.116,pennsylvania,27424
70,0.1337,0.3493,0.2275,0.2894,pennsylvania,36296
71,0.2198,0.4346,0.2188,0.1269,pennsylvania,25516
72,0.1916,0.4401,0.2335,0.1347,pennsylvania,28873
73,0.2543,0.4505,0.2052,0.0901,pennsylvania,26273
74,0.154,0.354,0.243,0.249,pennsylvania,37689
75,0.2362,0.4505,0.2172,0.0961,pennsylvania,28178
76,0.2545,0.4269,0.2154,0.1032,pennsylvania,26010
77,0.2767,0.3796,0.1808,0.1628,pennsylvania,11140
78,0.206,0.481,0.2,0.113,pennsylvania,29090
79,0.245,0.434,0.216,0.105,pennsylvania,25116
80,0.2128,0.4106,0.2507,0.1259,pennsylvania,30271
81,0.198,0.415,0.23,0.157,pennsylvania,29091
82,0.2332,0.4464,0.2242,0.0961,pennsylvania,29021
83,0.2138,0.4356,0.2128,0.1379,pennsylvania,24987
84,0.194,0.435,0.245,0.126,pennsylvania,30510
85,0.2318,0.4266,0.1908,0.1508,pennsylvania,23994
86,0.158,0.449,0.258,0.135,pennsylvania,29456
87,0.111,0.325,0.24,0.324,pennsylvania,41206
88,0.15,0.373,0.254,0.223,pennsylvania,33394
89,0.1958,0.4216,0.2398,0.1429,pennsylvania,31628
90,0.1648,0.4256,0.2398,0.1698,pennsylvania,32308
91,0.175,0.402,0.229,0.194,pennsylvania,29289
92,0.1379,0.3946,0.2527,0.2148,pennsylvania,36533
93,0.1481,0.3433,0.2553,0.2533,pennsylvania,36774
94,0.147,0.413,0.267,0.173,pennsylvania,32877
95,0.2418,0.4715,0.1658,0.1209,pennsylvania,24476
96,0.298,0.465,0.163,0.074,pennsylvania,22269
97,0.1091,0.3433,0.2673,0.2803,pennsylvania,38279
98,0.16,0.407,0.26,0.173,pennsylvania,31978
99,0.195,0.42,0.24,0.145,pennsylvania,30266
100,0.167,0.44,0.239,0.154,pennsylvania,28580
101,0.1733,0.4439,0.2265,0.1563,pennsylvania,30725
102,0.149,0.438,0.283,0.13,pennsylvania,31565
103,0.269,0.478,0.166,0.087,pennsylvania,26043
104,0.147,0.404,0.27,0.179,pennsylvania,35691
105,0.1391,0.3463,0.2613,0.2533,pennsylvania,37792
106,0.1439,0.3876,0.2438,0.2248,pennsylvania,34030
107,0.196,0.443,0.226,0.135,pennsylvania,30575
108,0.218,0.441,0.222,0.119,pennsylvania,29630
109,0.1952,0.4354,0.2142,0.1552,pennsylvania,28530
110,0.202,0.425,0.232,0.141,pennsylvania,31108
111,0.2412,0.4104,0.2172,0.1311,pennsylvania,27167
112,0.2308,0.4086,0.2138,0.1469,pennsylvania,24659
113,0.194,0.427,0.233,0.146,pennsylvania,27570
114,0.1782,0.4234,0.2262,0.1722,pennsylvania,32288
115,0.205,0.388,0.218,0.189,pennsylvania,26224
116,0.219,0.447,0.198,0.136,pennsylvania,29214
117,0.1778,0.3976,0.2438,0.1808,pennsylvania,30728
118,0.162,0.43,0.239,0.169,pennsylvania,32251
119,0.2044,0.4549,0.2134,0.1273,pennsylvania,29564
120,0.1648,0.4256,0.2358,0.1738,pennsylvania,31776
121,0.222,0.478,0.181,0.119,pennsylvania,25010
122,0.1932,0.4505,0.2212,0.1351,pennsylvania,30083
123,0.222,0.485,0.213,0.08,pennsylvania,26458
124,0.1672,0.4224,0.2553,0.1552,pennsylvania,33789
125,0.162,0.445,0.259,0.134,pennsylvania,33362
126,0.2064,0.4329,0.2525,0.1082,pennsylvania,27790
127,0.3776,0.4645,0.1139,0.044,pennsylvania,18803
128,0.132,0.356,0.255,0.257,pennsylvania,37166
129,0.1359,0.3696,0.2747,0.2198,pennsylvania,36281
130,0.1229,0.3616,0.2807,0.2348,pennsylvania,37483
131,0.128,0.33,0.257,0.285,pennsylvania,38536
132,0.266,0.439,0.171,0.124,pennsylvania,24650
133,0.164,0.433,0.273,0.13,pennsylvania,32286
134,0.1021,0.3273,0.2623,0.3083,pennsylvania,40249
135,0.1922,0.4014,0.2392,0.1672,pennsylvania,26208
136,0.195,0.408,0.229,0.168,pennsylvania,30093
137,0.1149,0.3407,0.2637,0.2807,pennsylvania,36879
138,0.116,0.34,0.25,0.294,pennsylvania,36720
139,0.1962,0.3463,0.2422,0.2152,pennsylvania,30196
140,0.1409,0.3756,0.2777,0.2058,pennsylvania,35120
141,0.1608,0.4136,0.2537,0.1718,pennsylvania,34913
142,0.0978,0.3014,0.2565,0.3443,pennsylvania,42688
143,0.0919,0.2597,0.2158,0.4326,pennsylvania,41817
144,0.0811,0.2723,0.2753,0.3714,pennsylvania,42800
145,0.1249,0.3247,0.2947,0.2557,pennsylvania,40714
146,0.1061,0.3253,0.2603,0.3083,pennsylvania,41390
147,0.088,0.314,0.26,0.338,pennsylvania,43086
148,0.0679,0.2248,0.2338,0.4735,pennsylvania,51763
149,0.084,0.248,0.229,0.439,pennsylvania,49371
150,0.093,0.245,0.235,0.427,pennsylvania,44160
151,0.0791,0.2583,0.2352,0.4274,pennsylvania,48132
152,0.1059,0.2857,0.2537,0.3546,pennsylvania,41195
153,0.103,0.279,0.258,0.36,pennsylvania,41521
154,0.1041,0.2643,0.2362,0.3954,pennsylvania,41725
155,0.0761,0.2262,0.2232,0.4745,pennsylvania,51378
156,0.097,0.269,0.214,0.42,pennsylvania,37212
157,0.08,0.216,0.209,0.495,pennsylvania,52955
158,0.108,0.271,0.172,0.449,pennsylvania,43215
159,0.2643,0.4434,0.2082,0.0841,pennsylvania,23470
160,0.1249,0.2458,0.2038,0.4256,pennsylvania,43293
161,0.0919,0.2867,0.2707,0.3506,pennsylvania,41665
162,0.152,0.399,0.282,0.167,pennsylvania,36593
163,0.111,0.372,0.267,0.25,pennsylvania,39328
164,0.247,0.415,0.218,0.12,pennsylvania,28419
165,0.0871,0.2472,0.2342,0.4314,pennsylvania,42288
166,0.084,0.235,0.209,0.472,pennsylvania,37324
167,0.0798,0.2116,0.2206,0.488,pennsylvania,52264
168,0.0741,0.2422,0.2292,0.4545,pennsylvania,49395
169,0.131,0.396,0.269,0.204,pennsylvania,34360
170,0.1618,0.4226,0.2388,0.1768,pennsylvania,35214
