district,under 20,20 to 34,35 to 49,50 to 64,65 and over,median age,state
27,22.32,18.95,18.82,19.55,20.35,41.4,tennessee
28,26.06,25.56,16.36,17.29,14.72,33.9,tennessee
29,21.64,19.88,19.11,20.37,19.0,41.7,tennessee
30,24.22,19.2,19.69,20.44,16.45,40.4,tennessee
31,22.56,18.94,17.68,21.85,18.96,42.3,tennessee
32,21.01,15.31,17.27,23.17,23.24,47.4,tennessee
33,23.07,18.03,17.87,21.19,19.84,42.9,tennessee
34,27.93,24.01,22.59,15.74,9.72,33.5,tennessee
35,21.68,18.1,17.61,22.38,20.23,44.4,tennessee
36,22.89,16.96,19.04,21.53,19.58,43.5,tennessee
37,26.24,23.51,20.55,18.13,11.56,35.2,tennessee
38,25.57,16.68,18.02,20.86,18.86,42.0,tennessee
39,22.86,17.51,17.97,21.8,19.86,43.4,tennessee
40,24.31,17.83,18.86,20.9,18.1,41.1,tennessee
41,21.84,17.72,18.94,21.62,19.88,43.5,tennessee
42,24.46,23.8,17.57,17.88,16.3,36.4,tennessee
43,24.22,17.57,18.35,20.64,19.22,42.3,tennessee
44,27.17,19.25,20.11,19.02,14.46,37.4,tennessee
45,24.71,18.26,20.96,20.6,15.47,40.1,tennessee
46,24.65,19.29,19.04,19.29,17.73,39.3,tennessee
47,26.42,17.88,18.56,19.93,17.21,39.8,tennessee
48,27.15,26.99,18.86,16.17,10.83,31.2,tennessee
49,29.12,21.79,21.05,17.97,10.08,34.2,tennessee
50,22.07,21.32,18.0,20.31,18.29,40.4,tennessee
51,20.53,29.57,21.89,17.83,10.19,35.0,tennessee
52,26.12,29.63,20.76,15.06,8.43,31.9,tennessee
53,24.38,30.9,19.96,15.62,9.14,32.4,tennessee
54,23.02,22.2,19.84,20.53,14.41,38.3,tennessee
55,18.62,39.24,15.88,14.12,12.14,30.8,tennessee
56,22.31,18.62,19.39,19.87,19.81,41.2,tennessee
57,26.23,15.59,22.34,21.4,14.45,41.1,tennessee
58,24.28,33.37,17.2,14.48,10.67,31.0,tennessee
59,31.02,25.4,22.01,14.9,6.66,31.2,tennessee
60,21.53,24.12,20.71,19.57,14.07,37.4,tennessee
61,26.75,14.59,20.78,21.84,16.03,42.0,tennessee
62,26.4,18.81,18.62,20.09,16.08,39.5,tennessee
63,31.45,13.82,23.22,20.44,11.07,38.3,tennessee
64,25.01,18.19,19.89,20.32,16.6,40.1,tennessee
65,29.85,15.39,23.65,18.19,12.91,38.0,tennessee
66,26.03,18.46,19.74,21.06,14.7,39.0,tennessee
67,28.13,30.44,18.69,14.56,8.17,30.3,tennessee
68,29.32,21.53,20.6,16.85,11.7,34.6,tennessee
69,24.96,19.54,18.56,20.2,16.74,38.9,tennessee
70,25.62,17.44,17.49,20.6,18.84,40.9,tennessee
71,22.13,17.34,18.46,21.42,20.65,44.0,tennessee
72,25.13,17.0,17.99,20.51,19.38,41.3,tennessee
73,24.61,17.27,17.92,21.94,18.27,41.4,tennessee
74,28.85,27.36,17.14,15.13,11.52,30.9,tennessee
75,22.6,15.55,17.1,22.2,22.55,45.7,tennessee
76,24.35,20.83,16.11,19.83,18.88,40.0,tennessee
77,24.08,18.23,19.33,20.0,18.36,41.1,tennessee
78,24.36,18.91,19.92,22.19,14.61,39.3,tennessee
79,26.02,17.09,18.7,20.02,18.16,40.7,tennessee
80,25.23,22.83,18.22,18.22,15.5,36.2,tennessee
81,27.37,17.89,19.76,20.53,14.45,38.0,tennessee
82,25.31,18.31,18.64,20.4,17.34,40.4,tennessee
83,22.69,21.48,18.52,19.5,17.8,38.6,tennessee
84,30.05,26.98,18.43,16.54,8.0,30.7,tennessee
85,27.31,22.55,18.9,18.59,12.65,35.1,tennessee
86,23.74,26.16,17.23,19.55,13.31,35.1,tennessee
87,31.31,22.62,17.03,17.18,11.87,32.7,tennessee
88,31.88,20.89,18.52,17.95,10.76,33.1,tennessee
89,25.04,20.1,21.0,19.15,14.71,37.7,tennessee
90,22.18,24.21,18.11,19.43,16.06,37.8,tennessee
91,28.19,22.48,16.35,17.66,15.32,34.6,tennessee
92,25.51,17.85,18.18,20.82,17.64,40.8,tennessee
93,24.63,25.18,17.2,17.99,15.0,35.1,tennessee
94,21.96,16.66,17.59,22.46,21.33,45.1,tennessee
95,28.7,12.03,22.42,21.19,15.65,41.7,tennessee
96,25.65,22.18,20.16,18.52,13.49,37.2,tennessee
97,27.16,19.93,18.78,19.38,14.75,36.5,tennessee
98,32.11,23.27,18.09,16.21,10.33,30.9,tennessee
99,28.45,14.43,21.57,20.65,14.9,40.2,tennessee
1,25.64,18.42,18.2,19.29,18.45,39.6,texas
2,26.57,18.02,17.69,19.88,17.83,39.5,texas
3,30.59,18.91,19.94,18.37,12.2,35.4,texas
4,28.2,18.2,19.4,18.96,15.24,37.8,texas
5,26.25,16.94,17.4,19.71,19.69,40.7,texas
6,27.35,21.3,17.28,17.4,16.67,36.2,texas
7,27.93,19.52,17.83,18.61,16.11,36.7,texas
8,24.97,18.72,19.79,19.26,17.26,39.6,texas
9,26.22,16.67,17.34,20.02,19.74,41.4,texas
10,28.72,19.07,19.61,18.96,13.64,36.9,texas
11,27.68,20.99,17.4,17.76,16.18,36.1,texas
12,26.02,23.2,16.39,19.22,15.17,35.5,texas
13,25.51,15.72,16.42,21.06,21.29,42.9,texas
14,27.76,36.9,15.71,11.28,8.34,25.7,texas
15,28.95,18.2,21.49,18.97,12.39,37.3,texas
16,27.08,20.36,19.26,18.78,14.52,37.0,texas
17,27.48,19.23,18.55,19.5,15.24,37.6,texas
18,25.07,23.15,18.89,18.61,14.28,36.3,texas
19,24.58,17.62,17.74,21.11,18.94,41.8,texas
20,24.62,15.22,17.82,19.69,22.65,43.7,texas
21,26.94,19.13,18.57,19.68,15.67,38.1,texas
22,26.58,22.75,19.01,17.99,13.66,35.6,texas
23,26.31,20.34,18.97,19.58,14.81,37.2,texas
24,28.32,18.05,20.72,19.63,13.28,37.6,texas
25,26.45,19.9,19.24,19.88,14.54,37.8,texas
26,26.25,17.79,20.82,20.76,14.38,39.6,texas
27,28.38,20.14,21.04,19.15,11.28,36.1,texas
28,33.72,15.11,26.09,16.42,8.67,35.8,texas
29,30.56,19.51,22.92,16.67,10.34,35.0,texas
30,26.32,18.07,17.48,19.27,18.85,39.2,texas
31,31.14,21.07,17.91,15.69,14.19,33.3,texas
32,26.85,23.35,19.42,17.53,12.85,34.9,texas
33,30.62,16.44,25.98,16.98,9.97,36.9,texas
34,28.05,19.65,17.89,18.12,16.3,36.6,texas
35,38.49,19.51,18.01,12.98,11.02,28.8,texas
36,34.29,20.21,17.95,13.58,13.97,31.7,texas
37,33.24,19.96,16.95,15.88,13.97,31.6,texas
38,33.94,19.93,19.74,13.92,12.47,31.5,texas
39,35.15,19.87,18.28,13.28,13.42,30.3,texas
40,37.68,24.02,18.28,12.34,7.68,26.9,texas
41,33.07,20.87,19.35,15.32,11.4,31.8,texas
42,34.32,21.23,18.23,14.54,11.69,30.4,texas
43,28.57,22.38,18.47,16.34,14.23,34.4,texas
44,27.51,18.52,20.64,18.93,14.4,37.7,texas
45,27.14,25.54,19.48,16.11,11.73,33.4,texas
46,27.83,27.19,22.99,14.22,7.77,32.6,texas
47,26.56,13.85,23.96,21.56,14.08,41.7,texas
48,21.25,24.61,22.75,18.67,12.73,37.3,texas
49,19.87,39.73,20.07,12.18,8.16,30.8,texas
50,25.88,23.73,24.82,16.72,8.85,35.2,texas
51,23.38,32.76,22.6,14.12,7.14,32.1,texas
52,28.8,20.59,24.99,16.48,9.14,35.4,texas
53,22.54,15.91,15.47,21.02,25.07,46.6,texas
54,30.77,24.01,20.43,15.44,9.36,31.8,texas
55,29.49,25.38,16.48,15.04,13.6,31.8,texas
56,29.0,22.15,17.31,16.38,15.17,34.3,texas
57,25.41,18.09,17.82,19.4,19.28,40.5,texas
58,27.99,18.41,19.31,19.15,15.14,37.5,texas
59,25.56,24.76,17.95,16.64,15.09,34.8,texas
60,24.59,16.08,16.62,20.74,21.98,43.5,texas
61,27.08,17.37,19.32,20.81,15.41,39.4,texas
62,25.84,18.04,17.8,20.29,18.03,39.8,texas
63,29.16,15.64,23.23,21.57,10.4,38.5,texas
64,25.56,28.07,18.73,16.1,11.54,32.4,texas
65,23.26,25.74,22.57,19.04,9.4,35.6,texas
66,23.14,21.82,22.57,19.76,12.72,38.4,texas
67,24.73,21.2,21.55,19.87,12.66,37.7,texas
68,25.22,18.1,17.48,19.72,19.48,40.9,texas
69,26.49,22.09,17.0,18.38,16.04,36.3,texas
70,31.71,16.54,24.82,16.59,10.35,36.2,texas
71,27.49,24.42,16.84,16.34,14.91,33.7,texas
72,27.08,21.93,17.99,17.55,15.45,35.8,texas
73,24.79,15.82,18.53,21.07,19.79,42.7,texas
74,30.09,21.5,18.35,15.38,14.67,34.0,texas
75,34.7,22.61,20.64,14.07,7.98,30.4,texas
76,27.85,23.34,14.88,17.0,16.93,34.0,texas
77,28.02,24.51,16.08,15.87,15.51,33.0,texas
78,30.05,22.01,20.5,16.47,10.97,33.5,texas
79,29.46,24.78,18.82,16.16,10.79,31.9,texas
80,35.97,21.82,19.02,13.42,9.78,29.1,texas
81,33.0,23.19,18.72,15.17,9.92,30.9,texas
82,31.15,23.32,19.31,15.5,10.72,32.1,texas
83,30.47,20.75,18.99,16.75,13.03,34.1,texas
84,27.33,31.48,14.87,14.17,12.15,28.6,texas
85,29.4,19.31,20.47,17.75,13.07,35.7,texas
86,28.39,20.98,18.7,17.34,14.59,35.4,texas
87,30.06,20.72,18.79,17.22,13.21,34.5,texas
88,30.22,19.68,18.23,16.87,15.0,35.1,texas
89,30.67,17.16,23.14,18.8,10.22,36.4,texas
90,33.9,24.67,18.14,15.2,8.09,29.8,texas
91,26.99,20.73,20.1,18.77,13.41,36.3,texas
92,24.59,23.42,21.02,18.27,12.69,36.2,texas
93,29.29,24.23,22.18,16.17,8.13,33.4,texas
94,26.74,22.34,18.48,18.11,14.34,35.9,texas
95,30.49,22.67,19.82,15.69,11.33,33.0,texas
96,31.6,18.37,21.21,17.72,11.1,35.0,texas
97,26.36,24.08,17.64,17.32,14.6,34.7,texas
98,29.44,14.69,21.51,22.57,11.79,39.7,texas
99,26.99,21.25,21.23,18.15,12.38,36.2,texas
100,30.25,22.78,19.44,17.46,10.07,33.0,texas
101,32.57,22.41,21.49,16.87,6.65,31.3,texas
102,26.71,24.74,20.18,15.8,12.57,34.1,texas
103,26.39,29.17,21.42,15.83,7.18,31.8,texas
104,33.06,22.13,19.28,15.45,10.08,31.1,texas
105,30.54,23.36,20.56,15.41,10.13,32.4,texas
106,30.46,17.49,26.51,15.68,9.87,36.2,texas
107,30.29,21.43,18.69,17.58,12.01,33.8,texas
108,17.03,36.25,19.92,16.64,10.16,33.3,texas
109,32.18,20.53,19.68,17.6,10.02,33.1,texas
110,36.12,20.63,18.59,15.3,9.35,29.6,texas
111,30.19,20.44,18.44,17.68,13.24,34.6,texas
112,27.34,22.31,19.85,18.94,11.55,35.2,texas
113,30.94,19.55,20.0,18.84,10.66,34.6,texas
114,24.2,23.83,21.2,16.96,13.81,36.2,texas
115,27.08,22.23,23.88,17.31,9.51,35.3,texas
116,25.16,32.0,17.41,14.1,11.33,30.8,texas
117,33.75,23.96,21.05,12.38,8.85,30.6,texas
118,29.34,22.16,19.28,17.31,11.91,34.0,texas
119,28.94,22.39,19.51,17.2,11.97,34.1,texas
120,29.05,22.57,18.39,17.79,12.2,34.1,texas
121,25.17,20.88,20.18,18.56,15.22,37.8,texas
122,27.9,18.65,22.14,16.95,14.36,37.4,texas
123,24.78,23.85,20.33,17.52,13.53,35.7,texas
124,30.67,23.89,20.3,16.03,9.11,31.9,texas
125,29.52,22.65,19.05,15.88,12.9,33.5,texas
126,30.07,20.39,20.22,16.88,12.44,34.7,texas
127,31.42,17.23,22.11,18.03,11.22,35.8,texas
128,28.91,20.7,19.91,17.28,13.2,35.3,texas
129,26.0,21.49,19.29,19.93,13.29,37.1,texas
130,31.3,16.46,22.76,18.29,11.2,36.2,texas
131,31.69,22.84,20.11,16.33,9.03,32.2,texas
132,32.31,19.79,24.02,15.4,8.48,33.6,texas
133,23.32,22.16,21.51,17.12,15.9,37.9,texas
134,19.77,27.51,19.94,18.08,14.7,36.5,texas
135,28.72,21.26,22.19,17.74,10.09,35.0,texas
136,29.02,20.91,25.33,15.39,9.35,35.0,texas
137,28.24,30.88,21.66,12.77,6.46,30.9,texas
138,29.05,22.48,19.86,17.82,10.79,33.9,texas
139,30.36,22.33,19.92,17.36,10.03,33.4,texas
140,33.92,22.74,19.65,15.73,7.95,30.4,texas
141,33.86,24.23,19.44,14.33,8.14,30.0,texas
142,30.4,22.89,21.87,16.71,8.13,33.0,texas
143,32.85,21.71,20.12,15.88,9.43,31.4,texas
144,35.23,22.09,19.22,15.33,8.14,29.8,texas
145,29.7,24.51,20.01,15.84,9.94,32.3,texas
146,26.5,26.81,19.92,15.28,11.49,32.8,texas
147,24.95,30.98,18.54,15.35,10.18,32.0,texas
148,24.43,27.33,21.89,16.2,10.14,34.2,texas
149,27.43,22.48,20.14,18.59,11.36,35.1,texas
150,30.77,20.23,22.41,16.4,10.19,34.3,texas
1,34.36,19.43,18.2,15.45,12.56,32.4,utah
2,49.41,20.93,20.5,6.48,2.68,20.6,utah
3,36.56,26.0,16.17,12.8,8.47,25.8,utah
4,29.16,42.69,11.66,8.4,8.1,23.9,utah
5,38.3,17.78,19.85,12.6,11.47,29.0,utah
6,44.04,21.23,22.53,7.86,4.35,24.8,utah
7,30.81,22.12,16.7,17.57,12.8,33.2,utah
8,29.5,22.47,18.42,17.15,12.46,34.1,utah
9,30.07,25.98,20.63,15.38,7.95,31.5,utah
10,27.09,27.03,18.83,14.84,12.21,32.5,utah
11,30.2,22.55,17.62,14.81,14.82,32.8,utah
12,33.05,19.41,21.12,15.61,10.81,32.9,utah
13,34.52,21.58,19.11,16.35,8.44,31.1,utah
14,37.32,22.83,20.43,12.31,7.11,28.8,utah
15,41.72,16.18,23.74,12.17,6.19,28.8,utah
16,32.24,23.12,20.06,15.32,9.27,30.6,utah
17,31.69,19.02,19.98,15.36,13.95,34.4,utah
18,35.64,17.01,20.03,13.96,13.35,33.0,utah
19,31.43,22.77,17.52,13.44,14.84,32.7,utah
20,32.29,22.81,22.43,13.41,9.06,31.9,utah
21,33.04,22.35,21.46,13.83,9.32,32.1,utah
22,33.35,21.72,22.92,14.81,7.19,31.9,utah
23,31.08,24.97,19.18,15.99,8.78,30.9,utah
24,14.17,37.83,17.17,14.71,16.12,33.9,utah
25,17.21,37.8,20.6,13.9,10.49,32.7,utah
26,27.54,31.48,20.96,12.16,7.86,30.2,utah
27,42.96,12.0,20.56,15.64,8.85,27.5,utah
28,25.43,25.08,18.18,17.47,13.83,34.7,utah
29,35.17,15.92,21.23,16.78,10.91,34.2,utah
30,33.02,24.36,17.15,16.32,9.15,30.5,utah
31,36.26,20.12,21.89,13.67,8.06,30.1,utah
32,29.7,17.52,20.68,18.41,13.7,37.1,utah
33,31.01,25.99,18.89,13.45,10.66,30.6,utah
34,27.8,26.92,19.85,13.43,12.01,32.1,utah
35,23.9,31.89,22.18,13.37,8.66,31.7,utah
36,29.79,16.92,20.39,18.51,14.4,37.5,utah
37,22.7,20.54,18.52,18.72,19.52,39.8,utah
38,34.92,23.03,21.89,14.92,5.24,29.2,utah
39,31.21,20.62,19.42,16.89,11.85,33.6,utah
40,22.17,26.53,20.71,14.85,15.74,35.7,utah
41,35.91,17.55,22.25,15.81,8.47,33.1,utah
42,38.08,18.45,25.19,12.48,5.79,30.5,utah
43,31.13,22.71,20.18,15.8,10.18,32.1,utah
44,26.68,29.16,18.76,14.82,10.58,32.1,utah
45,24.87,27.67,18.07,15.13,14.27,33.8,utah
46,23.04,17.75,20.1,21.0,18.11,41.0,utah
47,30.46,22.92,20.13,17.14,9.35,33.1,utah
48,32.07,29.65,13.47,12.59,12.22,24.8,utah
49,27.97,15.21,19.84,20.42,16.55,39.8,utah
50,32.85,17.85,20.16,16.5,12.65,34.5,utah
51,33.33,20.05,24.29,14.38,7.94,32.5,utah
52,41.32,20.35,23.5,10.24,4.6,28.9,utah
53,32.46,15.87,20.05,19.19,12.43,36.3,utah
54,30.79,17.59,20.71,19.09,11.82,36.3,utah
55,35.35,20.13,19.11,14.62,10.79,31.2,utah
56,38.57,19.93,19.18,13.16,9.16,28.0,utah
57,35.47,23.87,18.2,12.52,9.94,28.0,utah
58,32.82,20.31,19.08,14.6,13.19,32.2,utah
59,34.89,30.98,15.59,11.02,7.52,26.1,utah
60,32.44,28.26,16.42,11.32,11.56,27.1,utah
61,31.1,35.14,14.47,10.46,8.83,25.6,utah
62,31.83,19.14,18.62,12.69,17.72,34.2,utah
63,18.48,71.43,4.4,2.97,2.72,22.6,utah
64,33.49,37.67,15.66,8.27,4.92,25.0,utah
65,41.51,18.59,18.43,11.9,9.57,26.3,utah
66,39.89,18.39,19.11,13.3,9.32,28.3,utah
67,39.93,20.13,19.66,11.37,8.92,27.1,utah
68,37.2,16.28,19.54,15.67,11.31,31.7,utah
69,30.77,17.95,18.32,17.51,15.45,36.2,utah
70,29.99,17.84,18.98,16.14,17.06,36.4,utah
71,31.99,17.17,18.02,16.59,16.23,35.7,utah
72,32.13,25.58,16.03,13.4,12.87,28.8,utah
73,30.29,15.91,16.78,18.23,18.79,37.8,utah
74,25.85,13.73,14.55,18.07,27.79,45.8,utah
75,25.87,21.73,14.81,14.44,23.15,36.6,utah
addison-2,18.22,15.77,15.77,24.25,26.0,50.1,vermont
addison-5,19.21,16.09,15.12,27.8,21.78,49.5,vermont
addison-rutland,19.29,18.32,18.52,22.63,21.25,45.8,vermont
bennington-1,23.97,14.05,19.43,22.42,20.14,45.2,vermont
bennington-3,25.31,15.81,17.88,20.64,20.37,43.6,vermont
bennington-rutland,20.73,10.54,16.73,23.75,28.25,50.8,vermont
chittenden-1,21.72,17.87,19.81,24.34,16.25,43.8,vermont
chittenden-4-1,25.61,9.58,18.15,29.39,17.26,47.5,vermont
chittenden-4-2,21.87,21.87,13.16,26.04,17.07,41.7,vermont
chittenden-5-1,23.02,7.42,20.99,19.35,29.23,48.9,vermont
chittenden-5-2,22.29,11.8,18.59,26.29,21.02,46.9,vermont
chittenden-6-2,18.27,30.43,19.3,16.05,15.96,36.0,vermont
chittenden-6-6,34.0,53.44,5.38,5.19,2.0,21.1,vermont
chittenden-7-1,20.14,24.76,20.12,21.79,13.19,39.0,vermont
chittenden-7-2,21.36,13.71,21.15,25.48,18.3,45.9,vermont
chittenden-7-3,12.69,35.44,16.82,14.7,20.36,35.9,vermont
chittenden-7-4,16.29,28.38,16.68,21.7,16.95,39.2,vermont
chittenden-8-3,22.74,18.61,18.5,26.62,13.54,43.7,vermont
caledonia-1,24.24,10.76,20.66,23.1,21.24,46.3,vermont
caledonia-2,19.42,23.1,14.71,21.32,21.45,43.0,vermont
caledonia-washington,24.23,11.46,18.98,22.74,22.59,47.1,vermont
essex-caledonia,21.89,13.78,17.67,23.45,23.21,48.0,vermont
essex-caledonia-orleans,17.3,10.8,15.71,27.16,29.03,54.2,vermont
franklin-1,27.96,12.84,21.27,21.63,16.29,43.3,vermont
franklin-2,28.1,22.29,16.64,22.5,10.47,34.9,vermont
franklin-6,21.11,14.36,22.74,24.61,17.18,44.3,vermont
franklin-7,27.84,11.9,23.82,18.42,18.03,42.3,vermont
franklin-3-2,19.75,25.62,10.73,22.99,20.91,38.2,vermont
lamoille-1,15.27,11.22,19.63,21.45,32.43,58.1,vermont
lamoille-3,27.78,20.02,23.79,18.48,9.93,37.1,vermont
orange-caledonia,22.31,20.32,13.86,22.24,21.28,44.3,vermont
orleans-lamoille,25.15,16.91,20.08,23.12,14.74,41.0,vermont
orange-2,21.36,14.36,19.62,21.59,23.07,46.2,vermont
rutland-1,20.33,25.96,11.68,22.14,19.89,39.2,vermont
rutland-4,18.45,12.42,14.66,29.7,24.77,53.7,vermont
rutland-bennington,20.43,17.34,12.87,25.01,24.35,49.3,vermont
rutland-windsor-1,22.73,12.46,15.61,29.74,19.46,49.0,vermont
rutland-5-1,18.46,13.67,16.94,25.03,25.91,50.4,vermont
rutland-5-2,18.37,12.82,14.23,17.16,37.42,58.4,vermont
rutland-5-3,14.16,24.48,15.5,27.07,18.79,46.5,vermont
rutland-5-4,15.08,25.42,16.87,26.89,15.73,44.5,vermont
rutland-windsor-2,19.01,14.97,15.72,23.18,27.12,50.3,vermont
windham-1,18.14,16.74,21.06,18.64,25.43,45.8,vermont
windham-5,17.4,17.33,16.47,26.39,22.41,49.3,vermont
windham-6,21.67,12.81,18.65,24.84,22.03,47.4,vermont
windham-2-1,23.51,15.74,14.0,23.22,23.53,44.7,vermont
windham-2-2,18.36,20.81,13.18,24.68,22.97,47.7,vermont
windham-2-3,16.7,19.66,20.97,22.16,20.51,45.6,vermont
washington-5,24.62,12.17,18.41,23.57,21.23,46.1,vermont
washington-6,26.16,11.87,22.4,20.85,18.71,43.3,vermont
windham-bennington-windsor,19.53,11.09,20.04,27.12,22.23,49.6,vermont
windham-bennington,20.33,12.51,17.81,25.59,23.76,49.5,vermont
windsor-2,28.1,11.9,17.44,23.4,19.15,43.0,vermont
windsor-5,17.18,11.38,13.92,31.15,26.38,53.9,vermont
windsor-rutland,20.55,15.67,15.2,27.03,21.55,48.5,vermont
windsor-3-1,15.35,13.0,14.77,28.25,28.62,53.9,vermont
windsor-4-1,13.53,12.71,13.3,23.91,36.54,57.8,vermont
windsor-orange-1,22.11,18.62,15.33,26.65,17.29,44.0,vermont
1,20.86,15.74,18.73,21.76,22.91,46.4,west virginia
2,23.0,17.88,14.77,22.3,22.06,44.8,west virginia
3,22.29,16.81,16.87,21.41,22.62,44.7,west virginia
4,21.32,16.47,18.08,21.93,22.21,45.6,west virginia
5,21.77,15.17,17.12,21.68,24.26,47.2,west virginia
6,21.05,15.26,18.71,22.96,22.03,46.6,west virginia
7,21.76,15.87,18.42,23.0,20.95,45.5,west virginia
8,21.46,16.14,21.14,22.57,18.69,45.6,west virginia
9,24.64,14.65,19.51,22.66,18.54,43.8,west virginia
10,23.04,17.42,17.22,20.8,21.51,43.1,west virginia
11,22.67,14.67,17.09,24.38,21.19,47.1,west virginia
12,23.39,18.08,17.55,20.71,20.26,42.7,west virginia
13,24.29,14.75,19.77,21.81,19.38,43.3,west virginia
14,22.85,15.05,19.64,21.68,20.78,44.4,west virginia
15,25.71,16.48,20.45,20.18,17.18,41.2,west virginia
16,23.42,23.17,16.68,19.61,17.12,38.1,west virginia
17,22.31,22.86,17.21,17.39,20.22,39.6,west virginia
18,25.59,18.42,20.22,16.53,19.24,39.6,west virginia
19,22.71,16.1,18.77,21.38,21.03,44.4,west virginia
20,26.32,18.21,20.37,18.38,16.72,39.0,west virginia
21,20.32,12.88,18.86,27.33,20.61,49.3,west virginia
22,22.43,16.79,17.9,22.25,20.63,43.8,west virginia
23,23.95,14.73,19.87,21.83,19.62,44.1,west virginia
24,22.68,15.39,20.51,20.13,21.29,44.0,west virginia
25,21.86,16.46,18.5,20.42,22.76,43.9,west virginia
26,21.23,16.06,18.85,22.0,21.86,45.3,west virginia
27,23.28,17.59,17.37,20.16,21.6,43.3,west virginia
28,20.5,16.51,19.0,20.38,23.61,45.4,west virginia
29,23.2,14.74,21.74,20.61,19.71,43.8,west virginia
30,22.82,18.81,18.82,20.41,19.13,41.9,west virginia
31,23.08,17.89,17.82,18.82,22.38,41.6,west virginia
32,23.31,15.73,18.74,20.81,21.42,44.4,west virginia
33,22.46,15.25,15.64,23.31,23.33,47.0,west virginia
34,22.0,18.36,19.56,20.34,19.74,43.5,west virginia
35,22.87,17.91,17.63,20.74,20.85,42.8,west virginia
36,19.87,17.03,19.77,22.23,21.1,46.0,west virginia
37,21.46,24.24,18.73,20.53,15.04,38.5,west virginia
38,23.06,20.3,17.93,18.6,20.12,41.7,west virginia
39,23.49,15.01,17.86,23.26,20.38,44.4,west virginia
40,22.63,14.9,15.84,23.9,22.72,46.4,west virginia
41,24.61,15.23,17.73,20.6,21.83,44.0,west virginia
42,20.57,16.3,17.77,22.37,22.99,46.0,west virginia
43,21.34,17.14,17.29,21.5,22.73,45.4,west virginia
44,19.94,14.92,17.94,22.53,24.68,47.3,west virginia
45,24.57,19.66,17.24,20.76,17.76,40.3,west virginia
46,23.0,15.58,17.63,21.44,22.34,44.9,west virginia
47,23.94,17.33,17.97,20.76,20.0,42.7,west virginia
48,23.41,17.3,18.68,21.09,19.52,42.1,west virginia
49,20.21,16.3,20.21,22.36,20.92,44.9,west virginia
50,23.29,20.35,18.18,19.16,19.02,40.6,west virginia
51,22.01,32.9,17.25,15.3,12.54,31.8,west virginia
52,17.94,20.08,21.57,21.56,18.85,42.9,west virginia
53,21.81,16.25,16.81,21.69,23.44,45.6,west virginia
54,21.88,13.66,17.54,23.0,23.92,47.5,west virginia
55,20.88,14.45,18.32,22.54,23.81,47.2,west virginia
56,23.53,19.79,16.87,18.83,20.98,42.1,west virginia
57,21.54,15.65,16.09,22.19,24.54,47.6,west virginia
58,21.18,13.67,19.43,24.8,20.91,47.2,west virginia
59,22.48,14.55,18.76,23.57,20.64,45.8,west virginia
60,24.56,18.07,21.59,20.02,15.77,40.5,west virginia
61,24.04,20.77,20.38,19.77,15.04,38.6,west virginia
62,26.6,19.48,18.41,20.08,15.44,37.4,west virginia
63,26.42,21.85,19.88,19.24,12.61,36.4,west virginia
64,24.33,20.88,20.56,21.25,12.99,38.6,west virginia
65,23.7,16.88,22.29,20.9,16.23,41.0,west virginia
66,24.08,15.44,20.71,24.24,15.53,42.5,west virginia
67,26.59,17.98,18.07,20.47,16.88,39.5,west virginia
1,20.57,14.1,16.7,24.05,24.58,49.0,wisconsin
2,26.39,18.37,18.48,20.97,15.79,39.1,wisconsin
3,26.59,16.34,20.08,23.39,13.58,40.1,wisconsin
4,22.55,19.42,17.26,21.29,19.48,41.7,wisconsin
5,25.06,18.77,19.33,22.07,14.77,39.3,wisconsin
6,24.18,16.17,17.21,23.2,19.24,44.0,wisconsin
7,24.3,22.29,19.57,19.6,14.23,37.3,wisconsin
8,39.55,22.77,18.57,11.88,7.23,26.9,wisconsin
9,32.94,20.75,21.83,15.58,8.9,32.5,wisconsin
10,30.55,20.5,18.8,17.46,12.69,34.2,wisconsin
11,32.97,20.74,18.16,16.1,12.03,31.7,wisconsin
12,31.92,23.39,16.63,16.2,11.87,31.2,wisconsin
13,21.75,20.87,17.62,19.45,20.32,41.1,wisconsin
14,27.02,16.56,19.46,19.72,17.24,39.6,wisconsin
15,21.4,21.05,19.04,20.42,18.1,39.7,wisconsin
16,31.25,31.01,14.97,14.13,8.64,27.9,wisconsin
17,31.89,21.73,19.24,17.62,9.52,32.5,wisconsin
18,29.86,26.82,17.71,16.2,9.4,29.9,wisconsin
19,12.73,46.31,15.7,12.54,12.73,30.7,wisconsin
20,18.9,20.91,19.59,22.03,18.58,41.2,wisconsin
21,23.11,19.3,19.34,22.76,15.5,40.6,wisconsin
22,24.52,13.62,19.05,24.64,18.16,44.5,wisconsin
23,26.09,13.68,18.86,21.02,20.35,44.0,wisconsin
24,24.16,14.99,19.82,22.18,18.85,42.3,wisconsin
25,23.17,16.58,17.06,23.01,20.19,44.3,wisconsin
26,24.52,17.7,18.93,21.35,17.5,40.7,wisconsin
27,24.92,17.35,17.23,21.64,18.86,41.8,wisconsin
28,23.44,14.63,17.88,24.08,19.98,45.4,wisconsin
29,26.17,23.04,18.22,18.18,14.39,35.4,wisconsin
30,26.53,20.04,19.35,20.6,13.48,37.5,wisconsin
31,24.34,15.78,18.51,22.83,18.52,43.6,wisconsin
32,23.94,16.65,17.56,23.41,18.44,43.3,wisconsin
