district,"management, business, science, and arts occupations",service occupations,sales and office occupations,blue collar occupations,state
66,0.3439,0.1938,0.2423,0.22,oklahoma
68,0.4181,0.1431,0.212,0.2268,oklahoma
71,0.4323,0.1581,0.227,0.1826,oklahoma
78,0.4087,0.1542,0.2197,0.2174,oklahoma
79,0.3845,0.1863,0.2468,0.1824,oklahoma
81,0.489,0.1453,0.2359,0.1298,oklahoma
83,0.4999,0.1532,0.2294,0.1176,oklahoma
85,0.5239,0.1236,0.2235,0.129,oklahoma
87,0.3597,0.1929,0.2193,0.2281,oklahoma
88,0.4269,0.1887,0.2138,0.1705,oklahoma
89,0.1254,0.2176,0.1512,0.5058,oklahoma
90,0.2358,0.1835,0.2565,0.3241,oklahoma
93,0.1903,0.2263,0.218,0.3654,oklahoma
94,0.2628,0.1874,0.2471,0.3027,oklahoma
95,0.3553,0.1888,0.2222,0.2336,oklahoma
97,0.3187,0.2202,0.2312,0.2299,oklahoma
100,0.3929,0.1603,0.2386,0.2083,oklahoma
101,0.4025,0.1588,0.2622,0.1765,oklahoma
1,0.327,0.2185,0.2073,0.2472,oregon
2,0.3069,0.1903,0.2083,0.2945,oregon
3,0.3247,0.2315,0.2184,0.2253,oregon
4,0.2852,0.1915,0.2504,0.2729,oregon
5,0.458,0.192,0.1851,0.1649,oregon
6,0.3326,0.2279,0.2263,0.2133,oregon
7,0.2843,0.2193,0.2296,0.2668,oregon
8,0.4537,0.1827,0.197,0.1665,oregon
9,0.3354,0.2255,0.2222,0.2169,oregon
10,0.3081,0.2497,0.2046,0.2375,oregon
11,0.4175,0.1758,0.2006,0.2061,oregon
12,0.2623,0.2321,0.2478,0.2579,oregon
13,0.4434,0.1848,0.209,0.1628,oregon
14,0.3136,0.19,0.2308,0.2655,oregon
15,0.3801,0.1732,0.2109,0.2358,oregon
16,0.5016,0.188,0.1889,0.1215,oregon
17,0.3053,0.1782,0.2005,0.3159,oregon
18,0.3263,0.1611,0.211,0.3016,oregon
19,0.3714,0.1769,0.2295,0.2222,oregon
20,0.4042,0.1847,0.2401,0.171,oregon
21,0.3063,0.1935,0.2347,0.2655,oregon
22,0.1988,0.2254,0.1904,0.3854,oregon
23,0.3931,0.1799,0.1585,0.2685,oregon
24,0.3468,0.1772,0.1829,0.2931,oregon
25,0.3496,0.18,0.2319,0.2384,oregon
26,0.4956,0.1197,0.2331,0.1516,oregon
27,0.5005,0.1355,0.2293,0.1347,oregon
28,0.4036,0.1767,0.2093,0.2104,oregon
29,0.321,0.1873,0.1865,0.3052,oregon
30,0.5225,0.1273,0.1906,0.1596,oregon
31,0.3625,0.1672,0.2114,0.2589,oregon
32,0.3264,0.2065,0.2172,0.2499,oregon
33,0.6841,0.0867,0.1574,0.0719,oregon
34,0.4619,0.1467,0.2121,0.1793,oregon
35,0.484,0.1429,0.2386,0.1345,oregon
36,0.6016,0.1267,0.1891,0.0826,oregon
37,0.5012,0.1389,0.2305,0.1293,oregon
38,0.6504,0.0789,0.1856,0.0852,oregon
39,0.3616,0.1503,0.2176,0.2705,oregon
40,0.3593,0.1516,0.2391,0.25,oregon
41,0.47,0.1529,0.2051,0.172,oregon
42,0.5637,0.1376,0.1927,0.106,oregon
43,0.5771,0.1473,0.181,0.0946,oregon
44,0.4672,0.1732,0.1888,0.1709,oregon
45,0.5075,0.1459,0.2009,0.1457,oregon
46,0.5153,0.1706,0.154,0.1601,oregon
47,0.2951,0.2315,0.195,0.2783,oregon
48,0.3589,0.1951,0.2058,0.2402,oregon
49,0.283,0.2157,0.226,0.2754,oregon
50,0.3112,0.2107,0.2027,0.2754,oregon
51,0.3643,0.1832,0.1997,0.2527,oregon
52,0.329,0.162,0.2045,0.3046,oregon
53,0.3788,0.1894,0.234,0.1978,oregon
54,0.4196,0.2147,0.2164,0.1492,oregon
55,0.2926,0.1993,0.2036,0.3046,oregon
56,0.3463,0.1964,0.1925,0.2649,oregon
57,0.254,0.1732,0.1793,0.3935,oregon
58,0.3443,0.22,0.2,0.2357,oregon
59,0.3395,0.1719,0.2281,0.2604,oregon
60,0.3241,0.2002,0.1893,0.2865,oregon
1,0.2554,0.3046,0.1957,0.2443,pennsylvania
2,0.3603,0.2168,0.2125,0.2104,pennsylvania
3,0.4713,0.1436,0.2152,0.1699,pennsylvania
4,0.3091,0.1869,0.2229,0.281,pennsylvania
5,0.3236,0.1594,0.1939,0.3231,pennsylvania
6,0.3635,0.1796,0.1741,0.2827,pennsylvania
7,0.3199,0.2387,0.2064,0.235,pennsylvania
8,0.3346,0.1755,0.2179,0.272,pennsylvania
9,0.3169,0.1895,0.2217,0.2719,pennsylvania
10,0.3194,0.2032,0.2166,0.2608,pennsylvania
11,0.3498,0.1673,0.2059,0.277,pennsylvania
12,0.5354,0.116,0.2072,0.1414,pennsylvania
13,0.4155,0.1563,0.1814,0.2468,pennsylvania
14,0.3919,0.1391,0.2108,0.2583,pennsylvania
15,0.3784,0.1479,0.2145,0.2592,pennsylvania
16,0.3433,0.2075,0.2192,0.2299,pennsylvania
17,0.3043,0.183,0.1973,0.3154,pennsylvania
18,0.356,0.151,0.2508,0.2421,pennsylvania
19,0.4129,0.2482,0.2042,0.1347,pennsylvania
20,0.4734,0.1584,0.223,0.1452,pennsylvania
21,0.5329,0.1454,0.203,0.1188,pennsylvania
22,0.1977,0.237,0.1826,0.3828,pennsylvania
23,0.6572,0.1313,0.1555,0.0559,pennsylvania
24,0.5341,0.1954,0.1544,0.1161,pennsylvania
25,0.4202,0.1651,0.2305,0.1841,pennsylvania
26,0.4226,0.1504,0.2132,0.2138,pennsylvania
27,0.4004,0.2063,0.2101,0.1832,pennsylvania
28,0.6291,0.0866,0.1958,0.0884,pennsylvania
29,0.4987,0.1285,0.2208,0.152,pennsylvania
30,0.5152,0.1154,0.2295,0.14,pennsylvania
31,0.6294,0.0853,0.2074,0.0779,pennsylvania
32,0.4242,0.1733,0.2337,0.1687,pennsylvania
33,0.3679,0.1944,0.2203,0.2174,pennsylvania
34,0.4387,0.1913,0.216,0.1539,pennsylvania
35,0.2982,0.2521,0.2288,0.2208,pennsylvania
36,0.4132,0.2108,0.2175,0.1586,pennsylvania
37,0.3523,0.1456,0.1916,0.3105,pennsylvania
38,0.3678,0.1932,0.2531,0.1859,pennsylvania
39,0.4232,0.1686,0.2034,0.2048,pennsylvania
40,0.5801,0.097,0.2147,0.1082,pennsylvania
41,0.4457,0.1231,0.2249,0.2063,pennsylvania
42,0.562,0.122,0.2157,0.1003,pennsylvania
43,0.3587,0.1624,0.2171,0.2618,pennsylvania
44,0.525,0.1235,0.2334,0.1182,pennsylvania
45,0.4601,0.1199,0.2502,0.1697,pennsylvania
46,0.427,0.1419,0.2267,0.2045,pennsylvania
47,0.3647,0.1389,0.2144,0.282,pennsylvania
48,0.4024,0.1793,0.2257,0.1925,pennsylvania
49,0.2902,0.2092,0.214,0.2866,pennsylvania
50,0.293,0.1887,0.2081,0.3102,pennsylvania
51,0.3186,0.2149,0.1929,0.2736,pennsylvania
52,0.3052,0.1718,0.2,0.3229,pennsylvania
53,0.4106,0.143,0.2238,0.2227,pennsylvania
54,0.5002,0.1237,0.1803,0.1957,pennsylvania
55,0.2951,0.1719,0.2001,0.3328,pennsylvania
56,0.4245,0.1476,0.2246,0.2033,pennsylvania
57,0.372,0.1724,0.2245,0.2311,pennsylvania
58,0.3357,0.1563,0.2194,0.2886,pennsylvania
59,0.3616,0.1705,0.2096,0.2583,pennsylvania
60,0.3135,0.1823,0.1955,0.3087,pennsylvania
61,0.5766,0.1029,0.2109,0.1096,pennsylvania
62,0.3281,0.2088,0.2205,0.2426,pennsylvania
63,0.3096,0.1986,0.1786,0.3132,pennsylvania
64,0.2933,0.1895,0.2102,0.307,pennsylvania
65,0.2864,0.1891,0.186,0.3385,pennsylvania
66,0.2605,0.1867,0.1832,0.3696,pennsylvania
67,0.3057,0.1936,0.1753,0.3254,pennsylvania
68,0.2946,0.1746,0.1918,0.339,pennsylvania
69,0.2994,0.1919,0.1933,0.3154,pennsylvania
70,0.4287,0.1729,0.2212,0.1772,pennsylvania
71,0.3576,0.1899,0.2167,0.2358,pennsylvania
72,0.3338,0.1819,0.1928,0.2915,pennsylvania
73,0.2771,0.199,0.1971,0.3267,pennsylvania
74,0.3965,0.1634,0.2413,0.1988,pennsylvania
75,0.2899,0.1609,0.1904,0.3588,pennsylvania
76,0.3053,0.1936,0.1911,0.3099,pennsylvania
77,0.5221,0.2106,0.1685,0.0988,pennsylvania
78,0.3067,0.1638,0.1919,0.3376,pennsylvania
79,0.3179,0.1883,0.2513,0.2425,pennsylvania
80,0.3338,0.1687,0.2086,0.2889,pennsylvania
81,0.4122,0.1655,0.1658,0.2565,pennsylvania
82,0.2719,0.1607,0.1875,0.3799,pennsylvania
83,0.3238,0.2145,0.2232,0.2386,pennsylvania
84,0.317,0.1648,0.2117,0.3064,pennsylvania
85,0.376,0.1628,0.1938,0.2673,pennsylvania
86,0.3034,0.1577,0.1983,0.3406,pennsylvania
87,0.5339,0.1029,0.2261,0.1371,pennsylvania
88,0.4803,0.145,0.2145,0.1602,pennsylvania
89,0.3316,0.1482,0.2074,0.3128,pennsylvania
90,0.3126,0.185,0.2004,0.302,pennsylvania
91,0.3378,0.1717,0.1918,0.2988,pennsylvania
92,0.3528,0.1438,0.2342,0.2692,pennsylvania
93,0.3921,0.1383,0.2333,0.2362,pennsylvania
94,0.35,0.1666,0.2188,0.2647,pennsylvania
95,0.2639,0.226,0.1871,0.323,pennsylvania
96,0.3103,0.2065,0.1798,0.3034,pennsylvania
97,0.4802,0.1229,0.1971,0.1999,pennsylvania
98,0.3543,0.1614,0.2109,0.2735,pennsylvania
99,0.2815,0.1578,0.2373,0.3234,pennsylvania
100,0.2864,0.1736,0.1927,0.3474,pennsylvania
101,0.3181,0.1826,0.2181,0.2812,pennsylvania
102,0.3073,0.178,0.2139,0.3007,pennsylvania
103,0.308,0.2286,0.2419,0.2215,pennsylvania
104,0.4013,0.1547,0.2314,0.2126,pennsylvania
105,0.4439,0.1449,0.231,0.1803,pennsylvania
106,0.417,0.1793,0.2106,0.1931,pennsylvania
107,0.3498,0.1825,0.1789,0.2888,pennsylvania
108,0.2775,0.1851,0.2135,0.3239,pennsylvania
109,0.346,0.1766,0.1912,0.2861,pennsylvania
110,0.3048,0.1586,0.1746,0.362,pennsylvania
111,0.3038,0.183,0.1985,0.3146,pennsylvania
112,0.3565,0.1959,0.2168,0.2308,pennsylvania
113,0.3305,0.197,0.2205,0.252,pennsylvania
114,0.3626,0.1499,0.2591,0.2283,pennsylvania
115,0.3109,0.2035,0.2412,0.2443,pennsylvania
116,0.2921,0.1315,0.1908,0.3856,pennsylvania
117,0.3542,0.1774,0.1895,0.2789,pennsylvania
118,0.3426,0.1741,0.2399,0.2433,pennsylvania
119,0.2835,0.1756,0.2294,0.3116,pennsylvania
120,0.3663,0.177,0.2493,0.2075,pennsylvania
121,0.297,0.2149,0.2201,0.268,pennsylvania
122,0.3019,0.1785,0.1939,0.3257,pennsylvania
123,0.2644,0.1763,0.177,0.3822,pennsylvania
124,0.3037,0.1446,0.2012,0.3506,pennsylvania
125,0.2979,0.1728,0.1812,0.3481,pennsylvania
126,0.2906,0.1877,0.2045,0.3172,pennsylvania
127,0.1607,0.2435,0.177,0.4188,pennsylvania
128,0.4132,0.1497,0.2126,0.2245,pennsylvania
129,0.4039,0.143,0.2257,0.2273,pennsylvania
130,0.3817,0.1258,0.2291,0.2634,pennsylvania
131,0.4214,0.1344,0.22,0.2243,pennsylvania
132,0.2828,0.1953,0.2224,0.2994,pennsylvania
133,0.3108,0.1887,0.2292,0.2713,pennsylvania
134,0.432,0.133,0.2144,0.2206,pennsylvania
135,0.3838,0.2079,0.1922,0.2161,pennsylvania
136,0.3356,0.1832,0.2404,0.2409,pennsylvania
137,0.3794,0.1811,0.2188,0.2207,pennsylvania
138,0.4463,0.1338,0.21,0.2099,pennsylvania
139,0.3208,0.198,0.2223,0.2589,pennsylvania
140,0.3382,0.1551,0.2599,0.2468,pennsylvania
141,0.3219,0.1679,0.2408,0.2695,pennsylvania
142,0.4576,0.1427,0.2296,0.1701,pennsylvania
143,0.5422,0.1303,0.1945,0.133,pennsylvania
144,0.5028,0.1343,0.2132,0.1498,pennsylvania
145,0.3868,0.1349,0.2082,0.2701,pennsylvania
146,0.4319,0.1507,0.2419,0.1755,pennsylvania
147,0.4548,0.1346,0.221,0.1895,pennsylvania
148,0.6443,0.091,0.1785,0.0862,pennsylvania
149,0.6101,0.0965,0.2016,0.0918,pennsylvania
150,0.5136,0.1196,0.2232,0.1436,pennsylvania
151,0.557,0.1134,0.2008,0.1288,pennsylvania
152,0.4912,0.1365,0.206,0.1664,pennsylvania
153,0.5467,0.1237,0.2007,0.129,pennsylvania
154,0.5672,0.1363,0.2003,0.0962,pennsylvania
155,0.5958,0.1118,0.1869,0.1055,pennsylvania
156,0.552,0.1282,0.2229,0.0969,pennsylvania
157,0.6194,0.1026,0.1935,0.0845,pennsylvania
158,0.5491,0.1231,0.2028,0.125,pennsylvania
159,0.2649,0.2901,0.215,0.23,pennsylvania
160,0.5158,0.1271,0.1884,0.1686,pennsylvania
161,0.4821,0.1415,0.2061,0.1703,pennsylvania
162,0.3362,0.18,0.2397,0.2441,pennsylvania
163,0.4367,0.1783,0.2204,0.1647,pennsylvania
164,0.3173,0.2486,0.2216,0.2124,pennsylvania
165,0.5712,0.1228,0.1812,0.1248,pennsylvania
166,0.6119,0.1118,0.2052,0.0711,pennsylvania
167,0.6464,0.0932,0.1879,0.0725,pennsylvania
168,0.6072,0.0952,0.1957,0.1019,pennsylvania
169,0.3507,0.1523,0.2196,0.2775,pennsylvania
170,0.3358,0.2031,0.2169,0.2442,pennsylvania
171,0.4701,0.1618,0.199,0.1691,pennsylvania
172,0.3554,0.2361,0.2214,0.1871,pennsylvania
173,0.3165,0.1933,0.2391,0.2511,pennsylvania
174,0.3401,0.219,0.1991,0.2418,pennsylvania
175,0.6435,0.1097,0.1607,0.086,pennsylvania
176,0.3187,0.1971,0.2357,0.2485,pennsylvania
177,0.3626,0.2333,0.2086,0.1956,pennsylvania
178,0.5934,0.0999,0.1985,0.1082,pennsylvania
179,0.192,0.3275,0.2124,0.268,pennsylvania
180,0.1914,0.2826,0.2454,0.2806,pennsylvania
181,0.3787,0.2783,0.1863,0.1568,pennsylvania
182,0.752,0.075,0.1341,0.0389,pennsylvania
183,0.3519,0.143,0.2186,0.2866,pennsylvania
184,0.4144,0.2079,0.1958,0.1819,pennsylvania
185,0.3346,0.2526,0.2104,0.2025,pennsylvania
186,0.4626,0.194,0.1793,0.1641,pennsylvania
187,0.4714,0.1444,0.2048,0.1794,pennsylvania
188,0.545,0.1726,0.18,0.1024,pennsylvania
189,0.3576,0.1752,0.2137,0.2534,pennsylvania
190,0.3636,0.2919,0.203,0.1415,pennsylvania
191,0.2683,0.3273,0.212,0.1923,pennsylvania
192,0.3926,0.2662,0.1988,0.1424,pennsylvania
193,0.3097,0.1561,0.2078,0.3265,pennsylvania
194,0.5938,0.1192,0.1794,0.1076,pennsylvania
195,0.5145,0.2105,0.1616,0.1135,pennsylvania
196,0.3619,0.151,0.1928,0.2943,pennsylvania
197,0.1971,0.2978,0.1791,0.3259,pennsylvania
198,0.362,0.2936,0.1832,0.1612,pennsylvania
199,0.3846,0.1678,0.2002,0.2474,pennsylvania
200,0.5134,0.1592,0.2175,0.1099,pennsylvania
201,0.3245,0.3144,0.2121,0.149,pennsylvania
202,0.2266,0.2955,0.208,0.2699,pennsylvania
203,0.2999,0.2992,0.176,0.2249,pennsylvania
1,0.6327,0.1466,0.1727,0.0481,rhode island
2,0.6673,0.1409,0.138,0.0539,rhode island
3,0.249,0.3077,0.1727,0.2707,rhode island
4,0.7081,0.0788,0.1189,0.0942,rhode island
5,0.3333,0.267,0.2306,0.1691,rhode island
6,0.3939,0.1899,0.2371,0.1791,rhode island
7,0.3602,0.2374,0.1658,0.2366,rhode island
8,0.4141,0.2249,0.2102,0.1508,rhode island
9,0.3138,0.3204,0.1275,0.2383,rhode island
10,0.1631,0.2657,0.194,0.3772,rhode island
11,0.2206,0.1746,0.2798,0.325,rhode island
12,0.1872,0.2815,0.2056,0.3257,rhode island
13,0.2605,0.2648,0.208,0.2668,rhode island
14,0.3097,0.2375,0.1989,0.254,rhode island
15,0.4721,0.1385,0.2343,0.1551,rhode island
16,0.4782,0.1454,0.2424,0.134,rhode island
17,0.3758,0.2195,0.2595,0.1452,rhode island
18,0.4538,0.1573,0.2119,0.177,rhode island
19,0.474,0.1444,0.1887,0.1929,rhode island
20,0.3546,0.1922,0.2263,0.2269,rhode island
21,0.4173,0.1708,0.2529,0.159,rhode island
22,0.3887,0.1853,0.2284,0.1976,rhode island
23,0.4335,0.1764,0.2141,0.1761,rhode island
24,0.5735,0.1273,0.1856,0.1136,rhode island
25,0.2532,0.1938,0.3057,0.2473,rhode island
26,0.3132,0.183,0.2873,0.2165,rhode island
27,0.3549,0.1769,0.2527,0.2155,rhode island
28,0.4316,0.1411,0.2186,0.2087,rhode island
29,0.454,0.185,0.1925,0.1686,rhode island
30,0.661,0.1084,0.1578,0.0727,rhode island
31,0.4656,0.1519,0.1801,0.2023,rhode island
32,0.515,0.1246,0.1979,0.1626,rhode island
33,0.4836,0.1419,0.2289,0.1456,rhode island
34,0.4812,0.1835,0.2223,0.1129,rhode island
35,0.4658,0.1788,0.2374,0.118,rhode island
36,0.4308,0.1913,0.2029,0.1751,rhode island
37,0.405,0.1695,0.2605,0.165,rhode island
38,0.3581,0.2252,0.2283,0.1884,rhode island
39,0.4346,0.1966,0.217,0.1518,rhode island
40,0.4444,0.161,0.1702,0.2244,rhode island
41,0.4793,0.115,0.2156,0.1901,rhode island
42,0.4014,0.1821,0.2565,0.1601,rhode island
43,0.339,0.1762,0.2596,0.2252,rhode island
44,0.4691,0.1413,0.2587,0.1309,rhode island
45,0.4862,0.1442,0.2224,0.1473,rhode island
46,0.4646,0.1617,0.2271,0.1466,rhode island
47,0.3393,0.1856,0.1991,0.2761,rhode island
48,0.367,0.1923,0.1796,0.2611,rhode island
49,0.2511,0.2061,0.2069,0.336,rhode island
50,0.3022,0.1703,0.2445,0.2831,rhode island
51,0.3174,0.2434,0.2201,0.2191,rhode island
52,0.51,0.1379,0.1979,0.1543,rhode island
53,0.4456,0.1506,0.2401,0.1636,rhode island
54,0.4367,0.1554,0.2085,0.1994,rhode island
55,0.3781,0.1781,0.3031,0.1407,rhode island
56,0.1699,0.2638,0.1646,0.4017,rhode island
57,0.2599,0.2211,0.2172,0.3019,rhode island
58,0.282,0.2083,0.2472,0.2625,rhode island
59,0.4091,0.2304,0.1624,0.1981,rhode island
60,0.2587,0.2177,0.2726,0.2511,rhode island
61,0.2701,0.1867,0.2538,0.2895,rhode island
62,0.2552,0.2162,0.2285,0.3001,rhode island
63,0.392,0.185,0.2399,0.183,rhode island
64,0.2522,0.1986,0.2287,0.3205,rhode island
65,0.4099,0.1732,0.2211,0.1959,rhode island
66,0.5619,0.1413,0.1667,0.1301,rhode island
67,0.4986,0.1823,0.1767,0.1424,rhode island
68,0.4946,0.1483,0.2071,0.1501,rhode island
69,0.4087,0.2508,0.2183,0.1222,rhode island
70,0.412,0.1571,0.2187,0.2122,rhode island
71,0.437,0.158,0.2152,0.1898,rhode island
72,0.4985,0.1545,0.2431,0.1039,rhode island
73,0.4258,0.2169,0.2159,0.1414,rhode island
74,0.4659,0.1691,0.2391,0.1259,rhode island
75,0.5108,0.2047,0.1939,0.0907,rhode island
1,0.3245,0.2277,0.1592,0.2886,south carolina
2,0.3423,0.173,0.2127,0.272,south carolina
3,0.4784,0.1954,0.1597,0.1665,south carolina
4,0.3077,0.2158,0.1838,0.2927,south carolina
5,0.3582,0.1362,0.2199,0.2857,south carolina
6,0.3911,0.1502,0.184,0.2747,south carolina
7,0.2781,0.1657,0.1841,0.3721,south carolina
8,0.3765,0.1395,0.1934,0.2905,south carolina
9,0.3537,0.1707,0.2149,0.2606,south carolina
10,0.3901,0.1359,0.203,0.2711,south carolina
11,0.2769,0.18,0.1832,0.3599,south carolina
12,0.2125,0.1992,0.1906,0.3977,south carolina
13,0.3736,0.1641,0.1999,0.2624,south carolina
14,0.2637,0.2101,0.194,0.3322,south carolina
15,0.3073,0.1952,0.2299,0.2675,south carolina
16,0.2946,0.1756,0.2172,0.3126,south carolina
17,0.3682,0.1737,0.2231,0.235,south carolina
18,0.3582,0.1426,0.2273,0.2719,south carolina
19,0.275,0.1997,0.196,0.3292,south carolina
20,0.4226,0.1433,0.2225,0.2116,south carolina
21,0.5372,0.1268,0.2289,0.1071,south carolina
22,0.4857,0.149,0.2303,0.135,south carolina
23,0.3537,0.191,0.2196,0.2358,south carolina
24,0.51,0.1368,0.189,0.1642,south carolina
25,0.2189,0.1852,0.2253,0.3705,south carolina
26,0.4782,0.1382,0.2362,0.1474,south carolina
27,0.4162,0.1526,0.2307,0.2005,south carolina
28,0.3909,0.1188,0.2342,0.2561,south carolina
29,0.2673,0.1777,0.2025,0.3526,south carolina
30,0.2384,0.1696,0.2054,0.3866,south carolina
31,0.1706,0.2249,0.2484,0.3562,south carolina
32,0.354,0.1567,0.2229,0.2665,south carolina
33,0.3366,0.1531,0.1999,0.3104,south carolina
34,0.3863,0.1425,0.1961,0.2751,south carolina
35,0.3975,0.1013,0.2366,0.2646,south carolina
36,0.2378,0.1846,0.2002,0.3775,south carolina
37,0.321,0.1555,0.2295,0.2941,south carolina
38,0.3179,0.1676,0.2112,0.3032,south carolina
39,0.2731,0.1915,0.1868,0.3485,south carolina
40,0.2755,0.2167,0.1819,0.3259,south carolina
41,0.325,0.1563,0.2369,0.2817,south carolina
42,0.2786,0.1688,0.2011,0.3515,south carolina
43,0.2577,0.1683,0.2261,0.3479,south carolina
44,0.2428,0.1636,0.2546,0.3389,south carolina
45,0.4826,0.107,0.2422,0.1682,south carolina
46,0.4106,0.1679,0.2515,0.17,south carolina
47,0.3284,0.141,0.2461,0.2844,south carolina
48,0.4642,0.1079,0.2212,0.2067,south carolina
49,0.2855,0.1999,0.2049,0.3098,south carolina
50,0.2544,0.1975,0.2193,0.3287,south carolina
51,0.2434,0.2212,0.2238,0.3115,south carolina
52,0.3926,0.1995,0.1995,0.2085,south carolina
53,0.2667,0.156,0.1593,0.4181,south carolina
54,0.2768,0.1933,0.1711,0.3589,south carolina
55,0.2388,0.1621,0.2393,0.3597,south carolina
56,0.3229,0.2662,0.2693,0.1416,south carolina
57,0.2431,0.1827,0.1912,0.383,south carolina
58,0.2602,0.2135,0.2277,0.2986,south carolina
59,0.2966,0.2543,0.2225,0.2266,south carolina
60,0.3356,0.1677,0.2411,0.2556,south carolina
61,0.2606,0.1774,0.2606,0.3014,south carolina
62,0.267,0.1993,0.2241,0.3096,south carolina
63,0.464,0.1044,0.2178,0.2139,south carolina
64,0.2613,0.1966,0.2133,0.3287,south carolina
65,0.3483,0.1296,0.1868,0.3353,south carolina
66,0.2539,0.2022,0.1907,0.3532,south carolina
67,0.3457,0.1601,0.2457,0.2485,south carolina
68,0.2984,0.2566,0.2374,0.2075,south carolina
69,0.4914,0.1393,0.2248,0.1445,south carolina
70,0.2877,0.1845,0.2021,0.3257,south carolina
71,0.5574,0.1306,0.2206,0.0914,south carolina
72,0.3786,0.1952,0.2689,0.1573,south carolina
73,0.2945,0.2592,0.2331,0.2131,south carolina
74,0.3601,0.1939,0.2351,0.2109,south carolina
75,0.5125,0.1402,0.2222,0.1251,south carolina
76,0.3233,0.2237,0.2335,0.2195,south carolina
77,0.4291,0.1528,0.2228,0.1953,south carolina
78,0.4677,0.1283,0.2457,0.1583,south carolina
79,0.4423,0.1692,0.23,0.1585,south carolina
80,0.3308,0.1931,0.1922,0.2838,south carolina
81,0.4872,0.1429,0.187,0.1829,south carolina
82,0.1963,0.2275,0.2324,0.3437,south carolina
83,0.4051,0.1518,0.2163,0.2268,south carolina
84,0.259,0.2281,0.2144,0.2985,south carolina
85,0.492,0.1255,0.2414,0.1411,south carolina
86,0.3067,0.1522,0.2196,0.3216,south carolina
87,0.4409,0.1368,0.2606,0.1617,south carolina
88,0.3203,0.1742,0.2033,0.3022,south carolina
89,0.3839,0.1489,0.2294,0.2378,south carolina
90,0.2792,0.1745,0.1955,0.3509,south carolina
91,0.259,0.229,0.1772,0.3348,south carolina
92,0.3226,0.1402,0.2599,0.2774,south carolina
93,0.2865,0.1443,0.2125,0.3567,south carolina
94,0.3747,0.1647,0.2199,0.2407,south carolina
95,0.3155,0.2116,0.2234,0.2495,south carolina
96,0.232,0.1601,0.2382,0.3697,south carolina
97,0.3537,0.157,0.2086,0.2807,south carolina
98,0.4102,0.1376,0.2349,0.2172,south carolina
99,0.4744,0.1393,0.2552,0.131,south carolina
100,0.3518,0.1533,0.2641,0.2309,south carolina
101,0.269,0.1981,0.1801,0.3528,south carolina
102,0.2441,0.2128,0.2162,0.327,south carolina
103,0.2419,0.232,0.2025,0.3236,south carolina
104,0.272,0.2556,0.3034,0.1689,south carolina
105,0.2507,0.2311,0.2678,0.2504,south carolina
106,0.3692,0.2113,0.2643,0.1552,south carolina
107,0.3064,0.2392,0.26,0.1944,south carolina
108,0.4262,0.1853,0.2264,0.1622,south carolina
109,0.2754,0.2191,0.2201,0.2854,south carolina
110,0.5506,0.1565,0.1932,0.0997,south carolina
111,0.442,0.207,0.2043,0.1467,south carolina
112,0.569,0.1152,0.1948,0.121,south carolina
113,0.3036,0.2068,0.1956,0.294,south carolina
114,0.4846,0.1395,0.2049,0.171,south carolina
115,0.523,0.17,0.1701,0.137,south carolina
116,0.3372,0.1922,0.2165,0.2541,south carolina
117,0.2879,0.2219,0.2055,0.2847,south carolina
118,0.3398,0.2036,0.2159,0.2407,south carolina
119,0.514,0.1646,0.2007,0.1207,south carolina
120,0.337,0.2103,0.2466,0.2061,south carolina
121,0.2516,0.2443,0.1893,0.3148,south carolina
122,0.2365,0.2675,0.2354,0.2606,south carolina
123,0.4224,0.2015,0.2356,0.1404,south carolina
124,0.4396,0.1642,0.2204,0.1758,south carolina
1,0.3134,0.1919,0.2335,0.2611,tennessee
2,0.4028,0.1718,0.2107,0.2147,tennessee
3,0.3094,0.1813,0.2208,0.2885,tennessee
4,0.3036,0.1618,0.23,0.3046,tennessee
5,0.2912,0.1866,0.2044,0.3178,tennessee
6,0.4307,0.1718,0.2131,0.1845,tennessee
7,0.3695,0.1805,0.2245,0.2255,tennessee
8,0.3025,0.191,0.241,0.2656,tennessee
9,0.2912,0.1684,0.1911,0.3493,tennessee
10,0.2732,0.1801,0.2264,0.3203,tennessee
11,0.256,0.2149,0.187,0.342,tennessee
12,0.2761,0.2506,0.2595,0.2139,tennessee
13,0.3946,0.1949,0.2122,0.1983,tennessee
14,0.5993,0.0939,0.2284,0.0784,tennessee
15,0.3404,0.2421,0.2354,0.1821,tennessee
16,0.3668,0.1812,0.2506,0.2015,tennessee
17,0.2483,0.2439,0.2517,0.2562,tennessee
18,0.468,0.1426,0.2408,0.1487,tennessee
19,0.3283,0.1528,0.2481,0.2708,tennessee
20,0.3437,0.1646,0.2338,0.2579,tennessee
21,0.2437,0.176,0.2159,0.3644,tennessee
22,0.2958,0.1641,0.1725,0.3676,tennessee
23,0.2944,0.1621,0.1926,0.3509,tennessee
24,0.3389,0.1913,0.2138,0.2561,tennessee
25,0.2695,0.1673,0.2121,0.3511,tennessee
26,0.4446,0.1325,0.2154,0.2074,tennessee
27,0.4339,0.1474,0.2202,0.1985,tennessee
28,0.2951,0.2605,0.1976,0.2468,tennessee
29,0.4052,0.1454,0.2369,0.2124,tennessee
30,0.3835,0.1628,0.2319,0.2218,tennessee
31,0.2572,0.1828,0.1841,0.3759,tennessee
