district,earnings $1 - $24'999,earnings $25'000 - 49'999,earnings $50'000 - 74'999,earnings $75'000 or more,state,median earnings
60b,0.1649,0.3937,0.2175,0.2239,minnesota,12233
61a,0.0576,0.2578,0.2499,0.4348,minnesota,53500
61b,0.0577,0.2307,0.2185,0.4931,minnesota,53903
62a,0.1771,0.4724,0.2188,0.1317,minnesota,28414
62b,0.122,0.3868,0.2193,0.272,minnesota,38897
63a,0.0648,0.3234,0.2842,0.3276,minnesota,45188
63b,0.0643,0.271,0.2812,0.3835,minnesota,51119
64a,0.081,0.312,0.2501,0.3568,minnesota,39522
64b,0.0816,0.2559,0.2493,0.4133,minnesota,43691
65a,0.1625,0.4535,0.214,0.17,minnesota,31303
65b,0.1123,0.3384,0.269,0.2803,minnesota,40311
66a,0.075,0.3325,0.2294,0.3631,minnesota,40261
66b,0.1857,0.4117,0.227,0.1756,minnesota,30561
67a,0.163,0.5422,0.2065,0.0883,minnesota,30170
67b,0.1696,0.5053,0.1904,0.1347,minnesota,30159
1,0.2214,0.4496,0.2122,0.1168,missouri,24650
2,0.2228,0.4521,0.2212,0.1039,missouri,30956
3,0.2303,0.457,0.1982,0.1145,missouri,24156
4,0.231,0.4407,0.2144,0.1139,missouri,26965
5,0.2099,0.4511,0.2099,0.1291,missouri,30065
6,0.2009,0.5046,0.2048,0.0897,missouri,30145
7,0.1958,0.4852,0.2074,0.1116,missouri,31539
8,0.1521,0.4062,0.2683,0.1733,missouri,35532
9,0.1518,0.3943,0.2417,0.2122,missouri,34528
10,0.2038,0.49,0.2042,0.102,missouri,26924
11,0.1576,0.4314,0.2491,0.1619,missouri,34309
12,0.1077,0.3604,0.2669,0.2649,missouri,41636
13,0.0574,0.3241,0.2205,0.398,missouri,46059
14,0.1048,0.3445,0.2716,0.2791,missouri,40724
15,0.141,0.4159,0.2396,0.2035,missouri,35469
16,0.0834,0.2793,0.2844,0.3529,missouri,48619
17,0.1358,0.4024,0.2741,0.1877,missouri,37364
18,0.1861,0.4507,0.1904,0.1728,missouri,31920
19,0.2289,0.5381,0.1486,0.0844,missouri,27740
20,0.1736,0.404,0.2448,0.1776,missouri,36299
21,0.1929,0.4985,0.1861,0.1226,missouri,32394
22,0.245,0.494,0.1716,0.0894,missouri,27405
23,0.2945,0.484,0.1595,0.062,missouri,22635
24,0.1217,0.3393,0.279,0.26,missouri,41625
25,0.0663,0.2984,0.2785,0.3567,missouri,50666
26,0.1939,0.4353,0.2225,0.1482,missouri,29287
27,0.1931,0.5484,0.17,0.0885,missouri,31897
28,0.1584,0.4368,0.2627,0.1421,missouri,32898
29,0.1492,0.453,0.2233,0.1745,missouri,33134
30,0.0858,0.2665,0.2749,0.3728,missouri,47254
31,0.1309,0.3528,0.289,0.2274,missouri,40225
32,0.0821,0.3635,0.3062,0.2482,missouri,42225
33,0.1341,0.3809,0.2463,0.2388,missouri,38161
34,0.0496,0.2657,0.2667,0.418,missouri,51797
35,0.0813,0.3391,0.2565,0.3231,missouri,43178
36,0.1933,0.4043,0.21,0.1924,missouri,32469
37,0.1279,0.3577,0.2462,0.2681,missouri,36950
38,0.1234,0.3098,0.2389,0.3279,missouri,40860
39,0.1962,0.3764,0.2538,0.1737,missouri,32713
40,0.1798,0.477,0.2003,0.1429,missouri,32481
41,0.1259,0.3981,0.2598,0.2163,missouri,38180
42,0.1514,0.4332,0.2338,0.1815,missouri,34493
43,0.2258,0.4565,0.1938,0.1239,missouri,29988
44,0.1494,0.5078,0.2319,0.1109,missouri,35101
45,0.2344,0.4209,0.2048,0.1399,missouri,12314
46,0.1664,0.3165,0.2329,0.2842,missouri,31733
47,0.2061,0.3832,0.225,0.1857,missouri,34059
48,0.1869,0.4921,0.208,0.113,missouri,31464
49,0.1516,0.4668,0.236,0.1456,missouri,32120
50,0.1132,0.3513,0.2648,0.2707,missouri,40095
51,0.2406,0.4281,0.2085,0.1228,missouri,29942
52,0.237,0.4836,0.1787,0.1007,missouri,27158
53,0.1729,0.4325,0.2011,0.1935,missouri,34187
54,0.2147,0.448,0.184,0.1533,missouri,24238
55,0.093,0.3103,0.3155,0.2811,missouri,42811
56,0.1221,0.418,0.2311,0.2288,missouri,38041
57,0.2013,0.4003,0.2415,0.1569,missouri,30099
58,0.1968,0.543,0.1726,0.0876,missouri,29636
59,0.1341,0.429,0.2594,0.1775,missouri,36797
60,0.1608,0.4502,0.2315,0.1575,missouri,33501
61,0.1421,0.4525,0.2089,0.1964,missouri,35462
62,0.1677,0.4893,0.2216,0.1214,missouri,31956
63,0.1004,0.2742,0.2724,0.353,missouri,47127
64,0.1223,0.3462,0.2612,0.2703,missouri,40657
65,0.1369,0.3403,0.2428,0.2799,missouri,29905
66,0.2935,0.4595,0.1838,0.0632,missouri,25491
67,0.1289,0.3267,0.2656,0.2789,missouri,38040
68,0.137,0.4732,0.2203,0.1696,missouri,34766
69,0.1346,0.436,0.2217,0.2077,missouri,35485
70,0.1151,0.2823,0.248,0.3547,missouri,44346
71,0.1009,0.3142,0.2409,0.344,missouri,44387
72,0.1553,0.4308,0.2449,0.1691,missouri,34049
73,0.2065,0.5451,0.1963,0.0522,missouri,28386
74,0.1861,0.5209,0.2092,0.0838,missouri,29357
75,0.1708,0.5856,0.1776,0.066,missouri,28780
76,0.3324,0.4412,0.1798,0.0466,missouri,24233
77,0.1445,0.4014,0.2222,0.2318,missouri,30610
78,0.1527,0.3975,0.2026,0.2471,missouri,34833
79,0.1403,0.3576,0.2603,0.2418,missouri,35798
80,0.1546,0.3878,0.2429,0.2148,missouri,38085
81,0.1809,0.441,0.2207,0.1574,missouri,31846
82,0.126,0.3661,0.2766,0.2314,missouri,42374
83,0.0843,0.3413,0.2996,0.2748,missouri,45129
84,0.1773,0.3468,0.2302,0.2457,missouri,34552
85,0.2186,0.5029,0.166,0.1125,missouri,28646
86,0.159,0.367,0.2609,0.2131,missouri,32029
87,0.0514,0.1463,0.1826,0.6197,missouri,54392
88,0.0563,0.1999,0.1979,0.5459,missouri,58935
89,0.047,0.1101,0.1494,0.6935,missouri,75689
90,0.0496,0.2105,0.1909,0.549,missouri,57230
91,0.0676,0.225,0.2908,0.4165,missouri,51892
92,0.1291,0.4064,0.2322,0.2323,missouri,37481
93,0.142,0.4985,0.234,0.1255,missouri,32356
94,0.1507,0.3894,0.2519,0.208,missouri,36537
95,0.0635,0.2706,0.2581,0.4078,missouri,45634
96,0.0694,0.263,0.2416,0.4261,missouri,46638
97,0.1435,0.3863,0.2776,0.1927,missouri,37063
98,0.0677,0.2455,0.1974,0.4894,missouri,52413
99,0.0612,0.3063,0.3009,0.3315,missouri,47342
100,0.067,0.2162,0.1981,0.5186,missouri,54070
101,0.047,0.1871,0.155,0.6109,missouri,60617
102,0.0651,0.2154,0.234,0.4855,missouri,53688
103,0.0872,0.2725,0.2673,0.373,missouri,47048
104,0.0839,0.3407,0.2817,0.2937,missouri,42079
105,0.0827,0.2887,0.2696,0.359,missouri,47818
106,0.1265,0.3895,0.2293,0.2547,missouri,40656
107,0.1174,0.313,0.2812,0.2884,missouri,41310
108,0.0689,0.2646,0.2629,0.4035,missouri,50403
109,0.1637,0.4223,0.2029,0.2111,missouri,35380
110,0.0855,0.2116,0.2273,0.4756,missouri,50241
111,0.1253,0.3403,0.3247,0.2097,missouri,39138
112,0.1017,0.3651,0.2831,0.25,missouri,40229
113,0.15,0.3466,0.2641,0.2392,missouri,38526
114,0.1385,0.4014,0.2591,0.201,missouri,32805
115,0.1353,0.3802,0.2594,0.2252,missouri,32451
116,0.1791,0.4153,0.2218,0.1837,missouri,33109
117,0.2483,0.4932,0.1743,0.0842,missouri,26448
118,0.1465,0.434,0.2522,0.1673,missouri,33965
119,0.1592,0.4098,0.2463,0.1847,missouri,35814
120,0.2184,0.4615,0.1597,0.1604,missouri,30181
121,0.2176,0.4551,0.2149,0.1124,missouri,25679
122,0.2832,0.4199,0.1857,0.1112,missouri,25770
123,0.2503,0.4287,0.1761,0.1448,missouri,28196
124,0.2246,0.4153,0.1985,0.1616,missouri,27477
125,0.2654,0.43,0.1832,0.1215,missouri,24454
126,0.2205,0.461,0.2067,0.1119,missouri,28500
127,0.2081,0.4422,0.2102,0.1396,missouri,29330
128,0.2578,0.3945,0.2111,0.1366,missouri,25519
129,0.2129,0.5043,0.1605,0.1223,missouri,28539
130,0.151,0.4513,0.2493,0.1484,missouri,35862
131,0.2472,0.4618,0.1814,0.1097,missouri,27067
132,0.3479,0.4985,0.099,0.0546,missouri,17249
133,0.1876,0.4435,0.2207,0.1482,missouri,33380
134,0.2068,0.4496,0.2119,0.1317,missouri,29357
135,0.2523,0.4241,0.2155,0.1081,missouri,29154
136,0.1295,0.3662,0.2052,0.2991,missouri,40476
137,0.1424,0.4436,0.2018,0.2122,missouri,35676
138,0.2372,0.4354,0.1769,0.1505,missouri,27201
139,0.1472,0.4006,0.2677,0.1846,missouri,34984
140,0.1707,0.4563,0.2095,0.1635,missouri,33632
141,0.2811,0.405,0.198,0.116,missouri,26313
142,0.282,0.4189,0.1729,0.1262,missouri,25363
143,0.2902,0.4447,0.1753,0.0898,missouri,26925
144,0.27,0.4269,0.2119,0.0912,missouri,24947
145,0.206,0.4516,0.2161,0.1264,missouri,30251
146,0.1275,0.4369,0.2549,0.1807,missouri,33476
147,0.2431,0.41,0.1975,0.1494,missouri,24187
148,0.2486,0.4121,0.2154,0.1238,missouri,30213
149,0.2526,0.4681,0.1973,0.082,missouri,27514
150,0.2831,0.4047,0.1733,0.1389,missouri,25742
151,0.2392,0.4857,0.1797,0.0954,missouri,28665
152,0.297,0.453,0.1663,0.0837,missouri,23675
153,0.2547,0.4235,0.1962,0.1256,missouri,26697
154,0.2729,0.4433,0.1775,0.1063,missouri,27126
155,0.234,0.477,0.1948,0.0942,missouri,26915
156,0.3274,0.445,0.1465,0.0812,missouri,24543
157,0.2478,0.4531,0.1866,0.1125,missouri,27542
158,0.2368,0.4675,0.1882,0.1075,missouri,29923
159,0.2415,0.4768,0.1624,0.1194,missouri,28769
160,0.202,0.468,0.2092,0.1208,missouri,29389
161,0.2447,0.4225,0.1675,0.1654,missouri,27419
162,0.169,0.4877,0.2179,0.1254,missouri,29652
163,0.2208,0.4383,0.1937,0.1473,missouri,30214
1,0.1841,0.5438,0.1521,0.12,montana,27772
2,0.2118,0.344,0.2513,0.1929,montana,28426
3,0.2573,0.4396,0.1449,0.1582,montana,28018
4,0.174,0.4157,0.2244,0.1859,montana,33866
5,0.1785,0.3988,0.1723,0.2504,montana,30673
6,0.1061,0.3033,0.2858,0.3048,montana,41360
7,0.2026,0.5316,0.166,0.0998,montana,25354
8,0.0947,0.5257,0.1966,0.183,montana,33847
9,0.2767,0.428,0.1687,0.1266,montana,26933
10,0.1393,0.3932,0.277,0.1905,montana,30060
11,0.1113,0.4445,0.2682,0.1759,montana,33464
12,0.1959,0.3185,0.2241,0.2615,montana,24238
13,0.2495,0.4178,0.1659,0.1667,montana,26542
14,0.2504,0.4002,0.1667,0.1827,montana,24880
15,0.2305,0.49,0.1711,0.1084,montana,21920
16,0.2672,0.4804,0.1737,0.0786,montana,28079
17,0.2188,0.4272,0.1608,0.1932,montana,30366
18,0.2438,0.3845,0.1695,0.2022,montana,28387
19,0.1536,0.352,0.2194,0.275,montana,35242
20,0.0824,0.346,0.1314,0.4402,montana,45646
21,0.2225,0.3524,0.275,0.1501,montana,32344
22,0.2278,0.4668,0.2196,0.0858,montana,27632
23,0.2577,0.4846,0.161,0.0967,montana,25355
24,0.1432,0.4853,0.2471,0.1244,montana,35309
25,0.2549,0.4718,0.1897,0.0836,montana,31918
26,0.277,0.4628,0.1718,0.0884,montana,27208
27,0.198,0.3801,0.2004,0.2214,montana,32304
28,0.1743,0.427,0.238,0.1606,montana,31599
29,0.2501,0.3853,0.2008,0.1638,montana,25741
30,0.2505,0.3838,0.1496,0.2161,montana,30274
31,0.244,0.4058,0.2146,0.1357,montana,29857
32,0.2376,0.4622,0.189,0.1113,montana,26746
33,0.2251,0.4658,0.157,0.1521,montana,30118
34,0.1793,0.4069,0.1932,0.2206,montana,33912
35,0.1164,0.3816,0.2792,0.2229,montana,37619
36,0.2116,0.4208,0.2111,0.1565,montana,29988
37,0.214,0.3506,0.2248,0.2107,montana,33840
38,0.1411,0.4555,0.2255,0.1779,montana,31925
39,0.1929,0.3761,0.1937,0.2374,montana,32154
40,0.1553,0.3647,0.2502,0.2299,montana,32026
41,0.2007,0.4261,0.2047,0.1684,montana,31506
42,0.2325,0.3627,0.236,0.1688,montana,27473
43,0.1182,0.3749,0.3178,0.189,montana,36539
44,0.1278,0.3803,0.2959,0.196,montana,34927
45,0.0939,0.3503,0.2733,0.2826,montana,42109
46,0.095,0.2201,0.2208,0.464,montana,51721
47,0.1897,0.3765,0.2253,0.2086,montana,29767
48,0.1661,0.3801,0.2094,0.2445,montana,32589
49,0.1861,0.3957,0.2825,0.1357,montana,30356
50,0.2568,0.4396,0.2144,0.0892,montana,30905
51,0.2362,0.4096,0.2331,0.121,montana,31773
52,0.1505,0.4936,0.2291,0.1268,montana,33587
53,0.0819,0.1903,0.2373,0.4905,montana,55136
54,0.1451,0.3647,0.2125,0.2777,montana,39967
55,0.2031,0.416,0.1997,0.1811,montana,31482
56,0.153,0.3779,0.2419,0.2272,montana,35696
57,0.1676,0.3373,0.1761,0.319,montana,34675
58,0.1987,0.3299,0.2315,0.2399,montana,30475
59,0.1674,0.4291,0.1989,0.2046,montana,31965
60,0.1559,0.489,0.21,0.1451,montana,31234
61,0.1016,0.3079,0.2238,0.3668,montana,41126
62,0.1995,0.2829,0.1501,0.3674,montana,26358
63,0.1556,0.4721,0.2353,0.1371,montana,16658
64,0.1031,0.3541,0.2584,0.2844,montana,40529
65,0.1589,0.3247,0.3016,0.2148,montana,29641
66,0.2492,0.3424,0.2619,0.1465,montana,25699
67,0.1243,0.3983,0.2957,0.1817,montana,40093
68,0.1546,0.2525,0.309,0.2838,montana,42119
69,0.1778,0.3947,0.2005,0.227,montana,36057
70,0.0899,0.3803,0.3009,0.2289,montana,38336
71,0.1834,0.3508,0.2331,0.2327,montana,29636
72,0.2414,0.389,0.2217,0.1479,montana,25558
73,0.1693,0.4186,0.2748,0.1372,montana,29868
74,0.3143,0.3051,0.2412,0.1394,montana,16883
75,0.1066,0.3461,0.3029,0.2444,montana,35076
76,0.1271,0.3325,0.3287,0.2117,montana,38333
77,0.2334,0.4197,0.2176,0.1293,montana,23777
78,0.2549,0.3593,0.2568,0.129,montana,22570
79,0.1145,0.3565,0.2294,0.2996,montana,37295
80,0.1702,0.3087,0.3204,0.2007,montana,41686
81,0.2028,0.3887,0.2552,0.1533,montana,29533
82,0.1061,0.3864,0.2714,0.2361,montana,37583
83,0.2425,0.3215,0.2064,0.2296,montana,28929
84,0.1236,0.4,0.3335,0.1429,montana,35918
85,0.1797,0.3033,0.2577,0.2593,montana,24396
86,0.2304,0.4518,0.1891,0.1287,montana,25716
87,0.2191,0.3678,0.2202,0.1929,montana,26382
88,0.1795,0.3303,0.1579,0.3322,montana,32333
89,0.1912,0.3032,0.1783,0.3274,montana,17795
90,0.1696,0.3496,0.255,0.2258,montana,31256
91,0.2396,0.3735,0.1302,0.2566,montana,21234
92,0.2132,0.4468,0.216,0.1241,montana,29709
93,0.223,0.4196,0.2023,0.1551,montana,26992
94,0.1818,0.4218,0.1934,0.203,montana,36798
95,0.2379,0.5007,0.1835,0.0778,montana,22783
96,0.1808,0.3969,0.2142,0.2082,montana,36510
97,0.1885,0.3735,0.1698,0.2682,montana,34102
98,0.166,0.4172,0.2632,0.1537,montana,27831
99,0.1621,0.3787,0.2315,0.2278,montana,31020
100,0.2381,0.3966,0.2502,0.1152,montana,27438
1,0.1265,0.4132,0.2523,0.208,nevada,38654
2,0.0854,0.2698,0.2214,0.4235,nevada,50206
3,0.2026,0.5011,0.1963,0.0999,nevada,29112
4,0.1121,0.3434,0.2437,0.3008,nevada,42307
5,0.2006,0.3934,0.2151,0.1909,nevada,32483
6,0.285,0.5,0.1419,0.073,nevada,25936
7,0.2205,0.4706,0.1944,0.1144,nevada,31135
8,0.1474,0.4675,0.2107,0.1745,nevada,34754
9,0.1225,0.3691,0.2252,0.2832,nevada,40754
10,0.2582,0.449,0.1589,0.1339,nevada,26879
11,0.3366,0.4798,0.1117,0.0718,nevada,25034
12,0.1454,0.4449,0.2302,0.1794,nevada,33250
13,0.0908,0.324,0.2524,0.3328,nevada,45399
14,0.2465,0.5417,0.1519,0.06,nevada,27140
15,0.257,0.5073,0.1486,0.0872,nevada,27149
16,0.2305,0.527,0.1214,0.1211,nevada,28695
17,0.1759,0.4466,0.2187,0.1589,nevada,32455
18,0.1887,0.5305,0.1726,0.1082,nevada,30244
19,0.1912,0.4116,0.2101,0.1871,nevada,31712
20,0.2257,0.4737,0.1724,0.1282,nevada,30932
21,0.1192,0.3553,0.2689,0.2566,nevada,39124
22,0.0895,0.2897,0.2293,0.3915,nevada,46662
23,0.1274,0.2859,0.2199,0.3668,nevada,42219
24,0.2196,0.4715,0.173,0.1359,nevada,28008
25,0.0966,0.3147,0.2469,0.3418,nevada,43118
26,0.0958,0.2809,0.2484,0.3749,nevada,48800
27,0.1427,0.4584,0.2201,0.1787,nevada,33013
28,0.3061,0.5508,0.1008,0.0422,nevada,25421
29,0.1053,0.3683,0.2517,0.2747,nevada,40354
30,0.193,0.4656,0.211,0.1304,nevada,31663
31,0.1077,0.3893,0.2673,0.2357,nevada,39906
32,0.1402,0.2837,0.258,0.3182,nevada,41249
33,0.1586,0.261,0.2337,0.3467,nevada,42789
34,0.1528,0.4776,0.1851,0.1845,nevada,34609
35,0.1049,0.3228,0.268,0.3043,nevada,45690
36,0.152,0.3143,0.2378,0.2959,nevada,37355
37,0.1191,0.3716,0.2194,0.2899,nevada,40191
38,0.1835,0.3914,0.2291,0.1959,nevada,33244
39,0.1172,0.3883,0.2443,0.2502,nevada,36203
40,0.1535,0.4105,0.25,0.1861,nevada,35452
41,0.1152,0.3751,0.246,0.2637,nevada,40165
42,0.1902,0.5219,0.1778,0.1101,nevada,30950
1,0.1821,0.3281,0.2152,0.2746,new mexico,32769
2,0.2059,0.3582,0.2557,0.1803,new mexico,30539
3,0.1664,0.4137,0.2065,0.2134,new mexico,34106
4,0.2423,0.4092,0.198,0.1505,new mexico,28187
5,0.2506,0.4238,0.2014,0.1242,new mexico,27806
6,0.341,0.3809,0.1041,0.174,new mexico,22410
7,0.2109,0.4637,0.1958,0.1295,new mexico,27897
8,0.1809,0.3342,0.2727,0.2122,new mexico,37271
9,0.3064,0.3665,0.2144,0.1127,new mexico,26163
10,0.2763,0.4231,0.1665,0.134,new mexico,27569
11,0.2245,0.3675,0.2091,0.1989,new mexico,32064
12,0.2933,0.4374,0.1885,0.0808,new mexico,25673
13,0.2055,0.5635,0.1737,0.0573,new mexico,29948
14,0.2638,0.4939,0.1597,0.0827,new mexico,26050
15,0.1572,0.338,0.2061,0.2987,new mexico,37202
16,0.1696,0.4296,0.2266,0.1743,new mexico,32180
17,0.2257,0.3716,0.2009,0.2017,new mexico,30680
18,0.2503,0.3552,0.1888,0.2057,new mexico,24315
19,0.2907,0.3578,0.2065,0.1449,new mexico,27692
20,0.1279,0.3019,0.2473,0.323,new mexico,39003
21,0.3767,0.4195,0.1377,0.0661,new mexico,21262
22,0.1083,0.2441,0.239,0.4086,new mexico,43774
23,0.1467,0.3489,0.2132,0.2913,new mexico,40698
24,0.1942,0.3972,0.2358,0.1728,new mexico,31015
25,0.1846,0.3906,0.2304,0.1944,new mexico,28453
26,0.221,0.4819,0.1545,0.1426,new mexico,27851
27,0.1471,0.302,0.2171,0.3339,new mexico,40296
28,0.1377,0.356,0.1969,0.3093,new mexico,38307
29,0.0911,0.367,0.2747,0.2672,new mexico,42585
30,0.1816,0.3575,0.2241,0.2368,new mexico,31615
31,0.0484,0.1683,0.1853,0.598,new mexico,64891
32,0.3587,0.3296,0.1699,0.1418,new mexico,20403
33,0.3209,0.3286,0.2159,0.1346,new mexico,18422
34,0.2938,0.4004,0.1586,0.1472,new mexico,26697
35,0.3099,0.4116,0.1593,0.1192,new mexico,23060
36,0.2202,0.409,0.2403,0.1305,new mexico,28101
37,0.173,0.3224,0.2166,0.288,new mexico,30403
38,0.3073,0.273,0.2195,0.2002,new mexico,21263
39,0.3156,0.3215,0.2002,0.1627,new mexico,20729
40,0.2952,0.3522,0.1902,0.1623,new mexico,27408
41,0.2032,0.412,0.1847,0.2001,new mexico,29609
42,0.2361,0.3865,0.2278,0.1497,new mexico,26215
43,0.1435,0.1996,0.1753,0.4816,new mexico,47061
44,0.1463,0.2941,0.2564,0.3032,new mexico,38593
45,0.1904,0.3969,0.2237,0.1889,new mexico,32771
46,0.1699,0.3454,0.2136,0.2711,new mexico,36349
47,0.1593,0.2693,0.2133,0.3581,new mexico,38497
48,0.2172,0.3994,0.1876,0.1958,new mexico,30486
49,0.2994,0.4273,0.1449,0.1284,new mexico,24989
50,0.1811,0.316,0.2442,0.2587,new mexico,31757
51,0.2454,0.4215,0.1922,0.1409,new mexico,29120
52,0.357,0.3487,0.1299,0.1643,new mexico,21075
53,0.3622,0.4133,0.137,0.0876,new mexico,22821
54,0.196,0.3075,0.2234,0.273,new mexico,30775
55,0.1139,0.3319,0.2043,0.3499,new mexico,42161
56,0.3438,0.3518,0.2067,0.0978,new mexico,22911
57,0.1799,0.3912,0.2387,0.1902,new mexico,37116
58,0.3396,0.4547,0.1318,0.0739,new mexico,24151
59,0.2189,0.3991,0.1949,0.1871,new mexico,30695
60,0.1233,0.4191,0.2594,0.1982,new mexico,34325
61,0.2076,0.3354,0.2738,0.1831,new mexico,31837
62,0.1596,0.2589,0.2503,0.3312,new mexico,39874
63,0.2858,0.4379,0.1903,0.086,new mexico,25289
64,0.2544,0.4156,0.1767,0.1533,new mexico,31041
65,0.3272,0.4749,0.1289,0.069,new mexico,25276
66,0.2099,0.4274,0.1695,0.1932,new mexico,28989
67,0.3067,0.3753,0.2039,0.1141,new mexico,24713
68,0.1112,0.3397,0.2695,0.2796,new mexico,42303
69,0.3017,0.3825,0.1487,0.167,new mexico,25514
70,0.2731,0.4346,0.148,0.1443,new mexico,24503
1,0.1119,0.266,0.2172,0.4049,new york,44849
2,0.0738,0.247,0.2468,0.4323,new york,50526
3,0.1037,0.2756,0.2668,0.3539,new york,47543
4,0.0775,0.233,0.2117,0.4779,new york,46476
5,0.0804,0.2521,0.2573,0.4102,new york,48670
6,0.1738,0.4041,0.2124,0.2097,new york,35309
7,0.0714,0.236,0.2358,0.4568,new york,52343
8,0.0544,0.1718,0.198,0.5758,new york,60000
9,0.0689,0.2156,0.2266,0.4889,new york,53655
10,0.0789,0.1975,0.1849,0.5387,new york,54422
11,0.1122,0.3272,0.2434,0.3172,new york,41041
12,0.0689,0.1951,0.2121,0.5239,new york,55022
13,0.095,0.2147,0.164,0.5262,new york,53712
14,0.0526,0.1696,0.2029,0.5749,new york,63083
15,0.0715,0.2109,0.2026,0.5149,new york,54772
16,0.0714,0.1596,0.1606,0.6084,new york,66601
17,0.0653,0.2198,0.2355,0.4794,new york,52954
18,0.1565,0.4063,0.1933,0.2439,new york,35321
19,0.0802,0.2049,0.1853,0.5297,new york,54306
20,0.0632,0.2099,0.2206,0.5064,new york,54926
21,0.0701,0.2075,0.2226,0.4999,new york,56372
22,0.0862,0.2828,0.2293,0.4017,new york,48549
23,0.0976,0.2872,0.2465,0.3687,new york,42942
24,0.1244,0.3132,0.2485,0.3139,new york,39467
25,0.1726,0.2904,0.2037,0.3333,new york,36893
26,0.0844,0.2385,0.2314,0.4457,new york,50354
27,0.109,0.2995,0.2487,0.3429,new york,43380
28,0.0815,0.2121,0.2499,0.4565,new york,55107
29,0.1262,0.3817,0.2352,0.2569,new york,39089
30,0.1081,0.3172,0.2679,0.3068,new york,43020
31,0.1373,0.381,0.2334,0.2482,new york,36797
32,0.1476,0.4235,0.245,0.1839,new york,34892
33,0.1262,0.3512,0.248,0.2746,new york,40976
34,0.1627,0.4721,0.1774,0.1878,new york,33338
35,0.2076,0.4433,0.1979,0.1512,new york,30811
36,0.0867,0.218,0.3024,0.3929,new york,53907
37,0.101,0.3082,0.2137,0.3771,new york,47546
38,0.1669,0.3742,0.2402,0.2186,new york,36303
39,0.219,0.4847,0.1658,0.1305,new york,29270
40,0.2572,0.349,0.2,0.1938,new york,28553
41,0.1075,0.3005,0.2479,0.3441,new york,43512
42,0.1442,0.3656,0.2413,0.2489,new york,40539
43,0.1237,0.3247,0.2374,0.3142,new york,42152
44,0.0919,0.2081,0.2046,0.4955,new york,52325
45,0.1345,0.3266,0.2198,0.319,new york,39299
46,0.109,0.2874,0.2288,0.3747,new york,42625
47,0.1652,0.3286,0.2155,0.2907,new york,33015
48,0.1946,0.3168,0.2258,0.2628,new york,28095
49,0.259,0.3293,0.1989,0.2128,new york,25543
50,0.0734,0.1853,0.2184,0.5229,new york,57180
51,0.1735,0.3408,0.2015,0.2842,new york,32042
52,0.038,0.1006,0.1491,0.7123,new york,86392
53,0.1521,0.2829,0.264,0.301,new york,40488
54,0.1999,0.3836,0.2398,0.1767,new york,33783
55,0.1769,0.4224,0.2218,0.1789,new york,33123
56,0.1297,0.3236,0.2528,0.2939,new york,41016
57,0.0881,0.1998,0.2377,0.4744,new york,54868
58,0.138,0.3978,0.2501,0.2141,new york,39775
59,0.0975,0.3175,0.248,0.3369,new york,46780
60,0.1957,0.413,0.2224,0.1689,new york,32928
61,0.117,0.315,0.2352,0.3327,new york,41484
62,0.0615,0.2177,0.2304,0.4904,new york,56957
63,0.094,0.2808,0.2172,0.408,new york,46614
64,0.0908,0.2605,0.243,0.4058,new york,48987
65,0.0757,0.1764,0.178,0.57,new york,63550
66,0.0357,0.0913,0.135,0.7379,new york,90208
67,0.0443,0.0869,0.1324,0.7364,new york,91868
68,0.1571,0.2874,0.2174,0.338,new york,41158
69,0.0731,0.1571,0.1481,0.6217,new york,61869
70,0.1064,0.2987,0.2323,0.3626,new york,43751
71,0.1724,0.3176,0.2361,0.2738,new york,35889
72,0.2147,0.3701,0.2132,0.202,new york,30110
73,0.0344,0.0946,0.133,0.738,new york,99643
74,0.0563,0.1493,0.1746,0.6199,new york,75537
75,0.0385,0.0923,0.1501,0.7191,new york,94491
76,0.035,0.0874,0.2004,0.6773,new york,86068
77,0.277,0.4025,0.224,0.0965,new york,24788
78,0.296,0.4262,0.1832,0.0946,new york,24176
79,0.2404,0.4521,0.202,0.1055,new york,26473
80,0.15,0.3879,0.2679,0.1942,new york,35593
81,0.1577,0.2701,0.2408,0.3314,new york,39226
82,0.124,0.299,0.2761,0.3008,new york,42376
83,0.1813,0.3867,0.2349,0.197,new york,34314
84,0.2655,0.448,0.1854,0.1011,new york,25262
85,0.2516,0.4005,0.1941,0.1538,new york,28224
86,0.3177,0.4329,0.1819,0.0675,new york,23161
87,0.1798,0.3949,0.2453,0.18,new york,31606
88,0.0673,0.1742,0.1617,0.5968,new york,60564
89,0.1308,0.3504,0.2442,0.2747,new york,40053
90,0.1139,0.2682,0.2242,0.3937,new york,41999
91,0.1122,0.2341,0.1804,0.4733,new york,45765
92,0.0802,0.1535,0.1852,0.5811,new york,60836
93,0.0715,0.1559,0.1843,0.5883,new york,58899
94,0.0885,0.2092,0.2084,0.4938,new york,52626
95,0.1046,0.2403,0.2082,0.4469,new york,46073
96,0.0932,0.2409,0.2023,0.4636,new york,48214
97,0.118,0.2587,0.2003,0.423,new york,39528
98,0.1222,0.255,0.2189,0.4039,new york,39839
99,0.1181,0.2348,0.2216,0.4255,new york,45283
100,0.1463,0.3412,0.2362,0.2763,new york,36210
101,0.1079,0.3464,0.2685,0.2771,new york,38796
102,0.1471,0.3701,0.247,0.2358,new york,34875
