district,percent female,state
8,0.5009,west virginia
9,0.5101,west virginia
11,0.5181,west virginia
12,0.5095,west virginia
14,0.5137,west virginia
15,0.5046,west virginia
18,0.5149,west virginia
20,0.514,west virginia
21,0.5075,west virginia
23,0.5174,west virginia
25,0.505,west virginia
26,0.4986,west virginia
29,0.5289,west virginia
30,0.5315,west virginia
31,0.4997,west virginia
33,0.4956,west virginia
34,0.4567,west virginia
37,0.5305,west virginia
38,0.5087,west virginia
39,0.5032,west virginia
40,0.5179,west virginia
41,0.5214,west virginia
44,0.5113,west virginia
45,0.5019,west virginia
46,0.5014,west virginia
47,0.5232,west virginia
49,0.4907,west virginia
52,0.4647,west virginia
53,0.5084,west virginia
54,0.5086,west virginia
55,0.5037,west virginia
56,0.4984,west virginia
57,0.5084,west virginia
58,0.4902,west virginia
59,0.5034,west virginia
60,0.4942,west virginia
61,0.5493,west virginia
62,0.4969,west virginia
63,0.505,west virginia
64,0.5095,west virginia
65,0.5296,west virginia
66,0.5008,west virginia
67,0.5118,west virginia
1,0.4984,wisconsin
2,0.5083,wisconsin
3,0.5069,wisconsin
4,0.5025,wisconsin
5,0.5004,wisconsin
6,0.507,wisconsin
7,0.5155,wisconsin
8,0.5222,wisconsin
9,0.5308,wisconsin
10,0.5412,wisconsin
11,0.5719,wisconsin
12,0.5709,wisconsin
13,0.5304,wisconsin
14,0.5269,wisconsin
15,0.5254,wisconsin
16,0.5181,wisconsin
17,0.566,wisconsin
18,0.5555,wisconsin
19,0.4817,wisconsin
20,0.5059,wisconsin
21,0.5135,wisconsin
22,0.5115,wisconsin
23,0.5276,wisconsin
24,0.5256,wisconsin
25,0.5121,wisconsin
26,0.5011,wisconsin
27,0.5093,wisconsin
28,0.5,wisconsin
29,0.5077,wisconsin
30,0.5133,wisconsin
31,0.5177,wisconsin
32,0.5037,wisconsin
33,0.5154,wisconsin
34,0.4993,wisconsin
35,0.498,wisconsin
36,0.4936,wisconsin
37,0.5058,wisconsin
38,0.4988,wisconsin
39,0.4951,wisconsin
40,0.4798,wisconsin
41,0.4984,wisconsin
42,0.4781,wisconsin
43,0.4941,wisconsin
44,0.5216,wisconsin
45,0.5226,wisconsin
46,0.5313,wisconsin
47,0.5038,wisconsin
48,0.5214,wisconsin
49,0.48,wisconsin
50,0.4854,wisconsin
51,0.5071,wisconsin
52,0.5249,wisconsin
53,0.441,wisconsin
54,0.5237,wisconsin
55,0.5072,wisconsin
56,0.5147,wisconsin
57,0.5141,wisconsin
58,0.5173,wisconsin
59,0.4793,wisconsin
60,0.5022,wisconsin
61,0.5012,wisconsin
62,0.5097,wisconsin
63,0.5076,wisconsin
64,0.5239,wisconsin
65,0.5175,wisconsin
66,0.5138,wisconsin
67,0.4926,wisconsin
68,0.4782,wisconsin
69,0.5071,wisconsin
70,0.4908,wisconsin
71,0.5078,wisconsin
72,0.5036,wisconsin
73,0.503,wisconsin
74,0.4956,wisconsin
75,0.5021,wisconsin
76,0.4957,wisconsin
77,0.5176,wisconsin
78,0.5214,wisconsin
79,0.519,wisconsin
80,0.4993,wisconsin
81,0.4973,wisconsin
82,0.5108,wisconsin
83,0.504,wisconsin
84,0.5168,wisconsin
85,0.5207,wisconsin
86,0.4912,wisconsin
87,0.4915,wisconsin
88,0.5198,wisconsin
89,0.5037,wisconsin
90,0.5084,wisconsin
91,0.5251,wisconsin
92,0.4844,wisconsin
93,0.4967,wisconsin
94,0.5098,wisconsin
95,0.5267,wisconsin
96,0.4939,wisconsin
97,0.5136,wisconsin
98,0.5289,wisconsin
99,0.5054,wisconsin
1,0.4786,wyoming
2,0.5041,wyoming
3,0.4697,wyoming
4,0.4876,wyoming
5,0.4805,wyoming
6,0.5051,wyoming
7,0.5061,wyoming
8,0.5285,wyoming
9,0.5069,wyoming
10,0.4671,wyoming
11,0.5077,wyoming
12,0.4615,wyoming
13,0.4839,wyoming
14,0.4988,wyoming
15,0.4825,wyoming
16,0.4119,wyoming
17,0.4523,wyoming
18,0.4512,wyoming
19,0.4664,wyoming
20,0.4628,wyoming
21,0.4932,wyoming
22,0.498,wyoming
23,0.5176,wyoming
24,0.5222,wyoming
25,0.5113,wyoming
26,0.4721,wyoming
27,0.5104,wyoming
28,0.4991,wyoming
29,0.5253,wyoming
30,0.4997,wyoming
31,0.4815,wyoming
32,0.5059,wyoming
33,0.5168,wyoming
34,0.4891,wyoming
35,0.5008,wyoming
36,0.5066,wyoming
37,0.4619,wyoming
38,0.5209,wyoming
39,0.4989,wyoming
40,0.4838,wyoming
41,0.5343,wyoming
42,0.4495,wyoming
43,0.4987,wyoming
44,0.4756,wyoming
45,0.4659,wyoming
46,0.4925,wyoming
47,0.4238,wyoming
48,0.4893,wyoming
49,0.5475,wyoming
50,0.4968,wyoming
51,0.5052,wyoming
52,0.4845,wyoming
53,0.4744,wyoming
54,0.525,wyoming
55,0.4888,wyoming
56,0.4685,wyoming
57,0.5205,wyoming
58,0.4612,wyoming
59,0.5261,wyoming
60,0.5021,wyoming
