district,less than highschool,highschool,college or associate,bachelor or higher,state
4,0.1374,0.2916,0.3556,0.2154,oklahoma
5,0.1528,0.3501,0.3279,0.1693,oklahoma
6,0.1348,0.3866,0.3284,0.1502,oklahoma
7,0.1602,0.3691,0.346,0.1246,oklahoma
8,0.1415,0.3889,0.3281,0.1415,oklahoma
9,0.0861,0.3403,0.3728,0.2009,oklahoma
10,0.1293,0.4134,0.2914,0.166,oklahoma
11,0.0843,0.3186,0.3222,0.2749,oklahoma
12,0.1396,0.3765,0.3077,0.1763,oklahoma
13,0.1501,0.37,0.3171,0.1629,oklahoma
14,0.1437,0.3605,0.3119,0.1838,oklahoma
15,0.1942,0.3901,0.2875,0.1282,oklahoma
16,0.1305,0.3767,0.3488,0.144,oklahoma
17,0.1454,0.3491,0.3502,0.1553,oklahoma
18,0.1606,0.399,0.3032,0.1373,oklahoma
19,0.1856,0.4026,0.2823,0.1295,oklahoma
20,0.1477,0.3622,0.3154,0.1747,oklahoma
21,0.14,0.3294,0.3268,0.2038,oklahoma
22,0.1759,0.3826,0.2778,0.1638,oklahoma
23,0.1937,0.338,0.3333,0.1351,oklahoma
24,0.1872,0.3842,0.3119,0.1167,oklahoma
25,0.1191,0.3329,0.3119,0.236,oklahoma
26,0.1388,0.3252,0.3578,0.1782,oklahoma
27,0.1354,0.3594,0.3575,0.1477,oklahoma
28,0.1633,0.3629,0.3441,0.1296,oklahoma
29,0.1417,0.4241,0.299,0.1352,oklahoma
30,0.1304,0.3733,0.3157,0.1807,oklahoma
31,0.0966,0.2839,0.3188,0.3006,oklahoma
32,0.1486,0.3773,0.341,0.1331,oklahoma
33,0.1166,0.323,0.293,0.2674,oklahoma
34,0.037,0.1619,0.521,0.2801,oklahoma
35,0.1336,0.4046,0.285,0.1769,oklahoma
36,0.125,0.4124,0.2988,0.1639,oklahoma
37,0.1348,0.3459,0.3422,0.1771,oklahoma
38,0.1235,0.3796,0.3324,0.1645,oklahoma
39,0.0536,0.1727,0.3184,0.4553,oklahoma
40,0.1561,0.3904,0.2831,0.1704,oklahoma
41,0.0835,0.2586,0.3172,0.3407,oklahoma
42,0.1482,0.4128,0.2816,0.1574,oklahoma
43,0.0749,0.2805,0.4009,0.2437,oklahoma
44,0.0575,0.1827,0.4838,0.2761,oklahoma
45,0.0742,0.199,0.4011,0.3257,oklahoma
46,0.0739,0.2044,0.3135,0.4082,oklahoma
47,0.0892,0.2983,0.3866,0.2259,oklahoma
48,0.1593,0.3734,0.2935,0.1737,oklahoma
49,0.1664,0.3858,0.3002,0.1476,oklahoma
50,0.1502,0.3926,0.2995,0.1577,oklahoma
51,0.1276,0.393,0.3127,0.1667,oklahoma
52,0.1713,0.3021,0.3502,0.1763,oklahoma
53,0.0707,0.2748,0.3995,0.255,oklahoma
54,0.1146,0.3155,0.3773,0.1926,oklahoma
55,0.1578,0.3913,0.2793,0.1716,oklahoma
56,0.1431,0.4152,0.2929,0.1489,oklahoma
57,0.1188,0.3332,0.3223,0.2258,oklahoma
58,0.1312,0.3737,0.3002,0.1949,oklahoma
59,0.1266,0.3788,0.3095,0.1851,oklahoma
60,0.128,0.3759,0.3246,0.1716,oklahoma
61,0.2255,0.3316,0.2583,0.1846,oklahoma
62,0.0817,0.3494,0.3857,0.1832,oklahoma
63,0.1479,0.3667,0.316,0.1694,oklahoma
64,0.1354,0.3338,0.3442,0.1866,oklahoma
65,0.0918,0.4006,0.3266,0.1811,oklahoma
66,0.1398,0.3432,0.328,0.189,oklahoma
67,0.0376,0.1467,0.3105,0.5052,oklahoma
68,0.1157,0.2865,0.3476,0.2502,oklahoma
69,0.0729,0.1973,0.321,0.4088,oklahoma
70,0.0567,0.1654,0.3062,0.4717,oklahoma
71,0.0935,0.2238,0.3306,0.3521,oklahoma
72,0.225,0.3381,0.3268,0.1102,oklahoma
73,0.2002,0.3495,0.2945,0.1557,oklahoma
74,0.0768,0.263,0.3414,0.3188,oklahoma
75,0.1572,0.297,0.3358,0.21,oklahoma
76,0.0775,0.2451,0.3703,0.307,oklahoma
77,0.231,0.3526,0.3064,0.11,oklahoma
78,0.1293,0.253,0.3383,0.2794,oklahoma
79,0.0893,0.2225,0.3439,0.3443,oklahoma
80,0.0654,0.2393,0.3816,0.3136,oklahoma
81,0.0378,0.1743,0.3947,0.3931,oklahoma
82,0.0306,0.1438,0.3009,0.5246,oklahoma
83,0.0375,0.1864,0.3055,0.4706,oklahoma
84,0.1615,0.2991,0.3297,0.2097,oklahoma
85,0.0566,0.1638,0.2996,0.48,oklahoma
86,0.1992,0.4348,0.2445,0.1216,oklahoma
87,0.1351,0.2887,0.3234,0.2529,oklahoma
88,0.1501,0.2339,0.3013,0.3148,oklahoma
89,0.5114,0.2883,0.1664,0.0338,oklahoma
90,0.2192,0.3197,0.3106,0.1505,oklahoma
91,0.0693,0.2467,0.393,0.291,oklahoma
92,0.3579,0.332,0.2258,0.0842,oklahoma
93,0.2997,0.337,0.2823,0.081,oklahoma
94,0.1359,0.354,0.3695,0.1406,oklahoma
95,0.0922,0.3082,0.4194,0.1801,oklahoma
96,0.0716,0.2653,0.3009,0.3622,oklahoma
97,0.1356,0.3107,0.339,0.2147,oklahoma
98,0.0831,0.2948,0.3771,0.245,oklahoma
99,0.1468,0.2856,0.3299,0.2376,oklahoma
100,0.0727,0.2351,0.3818,0.3104,oklahoma
101,0.1009,0.2815,0.3735,0.2441,oklahoma
1,0.1135,0.3104,0.3841,0.192,oregon
2,0.1236,0.3327,0.3952,0.1486,oregon
3,0.127,0.3276,0.3903,0.1551,oregon
4,0.1196,0.3372,0.3862,0.157,oregon
5,0.0812,0.2147,0.3433,0.3609,oregon
6,0.1462,0.2721,0.3638,0.218,oregon
7,0.1267,0.3292,0.3966,0.1475,oregon
8,0.0671,0.1776,0.3868,0.3685,oregon
9,0.1101,0.3085,0.3899,0.1915,oregon
10,0.1139,0.3207,0.3636,0.2018,oregon
11,0.0689,0.2363,0.4566,0.2382,oregon
12,0.1312,0.3241,0.394,0.1508,oregon
13,0.0614,0.1985,0.4051,0.335,oregon
14,0.1047,0.2801,0.4213,0.1938,oregon
15,0.0961,0.2592,0.4065,0.2382,oregon
16,0.0351,0.1218,0.4144,0.4286,oregon
17,0.1132,0.3458,0.395,0.146,oregon
18,0.1287,0.3055,0.3715,0.1943,oregon
19,0.0979,0.2651,0.4074,0.2296,oregon
20,0.0865,0.2173,0.3866,0.3095,oregon
21,0.1633,0.3001,0.3724,0.1642,oregon
22,0.268,0.2943,0.3194,0.1183,oregon
23,0.093,0.2871,0.3681,0.2517,oregon
24,0.1268,0.2946,0.3507,0.2279,oregon
25,0.1108,0.2522,0.3898,0.2472,oregon
26,0.0641,0.1933,0.3429,0.3997,oregon
27,0.0782,0.1564,0.3065,0.4589,oregon
28,0.1192,0.2488,0.3331,0.2988,oregon
29,0.2038,0.2825,0.3282,0.1854,oregon
30,0.08,0.2003,0.3253,0.3944,oregon
31,0.0905,0.2904,0.3687,0.2504,oregon
32,0.0988,0.2923,0.3987,0.2102,oregon
33,0.0306,0.0931,0.2316,0.6447,oregon
34,0.0855,0.1735,0.3061,0.4349,oregon
35,0.0791,0.1781,0.3317,0.4112,oregon
36,0.0338,0.0808,0.2844,0.601,oregon
37,0.0554,0.1546,0.3328,0.4572,oregon
38,0.0254,0.092,0.2671,0.6155,oregon
39,0.0821,0.2643,0.4056,0.2479,oregon
40,0.0856,0.2763,0.4257,0.2124,oregon
41,0.0634,0.1993,0.3731,0.3642,oregon
42,0.044,0.117,0.2891,0.5499,oregon
43,0.0538,0.1207,0.2853,0.5401,oregon
44,0.1167,0.1938,0.355,0.3346,oregon
45,0.0686,0.1687,0.3183,0.4444,oregon
46,0.1085,0.2011,0.3104,0.38,oregon
47,0.1803,0.2883,0.3555,0.1758,oregon
48,0.133,0.252,0.3823,0.2327,oregon
49,0.1534,0.2729,0.3855,0.1882,oregon
50,0.1402,0.2924,0.3867,0.1807,oregon
51,0.1276,0.251,0.3672,0.2543,oregon
52,0.1319,0.2831,0.3521,0.233,oregon
53,0.0861,0.2572,0.3767,0.28,oregon
54,0.0611,0.1832,0.3731,0.3825,oregon
55,0.126,0.369,0.3653,0.1397,oregon
56,0.13,0.3039,0.3867,0.1793,oregon
57,0.2229,0.3044,0.3448,0.1279,oregon
58,0.0907,0.3226,0.3962,0.1905,oregon
59,0.1324,0.288,0.3769,0.2028,oregon
60,0.1551,0.3186,0.3659,0.1605,oregon
1,0.1612,0.4326,0.2512,0.155,pennsylvania
2,0.0826,0.3696,0.2825,0.2652,pennsylvania
3,0.0538,0.3113,0.2717,0.3633,pennsylvania
4,0.0816,0.4149,0.2996,0.2038,pennsylvania
5,0.133,0.4081,0.2591,0.1999,pennsylvania
6,0.0865,0.4032,0.2642,0.2462,pennsylvania
7,0.1059,0.4311,0.2654,0.1977,pennsylvania
8,0.0994,0.4306,0.2603,0.2098,pennsylvania
9,0.1063,0.437,0.2636,0.193,pennsylvania
10,0.0916,0.3963,0.331,0.1811,pennsylvania
11,0.0891,0.3992,0.3076,0.204,pennsylvania
12,0.0429,0.2342,0.2337,0.4892,pennsylvania
13,0.1475,0.3086,0.246,0.2979,pennsylvania
14,0.0787,0.3818,0.2976,0.2419,pennsylvania
15,0.0794,0.3861,0.2921,0.2424,pennsylvania
16,0.0904,0.3943,0.3026,0.2128,pennsylvania
17,0.1274,0.4523,0.2409,0.1794,pennsylvania
18,0.0869,0.3659,0.2765,0.2707,pennsylvania
19,0.1064,0.3243,0.3521,0.2172,pennsylvania
20,0.0769,0.3044,0.2706,0.3482,pennsylvania
21,0.0651,0.2646,0.2678,0.4025,pennsylvania
22,0.2566,0.3784,0.2678,0.0972,pennsylvania
23,0.0221,0.1225,0.3198,0.5357,pennsylvania
24,0.0872,0.261,0.2741,0.3777,pennsylvania
25,0.0651,0.3396,0.3035,0.2918,pennsylvania
26,0.1123,0.3281,0.2447,0.3149,pennsylvania
27,0.0911,0.3304,0.29,0.2885,pennsylvania
28,0.0346,0.1509,0.1974,0.6171,pennsylvania
29,0.0708,0.2823,0.2688,0.3781,pennsylvania
30,0.0459,0.2523,0.2304,0.4714,pennsylvania
31,0.0359,0.1586,0.202,0.6036,pennsylvania
32,0.0675,0.2884,0.3304,0.3137,pennsylvania
33,0.0855,0.3764,0.2778,0.2602,pennsylvania
34,0.0616,0.322,0.2749,0.3415,pennsylvania
35,0.1004,0.4103,0.321,0.1683,pennsylvania
36,0.083,0.3192,0.3106,0.2873,pennsylvania
37,0.1293,0.4238,0.2269,0.22,pennsylvania
38,0.0688,0.3643,0.3088,0.2582,pennsylvania
39,0.0494,0.3372,0.2907,0.3227,pennsylvania
40,0.0378,0.1989,0.2264,0.5369,pennsylvania
41,0.0737,0.3427,0.2499,0.3338,pennsylvania
42,0.0386,0.2111,0.2187,0.5316,pennsylvania
43,0.1734,0.3206,0.2503,0.2557,pennsylvania
44,0.058,0.227,0.2677,0.4473,pennsylvania
45,0.0696,0.3168,0.2627,0.3509,pennsylvania
46,0.083,0.3578,0.2518,0.3074,pennsylvania
47,0.1131,0.3997,0.2585,0.2287,pennsylvania
48,0.0873,0.3577,0.2756,0.2794,pennsylvania
49,0.0853,0.4368,0.2903,0.1876,pennsylvania
50,0.1353,0.4844,0.2247,0.1556,pennsylvania
51,0.1408,0.4981,0.2212,0.1399,pennsylvania
52,0.1184,0.4859,0.2517,0.144,pennsylvania
53,0.0908,0.3243,0.2609,0.324,pennsylvania
54,0.0601,0.315,0.2725,0.3524,pennsylvania
55,0.0922,0.4409,0.2989,0.168,pennsylvania
56,0.0481,0.344,0.2913,0.3167,pennsylvania
57,0.0744,0.3568,0.298,0.2708,pennsylvania
58,0.0797,0.4303,0.2966,0.1934,pennsylvania
59,0.0828,0.382,0.2935,0.2417,pennsylvania
60,0.0904,0.4623,0.2687,0.1786,pennsylvania
61,0.0444,0.2118,0.2242,0.5197,pennsylvania
62,0.0816,0.3548,0.348,0.2156,pennsylvania
63,0.1301,0.472,0.2449,0.153,pennsylvania
64,0.1212,0.4901,0.237,0.1518,pennsylvania
65,0.1181,0.4674,0.254,0.1605,pennsylvania
66,0.1389,0.5052,0.2239,0.132,pennsylvania
67,0.1134,0.4693,0.2622,0.1551,pennsylvania
68,0.117,0.4506,0.2578,0.1746,pennsylvania
69,0.1301,0.4911,0.2367,0.1421,pennsylvania
70,0.1473,0.3068,0.2259,0.32,pennsylvania
71,0.0992,0.4122,0.2917,0.1969,pennsylvania
72,0.0903,0.4494,0.2673,0.193,pennsylvania
73,0.142,0.508,0.2275,0.1226,pennsylvania
74,0.1016,0.3487,0.256,0.2937,pennsylvania
75,0.0993,0.4866,0.2573,0.1569,pennsylvania
76,0.123,0.4589,0.2638,0.1544,pennsylvania
77,0.0361,0.2218,0.4499,0.2921,pennsylvania
78,0.1447,0.5027,0.2212,0.1314,pennsylvania
79,0.1017,0.4771,0.2512,0.17,pennsylvania
80,0.0855,0.4699,0.2452,0.1993,pennsylvania
81,0.0959,0.4506,0.2279,0.2256,pennsylvania
82,0.1713,0.5116,0.1995,0.1176,pennsylvania
83,0.1149,0.3867,0.3126,0.1857,pennsylvania
84,0.1118,0.4313,0.2786,0.1783,pennsylvania
85,0.1439,0.3728,0.2993,0.1841,pennsylvania
86,0.1336,0.4195,0.2925,0.1543,pennsylvania
87,0.0777,0.265,0.2508,0.4065,pennsylvania
88,0.0731,0.3112,0.2979,0.3177,pennsylvania
89,0.1387,0.4084,0.2313,0.2216,pennsylvania
90,0.1292,0.4471,0.2481,0.1756,pennsylvania
91,0.1076,0.3838,0.2871,0.2215,pennsylvania
92,0.0886,0.3946,0.2582,0.2587,pennsylvania
93,0.0977,0.3637,0.2676,0.271,pennsylvania
94,0.127,0.4172,0.2698,0.1861,pennsylvania
95,0.1728,0.4,0.274,0.1532,pennsylvania
96,0.2266,0.366,0.2363,0.171,pennsylvania
97,0.0796,0.3025,0.2309,0.387,pennsylvania
98,0.1033,0.4353,0.2539,0.2075,pennsylvania
99,0.2597,0.38,0.1986,0.1616,pennsylvania
100,0.2177,0.4048,0.2344,0.1431,pennsylvania
101,0.1418,0.401,0.23,0.2272,pennsylvania
102,0.1464,0.4434,0.2638,0.1465,pennsylvania
103,0.1911,0.3669,0.2759,0.1661,pennsylvania
104,0.0989,0.3795,0.2605,0.261,pennsylvania
105,0.0693,0.2953,0.283,0.3524,pennsylvania
106,0.0933,0.3058,0.2567,0.3442,pennsylvania
107,0.1416,0.4718,0.2094,0.1772,pennsylvania
108,0.1533,0.4763,0.2168,0.1536,pennsylvania
109,0.1045,0.4054,0.3073,0.1828,pennsylvania
110,0.1189,0.4758,0.2383,0.167,pennsylvania
111,0.1115,0.4644,0.2512,0.1729,pennsylvania
112,0.1026,0.3233,0.3227,0.2515,pennsylvania
113,0.1181,0.3661,0.2866,0.2292,pennsylvania
114,0.087,0.3895,0.2718,0.2517,pennsylvania
115,0.1132,0.342,0.34,0.2048,pennsylvania
116,0.1483,0.4033,0.2756,0.1728,pennsylvania
117,0.076,0.3949,0.2972,0.2319,pennsylvania
118,0.0953,0.388,0.2922,0.2246,pennsylvania
119,0.1128,0.4192,0.2955,0.1726,pennsylvania
120,0.0827,0.3418,0.3059,0.2697,pennsylvania
121,0.1328,0.3865,0.3161,0.1646,pennsylvania
122,0.1098,0.462,0.276,0.1521,pennsylvania
123,0.1401,0.5133,0.2371,0.1095,pennsylvania
124,0.1185,0.4315,0.2677,0.1823,pennsylvania
125,0.1308,0.4633,0.2501,0.1558,pennsylvania
126,0.1812,0.4041,0.2624,0.1523,pennsylvania
127,0.323,0.3666,0.2349,0.0755,pennsylvania
128,0.089,0.3288,0.2658,0.3164,pennsylvania
129,0.0942,0.3646,0.251,0.2902,pennsylvania
130,0.0976,0.3905,0.2528,0.259,pennsylvania
131,0.0664,0.3253,0.276,0.3323,pennsylvania
132,0.1519,0.3564,0.3077,0.1839,pennsylvania
133,0.1048,0.3591,0.3036,0.2325,pennsylvania
134,0.093,0.3044,0.2403,0.3623,pennsylvania
135,0.1126,0.3148,0.3388,0.2338,pennsylvania
136,0.1135,0.3574,0.3256,0.2035,pennsylvania
137,0.0841,0.3513,0.2809,0.2836,pennsylvania
138,0.0735,0.3331,0.2883,0.305,pennsylvania
139,0.0826,0.3714,0.3051,0.2409,pennsylvania
140,0.0755,0.4152,0.3125,0.1968,pennsylvania
141,0.1052,0.4368,0.2892,0.1688,pennsylvania
142,0.067,0.2866,0.2904,0.356,pennsylvania
143,0.0552,0.2519,0.2466,0.4463,pennsylvania
144,0.0644,0.2682,0.268,0.3994,pennsylvania
145,0.0889,0.3738,0.2509,0.2864,pennsylvania
146,0.0754,0.3125,0.2705,0.3416,pennsylvania
147,0.0637,0.3296,0.2604,0.3463,pennsylvania
148,0.0425,0.1758,0.1919,0.5899,pennsylvania
149,0.0465,0.1857,0.2098,0.558,pennsylvania
150,0.0637,0.2511,0.2443,0.4409,pennsylvania
151,0.0489,0.2149,0.231,0.5052,pennsylvania
152,0.0549,0.2556,0.2649,0.4245,pennsylvania
153,0.0548,0.2413,0.2478,0.4561,pennsylvania
154,0.0502,0.1939,0.2513,0.5046,pennsylvania
155,0.0468,0.2127,0.2206,0.5199,pennsylvania
156,0.0389,0.1784,0.2831,0.4995,pennsylvania
157,0.0397,0.1825,0.1782,0.5996,pennsylvania
158,0.0773,0.1928,0.2295,0.5004,pennsylvania
159,0.1763,0.4405,0.2699,0.1133,pennsylvania
160,0.0925,0.2712,0.2096,0.4267,pennsylvania
161,0.0604,0.3002,0.2699,0.3695,pennsylvania
162,0.0834,0.4201,0.2893,0.2073,pennsylvania
163,0.0597,0.3273,0.2778,0.3351,pennsylvania
164,0.1379,0.33,0.3005,0.2316,pennsylvania
165,0.0565,0.2373,0.2647,0.4416,pennsylvania
166,0.0336,0.1801,0.2656,0.5207,pennsylvania
167,0.0398,0.155,0.2059,0.5993,pennsylvania
168,0.0357,0.214,0.2376,0.5128,pennsylvania
169,0.1121,0.4141,0.2571,0.2167,pennsylvania
170,0.1133,0.39,0.2554,0.2413,pennsylvania
171,0.0938,0.3252,0.2209,0.36,pennsylvania
172,0.1679,0.373,0.2281,0.231,pennsylvania
173,0.1461,0.4487,0.252,0.1532,pennsylvania
174,0.1284,0.3747,0.2532,0.2437,pennsylvania
175,0.1428,0.2106,0.1529,0.4937,pennsylvania
176,0.0963,0.3933,0.3004,0.21,pennsylvania
177,0.1577,0.4072,0.2494,0.1857,pennsylvania
178,0.0357,0.1994,0.2496,0.5153,pennsylvania
179,0.2527,0.4015,0.252,0.0938,pennsylvania
180,0.3784,0.4109,0.1647,0.046,pennsylvania
181,0.1795,0.3405,0.3274,0.1526,pennsylvania
182,0.0474,0.0943,0.1418,0.7165,pennsylvania
183,0.0934,0.3899,0.267,0.2497,pennsylvania
184,0.2366,0.3393,0.1838,0.2403,pennsylvania
185,0.1414,0.388,0.2785,0.1921,pennsylvania
186,0.1707,0.2847,0.2373,0.3073,pennsylvania
187,0.0668,0.3096,0.3061,0.3175,pennsylvania
188,0.0911,0.2222,0.3769,0.3098,pennsylvania
189,0.1143,0.3448,0.33,0.2108,pennsylvania
190,0.1808,0.3278,0.3107,0.1806,pennsylvania
191,0.178,0.411,0.3021,0.1089,pennsylvania
192,0.1232,0.3277,0.3726,0.1765,pennsylvania
193,0.1285,0.4443,0.2306,0.1967,pennsylvania
194,0.0613,0.2273,0.2085,0.5029,pennsylvania
195,0.1467,0.2894,0.2802,0.2838,pennsylvania
196,0.1065,0.4516,0.2426,0.1993,pennsylvania
197,0.3455,0.3816,0.2066,0.0663,pennsylvania
198,0.1788,0.3839,0.2963,0.1411,pennsylvania
199,0.0959,0.3811,0.2687,0.2543,pennsylvania
200,0.0933,0.2542,0.2771,0.3754,pennsylvania
201,0.1849,0.3724,0.2829,0.1597,pennsylvania
202,0.212,0.3661,0.2848,0.1371,pennsylvania
203,0.2063,0.3642,0.2893,0.1401,pennsylvania
1,0.0221,0.1878,0.3743,0.4159,rhode island
2,0.1039,0.154,0.2641,0.478,rhode island
3,0.239,0.2614,0.3554,0.1442,rhode island
4,0.0931,0.1341,0.1527,0.6201,rhode island
5,0.1029,0.2557,0.4417,0.1996,rhode island
6,0.1735,0.2901,0.2905,0.2459,rhode island
7,0.2234,0.2998,0.2743,0.2025,rhode island
8,0.2502,0.2337,0.3012,0.2149,rhode island
9,0.355,0.2477,0.2505,0.1468,rhode island
10,0.3264,0.291,0.2433,0.1393,rhode island
11,0.2967,0.2765,0.3064,0.1204,rhode island
12,0.2189,0.3049,0.3416,0.1346,rhode island
13,0.3115,0.3426,0.2546,0.0913,rhode island
14,0.1603,0.461,0.2772,0.1016,rhode island
15,0.0924,0.2733,0.2795,0.3548,rhode island
16,0.0751,0.2975,0.2945,0.3329,rhode island
17,0.1375,0.3165,0.3045,0.2415,rhode island
18,0.0908,0.2609,0.3205,0.3277,rhode island
19,0.0867,0.2303,0.3011,0.3819,rhode island
20,0.1656,0.3013,0.3334,0.1998,rhode island
21,0.0845,0.3228,0.3351,0.2577,rhode island
22,0.1057,0.2962,0.3501,0.248,rhode island
23,0.0771,0.3033,0.3298,0.2898,rhode island
24,0.049,0.2219,0.2944,0.4347,rhode island
25,0.1317,0.3643,0.3519,0.1522,rhode island
26,0.1481,0.29,0.3275,0.2344,rhode island
27,0.0737,0.2967,0.3815,0.2481,rhode island
28,0.0635,0.3477,0.3331,0.2558,rhode island
29,0.0898,0.3052,0.3081,0.2968,rhode island
30,0.051,0.1669,0.2107,0.5714,rhode island
31,0.0818,0.2298,0.2608,0.4276,rhode island
32,0.0419,0.1698,0.2818,0.5065,rhode island
33,0.0354,0.1702,0.2892,0.5052,rhode island
34,0.0651,0.1891,0.2963,0.4495,rhode island
35,0.0277,0.2692,0.401,0.302,rhode island
36,0.0495,0.2427,0.307,0.4009,rhode island
37,0.0965,0.2719,0.3185,0.3131,rhode island
38,0.1066,0.3314,0.3156,0.2465,rhode island
39,0.0897,0.2887,0.2837,0.338,rhode island
40,0.0663,0.3045,0.3354,0.2938,rhode island
41,0.0619,0.2706,0.2592,0.4083,rhode island
42,0.1386,0.3355,0.2904,0.2355,rhode island
43,0.0885,0.3956,0.3171,0.1988,rhode island
44,0.0721,0.2721,0.2857,0.3701,rhode island
45,0.0811,0.2816,0.2925,0.3448,rhode island
46,0.0985,0.2732,0.3102,0.3182,rhode island
47,0.1222,0.3163,0.3176,0.244,rhode island
48,0.0872,0.3174,0.3095,0.2859,rhode island
49,0.2417,0.3873,0.2697,0.1014,rhode island
50,0.1713,0.3569,0.3277,0.1441,rhode island
51,0.1875,0.3368,0.2709,0.2048,rhode island
52,0.0807,0.2243,0.2837,0.4113,rhode island
53,0.0561,0.2619,0.3893,0.2927,rhode island
54,0.1071,0.3052,0.2894,0.2983,rhode island
55,0.1063,0.3383,0.295,0.2603,rhode island
56,0.4087,0.3017,0.2154,0.0742,rhode island
57,0.2449,0.2899,0.2815,0.1838,rhode island
58,0.2363,0.3508,0.3004,0.1125,rhode island
59,0.2384,0.2677,0.2386,0.2553,rhode island
60,0.1828,0.3696,0.3083,0.1393,rhode island
61,0.139,0.3405,0.3167,0.2038,rhode island
62,0.1664,0.3356,0.32,0.178,rhode island
63,0.1547,0.2721,0.2664,0.3068,rhode island
64,0.2365,0.3204,0.2866,0.1565,rhode island
65,0.1622,0.296,0.2774,0.2643,rhode island
66,0.068,0.1806,0.2326,0.5187,rhode island
67,0.0842,0.2291,0.249,0.4377,rhode island
68,0.0732,0.2019,0.28,0.4449,rhode island
69,0.1191,0.2818,0.3545,0.2446,rhode island
70,0.0974,0.3,0.2996,0.303,rhode island
71,0.0659,0.2704,0.2909,0.3728,rhode island
72,0.0505,0.1729,0.2394,0.5372,rhode island
73,0.0917,0.2206,0.2621,0.4257,rhode island
74,0.06,0.2098,0.2808,0.4494,rhode island
75,0.0662,0.2223,0.2405,0.471,rhode island
1,0.1896,0.3366,0.2781,0.1958,south carolina
2,0.1331,0.305,0.3219,0.24,south carolina
3,0.0647,0.1731,0.5073,0.255,south carolina
4,0.1814,0.3492,0.321,0.1483,south carolina
5,0.1687,0.3264,0.308,0.1969,south carolina
6,0.1526,0.2717,0.3334,0.2423,south carolina
7,0.221,0.3721,0.3031,0.1039,south carolina
8,0.1583,0.3167,0.3505,0.1745,south carolina
9,0.1553,0.291,0.3435,0.2103,south carolina
10,0.1464,0.3311,0.3089,0.2136,south carolina
11,0.2199,0.371,0.3055,0.1036,south carolina
12,0.2615,0.2965,0.3017,0.1403,south carolina
13,0.1084,0.288,0.3311,0.2725,south carolina
14,0.1997,0.3357,0.3238,0.1408,south carolina
15,0.1232,0.3178,0.3744,0.1845,south carolina
16,0.1551,0.3467,0.3308,0.1675,south carolina
17,0.1498,0.299,0.3385,0.2128,south carolina
18,0.1298,0.2997,0.3131,0.2574,south carolina
19,0.1981,0.2854,0.3317,0.1848,south carolina
20,0.1085,0.2371,0.3392,0.3152,south carolina
21,0.0495,0.1732,0.2453,0.532,south carolina
22,0.0561,0.171,0.3067,0.4662,south carolina
23,0.2604,0.2813,0.2817,0.1765,south carolina
24,0.1067,0.2054,0.2395,0.4484,south carolina
25,0.2282,0.3644,0.2761,0.1312,south carolina
26,0.0734,0.206,0.3163,0.4042,south carolina
27,0.0802,0.2526,0.3254,0.3418,south carolina
28,0.0955,0.2899,0.351,0.2636,south carolina
29,0.2117,0.3493,0.2978,0.1412,south carolina
30,0.2069,0.38,0.2692,0.1439,south carolina
31,0.2204,0.3354,0.3485,0.0956,south carolina
32,0.1459,0.2734,0.3114,0.2692,south carolina
33,0.1697,0.3106,0.3015,0.2182,south carolina
34,0.1138,0.259,0.3268,0.3005,south carolina
35,0.1029,0.2495,0.3093,0.3382,south carolina
36,0.1674,0.3211,0.3498,0.1617,south carolina
37,0.1508,0.3195,0.3259,0.2037,south carolina
38,0.1873,0.3153,0.3144,0.1831,south carolina
39,0.2047,0.3614,0.2794,0.1545,south carolina
40,0.2161,0.348,0.2861,0.1497,south carolina
41,0.1697,0.3755,0.2643,0.1904,south carolina
42,0.2062,0.3492,0.3093,0.1353,south carolina
43,0.1867,0.3484,0.325,0.1398,south carolina
44,0.2213,0.4112,0.2668,0.1007,south carolina
45,0.1058,0.2321,0.3054,0.3567,south carolina
46,0.1007,0.2388,0.3647,0.2958,south carolina
47,0.1202,0.3398,0.3276,0.2125,south carolina
48,0.0795,0.2191,0.314,0.3874,south carolina
49,0.16,0.3205,0.3811,0.1384,south carolina
50,0.2218,0.3973,0.2759,0.105,south carolina
51,0.2031,0.3275,0.3401,0.1293,south carolina
52,0.1338,0.3448,0.3005,0.2209,south carolina
53,0.2254,0.4142,0.2523,0.1081,south carolina
54,0.2493,0.3883,0.2772,0.0852,south carolina
55,0.2701,0.3619,0.2837,0.0843,south carolina
56,0.0944,0.2818,0.3956,0.2282,south carolina
57,0.1956,0.37,0.2834,0.1509,south carolina
58,0.1806,0.3608,0.3142,0.1445,south carolina
59,0.1772,0.3674,0.3179,0.1375,south carolina
60,0.1838,0.3577,0.3008,0.1577,south carolina
61,0.201,0.3655,0.3149,0.1186,south carolina
62,0.2247,0.3751,0.2619,0.1383,south carolina
63,0.0634,0.2487,0.3262,0.3617,south carolina
64,0.2232,0.3688,0.2763,0.1318,south carolina
65,0.1843,0.3683,0.2812,0.1663,south carolina
66,0.1947,0.389,0.2757,0.1407,south carolina
67,0.1198,0.2409,0.4024,0.2369,south carolina
68,0.1268,0.3282,0.3619,0.1831,south carolina
69,0.0491,0.2095,0.3322,0.4093,south carolina
70,0.1578,0.3338,0.3512,0.1572,south carolina
71,0.0546,0.1865,0.3278,0.4311,south carolina
72,0.059,0.1631,0.479,0.2989,south carolina
