district,"management, business, science, and arts occupations",service occupations,sales and office occupations,blue collar occupations,state
96,0.2744,0.2053,0.2281,0.2922,ohio
97,0.2644,0.1946,0.2457,0.2952,ohio
98,0.2423,0.1632,0.2181,0.3765,ohio
99,0.2609,0.1867,0.2382,0.3142,ohio
1,0.2393,0.1853,0.2042,0.3713,oklahoma
2,0.2658,0.2208,0.2162,0.2972,oklahoma
3,0.2505,0.2067,0.2016,0.3412,oklahoma
4,0.3234,0.2268,0.2474,0.2024,oklahoma
5,0.2869,0.2019,0.2334,0.2778,oklahoma
6,0.2962,0.1688,0.2324,0.3026,oklahoma
7,0.2649,0.2203,0.2159,0.2989,oklahoma
8,0.2796,0.167,0.2345,0.3189,oklahoma
9,0.328,0.171,0.2407,0.2604,oklahoma
10,0.3072,0.1694,0.2531,0.2703,oklahoma
11,0.3636,0.1697,0.2474,0.2194,oklahoma
12,0.3058,0.163,0.2535,0.2777,oklahoma
13,0.2858,0.2182,0.2329,0.2632,oklahoma
14,0.2832,0.1902,0.2438,0.2828,oklahoma
15,0.2872,0.178,0.2112,0.3236,oklahoma
16,0.283,0.1816,0.2517,0.2837,oklahoma
17,0.2993,0.1742,0.2275,0.299,oklahoma
18,0.2933,0.1975,0.2165,0.2928,oklahoma
19,0.2885,0.194,0.2019,0.3156,oklahoma
20,0.3385,0.1761,0.2197,0.2657,oklahoma
21,0.3029,0.2113,0.219,0.2668,oklahoma
22,0.288,0.1984,0.2202,0.2934,oklahoma
23,0.2387,0.1843,0.2604,0.3167,oklahoma
24,0.2802,0.1876,0.2083,0.3239,oklahoma
25,0.3326,0.1816,0.2529,0.2329,oklahoma
26,0.3047,0.2167,0.2429,0.2357,oklahoma
27,0.3201,0.1624,0.2377,0.2798,oklahoma
28,0.2821,0.1739,0.2277,0.3164,oklahoma
29,0.291,0.1643,0.2271,0.3175,oklahoma
30,0.3096,0.1781,0.2418,0.2704,oklahoma
31,0.3751,0.1658,0.2478,0.2114,oklahoma
32,0.2847,0.1662,0.2378,0.3114,oklahoma
33,0.3752,0.1678,0.1995,0.2575,oklahoma
34,0.4027,0.2021,0.2653,0.1299,oklahoma
35,0.3108,0.1477,0.2118,0.3297,oklahoma
36,0.3195,0.144,0.2401,0.2964,oklahoma
37,0.2773,0.1969,0.2326,0.2933,oklahoma
38,0.3087,0.1603,0.2124,0.3187,oklahoma
39,0.4765,0.1482,0.2384,0.1368,oklahoma
40,0.2515,0.1892,0.2108,0.3485,oklahoma
41,0.3651,0.1531,0.2574,0.2243,oklahoma
42,0.3024,0.1619,0.239,0.2967,oklahoma
43,0.3724,0.1444,0.2666,0.2166,oklahoma
44,0.4294,0.2304,0.2305,0.1098,oklahoma
45,0.4343,0.172,0.2387,0.155,oklahoma
46,0.4716,0.1623,0.2284,0.1377,oklahoma
47,0.3793,0.1337,0.2539,0.2331,oklahoma
48,0.2837,0.193,0.2353,0.2879,oklahoma
49,0.2517,0.1911,0.2247,0.3325,oklahoma
50,0.2503,0.1821,0.252,0.3156,oklahoma
51,0.2961,0.1577,0.2267,0.3195,oklahoma
52,0.2753,0.207,0.2129,0.3048,oklahoma
53,0.4035,0.1429,0.2693,0.1843,oklahoma
54,0.3242,0.1768,0.2776,0.2214,oklahoma
55,0.3047,0.1664,0.2277,0.3012,oklahoma
56,0.2794,0.1933,0.2254,0.3019,oklahoma
57,0.2927,0.1709,0.2336,0.3028,oklahoma
58,0.2785,0.1658,0.2124,0.3432,oklahoma
59,0.3281,0.1625,0.2117,0.2978,oklahoma
60,0.2999,0.1835,0.2446,0.2721,oklahoma
61,0.2817,0.1475,0.1901,0.3807,oklahoma
62,0.3226,0.223,0.2452,0.2092,oklahoma
63,0.3477,0.1782,0.2102,0.2638,oklahoma
64,0.2919,0.2393,0.2417,0.2271,oklahoma
65,0.3435,0.163,0.2213,0.2722,oklahoma
66,0.3237,0.1657,0.2787,0.2319,oklahoma
67,0.5097,0.1129,0.2691,0.1083,oklahoma
68,0.3782,0.1577,0.2578,0.2063,oklahoma
69,0.4545,0.1405,0.2671,0.1379,oklahoma
70,0.4863,0.1531,0.2444,0.1162,oklahoma
71,0.4012,0.1811,0.2565,0.1611,oklahoma
72,0.2151,0.2304,0.222,0.3325,oklahoma
73,0.2829,0.2263,0.2369,0.2539,oklahoma
74,0.4295,0.1308,0.2507,0.1891,oklahoma
75,0.3103,0.1883,0.2327,0.2687,oklahoma
76,0.3861,0.1463,0.2881,0.1794,oklahoma
77,0.2134,0.1922,0.2406,0.3538,oklahoma
78,0.3832,0.1653,0.2307,0.2208,oklahoma
79,0.3822,0.1878,0.2605,0.1695,oklahoma
80,0.404,0.1293,0.2723,0.1943,oklahoma
81,0.4483,0.176,0.2568,0.1188,oklahoma
82,0.519,0.1183,0.2663,0.0964,oklahoma
83,0.5101,0.13,0.2651,0.0947,oklahoma
84,0.2295,0.2231,0.2694,0.2779,oklahoma
85,0.5091,0.1348,0.2535,0.1026,oklahoma
86,0.2436,0.1934,0.1848,0.3782,oklahoma
87,0.3446,0.1927,0.2596,0.2031,oklahoma
88,0.3784,0.2263,0.2202,0.1751,oklahoma
89,0.1025,0.2459,0.1404,0.5112,oklahoma
90,0.2457,0.2097,0.2361,0.3085,oklahoma
91,0.4056,0.1459,0.2699,0.1786,oklahoma
92,0.1525,0.2248,0.1827,0.4399,oklahoma
93,0.1786,0.2103,0.2323,0.3789,oklahoma
94,0.2466,0.1674,0.3215,0.2645,oklahoma
95,0.3,0.1777,0.2662,0.2561,oklahoma
96,0.4533,0.1266,0.2292,0.1909,oklahoma
97,0.301,0.197,0.263,0.2389,oklahoma
98,0.3494,0.1498,0.2798,0.2209,oklahoma
99,0.3261,0.2293,0.2555,0.189,oklahoma
100,0.3907,0.1616,0.2924,0.1553,oklahoma
101,0.3811,0.1357,0.2519,0.2313,oklahoma
1,0.3104,0.2105,0.2123,0.2668,oregon
2,0.266,0.1994,0.2466,0.288,oregon
3,0.2898,0.211,0.2436,0.2556,oregon
4,0.2639,0.2166,0.2517,0.2678,oregon
5,0.4112,0.1981,0.2277,0.163,oregon
6,0.2903,0.2459,0.256,0.2079,oregon
7,0.2709,0.2234,0.2179,0.2877,oregon
8,0.4281,0.1864,0.2308,0.1546,oregon
9,0.2974,0.2309,0.2464,0.2254,oregon
10,0.27,0.2782,0.2236,0.2283,oregon
11,0.3732,0.2005,0.2143,0.212,oregon
12,0.2497,0.2391,0.2698,0.2414,oregon
13,0.4106,0.1742,0.2681,0.1471,oregon
14,0.3141,0.1997,0.267,0.2192,oregon
15,0.3443,0.1827,0.2293,0.2437,oregon
16,0.5022,0.1995,0.1786,0.1198,oregon
17,0.256,0.1962,0.2388,0.3089,oregon
18,0.2979,0.1719,0.2306,0.2997,oregon
19,0.3526,0.1773,0.2586,0.2115,oregon
20,0.3986,0.1808,0.24,0.1805,oregon
21,0.286,0.2108,0.243,0.2601,oregon
22,0.2059,0.2112,0.2168,0.3661,oregon
23,0.3503,0.1623,0.2305,0.257,oregon
24,0.319,0.1767,0.2116,0.2927,oregon
25,0.3536,0.1944,0.2353,0.2168,oregon
26,0.4764,0.1285,0.2599,0.1351,oregon
27,0.4763,0.1251,0.2716,0.1269,oregon
28,0.3682,0.1967,0.245,0.1901,oregon
29,0.2822,0.2151,0.2093,0.2935,oregon
30,0.4799,0.1401,0.2221,0.1579,oregon
31,0.3661,0.1688,0.2091,0.256,oregon
32,0.3098,0.2013,0.2286,0.2603,oregon
33,0.6447,0.1024,0.1957,0.0572,oregon
34,0.4635,0.1691,0.2187,0.1486,oregon
35,0.4687,0.1481,0.2565,0.1267,oregon
36,0.6057,0.1244,0.2148,0.0551,oregon
37,0.5033,0.1168,0.2618,0.118,oregon
38,0.5736,0.1096,0.2327,0.0841,oregon
39,0.3515,0.1592,0.2284,0.2609,oregon
40,0.3102,0.1776,0.2768,0.2355,oregon
41,0.437,0.1542,0.248,0.1608,oregon
42,0.5297,0.1795,0.1907,0.1001,oregon
43,0.5434,0.176,0.1754,0.1051,oregon
44,0.4258,0.1754,0.224,0.1748,oregon
45,0.4678,0.1645,0.2229,0.1448,oregon
46,0.4375,0.1897,0.2041,0.1686,oregon
47,0.2376,0.2925,0.2177,0.2522,oregon
48,0.285,0.2251,0.2652,0.2247,oregon
49,0.2656,0.2063,0.2542,0.2739,oregon
50,0.2931,0.2078,0.2509,0.2482,oregon
51,0.3356,0.2076,0.2362,0.2206,oregon
52,0.3421,0.1711,0.222,0.2648,oregon
53,0.3434,0.1973,0.259,0.2003,oregon
54,0.4015,0.197,0.24,0.1615,oregon
55,0.252,0.2076,0.2599,0.2805,oregon
56,0.2939,0.2153,0.2303,0.2605,oregon
57,0.2432,0.1768,0.2016,0.3784,oregon
58,0.3076,0.2086,0.2349,0.2489,oregon
59,0.2991,0.2152,0.2208,0.2649,oregon
60,0.32,0.1902,0.1975,0.2923,oregon
1,0.2543,0.2772,0.225,0.2434,pennsylvania
2,0.3394,0.2055,0.2432,0.2119,pennsylvania
3,0.4119,0.1722,0.2412,0.1747,pennsylvania
4,0.3267,0.1674,0.2369,0.269,pennsylvania
5,0.3228,0.1514,0.2306,0.2951,pennsylvania
6,0.3543,0.1808,0.2034,0.2614,pennsylvania
7,0.2967,0.2164,0.2455,0.2415,pennsylvania
8,0.3065,0.1833,0.2452,0.265,pennsylvania
9,0.3104,0.199,0.2305,0.26,pennsylvania
10,0.2918,0.2258,0.2295,0.2528,pennsylvania
11,0.3052,0.1917,0.2401,0.2631,pennsylvania
12,0.4892,0.1256,0.2388,0.1465,pennsylvania
13,0.3852,0.1535,0.218,0.2433,pennsylvania
14,0.3314,0.1702,0.2401,0.2582,pennsylvania
15,0.3499,0.1443,0.2447,0.261,pennsylvania
16,0.3228,0.1719,0.2822,0.2231,pennsylvania
17,0.3011,0.1794,0.2083,0.3112,pennsylvania
18,0.3585,0.1716,0.2562,0.2136,pennsylvania
19,0.3896,0.266,0.2158,0.1286,pennsylvania
20,0.4311,0.176,0.2441,0.1488,pennsylvania
21,0.4648,0.1627,0.2406,0.1319,pennsylvania
22,0.18,0.2582,0.2281,0.3337,pennsylvania
23,0.6614,0.1288,0.1611,0.0486,pennsylvania
24,0.4807,0.23,0.1928,0.0965,pennsylvania
25,0.3795,0.1849,0.2668,0.1687,pennsylvania
26,0.407,0.1478,0.2334,0.2118,pennsylvania
27,0.3603,0.2259,0.2436,0.1701,pennsylvania
28,0.6143,0.0965,0.2016,0.0876,pennsylvania
29,0.4691,0.123,0.2516,0.1563,pennsylvania
30,0.5064,0.1204,0.247,0.1262,pennsylvania
31,0.5953,0.0904,0.2313,0.083,pennsylvania
32,0.3958,0.1733,0.2731,0.1578,pennsylvania
33,0.3526,0.1915,0.2369,0.219,pennsylvania
34,0.4148,0.1969,0.2526,0.1356,pennsylvania
35,0.2862,0.2317,0.2691,0.213,pennsylvania
36,0.363,0.208,0.2719,0.1571,pennsylvania
37,0.3203,0.1472,0.2304,0.3021,pennsylvania
38,0.3371,0.1814,0.2789,0.2026,pennsylvania
39,0.4075,0.142,0.2492,0.2014,pennsylvania
40,0.5356,0.1162,0.2433,0.1049,pennsylvania
41,0.4016,0.1276,0.2574,0.2134,pennsylvania
42,0.5521,0.1287,0.2293,0.09,pennsylvania
43,0.3348,0.1483,0.2592,0.2577,pennsylvania
44,0.4764,0.1253,0.2523,0.146,pennsylvania
45,0.4148,0.1578,0.259,0.1683,pennsylvania
46,0.3941,0.153,0.2565,0.1963,pennsylvania
47,0.3441,0.1558,0.228,0.2721,pennsylvania
48,0.3713,0.175,0.258,0.1956,pennsylvania
49,0.2869,0.1978,0.2352,0.28,pennsylvania
50,0.2848,0.1974,0.2073,0.3106,pennsylvania
51,0.2852,0.2011,0.2173,0.2965,pennsylvania
52,0.283,0.1772,0.2334,0.3063,pennsylvania
53,0.368,0.1451,0.2567,0.2301,pennsylvania
54,0.4358,0.1464,0.2107,0.2071,pennsylvania
55,0.2846,0.1842,0.229,0.3022,pennsylvania
56,0.3962,0.1406,0.2618,0.2014,pennsylvania
57,0.3494,0.1784,0.2632,0.2091,pennsylvania
58,0.298,0.1892,0.2448,0.2681,pennsylvania
59,0.3366,0.1877,0.2127,0.263,pennsylvania
60,0.3077,0.1825,0.2274,0.2825,pennsylvania
61,0.5502,0.1245,0.2211,0.1042,pennsylvania
62,0.3168,0.2003,0.2451,0.2378,pennsylvania
63,0.2736,0.2224,0.1954,0.3086,pennsylvania
64,0.2795,0.1979,0.2212,0.3014,pennsylvania
65,0.2905,0.1651,0.2062,0.3382,pennsylvania
66,0.2524,0.1767,0.1961,0.3748,pennsylvania
67,0.2901,0.1967,0.1804,0.3328,pennsylvania
68,0.2884,0.1707,0.207,0.3339,pennsylvania
69,0.2773,0.185,0.2208,0.3169,pennsylvania
70,0.3807,0.1999,0.2242,0.1951,pennsylvania
71,0.3252,0.2151,0.2582,0.2015,pennsylvania
72,0.3444,0.1847,0.2074,0.2635,pennsylvania
73,0.2497,0.2035,0.2154,0.3315,pennsylvania
74,0.3849,0.1861,0.2246,0.2044,pennsylvania
75,0.262,0.1635,0.2041,0.3704,pennsylvania
76,0.2777,0.2077,0.2195,0.2951,pennsylvania
77,0.4539,0.233,0.1906,0.1224,pennsylvania
78,0.2572,0.1723,0.2222,0.3483,pennsylvania
79,0.2828,0.215,0.2685,0.2337,pennsylvania
80,0.3303,0.169,0.2372,0.2635,pennsylvania
81,0.366,0.1764,0.2047,0.2528,pennsylvania
82,0.2587,0.1776,0.1879,0.3758,pennsylvania
83,0.2999,0.2141,0.2485,0.2375,pennsylvania
84,0.2882,0.1769,0.2355,0.2994,pennsylvania
85,0.3088,0.2051,0.2039,0.2822,pennsylvania
86,0.2725,0.1719,0.2528,0.3027,pennsylvania
87,0.4655,0.1283,0.2686,0.1376,pennsylvania
88,0.4308,0.1595,0.2557,0.1541,pennsylvania
89,0.329,0.1805,0.2221,0.2685,pennsylvania
90,0.3103,0.1692,0.2304,0.2901,pennsylvania
91,0.3231,0.1822,0.2292,0.2656,pennsylvania
92,0.359,0.1385,0.2502,0.2524,pennsylvania
93,0.3814,0.1646,0.2376,0.2165,pennsylvania
94,0.3099,0.1707,0.2408,0.2786,pennsylvania
95,0.2539,0.2137,0.2264,0.3059,pennsylvania
96,0.2543,0.245,0.2016,0.2991,pennsylvania
97,0.4465,0.1433,0.2289,0.1813,pennsylvania
98,0.332,0.1599,0.2417,0.2664,pennsylvania
99,0.2864,0.1636,0.2133,0.3367,pennsylvania
100,0.2643,0.1799,0.2258,0.33,pennsylvania
101,0.3033,0.1977,0.2348,0.2642,pennsylvania
102,0.2873,0.1614,0.256,0.2953,pennsylvania
103,0.2666,0.2591,0.2801,0.1942,pennsylvania
104,0.3875,0.1558,0.2577,0.199,pennsylvania
105,0.4578,0.1461,0.2469,0.1492,pennsylvania
106,0.4289,0.1908,0.2413,0.139,pennsylvania
107,0.3324,0.1926,0.2083,0.2667,pennsylvania
108,0.2675,0.2024,0.2234,0.3067,pennsylvania
109,0.31,0.1838,0.2255,0.2808,pennsylvania
110,0.281,0.165,0.1943,0.3598,pennsylvania
111,0.2685,0.1733,0.2419,0.3163,pennsylvania
112,0.3237,0.1867,0.2627,0.227,pennsylvania
113,0.3299,0.1982,0.246,0.226,pennsylvania
114,0.3803,0.1599,0.2458,0.214,pennsylvania
115,0.308,0.2423,0.2478,0.2019,pennsylvania
116,0.274,0.1616,0.243,0.3213,pennsylvania
117,0.3099,0.1692,0.2374,0.2835,pennsylvania
118,0.3396,0.1745,0.2476,0.2383,pennsylvania
119,0.2758,0.2032,0.2519,0.2691,pennsylvania
120,0.3791,0.1656,0.2625,0.1929,pennsylvania
121,0.2666,0.2165,0.2938,0.2231,pennsylvania
122,0.2674,0.1867,0.2199,0.3261,pennsylvania
123,0.258,0.1808,0.2184,0.3428,pennsylvania
124,0.3014,0.1606,0.213,0.325,pennsylvania
125,0.2757,0.158,0.2267,0.3396,pennsylvania
126,0.2487,0.1901,0.2538,0.3073,pennsylvania
127,0.1295,0.2379,0.2037,0.4289,pennsylvania
128,0.398,0.1496,0.2403,0.212,pennsylvania
129,0.3766,0.1546,0.2308,0.2379,pennsylvania
130,0.3714,0.1369,0.2388,0.2529,pennsylvania
131,0.4046,0.1494,0.2422,0.2038,pennsylvania
132,0.2623,0.1983,0.2679,0.2716,pennsylvania
133,0.3071,0.185,0.2722,0.2357,pennsylvania
134,0.4426,0.1386,0.226,0.1928,pennsylvania
135,0.3497,0.2165,0.2301,0.2038,pennsylvania
136,0.302,0.1785,0.2641,0.2553,pennsylvania
137,0.3649,0.1573,0.2426,0.2353,pennsylvania
138,0.3915,0.1548,0.2343,0.2193,pennsylvania
139,0.316,0.1944,0.2442,0.2455,pennsylvania
140,0.3265,0.1595,0.2925,0.2215,pennsylvania
141,0.263,0.1875,0.2774,0.2722,pennsylvania
142,0.4423,0.1322,0.2477,0.1778,pennsylvania
143,0.4705,0.1365,0.2447,0.1483,pennsylvania
144,0.4455,0.1249,0.2647,0.1649,pennsylvania
145,0.3547,0.1449,0.2642,0.2362,pennsylvania
146,0.4209,0.1436,0.2677,0.1678,pennsylvania
147,0.4469,0.1332,0.2266,0.1934,pennsylvania
148,0.5944,0.1051,0.2073,0.0933,pennsylvania
149,0.5728,0.101,0.2245,0.1017,pennsylvania
150,0.5153,0.1225,0.2354,0.1269,pennsylvania
151,0.5368,0.1169,0.2424,0.104,pennsylvania
152,0.4662,0.1324,0.237,0.1643,pennsylvania
153,0.5002,0.1261,0.2525,0.1213,pennsylvania
154,0.5515,0.1264,0.2238,0.0983,pennsylvania
155,0.5461,0.1083,0.2222,0.1234,pennsylvania
156,0.5148,0.1614,0.2328,0.091,pennsylvania
157,0.5925,0.111,0.2172,0.0794,pennsylvania
158,0.4994,0.1327,0.2241,0.1437,pennsylvania
159,0.2137,0.2914,0.271,0.224,pennsylvania
160,0.4871,0.1106,0.2243,0.178,pennsylvania
161,0.4631,0.1507,0.217,0.1693,pennsylvania
162,0.3212,0.1701,0.281,0.2276,pennsylvania
163,0.414,0.1796,0.2656,0.1408,pennsylvania
164,0.3309,0.2679,0.2223,0.1789,pennsylvania
165,0.5148,0.1275,0.2352,0.1225,pennsylvania
166,0.5585,0.1257,0.2394,0.0763,pennsylvania
167,0.59,0.108,0.2225,0.0795,pennsylvania
168,0.5598,0.1058,0.2295,0.1049,pennsylvania
169,0.3174,0.1539,0.2434,0.2854,pennsylvania
170,0.3148,0.2133,0.2533,0.2186,pennsylvania
171,0.4581,0.1458,0.2075,0.1886,pennsylvania
172,0.322,0.2397,0.2403,0.198,pennsylvania
173,0.2722,0.2131,0.2995,0.2152,pennsylvania
174,0.334,0.2403,0.226,0.1997,pennsylvania
175,0.5741,0.1344,0.1963,0.0951,pennsylvania
176,0.3269,0.2007,0.2364,0.236,pennsylvania
177,0.3149,0.2117,0.2508,0.2226,pennsylvania
178,0.5352,0.113,0.2416,0.1102,pennsylvania
179,0.2046,0.3075,0.2579,0.23,pennsylvania
180,0.1706,0.2834,0.2448,0.3013,pennsylvania
181,0.3239,0.3068,0.2327,0.1367,pennsylvania
182,0.7104,0.0958,0.1528,0.041,pennsylvania
183,0.3424,0.16,0.2527,0.2449,pennsylvania
184,0.3192,0.251,0.232,0.1977,pennsylvania
185,0.3204,0.2556,0.2454,0.1787,pennsylvania
186,0.4263,0.234,0.2063,0.1334,pennsylvania
187,0.4077,0.1343,0.2607,0.1972,pennsylvania
188,0.4942,0.1938,0.1959,0.1162,pennsylvania
189,0.3462,0.1978,0.2386,0.2174,pennsylvania
190,0.3157,0.3189,0.2496,0.1158,pennsylvania
191,0.2431,0.3346,0.2428,0.1795,pennsylvania
192,0.3214,0.2888,0.2509,0.1388,pennsylvania
193,0.2924,0.1485,0.2307,0.3284,pennsylvania
194,0.5398,0.1364,0.2211,0.1027,pennsylvania
195,0.4748,0.2126,0.2064,0.1063,pennsylvania
196,0.3242,0.1618,0.2182,0.2959,pennsylvania
197,0.1987,0.2985,0.2448,0.258,pennsylvania
198,0.3,0.2987,0.2423,0.1589,pennsylvania
199,0.3451,0.1718,0.2412,0.2419,pennsylvania
200,0.5047,0.1865,0.2069,0.1019,pennsylvania
201,0.3255,0.3115,0.2274,0.1356,pennsylvania
202,0.2144,0.3034,0.2383,0.244,pennsylvania
203,0.2575,0.2847,0.2473,0.2105,pennsylvania
1,0.6122,0.1272,0.2131,0.0474,rhode island
2,0.5674,0.1684,0.1969,0.0673,rhode island
3,0.227,0.2866,0.2115,0.2748,rhode island
4,0.6792,0.0713,0.1508,0.0987,rhode island
5,0.2856,0.2651,0.2643,0.185,rhode island
6,0.3348,0.2093,0.2663,0.1896,rhode island
7,0.298,0.25,0.1924,0.2597,rhode island
8,0.3116,0.2786,0.2083,0.2016,rhode island
9,0.2512,0.3642,0.1881,0.1965,rhode island
10,0.1722,0.3573,0.1709,0.2995,rhode island
11,0.2055,0.2219,0.2426,0.33,rhode island
12,0.2265,0.3051,0.2332,0.2352,rhode island
13,0.1725,0.2621,0.2565,0.3089,rhode island
14,0.2323,0.2665,0.218,0.2832,rhode island
15,0.4048,0.136,0.3192,0.14,rhode island
16,0.4054,0.1785,0.2904,0.1257,rhode island
17,0.3435,0.1874,0.2496,0.2194,rhode island
18,0.4382,0.1851,0.2264,0.1503,rhode island
19,0.4554,0.1363,0.261,0.1473,rhode island
20,0.345,0.2137,0.223,0.2184,rhode island
21,0.3229,0.2217,0.2896,0.1659,rhode island
22,0.325,0.2053,0.2713,0.1984,rhode island
23,0.3618,0.1709,0.276,0.1913,rhode island
24,0.4887,0.1395,0.2409,0.1309,rhode island
25,0.2249,0.2761,0.2773,0.2216,rhode island
26,0.3066,0.2391,0.2221,0.2322,rhode island
27,0.3516,0.1801,0.2705,0.1977,rhode island
28,0.355,0.2024,0.2256,0.217,rhode island
29,0.3938,0.1182,0.3108,0.1772,rhode island
30,0.5927,0.1204,0.194,0.0929,rhode island
31,0.4724,0.1691,0.2162,0.1423,rhode island
32,0.5402,0.125,0.2145,0.1202,rhode island
33,0.5116,0.1653,0.1795,0.1436,rhode island
34,0.5134,0.1732,0.2161,0.0972,rhode island
35,0.442,0.2078,0.2405,0.1096,rhode island
36,0.4119,0.209,0.1883,0.1908,rhode island
37,0.3516,0.2404,0.2436,0.1644,rhode island
38,0.3627,0.2365,0.2036,0.1972,rhode island
39,0.3916,0.1953,0.2112,0.202,rhode island
40,0.3882,0.1861,0.212,0.2137,rhode island
41,0.4757,0.1402,0.2211,0.163,rhode island
42,0.309,0.2027,0.3199,0.1684,rhode island
43,0.3167,0.1837,0.3076,0.1921,rhode island
44,0.4345,0.1801,0.2481,0.1374,rhode island
45,0.4286,0.155,0.2448,0.1716,rhode island
46,0.4182,0.1774,0.2514,0.153,rhode island
47,0.3021,0.1947,0.2453,0.2578,rhode island
48,0.3957,0.1904,0.2224,0.1916,rhode island
49,0.2425,0.2272,0.2367,0.2935,rhode island
50,0.2528,0.2386,0.2073,0.3013,rhode island
51,0.3416,0.1962,0.2341,0.228,rhode island
52,0.5122,0.094,0.2465,0.1472,rhode island
53,0.4311,0.1777,0.257,0.1343,rhode island
54,0.4318,0.1754,0.2721,0.1207,rhode island
55,0.3383,0.2291,0.2874,0.1452,rhode island
56,0.0917,0.326,0.1948,0.3874,rhode island
57,0.2561,0.2196,0.2328,0.2915,rhode island
58,0.2035,0.283,0.2432,0.2703,rhode island
59,0.337,0.2129,0.2088,0.2413,rhode island
60,0.2049,0.2721,0.264,0.2589,rhode island
61,0.2826,0.2018,0.2764,0.2391,rhode island
62,0.2869,0.1963,0.2371,0.2798,rhode island
63,0.37,0.166,0.25,0.214,rhode island
64,0.2468,0.2029,0.3001,0.2502,rhode island
65,0.367,0.1766,0.276,0.1804,rhode island
66,0.5632,0.1242,0.2046,0.108,rhode island
67,0.4774,0.1641,0.2175,0.141,rhode island
68,0.4904,0.1726,0.209,0.128,rhode island
69,0.3578,0.2382,0.2317,0.1723,rhode island
70,0.4265,0.1756,0.2147,0.1833,rhode island
71,0.4042,0.1896,0.2141,0.1921,rhode island
72,0.4781,0.152,0.2548,0.115,rhode island
73,0.41,0.2768,0.1852,0.1281,rhode island
74,0.4437,0.2122,0.2125,0.1316,rhode island
75,0.4101,0.218,0.238,0.1339,rhode island
1,0.2898,0.2062,0.1904,0.3136,south carolina
2,0.3243,0.1771,0.2228,0.2758,south carolina
3,0.4579,0.1679,0.2047,0.1695,south carolina
4,0.2732,0.1857,0.217,0.3242,south carolina
5,0.3091,0.1789,0.253,0.2591,south carolina
6,0.3648,0.1649,0.2295,0.2408,south carolina
7,0.2364,0.172,0.2617,0.3299,south carolina
8,0.3103,0.1688,0.2393,0.2816,south carolina
9,0.3085,0.1555,0.2643,0.2717,south carolina
10,0.3569,0.1474,0.2407,0.2549,south carolina
11,0.2452,0.193,0.1977,0.3641,south carolina
12,0.1878,0.2399,0.2368,0.3354,south carolina
13,0.3807,0.1448,0.2334,0.2412,south carolina
14,0.2533,0.1772,0.2157,0.3538,south carolina
15,0.2737,0.214,0.2318,0.2806,south carolina
16,0.2809,0.1917,0.2285,0.2988,south carolina
17,0.3087,0.178,0.247,0.2663,south carolina
18,0.3463,0.1607,0.2414,0.2517,south carolina
19,0.2881,0.1873,0.2367,0.2879,south carolina
20,0.3612,0.1932,0.2549,0.1907,south carolina
21,0.5484,0.1022,0.2436,0.1058,south carolina
22,0.474,0.1569,0.2483,0.1207,south carolina
23,0.2606,0.2486,0.2356,0.2551,south carolina
24,0.469,0.1514,0.2336,0.146,south carolina
25,0.205,0.2262,0.2404,0.3284,south carolina
26,0.468,0.1199,0.2873,0.1248,south carolina
27,0.4056,0.1324,0.2467,0.2154,south carolina
28,0.3617,0.1306,0.2448,0.2629,south carolina
29,0.2456,0.1578,0.2379,0.3587,south carolina
30,0.2481,0.1781,0.2381,0.3356,south carolina
31,0.1816,0.2296,0.2409,0.3479,south carolina
32,0.3581,0.1394,0.2374,0.265,south carolina
33,0.3152,0.1552,0.2315,0.2981,south carolina
34,0.373,0.1073,0.2425,0.2771,south carolina
35,0.4413,0.129,0.2175,0.2122,south carolina
36,0.2471,0.1884,0.2393,0.3251,south carolina
37,0.2961,0.1445,0.2432,0.3162,south carolina
38,0.2994,0.1881,0.2116,0.3008,south carolina
39,0.2633,0.166,0.234,0.3367,south carolina
40,0.2594,0.1743,0.2177,0.3485,south carolina
41,0.2753,0.1795,0.2498,0.2954,south carolina
42,0.2687,0.1637,0.1968,0.3708,south carolina
43,0.242,0.1335,0.2824,0.3421,south carolina
44,0.2294,0.1912,0.2524,0.327,south carolina
45,0.4186,0.1391,0.2781,0.1642,south carolina
46,0.3628,0.1618,0.2882,0.1872,south carolina
47,0.3249,0.1512,0.2626,0.2612,south carolina
48,0.4267,0.1376,0.2594,0.1763,south carolina
49,0.2517,0.2033,0.2757,0.2693,south carolina
50,0.2474,0.2,0.236,0.3166,south carolina
51,0.2171,0.2316,0.2457,0.3055,south carolina
52,0.336,0.1487,0.2541,0.2612,south carolina
53,0.2186,0.1455,0.2424,0.3935,south carolina
54,0.2487,0.1755,0.22,0.3557,south carolina
55,0.1932,0.1782,0.2756,0.353,south carolina
56,0.3207,0.271,0.266,0.1423,south carolina
57,0.2794,0.1848,0.217,0.3188,south carolina
58,0.2676,0.2324,0.2569,0.2431,south carolina
59,0.2721,0.2642,0.2308,0.2329,south carolina
60,0.3148,0.1563,0.2705,0.2584,south carolina
61,0.2612,0.1905,0.2494,0.2989,south carolina
62,0.2557,0.2144,0.2668,0.2631,south carolina
63,0.48,0.15,0.2389,0.1311,south carolina
64,0.2817,0.1807,0.222,0.3156,south carolina
65,0.3361,0.1182,0.218,0.3278,south carolina
66,0.2442,0.2142,0.2186,0.3229,south carolina
