state,district,office,year,target
texas,67,state house,2016,0
texas,89,state house,2016,0
texas,33,state house,2016,0
texas,66,state house,2016,0
texas,105,state house,2016,0
texas,114,state house,2016,0
texas,108,state house,2016,0
texas,102,state house,2016,0
texas,112,state house,2016,0
texas,107,state house,2016,1
texas,100,state house,2016,1
texas,109,state house,2016,1
texas,113,state house,2016,0
texas,115,state house,2016,0
texas,111,state house,2016,1
texas,64,state house,2016,0
texas,106,state house,2016,0
texas,65,state house,2016,0
texas,78,state house,2016,1
texas,10,state house,2016,0
texas,26,state house,2016,0
texas,85,state house,2016,0
texas,27,state house,2016,1
texas,44,state house,2016,0
texas,147,state house,2016,1
texas,150,state house,2016,0
texas,146,state house,2016,1
texas,128,state house,2016,0
texas,134,state house,2016,0
texas,135,state house,2016,0
texas,144,state house,2016,1
texas,126,state house,2016,0
texas,127,state house,2016,0
texas,132,state house,2016,0
texas,137,state house,2016,1
texas,149,state house,2016,1
texas,40,state house,2016,1
texas,41,state house,2016,1
texas,71,state house,2016,0
texas,18,state house,2016,0
texas,56,state house,2016,0
texas,95,state house,2016,1
texas,97,state house,2016,0
texas,96,state house,2016,0
texas,99,state house,2016,0
texas,93,state house,2016,0
texas,92,state house,2016,0
texas,94,state house,2016,0
texas,101,state house,2016,1
texas,98,state house,2016,0
texas,51,state house,2016,1
texas,50,state house,2016,1
texas,46,state house,2016,1
texas,49,state house,2016,1
texas,48,state house,2016,1
texas,47,state house,2016,0
texas,52,state house,2016,0
texas,136,state house,2016,0
utah,73,state house,2016,0
utah,68,state house,2016,0
utah,1,state house,2016,0
utah,29,state house,2016,0
utah,3,state house,2016,0
utah,4,state house,2016,0
utah,5,state house,2016,0
utah,69,state house,2016,0
utah,53,state house,2016,0
utah,13,state house,2016,0
utah,14,state house,2016,0
utah,15,state house,2016,0
utah,12,state house,2016,0
utah,19,state house,2016,0
utah,20,state house,2016,0
utah,18,state house,2016,0
utah,16,state house,2016,0
utah,11,state house,2016,0
utah,17,state house,2016,0
utah,55,state house,2016,0
utah,70,state house,2016,0
utah,71,state house,2016,0
utah,72,state house,2016,0
utah,58,state house,2016,0
utah,46,state house,2016,1
utah,41,state house,2016,0
utah,36,state house,2016,1
utah,37,state house,2016,1
utah,49,state house,2016,0
utah,40,state house,2016,1
utah,22,state house,2016,1
utah,45,state house,2016,0
utah,51,state house,2016,0
utah,32,state house,2016,0
utah,28,state house,2016,1
utah,47,state house,2016,0
utah,23,state house,2016,1
utah,52,state house,2016,0
utah,42,state house,2016,0
utah,38,state house,2016,0
utah,39,state house,2016,0
utah,26,state house,2016,1
utah,44,state house,2016,0
utah,35,state house,2016,1
utah,34,state house,2016,1
utah,50,state house,2016,0
utah,24,state house,2016,1
utah,25,state house,2016,1
utah,43,state house,2016,0
utah,31,state house,2016,1
utah,30,state house,2016,0
utah,33,state house,2016,0
utah,54,state house,2016,0
utah,21,state house,2016,0
utah,27,state house,2016,0
utah,67,state house,2016,0
utah,59,state house,2016,0
utah,64,state house,2016,0
utah,48,state house,2016,0
utah,66,state house,2016,0
utah,63,state house,2016,0
utah,61,state house,2016,0
utah,65,state house,2016,0
utah,57,state house,2016,0
utah,56,state house,2016,0
utah,2,state house,2016,0
utah,6,state house,2016,0
utah,60,state house,2016,0
utah,75,state house,2016,0
utah,74,state house,2016,0
utah,62,state house,2016,0
utah,9,state house,2016,0
utah,8,state house,2016,0
utah,7,state house,2016,0
utah,10,state house,2016,0
virginia,77,state house,2016,1
virginia,93,state house,2016,1
washington,9,state house,2016,0
washington,8,state house,2016,0
washington,16,state house,2016,0
washington,12,state house,2016,0
washington,24,state house,2016,1
washington,49,state house,2016,1
washington,20,state house,2016,0
washington,18,state house,2016,0
washington,17,state house,2016,0
washington,14,state house,2016,0
washington,19,state house,2016,1
washington,7,state house,2016,0
washington,13,state house,2016,0
washington,10,state house,2016,0
washington,45,state house,2016,1
washington,47,state house,2016,1
washington,11,state house,2016,1
washington,33,state house,2016,1
washington,34,state house,2016,1
washington,5,state house,2016,0
washington,37,state house,2016,1
washington,30,state house,2016,1
washington,31,state house,2016,0
washington,41,state house,2016,1
washington,48,state house,2016,1
washington,1,state house,2016,1
washington,46,state house,2016,1
washington,32,state house,2016,1
washington,36,state house,2016,1
washington,43,state house,2016,1
washington,39,state house,2016,0
washington,23,state house,2016,1
washington,26,state house,2016,0
washington,35,state house,2016,0
washington,25,state house,2016,0
washington,29,state house,2016,1
washington,2,state house,2016,0
washington,27,state house,2016,1
washington,28,state house,2016,1
washington,40,state house,2016,1
washington,21,state house,2016,1
washington,44,state house,2016,0
washington,38,state house,2016,1
washington,3,state house,2016,1
washington,4,state house,2016,0
washington,6,state house,2016,0
washington,22,state house,2016,1
washington,42,state house,2016,0
washington,15,state house,2016,0
west virginia,47,state house,2016,0
west virginia,61,state house,2016,1
west virginia,62,state house,2016,0
west virginia,63,state house,2016,0
west virginia,60,state house,2016,0
west virginia,64,state house,2016,0
west virginia,59,state house,2016,0
west virginia,24,state house,2016,1
west virginia,22,state house,2016,0
west virginia,23,state house,2016,1
west virginia,34,state house,2016,1
west virginia,2,state house,2016,1
west virginia,1,state house,2016,0
west virginia,16,state house,2016,0
west virginia,17,state house,2016,0
west virginia,18,state house,2016,0
west virginia,33,state house,2016,0
west virginia,32,state house,2016,0
west virginia,6,state house,2016,0
west virginia,54,state house,2016,0
west virginia,42,state house,2016,1
west virginia,41,state house,2016,0
west virginia,58,state house,2016,0
west virginia,57,state house,2016,0
west virginia,55,state house,2016,1
west virginia,48,state house,2016,1
west virginia,12,state house,2016,0
west virginia,13,state house,2016,0
west virginia,11,state house,2016,0
west virginia,65,state house,2016,0
west virginia,67,state house,2016,0
west virginia,66,state house,2016,0
west virginia,35,state house,2016,0
west virginia,40,state house,2016,0
west virginia,38,state house,2016,0
west virginia,36,state house,2016,1
west virginia,37,state house,2016,1
west virginia,39,state house,2016,0
west virginia,46,state house,2016,0
west virginia,20,state house,2016,1
west virginia,50,state house,2016,1
west virginia,49,state house,2016,0
west virginia,4,state house,2016,1
west virginia,14,state house,2016,0
west virginia,26,state house,2016,1
west virginia,25,state house,2016,0
west virginia,21,state house,2016,0
west virginia,27,state house,2016,0
west virginia,56,state house,2016,0
west virginia,51,state house,2016,1
west virginia,5,state house,2016,1
west virginia,28,state house,2016,0
west virginia,44,state house,2016,1
west virginia,3,state house,2016,0
west virginia,7,state house,2016,0
west virginia,43,state house,2016,1
west virginia,52,state house,2016,0
west virginia,53,state house,2016,0
west virginia,15,state house,2016,0
west virginia,30,state house,2016,1
west virginia,31,state house,2016,0
west virginia,29,state house,2016,1
west virginia,45,state house,2016,0
west virginia,19,state house,2016,1
west virginia,9,state house,2016,0
west virginia,10,state house,2016,0
west virginia,8,state house,2016,0
wisconsin,41,state house,2016,0
wisconsin,72,state house,2016,0
wisconsin,74,state house,2016,1
wisconsin,75,state house,2016,0
wisconsin,67,state house,2016,0
wisconsin,1,state house,2016,0
wisconsin,88,state house,2016,0
wisconsin,2,state house,2016,0
wisconsin,6,state house,2016,0
wisconsin,4,state house,2016,0
wisconsin,5,state house,2016,0
wisconsin,89,state house,2016,0
wisconsin,90,state house,2016,1
wisconsin,92,state house,2016,0
wisconsin,93,state house,2016,0
wisconsin,28,state house,2016,0
wisconsin,73,state house,2016,1
wisconsin,3,state house,2016,0
wisconsin,59,state house,2016,0
wisconsin,25,state house,2016,0
wisconsin,27,state house,2016,0
wisconsin,68,state house,2016,0
wisconsin,91,state house,2016,1
wisconsin,69,state house,2016,0
wisconsin,87,state house,2016,0
wisconsin,42,state house,2016,0
wisconsin,81,state house,2016,1
wisconsin,37,state house,2016,0
wisconsin,96,state house,2016,0
wisconsin,47,state house,2016,1
wisconsin,43,state house,2016,1
wisconsin,79,state house,2016,1
wisconsin,80,state house,2016,1
wisconsin,38,state house,2016,0
wisconsin,46,state house,2016,1
wisconsin,48,state house,2016,1
wisconsin,77,state house,2016,1
wisconsin,76,state house,2016,1
wisconsin,78,state house,2016,1
wisconsin,39,state house,2016,0
wisconsin,53,state house,2016,0
wisconsin,29,state house,2016,0
wisconsin,34,state house,2016,0
wisconsin,52,state house,2016,0
wisconsin,36,state house,2016,0
wisconsin,49,state house,2016,0
wisconsin,45,state house,2016,1
wisconsin,51,state house,2016,0
wisconsin,70,state house,2016,0
wisconsin,33,state house,2016,0
wisconsin,50,state house,2016,0
wisconsin,61,state house,2016,0
wisconsin,64,state house,2016,1
wisconsin,32,state house,2016,0
wisconsin,65,state house,2016,1
wisconsin,94,state house,2016,1
wisconsin,95,state house,2016,1
wisconsin,35,state house,2016,0
wisconsin,86,state house,2016,0
wisconsin,85,state house,2016,0
wisconsin,23,state house,2016,0
wisconsin,24,state house,2016,0
wisconsin,82,state house,2016,0
wisconsin,83,state house,2016,0
wisconsin,10,state house,2016,1
wisconsin,7,state house,2016,1
wisconsin,20,state house,2016,1
wisconsin,21,state house,2016,0
wisconsin,11,state house,2016,1
wisconsin,84,state house,2016,0
wisconsin,12,state house,2016,1
wisconsin,22,state house,2016,0
wisconsin,17,state house,2016,1
wisconsin,14,state house,2016,0
wisconsin,18,state house,2016,1
wisconsin,16,state house,2016,1
wisconsin,19,state house,2016,1
wisconsin,13,state house,2016,0
wisconsin,9,state house,2016,1
wisconsin,8,state house,2016,1
wisconsin,15,state house,2016,0
wisconsin,56,state house,2016,0
wisconsin,55,state house,2016,0
wisconsin,57,state house,2016,1
wisconsin,40,state house,2016,0
wisconsin,60,state house,2016,0
wisconsin,30,state house,2016,0
wisconsin,71,state house,2016,1
wisconsin,63,state house,2016,0
wisconsin,62,state house,2016,0
wisconsin,66,state house,2016,1
wisconsin,31,state house,2016,0
wisconsin,44,state house,2016,1
wisconsin,26,state house,2016,0
wisconsin,58,state house,2016,0
wisconsin,97,state house,2016,0
wisconsin,98,state house,2016,0
wisconsin,99,state house,2016,0
wisconsin,54,state house,2016,1
wyoming,13,state house,2016,1
wyoming,46,state house,2016,0
wyoming,47,state house,2016,0
wyoming,14,state house,2016,0
wyoming,45,state house,2016,1
wyoming,28,state house,2016,0
wyoming,26,state house,2016,0
wyoming,27,state house,2016,0
wyoming,53,state house,2016,0
wyoming,32,state house,2016,0
wyoming,31,state house,2016,0
wyoming,52,state house,2016,0
wyoming,3,state house,2016,0
wyoming,15,state house,2016,0
wyoming,6,state house,2016,0
wyoming,4,state house,2016,0
wyoming,1,state house,2016,0
wyoming,54,state house,2016,0
wyoming,55,state house,2016,0
wyoming,33,state house,2016,0
wyoming,34,state house,2016,0
wyoming,2,state house,2016,0
wyoming,5,state house,2016,0
wyoming,10,state house,2016,0
wyoming,40,state house,2016,0
wyoming,41,state house,2016,0
wyoming,11,state house,2016,0
wyoming,12,state house,2016,0
wyoming,44,state house,2016,1
wyoming,8,state house,2016,0
wyoming,42,state house,2016,0
wyoming,7,state house,2016,0
wyoming,9,state house,2016,0
wyoming,43,state house,2016,0
wyoming,18,state house,2016,0
wyoming,22,state house,2016,0
wyoming,21,state house,2016,0
wyoming,58,state house,2016,0
wyoming,56,state house,2016,0
wyoming,59,state house,2016,0
wyoming,37,state house,2016,0
wyoming,38,state house,2016,0
wyoming,36,state house,2016,1
wyoming,57,state house,2016,0
wyoming,35,state house,2016,0
wyoming,50,state house,2016,0
wyoming,25,state house,2016,0
wyoming,24,state house,2016,0
wyoming,29,state house,2016,0
wyoming,30,state house,2016,0
wyoming,51,state house,2016,0
wyoming,20,state house,2016,0
wyoming,17,state house,2016,1
wyoming,39,state house,2016,1
wyoming,48,state house,2016,0
wyoming,60,state house,2016,0
wyoming,23,state house,2016,1
wyoming,16,state house,2016,1
wyoming,49,state house,2016,0
wyoming,19,state house,2016,0
new hampshire,belknap 1,state house,2016,0
new hampshire,belknap 7,state house,2016,0
new hampshire,carroll 1,state house,2016,0
new hampshire,cheshire 2,state house,2016,1
new hampshire,cheshire 3,state house,2016,1
new hampshire,cheshire 4,state house,2016,1
new hampshire,cheshire 5,state house,2016,1
new hampshire,cheshire 6,state house,2016,1
new hampshire,cheshire 7,state house,2016,1
new hampshire,cheshire 8,state house,2016,1
new hampshire,cheshire 10,state house,2016,1
new hampshire,cheshire 13,state house,2016,1
new hampshire,coos 2,state house,2016,1
new hampshire,coos 4,state house,2016,0
new hampshire,coos 5,state house,2016,1
new hampshire,coos 6,state house,2016,1
new hampshire,grafton 2,state house,2016,0
new hampshire,grafton 3,state house,2016,0
new hampshire,grafton 4,state house,2016,0
new hampshire,grafton 5,state house,2016,0
new hampshire,grafton 6,state house,2016,1
new hampshire,grafton 7,state house,2016,0
new hampshire,grafton 10,state house,2016,1
new hampshire,grafton 11,state house,2016,1
new hampshire,hillsborough 3,state house,2016,1
new hampshire,merrimack 1,state house,2016,0
new hampshire,merrimack 4,state house,2016,0
new hampshire,merrimack 7,state house,2016,1
new hampshire,merrimack 8,state house,2016,1
new hampshire,merrimack 11,state house,2016,1
new hampshire,merrimack 12,state house,2016,1
new hampshire,merrimack 13,state house,2016,1
new hampshire,merrimack 14,state house,2016,1
new hampshire,merrimack 15,state house,2016,1
new hampshire,merrimack 16,state house,2016,1
new hampshire,merrimack 17,state house,2016,1
new hampshire,merrimack 18,state house,2016,1
new hampshire,merrimack 19,state house,2016,1
new hampshire,merrimack 22,state house,2016,1
new hampshire,rockingham 1,state house,2016,0
new hampshire,rockingham 10,state house,2016,0
new hampshire,rockingham 11,state house,2016,0
new hampshire,rockingham 12,state house,2016,0
new hampshire,rockingham 15,state house,2016,0
new hampshire,rockingham 16,state house,2016,0
new hampshire,rockingham 22,state house,2016,0
new hampshire,rockingham 23,state house,2016,1
new hampshire,rockingham 25,state house,2016,1
new hampshire,rockingham 26,state house,2016,1
new hampshire,rockingham 27,state house,2016,1
new hampshire,rockingham 28,state house,2016,1
new hampshire,rockingham 29,state house,2016,1
new hampshire,strafford 5,state house,2016,1
new hampshire,strafford 7,state house,2016,1
new hampshire,strafford 8,state house,2016,1
new hampshire,strafford 9,state house,2016,0
new hampshire,strafford 10,state house,2016,0
new hampshire,strafford 11,state house,2016,1
new hampshire,strafford 12,state house,2016,0
new hampshire,strafford 13,state house,2016,1
new hampshire,strafford 14,state house,2016,1
new hampshire,strafford 15,state house,2016,1
new hampshire,strafford 16,state house,2016,1
new hampshire,sullivan 2,state house,2016,1
new hampshire,sullivan 3,state house,2016,0
new hampshire,sullivan 4,state house,2016,0
new hampshire,sullivan 5,state house,2016,1
new hampshire,sullivan 7,state house,2016,0
new hampshire,sullivan 8,state house,2016,0
vermont,addison-2,state house,2016,1
vermont,addison-5,state house,2016,0
vermont,addison-rutland,state house,2016,2
vermont,bennington-1,state house,2016,1
vermont,bennington-3,state house,2016,1
vermont,bennington-rutland,state house,2016,1
vermont,caledonia-1,state house,2016,0
vermont,caledonia-2,state house,2016,1
vermont,caledonia-washington,state house,2016,1
vermont,chittenden-1,state house,2016,1
vermont,chittenden-4-1,state house,2016,1
vermont,chittenden-4-2,state house,2016,1
vermont,chittenden-5-1,state house,2016,1
vermont,chittenden-5-2,state house,2016,1
vermont,chittenden-6-2,state house,2016,1
vermont,chittenden-6-6,state house,2016,1
vermont,chittenden-7-1,state house,2016,1
vermont,chittenden-7-2,state house,2016,1
vermont,chittenden-7-3,state house,2016,1
vermont,chittenden-7-4,state house,2016,1
vermont,chittenden-8-3,state house,2016,0
vermont,essex-caledonia,state house,2016,0
vermont,essex-caledonia-orleans,state house,2016,0
vermont,franklin-1,state house,2016,0
vermont,franklin-2,state house,2016,2
vermont,franklin-3-2,state house,2016,0
vermont,franklin-6,state house,2016,1
vermont,franklin-7,state house,2016,2
vermont,lamoille-1,state house,2016,0
vermont,lamoille-3,state house,2016,0
vermont,orange-2,state house,2016,1
vermont,orange-caledonia,state house,2016,1
vermont,orleans-lamoille,state house,2016,0
vermont,rutland-1,state house,2016,0
vermont,rutland-4,state house,2016,0
vermont,rutland-5-1,state house,2016,0
vermont,rutland-5-2,state house,2016,0
vermont,rutland-5-3,state house,2016,1
vermont,rutland-5-4,state house,2016,0
vermont,rutland-bennington,state house,2016,2
vermont,rutland-windsor-1,state house,2016,0
vermont,rutland-windsor-2,state house,2016,0
vermont,washington-5,state house,2016,1
vermont,washington-6,state house,2016,1
vermont,windham-1,state house,2016,0
vermont,windham-2-1,state house,2016,1
vermont,windham-2-2,state house,2016,2
vermont,windham-2-3,state house,2016,1
vermont,windham-5,state house,2016,1
vermont,windham-6,state house,2016,1
vermont,windham-bennington,state house,2016,2
vermont,windham-bennington-windsor,state house,2016,2
vermont,windsor-2,state house,2016,1
vermont,windsor-3-1,state house,2016,1
vermont,windsor-4-1,state house,2016,1
vermont,windsor-5,state house,2016,1
vermont,windsor-orange-1,state house,2016,0
vermont,windsor-rutland,state house,2016,2
georgia,1,state house,2016,0
georgia,2,state house,2016,0
georgia,3,state house,2016,0
georgia,4,state house,2016,0
georgia,5,state house,2016,0
georgia,6,state house,2016,0
georgia,7,state house,2016,0
georgia,8,state house,2016,0
georgia,9,state house,2016,0
georgia,10,state house,2016,0
georgia,11,state house,2016,0
georgia,12,state house,2016,0
georgia,13,state house,2016,0
georgia,14,state house,2016,0
georgia,15,state house,2016,0
georgia,16,state house,2016,0
georgia,17,state house,2016,0
georgia,18,state house,2016,0
georgia,19,state house,2016,0
georgia,20,state house,2016,0
georgia,21,state house,2016,0
georgia,22,state house,2016,0
georgia,23,state house,2016,0
georgia,24,state house,2016,0
georgia,25,state house,2016,0
georgia,26,state house,2016,0
georgia,27,state house,2016,0
georgia,28,state house,2016,0
georgia,29,state house,2016,0
georgia,30,state house,2016,0
georgia,31,state house,2016,0
georgia,32,state house,2016,0
georgia,33,state house,2016,0
georgia,34,state house,2016,0
georgia,35,state house,2016,0
georgia,36,state house,2016,0
georgia,37,state house,2016,0
georgia,38,state house,2016,1
georgia,39,state house,2016,1
georgia,40,state house,2016,0
georgia,41,state house,2016,1
georgia,42,state house,2016,1
georgia,43,state house,2016,0
georgia,44,state house,2016,0
georgia,45,state house,2016,0
georgia,46,state house,2016,0
georgia,47,state house,2016,0
georgia,48,state house,2016,0
georgia,49,state house,2016,0
georgia,50,state house,2016,0
georgia,51,state house,2016,0
georgia,52,state house,2016,0
georgia,53,state house,2016,1
georgia,54,state house,2016,0
georgia,55,state house,2016,1
georgia,56,state house,2016,1
georgia,57,state house,2016,1
georgia,58,state house,2016,1
georgia,59,state house,2016,1
georgia,60,state house,2016,1
georgia,61,state house,2016,1
georgia,62,state house,2016,1
georgia,63,state house,2016,1
georgia,64,state house,2016,1
georgia,65,state house,2016,1
georgia,66,state house,2016,1
georgia,67,state house,2016,0
georgia,68,state house,2016,0
georgia,69,state house,2016,0
georgia,70,state house,2016,0
georgia,71,state house,2016,0
georgia,72,state house,2016,0
georgia,73,state house,2016,0
georgia,74,state house,2016,1
georgia,75,state house,2016,1
georgia,76,state house,2016,1
georgia,77,state house,2016,1
georgia,78,state house,2016,1
georgia,79,state house,2016,0
georgia,80,state house,2016,0
georgia,81,state house,2016,1
georgia,82,state house,2016,1
georgia,83,state house,2016,1
georgia,84,state house,2016,1
georgia,85,state house,2016,1
georgia,86,state house,2016,1
georgia,87,state house,2016,1
georgia,88,state house,2016,1
georgia,89,state house,2016,1
georgia,90,state house,2016,1
georgia,91,state house,2016,1
georgia,92,state house,2016,1
georgia,93,state house,2016,1
georgia,94,state house,2016,1
georgia,95,state house,2016,0
georgia,96,state house,2016,1
georgia,97,state house,2016,0
georgia,98,state house,2016,0
georgia,99,state house,2016,1
georgia,100,state house,2016,1
georgia,101,state house,2016,1
georgia,102,state house,2016,0
georgia,103,state house,2016,0
georgia,104,state house,2016,0
georgia,105,state house,2016,0
georgia,106,state house,2016,0
georgia,107,state house,2016,0
georgia,108,state house,2016,0
georgia,109,state house,2016,0
georgia,110,state house,2016,0
georgia,111,state house,2016,0
georgia,112,state house,2016,0
georgia,113,state house,2016,1
georgia,114,state house,2016,0
georgia,115,state house,2016,0
georgia,116,state house,2016,0
georgia,117,state house,2016,0
georgia,118,state house,2016,1
georgia,119,state house,2016,0
georgia,120,state house,2016,0
georgia,121,state house,2016,0
georgia,122,state house,2016,0
georgia,123,state house,2016,0
georgia,124,state house,2016,1
georgia,125,state house,2016,1
georgia,126,state house,2016,1
georgia,127,state house,2016,1
georgia,128,state house,2016,1
georgia,129,state house,2016,0
georgia,130,state house,2016,0
georgia,131,state house,2016,0
georgia,132,state house,2016,1
georgia,133,state house,2016,0
georgia,134,state house,2016,0
georgia,135,state house,2016,1
georgia,136,state house,2016,1
georgia,137,state house,2016,1
georgia,138,state house,2016,1
georgia,139,state house,2016,1
georgia,140,state house,2016,0
georgia,141,state house,2016,0
georgia,142,state house,2016,1
georgia,143,state house,2016,1
georgia,144,state house,2016,0
georgia,145,state house,2016,0
georgia,146,state house,2016,0
georgia,147,state house,2016,0
georgia,148,state house,2016,0
georgia,149,state house,2016,0
georgia,150,state house,2016,0
georgia,151,state house,2016,0
georgia,152,state house,2016,0
georgia,153,state house,2016,1
georgia,154,state house,2016,1
georgia,155,state house,2016,0
georgia,156,state house,2016,0
georgia,157,state house,2016,0
georgia,158,state house,2016,0
georgia,159,state house,2016,0
georgia,160,state house,2016,0
georgia,161,state house,2016,0
georgia,162,state house,2016,1
georgia,163,state house,2016,1
georgia,164,state house,2016,0
georgia,165,state house,2016,1
georgia,166,state house,2016,0
georgia,167,state house,2016,0
georgia,168,state house,2016,1
georgia,169,state house,2016,0
georgia,170,state house,2016,0
georgia,171,state house,2016,0
georgia,172,state house,2016,0
georgia,173,state house,2016,0
georgia,174,state house,2016,0
georgia,175,state house,2016,0
georgia,176,state house,2016,0
georgia,177,state house,2016,1
georgia,178,state house,2016,0
georgia,179,state house,2016,0
georgia,180,state house,2016,0
kentucky,1,state house,2016,0
kentucky,2,state house,2016,0
kentucky,3,state house,2016,1
kentucky,4,state house,2016,0
kentucky,5,state house,2016,0
kentucky,6,state house,2016,1
kentucky,7,state house,2016,0
kentucky,8,state house,2016,0
kentucky,9,state house,2016,0
kentucky,10,state house,2016,1
kentucky,11,state house,2016,0
kentucky,12,state house,2016,0
kentucky,13,state house,2016,0
kentucky,14,state house,2016,0
kentucky,15,state house,2016,0
kentucky,16,state house,2016,0
kentucky,17,state house,2016,0
kentucky,18,state house,2016,0
kentucky,19,state house,2016,0
kentucky,20,state house,2016,1
kentucky,21,state house,2016,0
kentucky,22,state house,2016,1
kentucky,23,state house,2016,0
kentucky,24,state house,2016,0
kentucky,25,state house,2016,0
kentucky,26,state house,2016,0
kentucky,27,state house,2016,1
kentucky,28,state house,2016,1
kentucky,29,state house,2016,0
kentucky,30,state house,2016,1
kentucky,31,state house,2016,1
kentucky,32,state house,2016,0
kentucky,33,state house,2016,0
kentucky,34,state house,2016,1
kentucky,35,state house,2016,1
kentucky,36,state house,2016,0
kentucky,37,state house,2016,1
kentucky,38,state house,2016,1
kentucky,39,state house,2016,1
kentucky,40,state house,2016,1
kentucky,41,state house,2016,1
kentucky,42,state house,2016,1
kentucky,43,state house,2016,1
kentucky,44,state house,2016,1
kentucky,45,state house,2016,0
kentucky,46,state house,2016,1
kentucky,47,state house,2016,1
kentucky,48,state house,2016,0
kentucky,49,state house,2016,0
kentucky,50,state house,2016,0
kentucky,51,state house,2016,0
kentucky,52,state house,2016,0
kentucky,53,state house,2016,0
kentucky,54,state house,2016,0
kentucky,55,state house,2016,0
kentucky,56,state house,2016,1
kentucky,57,state house,2016,1
kentucky,58,state house,2016,0
kentucky,59,state house,2016,0
kentucky,60,state house,2016,0
kentucky,61,state house,2016,0
kentucky,62,state house,2016,0
kentucky,63,state house,2016,0
kentucky,64,state house,2016,0
kentucky,65,state house,2016,1
kentucky,66,state house,2016,0
kentucky,67,state house,2016,1
kentucky,68,state house,2016,0
kentucky,69,state house,2016,0
kentucky,70,state house,2016,1
kentucky,71,state house,2016,0
kentucky,72,state house,2016,1
kentucky,73,state house,2016,0
kentucky,74,state house,2016,0
kentucky,75,state house,2016,1
kentucky,76,state house,2016,1
kentucky,77,state house,2016,1
kentucky,78,state house,2016,0
kentucky,79,state house,2016,1
kentucky,80,state house,2016,0
kentucky,81,state house,2016,0
kentucky,82,state house,2016,0
kentucky,83,state house,2016,0
kentucky,84,state house,2016,0
kentucky,85,state house,2016,0
kentucky,86,state house,2016,0
kentucky,87,state house,2016,1
kentucky,88,state house,2016,0
kentucky,89,state house,2016,0
kentucky,90,state house,2016,0
kentucky,91,state house,2016,0
kentucky,92,state house,2016,0
kentucky,93,state house,2016,1
kentucky,94,state house,2016,1
kentucky,95,state house,2016,0
kentucky,96,state house,2016,0
kentucky,97,state house,2016,0
kentucky,98,state house,2016,0
kentucky,99,state house,2016,1
kentucky,100,state house,2016,1
arkansas,1,state house,2016,0
arkansas,2,state house,2016,0
arkansas,3,state house,2016,0
arkansas,4,state house,2016,0
arkansas,5,state house,2016,1
arkansas,6,state house,2016,0
arkansas,7,state house,2016,0
arkansas,8,state house,2016,1
arkansas,9,state house,2016,1
arkansas,10,state house,2016,0
arkansas,11,state house,2016,1
arkansas,12,state house,2016,1
arkansas,13,state house,2016,1
arkansas,14,state house,2016,0
arkansas,15,state house,2016,0
arkansas,16,state house,2016,1
arkansas,17,state house,2016,1
arkansas,18,state house,2016,0
arkansas,19,state house,2016,0
arkansas,20,state house,2016,0
arkansas,21,state house,2016,0
arkansas,22,state house,2016,0
arkansas,23,state house,2016,0
arkansas,24,state house,2016,0
arkansas,25,state house,2016,0
arkansas,26,state house,2016,0
arkansas,27,state house,2016,0
arkansas,28,state house,2016,0
arkansas,29,state house,2016,1
arkansas,30,state house,2016,1
arkansas,31,state house,2016,0
arkansas,32,state house,2016,0
arkansas,33,state house,2016,1
arkansas,34,state house,2016,1
arkansas,35,state house,2016,1
arkansas,36,state house,2016,1
arkansas,37,state house,2016,1
arkansas,38,state house,2016,0
arkansas,39,state house,2016,0
arkansas,40,state house,2016,0
arkansas,41,state house,2016,0
arkansas,42,state house,2016,1
arkansas,43,state house,2016,0
arkansas,44,state house,2016,0
arkansas,45,state house,2016,0
arkansas,46,state house,2016,0
arkansas,47,state house,2016,1
arkansas,48,state house,2016,1
arkansas,49,state house,2016,0
arkansas,50,state house,2016,1
arkansas,51,state house,2016,1
arkansas,52,state house,2016,0
arkansas,53,state house,2016,0
arkansas,54,state house,2016,0
arkansas,55,state house,2016,1
arkansas,56,state house,2016,1
arkansas,57,state house,2016,0
arkansas,58,state house,2016,0
arkansas,59,state house,2016,0
arkansas,60,state house,2016,0
arkansas,61,state house,2016,1
arkansas,62,state house,2016,0
arkansas,63,state house,2016,0
arkansas,64,state house,2016,0
arkansas,65,state house,2016,0
arkansas,66,state house,2016,0
arkansas,67,state house,2016,0
arkansas,68,state house,2016,0
arkansas,69,state house,2016,0
arkansas,70,state house,2016,0
arkansas,71,state house,2016,0
arkansas,72,state house,2016,1
arkansas,73,state house,2016,0
arkansas,74,state house,2016,0
arkansas,75,state house,2016,0
arkansas,76,state house,2016,0
arkansas,77,state house,2016,0
arkansas,78,state house,2016,1
arkansas,79,state house,2016,0
arkansas,80,state house,2016,0
arkansas,81,state house,2016,0
arkansas,82,state house,2016,0
arkansas,83,state house,2016,0
arkansas,84,state house,2016,0
arkansas,85,state house,2016,1
arkansas,86,state house,2016,1
arkansas,87,state house,2016,0
arkansas,88,state house,2016,0
arkansas,89,state house,2016,0
arkansas,90,state house,2016,0
arkansas,91,state house,2016,0
arkansas,92,state house,2016,0
arkansas,93,state house,2016,0
arkansas,94,state house,2016,0
arkansas,95,state house,2016,0
arkansas,96,state house,2016,0
arkansas,97,state house,2016,0
arkansas,98,state house,2016,0
arkansas,99,state house,2016,0
arkansas,100,state house,2016,0
